Entry ID,[Filter],Initiative,Magic EXP,Enemy #0 ID,[JP enemy #0 name],Enemy #1 ID,[JP enemy #1 name],Enemy #2 ID,[JP enemy #2 name],Enemy #3 ID,[JP enemy #3 name],Enemy #4 ID,[JP enemy #4 name],Enemy #5 ID,[JP enemy #5 name],Enemy #6 ID,[JP enemy #6 name],Enemy #7 ID,[JP enemy #7 name]
7,a111b_ep.enp,92,2,90,キュキュ,90,キュキュ,90,キュキュ,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None
8,a111b_ep.enp,92,2,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,41,エルモンテ,41,エルモンテ,255,None
9,a111b_ep.enp,87,2,90,キュキュ,90,キュキュ,90,キュキュ,41,エルモンテ,47,プラニナ,255,None,255,None,255,None
10,a111b_ep.enp,87,2,90,キュキュ,90,キュキュ,41,エルモンテ,41,エルモンテ,47,プラニナ,47,プラニナ,255,None,255,None
11,a111b_ep.enp,87,2,90,キュキュ,90,キュキュ,90,キュキュ,41,エルモンテ,47,プラニナ,47,プラニナ,255,None,255,None
12,a111b_ep.enp,87,2,48,デ式ディガー,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None,255,None,255,None
13,a111b_ep.enp,87,2,48,デ式ディガー,48,デ式ディガー,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None,255,None
14,a111b_ep.enp,77,2,48,デ式ディガー,47,プラニナ,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None
15,a111b_ep.enp,77,2,48,デ式ディガー,48,デ式ディガー,47,プラニナ,47,プラニナ,47,プラニナ,255,None,255,None,255,None
16,a111b_ep.enp,82,2,33,ガランガラン,33,ガランガラン,255,None,255,None,255,None,255,None,255,None,255,None
17,a111b_ep.enp,87,2,33,ガランガラン,41,エルモンテ,255,None,255,None,255,None,255,None,255,None,255,None
18,a111b_ep.enp,87,2,33,ガランガラン,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None,255,None,255,None
19,a111b_ep.enp,87,2,33,ガランガラン,33,ガランガラン,41,エルモンテ,255,None,255,None,255,None,255,None,255,None
20,a111b_ep.enp,77,2,33,ガランガラン,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None,255,None
21,a111b_ep.enp,77,2,33,ガランガラン,47,プラニナ,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None
22,a111b_ep.enp,77,2,33,ガランガラン,33,ガランガラン,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None
23,a111b_ep.enp,87,2,73,採掘士,73,採掘士,73,採掘士,255,None,255,None,255,None,255,None,255,None
24,a111b_ep.enp,87,2,73,採掘士,73,採掘士,73,採掘士,73,採掘士,255,None,255,None,255,None,255,None
25,a111b_ep.enp,82,2,48,デ式ディガー,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None,255,None
26,a111b_ep.enp,82,2,48,デ式ディガー,48,デ式ディガー,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None
27,a111b_ep.enp,82,2,73,採掘士,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None,255,None
28,a111b_ep.enp,82,2,73,採掘士,48,デ式ディガー,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None
29,a111b_ep.enp,82,2,73,採掘士,73,採掘士,48,デ式ディガー,255,None,255,None,255,None,255,None,255,None
30,a111b_ep.enp,82,2,73,採掘士,73,採掘士,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None
31,a111b_ep.enp,82,2,73,採掘士,73,採掘士,73,採掘士,48,デ式ディガー,255,None,255,None,255,None,255,None
0,a111c_ep.enp,87,2,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,255,None,255,None,255,None
1,a111c_ep.enp,87,2,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,255,None
2,a111c_ep.enp,97,2,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None,255,None,255,None,255,None
3,a111c_ep.enp,97,2,41,エルモンテ,41,エルモンテ,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None,255,None
4,a111c_ep.enp,82,2,47,プラニナ,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None,255,None
5,a111c_ep.enp,82,2,47,プラニナ,47,プラニナ,47,プラニナ,47,プラニナ,47,プラニナ,255,None,255,None,255,None
6,a111c_ep.enp,92,2,90,キュキュ,90,キュキュ,90,キュキュ,41,エルモンテ,255,None,255,None,255,None,255,None
7,a111c_ep.enp,92,2,90,キュキュ,90,キュキュ,90,キュキュ,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None
8,a111c_ep.enp,92,2,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,41,エルモンテ,41,エルモンテ,255,None
9,a111c_ep.enp,87,2,90,キュキュ,90,キュキュ,90,キュキュ,41,エルモンテ,47,プラニナ,255,None,255,None,255,None
10,a111c_ep.enp,87,2,90,キュキュ,90,キュキュ,41,エルモンテ,41,エルモンテ,47,プラニナ,47,プラニナ,255,None,255,None
11,a111c_ep.enp,87,2,90,キュキュ,90,キュキュ,90,キュキュ,41,エルモンテ,47,プラニナ,47,プラニナ,255,None,255,None
12,a111c_ep.enp,87,2,48,デ式ディガー,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None,255,None,255,None
13,a111c_ep.enp,87,2,48,デ式ディガー,48,デ式ディガー,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None,255,None
14,a111c_ep.enp,77,2,48,デ式ディガー,47,プラニナ,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None
15,a111c_ep.enp,77,2,48,デ式ディガー,48,デ式ディガー,47,プラニナ,47,プラニナ,47,プラニナ,255,None,255,None,255,None
16,a111c_ep.enp,82,2,33,ガランガラン,33,ガランガラン,255,None,255,None,255,None,255,None,255,None,255,None
17,a111c_ep.enp,87,2,33,ガランガラン,41,エルモンテ,255,None,255,None,255,None,255,None,255,None,255,None
18,a111c_ep.enp,87,2,33,ガランガラン,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None,255,None,255,None
19,a111c_ep.enp,87,2,33,ガランガラン,33,ガランガラン,41,エルモンテ,255,None,255,None,255,None,255,None,255,None
20,a111c_ep.enp,77,2,33,ガランガラン,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None,255,None
21,a111c_ep.enp,77,2,33,ガランガラン,47,プラニナ,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None
22,a111c_ep.enp,77,2,33,ガランガラン,33,ガランガラン,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None
23,a111c_ep.enp,87,2,73,採掘士,73,採掘士,73,採掘士,255,None,255,None,255,None,255,None,255,None
24,a111c_ep.enp,87,2,73,採掘士,73,採掘士,73,採掘士,73,採掘士,255,None,255,None,255,None,255,None
25,a111c_ep.enp,82,2,48,デ式ディガー,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None,255,None
26,a111c_ep.enp,82,2,48,デ式ディガー,48,デ式ディガー,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None
27,a111c_ep.enp,82,2,73,採掘士,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None,255,None
28,a111c_ep.enp,82,2,73,採掘士,48,デ式ディガー,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None
29,a111c_ep.enp,82,2,73,採掘士,73,採掘士,48,デ式ディガー,255,None,255,None,255,None,255,None,255,None
30,a111c_ep.enp,82,2,73,採掘士,73,採掘士,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None
31,a111c_ep.enp,82,2,73,採掘士,73,採掘士,73,採掘士,48,デ式ディガー,255,None,255,None,255,None,255,None
0,a111d_ep.enp,87,2,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,255,None,255,None,255,None
1,a111d_ep.enp,87,2,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,255,None
2,a111d_ep.enp,97,2,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None,255,None,255,None,255,None
3,a111d_ep.enp,97,2,41,エルモンテ,41,エルモンテ,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None,255,None
4,a111d_ep.enp,82,2,47,プラニナ,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None,255,None
5,a111d_ep.enp,82,2,47,プラニナ,47,プラニナ,47,プラニナ,47,プラニナ,47,プラニナ,255,None,255,None,255,None
6,a111d_ep.enp,92,2,90,キュキュ,90,キュキュ,90,キュキュ,41,エルモンテ,255,None,255,None,255,None,255,None
7,a111d_ep.enp,92,2,90,キュキュ,90,キュキュ,90,キュキュ,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None
8,a111d_ep.enp,92,2,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,41,エルモンテ,41,エルモンテ,255,None
9,a111d_ep.enp,87,2,90,キュキュ,90,キュキュ,90,キュキュ,41,エルモンテ,47,プラニナ,255,None,255,None,255,None
10,a111d_ep.enp,87,2,90,キュキュ,90,キュキュ,41,エルモンテ,41,エルモンテ,47,プラニナ,47,プラニナ,255,None,255,None
11,a111d_ep.enp,87,2,90,キュキュ,90,キュキュ,90,キュキュ,41,エルモンテ,47,プラニナ,47,プラニナ,255,None,255,None
12,a111d_ep.enp,87,2,48,デ式ディガー,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None,255,None,255,None
13,a111d_ep.enp,87,2,48,デ式ディガー,48,デ式ディガー,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None,255,None
14,a111d_ep.enp,77,2,48,デ式ディガー,47,プラニナ,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None
15,a111d_ep.enp,77,2,48,デ式ディガー,48,デ式ディガー,47,プラニナ,47,プラニナ,47,プラニナ,255,None,255,None,255,None
16,a111d_ep.enp,82,2,33,ガランガラン,33,ガランガラン,255,None,255,None,255,None,255,None,255,None,255,None
17,a111d_ep.enp,87,2,33,ガランガラン,41,エルモンテ,255,None,255,None,255,None,255,None,255,None,255,None
18,a111d_ep.enp,87,2,33,ガランガラン,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None,255,None,255,None
19,a111d_ep.enp,87,2,33,ガランガラン,33,ガランガラン,41,エルモンテ,255,None,255,None,255,None,255,None,255,None
20,a111d_ep.enp,77,2,33,ガランガラン,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None,255,None
21,a111d_ep.enp,77,2,33,ガランガラン,47,プラニナ,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None
22,a111d_ep.enp,77,2,33,ガランガラン,33,ガランガラン,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None
23,a111d_ep.enp,87,2,73,採掘士,73,採掘士,73,採掘士,255,None,255,None,255,None,255,None,255,None
24,a111d_ep.enp,87,2,73,採掘士,73,採掘士,73,採掘士,73,採掘士,255,None,255,None,255,None,255,None
25,a111d_ep.enp,82,2,48,デ式ディガー,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None,255,None
26,a111d_ep.enp,82,2,48,デ式ディガー,48,デ式ディガー,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None
27,a111d_ep.enp,82,2,73,採掘士,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None,255,None
28,a111d_ep.enp,82,2,73,採掘士,48,デ式ディガー,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None
29,a111d_ep.enp,82,2,73,採掘士,73,採掘士,48,デ式ディガー,255,None,255,None,255,None,255,None,255,None
30,a111d_ep.enp,82,2,73,採掘士,73,採掘士,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None
31,a111d_ep.enp,82,2,73,採掘士,73,採掘士,73,採掘士,48,デ式ディガー,255,None,255,None,255,None,255,None
0,a112b_ep.enp,95,2,92,ランギット,92,ランギット,92,ランギット,92,ランギット,92,ランギット,255,None,255,None,255,None
1,a112b_ep.enp,95,2,92,ランギット,92,ランギット,92,ランギット,92,ランギット,92,ランギット,92,ランギット,92,ランギット,255,None
2,a112b_ep.enp,105,2,22,ベルハウンド,22,ベルハウンド,255,None,255,None,255,None,255,None,255,None,255,None
3,a112b_ep.enp,105,2,22,ベルハウンド,22,ベルハウンド,22,ベルハウンド,22,ベルハウンド,255,None,255,None,255,None,255,None
4,a112b_ep.enp,85,2,35,クチュ,35,クチュ,35,クチュ,255,None,255,None,255,None,255,None,255,None
5,a112b_ep.enp,80,2,35,クチュ,35,クチュ,35,クチュ,35,クチュ,35,クチュ,255,None,255,None,255,None
6,a112b_ep.enp,100,2,22,ベルハウンド,92,ランギット,92,ランギット,92,ランギット,92,ランギット,255,None,255,None,255,None
7,a112b_ep.enp,100,2,22,ベルハウンド,92,ランギット,92,ランギット,92,ランギット,92,ランギット,92,ランギット,92,ランギット,255,None
8,a112b_ep.enp,85,2,35,クチュ,92,ランギット,92,ランギット,92,ランギット,255,None,255,None,255,None,255,None
9,a112b_ep.enp,85,2,35,クチュ,35,クチュ,92,ランギット,92,ランギット,92,ランギット,92,ランギット,255,None,255,None
10,a112b_ep.enp,90,2,35,クチュ,35,クチュ,22,ベルハウンド,255,None,255,None,255,None,255,None,255,None
11,a112b_ep.enp,90,2,35,クチュ,35,クチュ,35,クチュ,22,ベルハウンド,255,None,255,None,255,None,255,None
12,a112b_ep.enp,80,2,35,クチュ,35,クチュ,35,クチュ,35,クチュ,22,ベルハウンド,22,ベルハウンド,255,None,255,None
13,a112b_ep.enp,95,2,94,マヌー,94,マヌー,94,マヌー,94,マヌー,255,None,255,None,255,None,255,None
14,a112b_ep.enp,90,2,94,マヌー,94,マヌー,94,マヌー,94,マヌー,94,マヌー,94,マヌー,94,マヌー,94,マヌー
15,a112b_ep.enp,90,2,94,マヌー,94,マヌー,94,マヌー,94,マヌー,92,ランギット,92,ランギット,255,None,255,None
16,a112b_ep.enp,90,2,94,マヌー,94,マヌー,94,マヌー,94,マヌー,92,ランギット,92,ランギット,92,ランギット,255,None
17,a112b_ep.enp,95,2,94,マヌー,94,マヌー,94,マヌー,94,マヌー,22,ベルハウンド,255,None,255,None,255,None
18,a112b_ep.enp,95,2,94,マヌー,94,マヌー,94,マヌー,94,マヌー,22,ベルハウンド,22,ベルハウンド,255,None,255,None
19,a112b_ep.enp,85,2,94,マヌー,94,マヌー,94,マヌー,94,マヌー,35,クチュ,255,None,255,None,255,None
20,a112b_ep.enp,85,2,94,マヌー,94,マヌー,94,マヌー,94,マヌー,35,クチュ,35,クチュ,255,None,255,None
21,a112b_ep.enp,95,2,94,マヌー,94,マヌー,94,マヌー,94,マヌー,92,ランギット,92,ランギット,22,ベルハウンド,255,None
22,a112b_ep.enp,95,2,38,レジボン,255,None,255,None,255,None,255,None,255,None,255,None,255,None
23,a112b_ep.enp,95,2,38,レジボン,92,ランギット,92,ランギット,255,None,255,None,255,None,255,None,255,None
24,a112b_ep.enp,95,2,38,レジボン,35,クチュ,255,None,255,None,255,None,255,None,255,None,255,None
25,a112b_ep.enp,105,2,39,ミラドール,39,ミラドール,39,ミラドール,255,None,255,None,255,None,255,None,255,None
26,a112b_ep.enp,100,2,39,ミラドール,39,ミラドール,39,ミラドール,39,ミラドール,39,ミラドール,255,None,255,None,255,None
27,a112b_ep.enp,100,2,39,ミラドール,94,マヌー,94,マヌー,94,マヌー,94,マヌー,255,None,255,None,255,None
28,a112b_ep.enp,95,2,39,ミラドール,39,ミラドール,39,ミラドール,94,マヌー,94,マヌー,94,マヌー,94,マヌー,255,None
29,a112b_ep.enp,105,2,39,ミラドール,92,ランギット,92,ランギット,92,ランギット,255,None,255,None,255,None,255,None
30,a112b_ep.enp,95,2,39,ミラドール,92,ランギット,92,ランギット,92,ランギット,92,ランギット,92,ランギット,92,ランギット,255,None
31,a112b_ep.enp,100,2,39,ミラドール,39,ミラドール,92,ランギット,92,ランギット,92,ランギット,92,ランギット,255,None,255,None
0,a114a_ep.enp,102,1,42,フードン,255,None,255,None,255,None,255,None,255,None,255,None,255,None
1,a114a_ep.enp,102,1,42,フードン,42,フードン,255,None,255,None,255,None,255,None,255,None,255,None
2,a114a_ep.enp,102,1,42,フードン,42,フードン,42,フードン,255,None,255,None,255,None,255,None,255,None
3,a114a_ep.enp,102,1,42,フードン,42,フードン,42,フードン,42,フードン,255,None,255,None,255,None,255,None
4,a114a_ep.enp,102,1,42,フードン,42,フードン,42,フードン,42,フードン,42,フードン,255,None,255,None,255,None
5,a114a_ep.enp,102,1,42,フードン,42,フードン,42,フードン,42,フードン,42,フードン,42,フードン,255,None,255,None
0,a115b_ep.enp,97,2,50,ブブロッカ,50,ブブロッカ,255,None,255,None,255,None,255,None,255,None,255,None
1,a115b_ep.enp,92,2,50,ブブロッカ,50,ブブロッカ,50,ブブロッカ,50,ブブロッカ,255,None,255,None,255,None,255,None
2,a115b_ep.enp,102,2,26,パラミス,26,パラミス,26,パラミス,255,None,255,None,255,None,255,None,255,None
3,a115b_ep.enp,92,2,26,パラミス,26,パラミス,26,パラミス,26,パラミス,26,パラミス,255,None,255,None,255,None
4,a115b_ep.enp,107,2,21,ベルクロード,21,ベルクロード,255,None,255,None,255,None,255,None,255,None,255,None
5,a115b_ep.enp,107,2,21,ベルクロード,21,ベルクロード,21,ベルクロード,255,None,255,None,255,None,255,None,255,None
6,a115b_ep.enp,102,2,11,フォカラルガ,11,フォカラルガ,255,None,255,None,255,None,255,None,255,None,255,None
7,a115b_ep.enp,92,2,11,フォカラルガ,50,ブブロッカ,50,ブブロッカ,255,None,255,None,255,None,255,None,255,None
8,a115b_ep.enp,92,2,11,フォカラルガ,50,ブブロッカ,50,ブブロッカ,50,ブブロッカ,50,ブブロッカ,50,ブブロッカ,50,ブブロッカ,255,None
9,a115b_ep.enp,92,2,11,フォカラルガ,11,フォカラルガ,50,ブブロッカ,50,ブブロッカ,255,None,255,None,255,None,255,None
10,a115b_ep.enp,107,2,21,ベルクロード,26,パラミス,26,パラミス,255,None,255,None,255,None,255,None,255,None
11,a115b_ep.enp,92,2,21,ベルクロード,26,パラミス,26,パラミス,26,パラミス,255,None,255,None,255,None,255,None
12,a115b_ep.enp,92,2,21,ベルクロード,21,ベルクロード,26,パラミス,26,パラミス,255,None,255,None,255,None,255,None
13,a115b_ep.enp,92,2,11,フォカラルガ,50,ブブロッカ,26,パラミス,26,パラミス,255,None,255,None,255,None,255,None
14,a115b_ep.enp,92,2,11,フォカラルガ,50,ブブロッカ,50,ブブロッカ,21,ベルクロード,255,None,255,None,255,None,255,None
15,a115b_ep.enp,92,2,11,フォカラルガ,21,ベルクロード,26,パラミス,255,None,255,None,255,None,255,None,255,None
16,a115b_ep.enp,92,2,50,ブブロッカ,21,ベルクロード,26,パラミス,26,パラミス,255,None,255,None,255,None,255,None
17,a115b_ep.enp,112,2,20,イルドゥス,20,イルドゥス,255,None,255,None,255,None,255,None,255,None,255,None
18,a115b_ep.enp,112,2,20,イルドゥス,20,イルドゥス,20,イルドゥス,20,イルドゥス,255,None,255,None,255,None,255,None
19,a115b_ep.enp,92,2,20,イルドゥス,20,イルドゥス,20,イルドゥス,20,イルドゥス,20,イルドゥス,20,イルドゥス,255,None,255,None
20,a115b_ep.enp,102,2,20,イルドゥス,50,ブブロッカ,50,ブブロッカ,255,None,255,None,255,None,255,None,255,None
21,a115b_ep.enp,92,2,20,イルドゥス,20,イルドゥス,50,ブブロッカ,50,ブブロッカ,255,None,255,None,255,None,255,None
22,a115b_ep.enp,107,2,20,イルドゥス,26,パラミス,26,パラミス,26,パラミス,255,None,255,None,255,None,255,None
23,a115b_ep.enp,107,2,20,イルドゥス,20,イルドゥス,26,パラミス,26,パラミス,255,None,255,None,255,None,255,None
24,a115b_ep.enp,107,2,20,イルドゥス,21,ベルクロード,255,None,255,None,255,None,255,None,255,None,255,None
25,a115b_ep.enp,107,2,20,イルドゥス,21,ベルクロード,21,ベルクロード,255,None,255,None,255,None,255,None,255,None
26,a115b_ep.enp,92,2,20,イルドゥス,20,イルドゥス,11,フォカラルガ,11,フォカラルガ,255,None,255,None,255,None,255,None
27,a115b_ep.enp,92,2,20,イルドゥス,11,フォカラルガ,50,ブブロッカ,50,ブブロッカ,255,None,255,None,255,None,255,None
28,a115b_ep.enp,92,2,20,イルドゥス,20,イルドゥス,11,フォカラルガ,50,ブブロッカ,255,None,255,None,255,None,255,None
29,a115b_ep.enp,92,2,20,イルドゥス,21,ベルクロード,26,パラミス,26,パラミス,255,None,255,None,255,None,255,None
30,a115b_ep.enp,92,2,20,イルドゥス,20,イルドゥス,21,ベルクロード,26,パラミス,26,パラミス,255,None,255,None,255,None
31,a115b_ep.enp,92,2,20,イルドゥス,20,イルドゥス,50,ブブロッカ,50,ブブロッカ,26,パラミス,26,パラミス,255,None,255,None
0,a116a_ep.enp,111,2,99,アルシノ,255,None,255,None,255,None,255,None,255,None,255,None,255,None
1,a116a_ep.enp,106,2,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None,255,None
2,a116a_ep.enp,106,2,104,要塞兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None
3,a116a_ep.enp,106,2,104,要塞兵,104,要塞兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None
4,a116a_ep.enp,116,2,102,要塞将兵,255,None,255,None,255,None,255,None,255,None,255,None,255,None
5,a116a_ep.enp,111,2,102,要塞将兵,102,要塞将兵,255,None,255,None,255,None,255,None,255,None,255,None
6,a116a_ep.enp,101,2,102,要塞将兵,102,要塞将兵,102,要塞将兵,255,None,255,None,255,None,255,None,255,None
7,a116a_ep.enp,96,2,102,要塞将兵,102,要塞将兵,102,要塞将兵,102,要塞将兵,255,None,255,None,255,None,255,None
8,a116a_ep.enp,106,2,103,要塞煌兵,255,None,255,None,255,None,255,None,255,None,255,None,255,None
9,a116a_ep.enp,106,2,103,要塞煌兵,103,要塞煌兵,255,None,255,None,255,None,255,None,255,None,255,None
10,a116a_ep.enp,101,2,103,要塞煌兵,103,要塞煌兵,103,要塞煌兵,255,None,255,None,255,None,255,None,255,None
11,a116a_ep.enp,96,2,103,要塞煌兵,103,要塞煌兵,103,要塞煌兵,103,要塞煌兵,255,None,255,None,255,None,255,None
12,a116a_ep.enp,106,2,102,要塞将兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None,255,None
13,a116a_ep.enp,111,2,102,要塞将兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None
14,a116a_ep.enp,106,2,102,要塞将兵,104,要塞兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None
15,a116a_ep.enp,101,2,102,要塞将兵,102,要塞将兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None
16,a116a_ep.enp,106,2,103,要塞煌兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None,255,None
17,a116a_ep.enp,111,2,103,要塞煌兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None
18,a116a_ep.enp,106,2,103,要塞煌兵,104,要塞兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None
19,a116a_ep.enp,106,2,103,要塞煌兵,103,要塞煌兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None
20,a116a_ep.enp,96,2,103,要塞煌兵,103,要塞煌兵,103,要塞煌兵,104,要塞兵,255,None,255,None,255,None,255,None
21,a116a_ep.enp,101,2,103,要塞煌兵,103,要塞煌兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None
22,a116a_ep.enp,106,2,102,要塞将兵,103,要塞煌兵,255,None,255,None,255,None,255,None,255,None,255,None
23,a116a_ep.enp,101,2,102,要塞将兵,103,要塞煌兵,103,要塞煌兵,255,None,255,None,255,None,255,None,255,None
24,a116a_ep.enp,96,2,102,要塞将兵,103,要塞煌兵,103,要塞煌兵,103,要塞煌兵,255,None,255,None,255,None,255,None
25,a116a_ep.enp,101,2,102,要塞将兵,102,要塞将兵,103,要塞煌兵,255,None,255,None,255,None,255,None,255,None
26,a116a_ep.enp,96,2,102,要塞将兵,102,要塞将兵,102,要塞将兵,103,要塞煌兵,255,None,255,None,255,None,255,None
27,a116a_ep.enp,96,2,102,要塞将兵,102,要塞将兵,103,要塞煌兵,103,要塞煌兵,255,None,255,None,255,None,255,None
28,a116a_ep.enp,111,2,75,デ式レーダー,255,None,255,None,255,None,255,None,255,None,255,None,255,None
29,a116a_ep.enp,111,2,75,デ式レーダー,75,デ式レーダー,255,None,255,None,255,None,255,None,255,None,255,None
30,a116a_ep.enp,111,2,75,デ式レーダー,75,デ式レーダー,75,デ式レーダー,255,None,255,None,255,None,255,None,255,None
31,a116a_ep.enp,111,2,75,デ式レーダー,75,デ式レーダー,75,デ式レーダー,75,デ式レーダー,255,None,255,None,255,None,255,None
0,a116c_ep.enp,111,2,99,アルシノ,255,None,255,None,255,None,255,None,255,None,255,None,255,None
1,a116c_ep.enp,106,2,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None,255,None
2,a116c_ep.enp,106,2,104,要塞兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None
3,a116c_ep.enp,106,2,104,要塞兵,104,要塞兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None
4,a116c_ep.enp,116,2,102,要塞将兵,255,None,255,None,255,None,255,None,255,None,255,None,255,None
5,a116c_ep.enp,111,2,102,要塞将兵,102,要塞将兵,255,None,255,None,255,None,255,None,255,None,255,None
6,a116c_ep.enp,101,2,102,要塞将兵,102,要塞将兵,102,要塞将兵,255,None,255,None,255,None,255,None,255,None
7,a116c_ep.enp,96,2,102,要塞将兵,102,要塞将兵,102,要塞将兵,102,要塞将兵,255,None,255,None,255,None,255,None
8,a116c_ep.enp,106,2,103,要塞煌兵,255,None,255,None,255,None,255,None,255,None,255,None,255,None
9,a116c_ep.enp,106,2,103,要塞煌兵,103,要塞煌兵,255,None,255,None,255,None,255,None,255,None,255,None
10,a116c_ep.enp,101,2,103,要塞煌兵,103,要塞煌兵,103,要塞煌兵,255,None,255,None,255,None,255,None,255,None
11,a116c_ep.enp,96,2,103,要塞煌兵,103,要塞煌兵,103,要塞煌兵,103,要塞煌兵,255,None,255,None,255,None,255,None
12,a116c_ep.enp,106,2,102,要塞将兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None,255,None
13,a116c_ep.enp,111,2,102,要塞将兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None
14,a116c_ep.enp,106,2,102,要塞将兵,104,要塞兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None
15,a116c_ep.enp,101,2,102,要塞将兵,102,要塞将兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None
16,a116c_ep.enp,106,2,103,要塞煌兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None,255,None
17,a116c_ep.enp,111,2,103,要塞煌兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None
18,a116c_ep.enp,106,2,103,要塞煌兵,104,要塞兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None
19,a116c_ep.enp,106,2,103,要塞煌兵,103,要塞煌兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None
20,a116c_ep.enp,96,2,103,要塞煌兵,103,要塞煌兵,103,要塞煌兵,104,要塞兵,255,None,255,None,255,None,255,None
21,a116c_ep.enp,101,2,103,要塞煌兵,103,要塞煌兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None
