Entry ID,[Filter],[EC ID],[EC JP Name],[EC EU Name],State ID,[State Name],Unk 1,Unk 2,Motion ID,[Motion Name],Motion Flags,Param ID,[Param Name],Unk 3,Blend Time,Play Rate
3,mb098.std,98,マセラウト,Monstrum,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
4,mb098.std,98,マセラウト,Monstrum,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,0.80
5,mb098.std,98,マセラウト,Monstrum,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,mb098.std,98,マセラウト,Monstrum,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
7,mb098.std,98,マセラウト,Monstrum,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,mb098.std,98,マセラウト,Monstrum,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,mb098.std,98,マセラウト,Monstrum,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,mb098.std,98,マセラウト,Monstrum,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
11,mb098.std,98,マセラウト,Monstrum,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,mb098.std,98,マセラウト,Monstrum,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,mb098.std,98,マセラウト,Monstrum,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
14,mb098.std,98,マセラウト,Monstrum,32,Knockdown,1,10,14,Widthdraw,0b10001000000000000000000000000000,-1,None,0,0.00,0.80
15,mb098.std,98,マセラウト,Monstrum,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,7,Sacres,0,5.00,1.00
16,mb098.std,98,マセラウト,Monstrum,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,13,Quika,0,5.00,1.00
17,mb098.std,98,マセラウト,Monstrum,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,100,Magic?,0,5.00,1.00
0,mb099.std,99,アルシノ,Kantor,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,mb099.std,99,アルシノ,Kantor,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,mb099.std,99,アルシノ,Kantor,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,mb099.std,99,アルシノ,Kantor,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,mb099.std,99,アルシノ,Kantor,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
5,mb099.std,99,アルシノ,Kantor,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
6,mb099.std,99,アルシノ,Kantor,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.10
7,mb099.std,99,アルシノ,Kantor,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,mb099.std,99,アルシノ,Kantor,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
9,mb099.std,99,アルシノ,Kantor,13,Dodge,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
10,mb099.std,99,アルシノ,Kantor,14,Defeat,1,8,10,Dodge,0b10011000000000000000000000000000,-1,None,0,5.00,1.00
11,mb099.std,99,アルシノ,Kantor,32,Knockdown,1,10,11,Defeat,0b10001000000000000000000000000000,-1,None,0,0.00,0.80
12,mb099.std,99,アルシノ,Kantor,30,Silver Nightmare,1,8,12,Revive,0b10001000000000000000000000000000,0,???,0,5.00,1.00
13,mb099.std,99,アルシノ,Kantor,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,5,Thunder of Fury,0,5.00,1.00
14,mb099.std,99,アルシノ,Kantor,29,Exec S-Move,1,8,14,Widthdraw,0b10001000000000000000000000000000,34,Assess Damage,0,5.00,0.90
0,MB100.std,100,アサシン,Umbra,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB100.std,100,アサシン,Umbra,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB100.std,100,アサシン,Umbra,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB100.std,100,アサシン,Umbra,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,0.80
4,MB100.std,100,アサシン,Umbra,8,Critical Attack,1,8,4,Critical Attack,0b10001010001000000000000000000000,-1,None,0,5.00,0.90
5,MB100.std,100,アサシン,Umbra,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB100.std,100,アサシン,Umbra,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,0.90,1.00
7,MB100.std,100,アサシン,Umbra,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB100.std,100,アサシン,Umbra,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB100.std,100,アサシン,Umbra,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,MB100.std,100,アサシン,Umbra,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB100.std,100,アサシン,Umbra,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB100.std,100,アサシン,Umbra,21,Cast Magic,1,8,12,Revive,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
13,MB100.std,100,アサシン,Umbra,32,Knockdown,1,10,13,Focus,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
14,MB100.std,100,アサシン,Umbra,24,Exec Magic/S-Move,1,8,12,Revive,0b10001000000000000000000000000000,22,Wevlen,0,5.00,1.00
15,MB100.std,100,アサシン,Umbra,29,Exec S-Move,1,8,15,Run,0b10001010001000000000000000000000,12,Death Strike,0,5.00,1.10
16,MB100.std,100,アサシン,Umbra,24,Exec Magic/S-Move,1,8,12,Revive,0b10001000000000000000000000000000,2,Sylenis,0,5.00,1.00
0,mb101.std,101,イレイザー,Assassinata,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,mb101.std,101,イレイザー,Assassinata,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,mb101.std,101,イレイザー,Assassinata,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,mb101.std,101,イレイザー,Assassinata,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,0.80
4,mb101.std,101,イレイザー,Assassinata,8,Critical Attack,1,8,4,Critical Attack,0b10001010001000000000000000000000,-1,None,0,5.00,0.90
5,mb101.std,101,イレイザー,Assassinata,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,mb101.std,101,イレイザー,Assassinata,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,0.90,1.00
7,mb101.std,101,イレイザー,Assassinata,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,mb101.std,101,イレイザー,Assassinata,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,mb101.std,101,イレイザー,Assassinata,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,mb101.std,101,イレイザー,Assassinata,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,mb101.std,101,イレイザー,Assassinata,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,mb101.std,101,イレイザー,Assassinata,21,Cast Magic,1,8,12,Revive,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
13,mb101.std,101,イレイザー,Assassinata,32,Knockdown,1,10,13,Focus,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
14,mb101.std,101,イレイザー,Assassinata,24,Exec Magic/S-Move,1,8,12,Revive,0b10001000000000000000000000000000,22,Wevlen,0,5.00,1.00
15,mb101.std,101,イレイザー,Assassinata,29,Exec S-Move,1,8,15,Run,0b10001010001000000000000000000000,12,Death Strike,0,5.00,1.10
16,mb101.std,101,イレイザー,Assassinata,24,Exec Magic/S-Move,1,8,12,Revive,0b10001000000000000000000000000000,2,Sylenis,0,5.00,1.00
0,mb102.std,102,要塞将兵,Executor,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,mb102.std,102,要塞将兵,Executor,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,mb102.std,102,要塞将兵,Executor,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,mb102.std,102,要塞将兵,Executor,4,Close Attack,1,8,3,Close Attack,0b10001010000000000000000000000000,-1,None,0,1.00,1.10
4,mb102.std,102,要塞将兵,Executor,8,Critical Attack,1,8,4,Critical Attack,0b10001010001000000000000000000000,-1,None,0,1.00,1.00
5,mb102.std,102,要塞将兵,Executor,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,mb102.std,102,要塞将兵,Executor,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,mb102.std,102,要塞将兵,Executor,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,mb102.std,102,要塞将兵,Executor,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,mb102.std,102,要塞将兵,Executor,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,mb102.std,102,要塞将兵,Executor,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
11,mb102.std,102,要塞将兵,Executor,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,mb102.std,102,要塞将兵,Executor,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,mb102.std,102,要塞将兵,Executor,21,Cast Magic,1,8,13,Focus,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
14,mb102.std,102,要塞将兵,Executor,32,Knockdown,1,10,14,Widthdraw,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
15,mb102.std,102,要塞将兵,Executor,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,19,Counter Stance,0,5.00,1.00
16,mb102.std,102,要塞将兵,Executor,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,6,Sacri,0,5.00,1.00
17,mb102.std,102,要塞将兵,Executor,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,7,Sacres,0,5.00,1.00
18,mb102.std,102,要塞将兵,Executor,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,9,Sacrulen,0,5.00,1.00
19,mb102.std,102,要塞将兵,Executor,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,33,Electres,0,5.00,1.00
20,mb102.std,102,要塞将兵,Executor,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,34,Electrum,0,5.00,1.00
21,mb102.std,102,要塞将兵,Executor,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,25,Pyrum,0,5.00,1.00
0,mb103.std,103,要塞煌兵,Custodiae,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,0.60
1,mb103.std,103,要塞煌兵,Custodiae,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,mb103.std,103,要塞煌兵,Custodiae,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.50
3,mb103.std,103,要塞煌兵,Custodiae,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,mb103.std,103,要塞煌兵,Custodiae,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
5,mb103.std,103,要塞煌兵,Custodiae,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,mb103.std,103,要塞煌兵,Custodiae,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,mb103.std,103,要塞煌兵,Custodiae,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,mb103.std,103,要塞煌兵,Custodiae,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,mb103.std,103,要塞煌兵,Custodiae,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,mb103.std,103,要塞煌兵,Custodiae,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,0.80
11,mb103.std,103,要塞煌兵,Custodiae,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,mb103.std,103,要塞煌兵,Custodiae,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,mb103.std,103,要塞煌兵,Custodiae,21,Cast Magic,1,8,13,Focus,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
14,mb103.std,103,要塞煌兵,Custodiae,32,Knockdown,1,10,14,Widthdraw,0b10001010000000000000000000000000,-1,None,0,0.00,0.60
15,mb103.std,103,要塞煌兵,Custodiae,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,37,Focus,0,5.00,1.00
16,mb103.std,103,要塞煌兵,Custodiae,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,0,Increm,0,5.00,1.00
17,mb103.std,103,要塞煌兵,Custodiae,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,2,Sylenis,0,5.00,1.00
18,mb103.std,103,要塞煌兵,Custodiae,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,4,Driln,0,5.00,1.00
19,mb103.std,103,要塞煌兵,Custodiae,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,6,Sacri,0,5.00,1.00
20,mb103.std,103,要塞煌兵,Custodiae,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,7,Sacres,0,5.00,1.00
21,mb103.std,103,要塞煌兵,Custodiae,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,18,Eternes,0,5.00,1.00
22,mb103.std,103,要塞煌兵,Custodiae,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,31,Wevlum,0,5.00,1.00
23,mb103.std,103,要塞煌兵,Custodiae,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,26,Crystali,0,5.00,1.00
24,mb103.std,103,要塞煌兵,Custodiae,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,28,Crystalum,0,5.00,1.00
25,mb103.std,103,要塞煌兵,Custodiae,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,29,Crystalen,0,5.00,1.00
26,mb103.std,103,要塞煌兵,Custodiae,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,35,Electrulen,0,5.00,1.00
0,mb104.std,104,要塞兵,Veles,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,mb104.std,104,要塞兵,Veles,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,mb104.std,104,要塞兵,Veles,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,mb104.std,104,要塞兵,Veles,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,mb104.std,104,要塞兵,Veles,8,Critical Attack,1,8,4,Critical Attack,0b10001000001000000000000000000000,-1,None,0,5.00,1.00
5,mb104.std,104,要塞兵,Veles,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,mb104.std,104,要塞兵,Veles,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.80
7,mb104.std,104,要塞兵,Veles,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,mb104.std,104,要塞兵,Veles,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,mb104.std,104,要塞兵,Veles,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,mb104.std,104,要塞兵,Veles,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,mb104.std,104,要塞兵,Veles,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,mb104.std,104,要塞兵,Veles,32,Knockdown,1,10,12,Revive,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
13,mb104.std,104,要塞兵,Veles,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,70,Grenade,0,5.00,1.00
14,mb104.std,104,要塞兵,Veles,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,71,Poison Gas,0,5.00,1.00
15,mb104.std,104,要塞兵,Veles,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,72,Sacrum Crystal,0,5.00,1.00
0,mb105.std,105,ベレーザ兵,Red Praeses,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,mb105.std,105,ベレーザ兵,Red Praeses,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,mb105.std,105,ベレーザ兵,Red Praeses,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,mb105.std,105,ベレーザ兵,Red Praeses,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,mb105.std,105,ベレーザ兵,Red Praeses,8,Critical Attack,1,8,4,Critical Attack,0b10001000001000000000000000000000,-1,None,0,5.00,1.00
5,mb105.std,105,ベレーザ兵,Red Praeses,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,mb105.std,105,ベレーザ兵,Red Praeses,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.80
7,mb105.std,105,ベレーザ兵,Red Praeses,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,mb105.std,105,ベレーザ兵,Red Praeses,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,mb105.std,105,ベレーザ兵,Red Praeses,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,mb105.std,105,ベレーザ兵,Red Praeses,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,mb105.std,105,ベレーザ兵,Red Praeses,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,mb105.std,105,ベレーザ兵,Red Praeses,32,Knockdown,1,10,12,Revive,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
13,mb105.std,105,ベレーザ兵,Red Praeses,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,70,Grenade,0,5.00,1.00
14,mb105.std,105,ベレーザ兵,Red Praeses,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,71,Poison Gas,0,5.00,1.00
15,mb105.std,105,ベレーザ兵,Red Praeses,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,72,Sacrum Crystal,0,5.00,1.00
0,mb106.std,106,工作兵,Praeses Elite,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,mb106.std,106,工作兵,Praeses Elite,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,mb106.std,106,工作兵,Praeses Elite,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,mb106.std,106,工作兵,Praeses Elite,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,mb106.std,106,工作兵,Praeses Elite,8,Critical Attack,1,8,4,Critical Attack,0b10001000001000000000000000000000,-1,None,0,5.00,1.00
5,mb106.std,106,工作兵,Praeses Elite,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,mb106.std,106,工作兵,Praeses Elite,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.80
7,mb106.std,106,工作兵,Praeses Elite,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,mb106.std,106,工作兵,Praeses Elite,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,mb106.std,106,工作兵,Praeses Elite,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,mb106.std,106,工作兵,Praeses Elite,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,mb106.std,106,工作兵,Praeses Elite,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,mb106.std,106,工作兵,Praeses Elite,32,Knockdown,1,10,12,Revive,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
13,mb106.std,106,工作兵,Praeses Elite,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,70,Grenade,0,5.00,1.00
14,mb106.std,106,工作兵,Praeses Elite,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,71,Poison Gas,0,5.00,1.00
15,mb106.std,106,工作兵,Praeses Elite,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,72,Sacrum Crystal,0,5.00,1.00
0,mb107.std,107,ワーン,Jynnus,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,mb107.std,107,ワーン,Jynnus,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,mb107.std,107,ワーン,Jynnus,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.50
3,mb107.std,107,ワーン,Jynnus,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,mb107.std,107,ワーン,Jynnus,8,Critical Attack,1,8,4,Critical Attack,0b10001010001000000000000000000000,-1,None,0,0.10,1.00
5,mb107.std,107,ワーン,Jynnus,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,mb107.std,107,ワーン,Jynnus,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,mb107.std,107,ワーン,Jynnus,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,mb107.std,107,ワーン,Jynnus,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,mb107.std,107,ワーン,Jynnus,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,mb107.std,107,ワーン,Jynnus,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
11,mb107.std,107,ワーン,Jynnus,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,mb107.std,107,ワーン,Jynnus,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,mb107.std,107,ワーン,Jynnus,21,Cast Magic,1,8,13,Focus,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
14,mb107.std,107,ワーン,Jynnus,32,Knockdown,1,10,14,Widthdraw,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
15,mb107.std,107,ワーン,Jynnus,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,100,Magic?,0,5.00,1.00
16,mb107.std,107,ワーン,Jynnus,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,17,Eterni,0,5.00,1.00
17,mb107.std,107,ワーン,Jynnus,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,109,Call Allies,0,5.00,1.00
18,mb107.std,107,ワーン,Jynnus,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,69,Call Allies,0,5.00,1.00
19,mb107.std,107,ワーン,Jynnus,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,73,Call Allies,0,5.00,1.00
0,mb108.std,108,ヒュドラ巨兵,Hydra,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,mb108.std,108,ヒュドラ巨兵,Hydra,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,7.50,0.40
2,mb108.std,108,ヒュドラ巨兵,Hydra,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,mb108.std,108,ヒュドラ巨兵,Hydra,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,mb108.std,108,ヒュドラ巨兵,Hydra,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.80
5,mb108.std,108,ヒュドラ巨兵,Hydra,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,mb108.std,108,ヒュドラ巨兵,Hydra,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,mb108.std,108,ヒュドラ巨兵,Hydra,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.20
