Entry ID,[Str Pos],[Str Size],[Str Enc],Str Value,[Str Data]
2572,0x348a2c,86,Shift_JIS,モンテスマ王が暮らしている島がある。\nその近くに、キラキラ金色に輝く何かがあるらしい。,"""\x83\x82\x83\x93\x83e\x83X\x83}\x89\xA4\x82\xAA\x95\xE9\x82\xE7\x82\xB5\x82\xC4\x82\xA2\x82\xE9\x93\x87\x82\xAA\x82\xA0\x82\xE9\x81B\n\x82\xBB\x82\xCC\x8B\xDF\x82\xAD\x82\xC9\x81A\x83L\x83\x89\x83L\x83\x89\x8B\xE0\x90F\x82\xC9\x8BP\x82\xAD\x89\xBD\x82\xA9\x82\xAA\x82\xA0\x82\xE9\x82\xE7\x82\xB5\x82\xA2\x81B"""
2573,0x348a84,270,Shift_JIS,何かの存在を指し示すように\nひっそりたたずむ黄金の像。\nモンテスマでは古くから独特\nの方位学が発達していて、こ\nの像は聖地の安寧を祈願して\nここに造られたとみられる。\n一般に、寺院や神殿などの人\n工物には男性の像が、神木や\n清泉といった自然物には女性\nをかたどった像が奉られる。,"""\x89\xBD\x82\xA9\x82\xCC\x91\xB6\x8D\xDD\x82\xF0\x8Ew\x82\xB5\x8E\xA6\x82\xB7\x82\xE6\x82\xA4\x82\xC9\n\x82\xD0\x82\xC1\x82\xBB\x82\xE8\x82\xBD\x82\xBD\x82\xB8\x82\xDE\x89\xA9\x8B\xE0\x82\xCC\x91\x9C\x81B\n\x83\x82\x83\x93\x83e\x83X\x83}\x82\xC5\x82\xCD\x8C\xC3\x82\xAD\x82\xA9\x82\xE7\x93\xC6\x93\xC1\n\x82\xCC\x95\xFB\x88\xCA\x8Aw\x82\xAA\x94\xAD\x92B\x82\xB5\x82\xC4\x82\xA2\x82\xC4\x81A\x82\xB1\n\x82\xCC\x91\x9C\x82\xCD\x90\xB9\x92n\x82\xCC\x88\xC0\x94J\x82\xF0\x8BF\x8A\xE8\x82\xB5\x82\xC4\n\x82\xB1\x82\xB1\x82\xC9\x91\xA2\x82\xE7\x82\xEA\x82\xBD\x82\xC6\x82\xDD\x82\xE7\x82\xEA\x82\xE9\x81B\n\x88\xEA\x94\xCA\x82\xC9\x81A\x8E\x9B\x89@\x82\xE2\x90_\x93a\x82\xC8\x82\xC7\x82\xCC\x90l\n\x8DH\x95\xA8\x82\xC9\x82\xCD\x92j\x90\xAB\x82\xCC\x91\x9C\x82\xAA\x81A\x90_\x96\xD8\x82\xE2\n\x90\xB4\x90\xF2\x82\xC6\x82\xA2\x82\xC1\x82\xBD\x8E\xA9\x91R\x95\xA8\x82\xC9\x82\xCD\x8F\x97\x90\xAB\n\x82\xF0\x82\xA9\x82\xBD\x82\xC7\x82\xC1\x82\xBD\x91\x9C\x82\xAA\x95\xF2\x82\xE7\x82\xEA\x82\xE9\x81B"""
2574,0x348b94,74,Shift_JIS,青の空賊たちが活動する空域の\n月Ж石の滝の北方。小さな島の上にあるそうだ。,"""\x90\xC2\x82\xCC\x8B\xF3\x91\xAF\x82\xBD\x82\xBF\x82\xAA\x8A\x88\x93\xAE\x82\xB7\x82\xE9\x8B\xF3\x88\xE6\x82\xCC\n\x8C\x8E\x84G\x90\xCE\x82\xCC\x91\xEA\x82\xCC\x96k\x95\xFB\x81B\x8F\xAC\x82\xB3\x82\xC8\x93\x87\x82\xCC\x8F\xE3\x82\xC9\x82\xA0\x82\xE9\x82\xBB\x82\xA4\x82\xBE\x81B"""
2575,0x348be0,84,Shift_JIS,ネタからすると、場所は空賊たちが活動する空域か。\n月Ж石の滝の北方あたり、クサいな。,"""\x83l\x83^\x82\xA9\x82\xE7\x82\xB7\x82\xE9\x82\xC6\x81A\x8F\xEA\x8F\x8A\x82\xCD\x8B\xF3\x91\xAF\x82\xBD\x82\xBF\x82\xAA\x8A\x88\x93\xAE\x82\xB7\x82\xE9\x8B\xF3\x88\xE6\x82\xA9\x81B\n\x8C\x8E\x84G\x90\xCE\x82\xCC\x91\xEA\x82\xCC\x96k\x95\xFB\x82\xA0\x82\xBD\x82\xE8\x81A\x83N\x83T\x82\xA2\x82\xC8\x81B"""
2576,0x348c34,222,Shift_JIS,「名もなき青の空賊\n　ここに安らかに眠る」\n\nと、書かれている。\n風化してほとんど読めないが\n頭文字が“Ｄ”で始まる名の\n空賊の墓標だと思われる。\n船の重りに使われたと見られ\nる小石を積み上げているあた\nりが、いかにも空賊らしい。,"""\x81u\x96\xBC\x82\xE0\x82\xC8\x82\xAB\x90\xC2\x82\xCC\x8B\xF3\x91\xAF\n\x81@\x82\xB1\x82\xB1\x82\xC9\x88\xC0\x82\xE7\x82\xA9\x82\xC9\x96\xB0\x82\xE9\x81v\n\n\x82\xC6\x81A\x8F\x91\x82\xA9\x82\xEA\x82\xC4\x82\xA2\x82\xE9\x81B\n\x95\x97\x89\xBB\x82\xB5\x82\xC4\x82\xD9\x82\xC6\x82\xF1\x82\xC7\x93\xC7\x82\xDF\x82\xC8\x82\xA2\x82\xAA\n\x93\xAA\x95\xB6\x8E\x9A\x82\xAA\x81g\x82c\x81h\x82\xC5\x8En\x82\xDC\x82\xE9\x96\xBC\x82\xCC\n\x8B\xF3\x91\xAF\x82\xCC\x95\xE6\x95W\x82\xBE\x82\xC6\x8Ev\x82\xED\x82\xEA\x82\xE9\x81B\n\x91D\x82\xCC\x8Fd\x82\xE8\x82\xC9\x8Eg\x82\xED\x82\xEA\x82\xBD\x82\xC6\x8C\xA9\x82\xE7\x82\xEA\n\x82\xE9\x8F\xAC\x90\xCE\x82\xF0\x90\xCF\x82\xDD\x8F\xE3\x82\xB0\x82\xC4\x82\xA2\x82\xE9\x82\xA0\x82\xBD\n\x82\xE8\x82\xAA\x81A\x82\xA2\x82\xA9\x82\xC9\x82\xE0\x8B\xF3\x91\xAF\x82\xE7\x82\xB5\x82\xA2\x81B"""
2577,0x348d14,70,Shift_JIS,月Ж石の滝を、ずっと上にたどって行ってみな。\n簡単に見つかるはずだぜ。,"""\x8C\x8E\x84G\x90\xCE\x82\xCC\x91\xEA\x82\xF0\x81A\x82\xB8\x82\xC1\x82\xC6\x8F\xE3\x82\xC9\x82\xBD\x82\xC7\x82\xC1\x82\xC4\x8Ds\x82\xC1\x82\xC4\x82\xDD\x82\xC8\x81B\n\x8A\xC8\x92P\x82\xC9\x8C\xA9\x82\xC2\x82\xA9\x82\xE9\x82\xCD\x82\xB8\x82\xBE\x82\xBA\x81B"""
2578,0x348d5c,84,Shift_JIS,輝く水っていったら、あそこしかねえやな。\nそれの源ってんだから、だいたいわからあな。,"""\x8BP\x82\xAD\x90\x85\x82\xC1\x82\xC4\x82\xA2\x82\xC1\x82\xBD\x82\xE7\x81A\x82\xA0\x82\xBB\x82\xB1\x82\xB5\x82\xA9\x82\xCB\x82\xA6\x82\xE2\x82\xC8\x81B\n\x82\xBB\x82\xEA\x82\xCC\x8C\xB9\x82\xC1\x82\xC4\x82\xF1\x82\xBE\x82\xA9\x82\xE7\x81A\x82\xBE\x82\xA2\x82\xBD\x82\xA2\x82\xED\x82\xA9\x82\xE7\x82\xA0\x82\xC8\x81B"""
2579,0x348db0,258,Shift_JIS,滝の水が月Ж石の鉱脈に注い\nでいるという、世界でも数少\nない地形のひとつ。\n高高度より落ち続ける滝の水\nが、常に銀の月Ж石をうがつ\nことによって、そこから溢れ\nる泉には不思議な力が宿って\nいるといわれ、この水を口に\nした者は長生きすることがで\nきると信じられている。,"""\x91\xEA\x82\xCC\x90\x85\x82\xAA\x8C\x8E\x84G\x90\xCE\x82\xCC\x8Dz\x96\xAC\x82\xC9\x92\x8D\x82\xA2\n\x82\xC5\x82\xA2\x82\xE9\x82\xC6\x82\xA2\x82\xA4\x81A\x90\xA2\x8AE\x82\xC5\x82\xE0\x90\x94\x8F\xAD\n\x82\xC8\x82\xA2\x92n\x8C`\x82\xCC\x82\xD0\x82\xC6\x82\xC2\x81B\n\x8D\x82\x8D\x82\x93x\x82\xE6\x82\xE8\x97\x8E\x82\xBF\x91\xB1\x82\xAF\x82\xE9\x91\xEA\x82\xCC\x90\x85\n\x82\xAA\x81A\x8F\xED\x82\xC9\x8B\xE2\x82\xCC\x8C\x8E\x84G\x90\xCE\x82\xF0\x82\xA4\x82\xAA\x82\xC2\n\x82\xB1\x82\xC6\x82\xC9\x82\xE6\x82\xC1\x82\xC4\x81A\x82\xBB\x82\xB1\x82\xA9\x82\xE7\x88\xEC\x82\xEA\n\x82\xE9\x90\xF2\x82\xC9\x82\xCD\x95s\x8Ev\x8Bc\x82\xC8\x97\xCD\x82\xAA\x8Fh\x82\xC1\x82\xC4\n\x82\xA2\x82\xE9\x82\xC6\x82\xA2\x82\xED\x82\xEA\x81A\x82\xB1\x82\xCC\x90\x85\x82\xF0\x8C\xFB\x82\xC9\n\x82\xB5\x82\xBD\x8E\xD2\x82\xCD\x92\xB7\x90\xB6\x82\xAB\x82\xB7\x82\xE9\x82\xB1\x82\xC6\x82\xAA\x82\xC5\n\x82\xAB\x82\xE9\x82\xC6\x90M\x82\xB6\x82\xE7\x82\xEA\x82\xC4\x82\xA2\x82\xE9\x81B"""
2580,0x348eb4,68,Shift_JIS,モンテスマのはるか南方、\n岩礁をまたぐ島のあたりに行ってみるといい。,"""\x83\x82\x83\x93\x83e\x83X\x83}\x82\xCC\x82\xCD\x82\xE9\x82\xA9\x93\xEC\x95\xFB\x81A\n\x8A\xE2\x8F\xCA\x82\xF0\x82\xDC\x82\xBD\x82\xAE\x93\x87\x82\xCC\x82\xA0\x82\xBD\x82\xE8\x82\xC9\x8Ds\x82\xC1\x82\xC4\x82\xDD\x82\xE9\x82\xC6\x82\xA2\x82\xA2\x81B"""
2581,0x348ef8,92,Shift_JIS,モンテスマの古文書に、これの記述があるそうだ。\nいったい何のことだか、けんとうもつかねえな。,"""\x83\x82\x83\x93\x83e\x83X\x83}\x82\xCC\x8C\xC3\x95\xB6\x8F\x91\x82\xC9\x81A\x82\xB1\x82\xEA\x82\xCC\x8BL\x8Fq\x82\xAA\x82\xA0\x82\xE9\x82\xBB\x82\xA4\x82\xBE\x81B\n\x82\xA2\x82\xC1\x82\xBD\x82\xA2\x89\xBD\x82\xCC\x82\xB1\x82\xC6\x82\xBE\x82\xA9\x81A\x82\xAF\x82\xF1\x82\xC6\x82\xA4\x82\xE0\x82\xC2\x82\xA9\x82\xCB\x82\xA6\x82\xC8\x81B"""
2582,0x348f54,239,Shift_JIS,航行中の事故で最愛の妻を失\nい、その哀しみを癒すために\n空を見上げて一生を過ごした\nといわれる古えの皇子の像。\n皇子が妻を亡くしたのと同じ\n満月の輝く夜には、行き交う\n船の無事を祈る皇子像の眼か\nら、ひとすじの涙がこぼれる\nという言い伝えがある。,"""\x8Dq\x8Ds\x92\x86\x82\xCC\x8E\x96\x8C\xCC\x82\xC5\x8D\xC5\x88\xA4\x82\xCC\x8D\xC8\x82\xF0\x8E\xB8\n\x82\xA2\x81A\x82\xBB\x82\xCC\x88\xA3\x82\xB5\x82\xDD\x82\xF0\x96\xFC\x82\xB7\x82\xBD\x82\xDF\x82\xC9\n\x8B\xF3\x82\xF0\x8C\xA9\x8F\xE3\x82\xB0\x82\xC4\x88\xEA\x90\xB6\x82\xF0\x89\xDF\x82\xB2\x82\xB5\x82\xBD\n\x82\xC6\x82\xA2\x82\xED\x82\xEA\x82\xE9\x8C\xC3\x82\xA6\x82\xCC\x8Dc\x8Eq\x82\xCC\x91\x9C\x81B\n\x8Dc\x8Eq\x82\xAA\x8D\xC8\x82\xF0\x96S\x82\xAD\x82\xB5\x82\xBD\x82\xCC\x82\xC6\x93\xAF\x82\xB6\n\x96\x9E\x8C\x8E\x82\xCC\x8BP\x82\xAD\x96\xE9\x82\xC9\x82\xCD\x81A\x8Ds\x82\xAB\x8C\xF0\x82\xA4\n\x91D\x82\xCC\x96\xB3\x8E\x96\x82\xF0\x8BF\x82\xE9\x8Dc\x8Eq\x91\x9C\x82\xCC\x8A\xE1\x82\xA9\n\x82\xE7\x81A\x82\xD0\x82\xC6\x82\xB7\x82\xB6\x82\xCC\x97\xDC\x82\xAA\x82\xB1\x82\xDA\x82\xEA\x82\xE9\n\x82\xC6\x82\xA2\x82\xA4\x8C\xBE\x82\xA2\x93`\x82\xA6\x82\xAA\x82\xA0\x82\xE9\x81B"""
2583,0x349044,78,Shift_JIS,神殿島という遺跡の島があるそうだが\nそこから南東、岩礁を越えたところの空域だ。,"""\x90_\x93a\x93\x87\x82\xC6\x82\xA2\x82\xA4\x88\xE2\x90\xD5\x82\xCC\x93\x87\x82\xAA\x82\xA0\x82\xE9\x82\xBB\x82\xA4\x82\xBE\x82\xAA\n\x82\xBB\x82\xB1\x82\xA9\x82\xE7\x93\xEC\x93\x8C\x81A\x8A\xE2\x8F\xCA\x82\xF0\x89z\x82\xA6\x82\xBD\x82\xC6\x82\xB1\x82\xEB\x82\xCC\x8B\xF3\x88\xE6\x82\xBE\x81B"""
2584,0x349094,88,Shift_JIS,神殿島の東、岩礁を越えた空域にあるそうだ。\n岩礁を越えられる船なら探しにいけるだろうな。,"""\x90_\x93a\x93\x87\x82\xCC\x93\x8C\x81A\x8A\xE2\x8F\xCA\x82\xF0\x89z\x82\xA6\x82\xBD\x8B\xF3\x88\xE6\x82\xC9\x82\xA0\x82\xE9\x82\xBB\x82\xA4\x82\xBE\x81B\n\x8A\xE2\x8F\xCA\x82\xF0\x89z\x82\xA6\x82\xE7\x82\xEA\x82\xE9\x91D\x82\xC8\x82\xE7\x92T\x82\xB5\x82\xC9\x82\xA2\x82\xAF\x82\xE9\x82\xBE\x82\xEB\x82\xA4\x82\xC8\x81B"""
2585,0x3490ec,256,Shift_JIS,ソラサンゴという微生物が、\n月Ж石の力を帯びた岩に付着\nし、成長した姿。\n空気の澄んだ温暖な環境でし\nか繁殖できず、成熟するまで\nにはおよそ２００年もの歳月\nを要するといわれている。\n色や形が独特で数が少なく、\n太古より装飾品や武具などに\n加工され珍重されてきた。,"""\x83\\\x83\x89\x83T\x83\x93\x83S\x82\xC6\x82\xA2\x82\xA4\x94\xF7\x90\xB6\x95\xA8\x82\xAA\x81A\n\x8C\x8E\x84G\x90\xCE\x82\xCC\x97\xCD\x82\xF0\x91\xD1\x82\xD1\x82\xBD\x8A\xE2\x82\xC9\x95t\x92\x85\n\x82\xB5\x81A\x90\xAC\x92\xB7\x82\xB5\x82\xBD\x8Ep\x81B\n\x8B\xF3\x8BC\x82\xCC\x90\x9F\x82\xF1\x82\xBE\x89\xB7\x92g\x82\xC8\x8A\xC2\x8B\xAB\x82\xC5\x82\xB5\n\x82\xA9\x94\xC9\x90B\x82\xC5\x82\xAB\x82\xB8\x81A\x90\xAC\x8Fn\x82\xB7\x82\xE9\x82\xDC\x82\xC5\n\x82\xC9\x82\xCD\x82\xA8\x82\xE6\x82\xBB\x82Q\x82O\x82O\x94N\x82\xE0\x82\xCC\x8D\xCE\x8C\x8E\n\x82\xF0\x97v\x82\xB7\x82\xE9\x82\xC6\x82\xA2\x82\xED\x82\xEA\x82\xC4\x82\xA2\x82\xE9\x81B\n\x90F\x82\xE2\x8C`\x82\xAA\x93\xC6\x93\xC1\x82\xC5\x90\x94\x82\xAA\x8F\xAD\x82\xC8\x82\xAD\x81A\n\x91\xBE\x8C\xC3\x82\xE6\x82\xE8\x91\x95\x8F\xFC\x95i\x82\xE2\x95\x90\x8B\xEF\x82\xC8\x82\xC7\x82\xC9\n\x89\xC1\x8DH\x82\xB3\x82\xEA\x92\xBF\x8Fd\x82\xB3\x82\xEA\x82\xC4\x82\xAB\x82\xBD\x81B"""
2586,0x3491ec,68,Shift_JIS,氷の大陸に行ってみな。\n探すまでもなく、目に飛び込んでくるだろうぜ。,"""\x95X\x82\xCC\x91\xE5\x97\xA4\x82\xC9\x8Ds\x82\xC1\x82\xC4\x82\xDD\x82\xC8\x81B\n\x92T\x82\xB7\x82\xDC\x82\xC5\x82\xE0\x82\xC8\x82\xAD\x81A\x96\xDA\x82\xC9\x94\xF2\x82\xD1\x8D\x9E\x82\xF1\x82\xC5\x82\xAD\x82\xE9\x82\xBE\x82\xEB\x82\xA4\x82\xBA\x81B"""
2587,0x349230,72,Shift_JIS,寒い場所、はるか高い空の上に見られる\nたとえようもなく美しいものだとさ。,"""\x8A\xA6\x82\xA2\x8F\xEA\x8F\x8A\x81A\x82\xCD\x82\xE9\x82\xA9\x8D\x82\x82\xA2\x8B\xF3\x82\xCC\x8F\xE3\x82\xC9\x8C\xA9\x82\xE7\x82\xEA\x82\xE9\n\x82\xBD\x82\xC6\x82\xA6\x82\xE6\x82\xA4\x82\xE0\x82\xC8\x82\xAD\x94\xFC\x82\xB5\x82\xA2\x82\xE0\x82\xCC\x82\xBE\x82\xC6\x82\xB3\x81B"""
2588,0x349278,266,Shift_JIS,はるか太古より、氷の大陸の\n暗天を彩ってきた光の芸術。\nいにしえの空賊たちも幾度と\nなくその艶かしい光の手招き\nに心奪われたといわれる。\nオーロラは月の引力を受けて\n発生すると考えられており、\n数千年周期で巡ってくる月の\n力が活発な時期には世界中で\n見ることができるという。,"""\x82\xCD\x82\xE9\x82\xA9\x91\xBE\x8C\xC3\x82\xE6\x82\xE8\x81A\x95X\x82\xCC\x91\xE5\x97\xA4\x82\xCC\n\x88\xC3\x93V\x82\xF0\x8D\xCA\x82\xC1\x82\xC4\x82\xAB\x82\xBD\x8C\xF5\x82\xCC\x8C|\x8Fp\x81B\n\x82\xA2\x82\xC9\x82\xB5\x82\xA6\x82\xCC\x8B\xF3\x91\xAF\x82\xBD\x82\xBF\x82\xE0\x8A\xF4\x93x\x82\xC6\n\x82\xC8\x82\xAD\x82\xBB\x82\xCC\x89\x90\x82\xA9\x82\xB5\x82\xA2\x8C\xF5\x82\xCC\x8E\xE8\x8F\xB5\x82\xAB\n\x82\xC9\x90S\x92D\x82\xED\x82\xEA\x82\xBD\x82\xC6\x82\xA2\x82\xED\x82\xEA\x82\xE9\x81B\n\x83I\x81[\x83\x8D\x83\x89\x82\xCD\x8C\x8E\x82\xCC\x88\xF8\x97\xCD\x82\xF0\x8E\xF3\x82\xAF\x82\xC4\n\x94\xAD\x90\xB6\x82\xB7\x82\xE9\x82\xC6\x8Dl\x82\xA6\x82\xE7\x82\xEA\x82\xC4\x82\xA8\x82\xE8\x81A\n\x90\x94\x90\xE7\x94N\x8E\xFC\x8A\xFA\x82\xC5\x8F\x84\x82\xC1\x82\xC4\x82\xAD\x82\xE9\x8C\x8E\x82\xCC\n\x97\xCD\x82\xAA\x8A\x88\x94\xAD\x82\xC8\x8E\x9E\x8A\xFA\x82\xC9\x82\xCD\x90\xA2\x8AE\x92\x86\x82\xC5\n\x8C\xA9\x82\xE9\x82\xB1\x82\xC6\x82\xAA\x82\xC5\x82\xAB\x82\xE9\x82\xC6\x82\xA2\x82\xA4\x81B"""
2589,0x349384,82,Shift_JIS,モンテスマ大陸の北方に突き出した半島がある。\nその先端あたりが、やつの巣らしいぜ。,"""\x83\x82\x83\x93\x83e\x83X\x83}\x91\xE5\x97\xA4\x82\xCC\x96k\x95\xFB\x82\xC9\x93\xCB\x82\xAB\x8Fo\x82\xB5\x82\xBD\x94\xBC\x93\x87\x82\xAA\x82\xA0\x82\xE9\x81B\n\x82\xBB\x82\xCC\x90\xE6\x92[\x82\xA0\x82\xBD\x82\xE8\x82\xAA\x81A\x82\xE2\x82\xC2\x82\xCC\x91\x83\x82\xE7\x82\xB5\x82\xA2\x82\xBA\x81B"""
2590,0x3493d8,90,Shift_JIS,船よりもデカい鳥が新大陸のほうにいるらしいんだ。\nまあ、そいつが現れた場所の近くだろうな。,"""\x91D\x82\xE6\x82\xE8\x82\xE0\x83f\x83J\x82\xA2\x92\xB9\x82\xAA\x90V\x91\xE5\x97\xA4\x82\xCC\x82\xD9\x82\xA4\x82\xC9\x82\xA2\x82\xE9\x82\xE7\x82\xB5\x82\xA2\x82\xF1\x82\xBE\x81B\n\x82\xDC\x82\xA0\x81A\x82\xBB\x82\xA2\x82\xC2\x82\xAA\x8C\xBB\x82\xEA\x82\xBD\x8F\xEA\x8F\x8A\x82\xCC\x8B\xDF\x82\xAD\x82\xBE\x82\xEB\x82\xA4\x82\xC8\x81B"""
2591,0x349434,264,Shift_JIS,その夜、船乗りサンドバッド\nは、ひとりひそかにロック鳥\nの巣に忍びこんでいた。\nなんと彼は、盗んだたまごで\n２００人分のオムレツを作る\nつもりだったのだが、転がそ\nうとしたまごに足を挟んでし\nまい、びっくり仰天して逃げ\n帰ってきたということだ。\n　　「二千夜一夜物語」より,"""\x82\xBB\x82\xCC\x96\xE9\x81A\x91D\x8F\xE6\x82\xE8\x83T\x83\x93\x83h\x83o\x83b\x83h\n\x82\xCD\x81A\x82\xD0\x82\xC6\x82\xE8\x82\xD0\x82\xBB\x82\xA9\x82\xC9\x83\x8D\x83b\x83N\x92\xB9\n\x82\xCC\x91\x83\x82\xC9\x94E\x82\xD1\x82\xB1\x82\xF1\x82\xC5\x82\xA2\x82\xBD\x81B\n\x82\xC8\x82\xF1\x82\xC6\x94\xDE\x82\xCD\x81A\x93\x90\x82\xF1\x82\xBE\x82\xBD\x82\xDC\x82\xB2\x82\xC5\n\x82Q\x82O\x82O\x90l\x95\xAA\x82\xCC\x83I\x83\x80\x83\x8C\x83c\x82\xF0\x8D\xEC\x82\xE9\n\x82\xC2\x82\xE0\x82\xE8\x82\xBE\x82\xC1\x82\xBD\x82\xCC\x82\xBE\x82\xAA\x81A\x93]\x82\xAA\x82\xBB\n\x82\xA4\x82\xC6\x82\xB5\x82\xBD\x82\xDC\x82\xB2\x82\xC9\x91\xAB\x82\xF0\x8B\xB2\x82\xF1\x82\xC5\x82\xB5\n\x82\xDC\x82\xA2\x81A\x82\xD1\x82\xC1\x82\xAD\x82\xE8\x8B\xC2\x93V\x82\xB5\x82\xC4\x93\xA6\x82\xB0\n\x8BA\x82\xC1\x82\xC4\x82\xAB\x82\xBD\x82\xC6\x82\xA2\x82\xA4\x82\xB1\x82\xC6\x82\xBE\x81B\n\x81@\x81@\x81u\x93\xF1\x90\xE7\x96\xE9\x88\xEA\x96\xE9\x95\xA8\x8C\xEA\x81v\x82\xE6\x82\xE8"""
2592,0x34953c,88,Shift_JIS,バルア大陸の北岸をなめるように飛んでみな。\n不思議な形をしたこの発見物が見つかるはずだ。,"""\x83o\x83\x8B\x83A\x91\xE5\x97\xA4\x82\xCC\x96k\x8A\xDD\x82\xF0\x82\xC8\x82\xDF\x82\xE9\x82\xE6\x82\xA4\x82\xC9\x94\xF2\x82\xF1\x82\xC5\x82\xDD\x82\xC8\x81B\n\x95s\x8Ev\x8Bc\x82\xC8\x8C`\x82\xF0\x82\xB5\x82\xBD\x82\xB1\x82\xCC\x94\xAD\x8C\xA9\x95\xA8\x82\xAA\x8C\xA9\x82\xC2\x82\xA9\x82\xE9\x82\xCD\x82\xB8\x82\xBE\x81B"""
2593,0x349594,76,Shift_JIS,バルア大陸北岸のネタらしい。\nまあ、バルア大陸の北岸って言っても広いがな……,"""\x83o\x83\x8B\x83A\x91\xE5\x97\xA4\x96k\x8A\xDD\x82\xCC\x83l\x83^\x82\xE7\x82\xB5\x82\xA2\x81B\n\x82\xDC\x82\xA0\x81A\x83o\x83\x8B\x83A\x91\xE5\x97\xA4\x82\xCC\x96k\x8A\xDD\x82\xC1\x82\xC4\x8C\xBE\x82\xC1\x82\xC4\x82\xE0\x8DL\x82\xA2\x82\xAA\x82\xC8\x81c\x81c"""
2594,0x3495e0,262,Shift_JIS,巨大な岩石の洞穴に、大勢の\n人々が暮らした横穴式集落。\n縦横に張りめぐらされた通路\nを使って各家屋や広間などに\n自由に往き来できる。\n食器などが散乱していること\nから、何らかの事情で突然こ\nの地を去ったと考えられるが\nその真相を知る決定的な証拠\nは一切見つかっていない。,"""\x8B\x90\x91\xE5\x82\xC8\x8A\xE2\x90\xCE\x82\xCC\x93\xB4\x8C\x8A\x82\xC9\x81A\x91\xE5\x90\xA8\x82\xCC\n\x90l\x81X\x82\xAA\x95\xE9\x82\xE7\x82\xB5\x82\xBD\x89\xA1\x8C\x8A\x8E\xAE\x8FW\x97\x8E\x81B\n\x8Fc\x89\xA1\x82\xC9\x92\xA3\x82\xE8\x82\xDF\x82\xAE\x82\xE7\x82\xB3\x82\xEA\x82\xBD\x92\xCA\x98H\n\x82\xF0\x8Eg\x82\xC1\x82\xC4\x8Ae\x89\xC6\x89\xAE\x82\xE2\x8DL\x8A\xD4\x82\xC8\x82\xC7\x82\xC9\n\x8E\xA9\x97R\x82\xC9\x89\x9D\x82\xAB\x97\x88\x82\xC5\x82\xAB\x82\xE9\x81B\n\x90H\x8A\xED\x82\xC8\x82\xC7\x82\xAA\x8EU\x97\x90\x82\xB5\x82\xC4\x82\xA2\x82\xE9\x82\xB1\x82\xC6\n\x82\xA9\x82\xE7\x81A\x89\xBD\x82\xE7\x82\xA9\x82\xCC\x8E\x96\x8F\xEE\x82\xC5\x93\xCB\x91R\x82\xB1\n\x82\xCC\x92n\x82\xF0\x8B\x8E\x82\xC1\x82\xBD\x82\xC6\x8Dl\x82\xA6\x82\xE7\x82\xEA\x82\xE9\x82\xAA\n\x82\xBB\x82\xCC\x90^\x91\x8A\x82\xF0\x92m\x82\xE9\x8C\x88\x92\xE8\x93I\x82\xC8\x8F\xD8\x8B\x92\n\x82\xCD\x88\xEA\x90\xD8\x8C\xA9\x82\xC2\x82\xA9\x82\xC1\x82\xC4\x82\xA2\x82\xC8\x82\xA2\x81B"""
2595,0x3496e8,68,Shift_JIS,バルア大陸の中ほどには、巨大な盆地がある。\nそのあたりにあるらしい。,"""\x83o\x83\x8B\x83A\x91\xE5\x97\xA4\x82\xCC\x92\x86\x82\xD9\x82\xC7\x82\xC9\x82\xCD\x81A\x8B\x90\x91\xE5\x82\xC8\x96~\x92n\x82\xAA\x82\xA0\x82\xE9\x81B\n\x82\xBB\x82\xCC\x82\xA0\x82\xBD\x82\xE8\x82\xC9\x82\xA0\x82\xE9\x82\xE7\x82\xB5\x82\xA2\x81B"""
2596,0x34972c,82,Shift_JIS,う〜む、うす気味わるい情報だな。\n場所は、バルア大陸。これ以上のことはわからねえ。,"""\x82\xA4\x81`\x82\xDE\x81A\x82\xA4\x82\xB7\x8BC\x96\xA1\x82\xED\x82\xE9\x82\xA2\x8F\xEE\x95\xF1\x82\xBE\x82\xC8\x81B\n\x8F\xEA\x8F\x8A\x82\xCD\x81A\x83o\x83\x8B\x83A\x91\xE5\x97\xA4\x81B\x82\xB1\x82\xEA\x88\xC8\x8F\xE3\x82\xCC\x82\xB1\x82\xC6\x82\xCD\x82\xED\x82\xA9\x82\xE7\x82\xCB\x82\xA6\x81B"""
