Entry ID,[Filter],[Enemy Ship ID],[Enemy Ship Name],Unk.,Task Rating,Task A Type ID,[Task A Type Name],Task A Arm. ID,Task A Param. ID,[Task A Param. Name],Task A Arm. Range,Task B Type ID,[Task B Type Name],Task B Arm. ID,Task B Param. ID,[Task B Param. Name],Task B Arm. Range
26,R547A.BIN,28,ジェロス,-1,0,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
27,R547A.BIN,28,ジェロス,-1,0,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
28,R547A.BIN,28,ジェロス,-1,0,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
29,R547A.BIN,28,ジェロス,-1,0,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
30,R547A.BIN,28,ジェロス,-1,0,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
31,R547A.BIN,28,ジェロス,-1,0,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
32,R547A.BIN,28,ジェロス,-1,0,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
33,R547A.BIN,28,ジェロス,-1,0,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
34,R547A.BIN,28,ジェロス,-1,0,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
35,R547A.BIN,28,ジェロス,-1,0,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
36,R547A.BIN,28,ジェロス,-1,0,0,Attack,1,-1,None,0,0,Attack,0,-1,None,0
37,R547A.BIN,28,ジェロス,3,50,1,Magic,-1,31,ウェイベス,0,1,Magic,-1,35,ボルドーラ,0
38,R547A.BIN,28,ジェロス,3,50,1,Magic,-1,31,ウェイベス,0,1,Magic,-1,35,ボルドーラ,0
39,R547A.BIN,28,ジェロス,3,50,1,Magic,-1,31,ウェイベス,0,1,Magic,-1,35,ボルドーラ,0
40,R547A.BIN,28,ジェロス,-1,0,0,Attack,1,-1,None,0,0,Attack,0,-1,None,0
41,R547A.BIN,28,ジェロス,3,50,1,Magic,-1,31,ウェイベス,0,1,Magic,-1,35,ボルドーラ,0
42,R547A.BIN,28,ジェロス,-1,0,0,Attack,1,-1,None,0,0,Attack,0,-1,None,0
43,R547A.BIN,28,ジェロス,3,50,1,Magic,-1,31,ウェイベス,0,1,Magic,-1,35,ボルドーラ,0
44,R547A.BIN,28,ジェロス,-1,0,0,Attack,1,-1,None,0,0,Attack,0,-1,None,0
45,R547A.BIN,28,ジェロス,3,50,1,Magic,-1,31,ウェイベス,0,1,Magic,-1,35,ボルドーラ,0
46,R547A.BIN,28,ジェロス,-1,0,0,Attack,1,-1,None,0,0,Attack,0,-1,None,0
47,R547A.BIN,28,ジェロス,3,50,1,Magic,-1,31,ウェイベス,0,1,Magic,-1,35,ボルドーラ,0
48,R547A.BIN,28,ジェロス,3,50,1,Magic,-1,31,ウェイベス,0,1,Magic,-1,35,ボルドーラ,0
49,R547A.BIN,28,ジェロス,-1,0,0,Attack,1,-1,None,0,0,Attack,0,-1,None,0
50,R547A.BIN,28,ジェロス,3,50,1,Magic,-1,31,ウェイベス,0,1,Magic,-1,35,ボルドーラ,0
51,R547A.BIN,28,ジェロス,3,50,1,Magic,-1,31,ウェイベス,0,1,Magic,-1,35,ボルドーラ,0
52,R547A.BIN,28,ジェロス,-1,0,0,Attack,1,-1,None,0,0,Attack,0,-1,None,0
53,R547A.BIN,28,ジェロス,3,50,1,Magic,-1,31,ウェイベス,0,1,Magic,-1,35,ボルドーラ,0
54,R547A.BIN,28,ジェロス,-1,0,0,Attack,1,-1,None,0,0,Attack,0,-1,None,0
55,R547A.BIN,28,ジェロス,3,50,1,Magic,-1,31,ウェイベス,0,1,Magic,-1,35,ボルドーラ,0
56,R547A.BIN,28,ジェロス,-1,0,0,Attack,3,-1,None,0,0,Attack,0,-1,None,0
57,R547A.BIN,28,ジェロス,-1,0,1,Magic,-1,4,ダウナ,0,0,Attack,0,-1,None,0
58,R547A.BIN,28,ジェロス,-1,0,1,Magic,-1,13,クイッカ,0,0,Attack,0,-1,None,0
59,R547A.BIN,28,ジェロス,0,50,0,Attack,1,-1,None,0,0,Attack,3,-1,None,0
60,R547A.BIN,28,ジェロス,-1,0,0,Attack,1,-1,None,0,0,Attack,0,-1,None,0
61,R547A.BIN,28,ジェロス,-1,0,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
62,R547A.BIN,28,ジェロス,-1,0,0,Attack,3,-1,None,0,0,Attack,0,-1,None,0
63,R547A.BIN,28,ジェロス,9,0,3,Guard,-1,-1,None,0,4,Nothing,-1,2,Assessing Damage,0
64,R547A.BIN,28,ジェロス,-1,0,1,Magic,-1,13,クイッカ,0,0,Attack,0,-1,None,0
65,R547A.BIN,28,ジェロス,-1,0,0,Attack,3,-1,None,0,0,Attack,0,-1,None,0
66,R547A.BIN,28,ジェロス,9,0,3,Guard,-1,-1,None,0,4,Nothing,-1,2,Assessing Damage,0
67,R547A.BIN,28,ジェロス,0,50,0,Attack,1,-1,None,0,0,Attack,3,-1,None,0
68,R547A.BIN,28,ジェロス,0,50,4,Nothing,-1,2,Assessing Damage,0,1,Magic,-1,4,ダウナ,0
69,R547A.BIN,28,ジェロス,3,50,1,Magic,-1,30,バーノーン,0,1,Magic,-1,29,グラゾーバ,0
70,R547A.BIN,28,ジェロス,3,50,1,Magic,-1,31,ウェイベス,0,1,Magic,-1,35,ボルドーラ,0
71,R547A.BIN,28,ジェロス,-1,0,0,Attack,2,-1,None,0,0,Attack,0,-1,None,0
72,R547A.BIN,28,ジェロス,3,50,1,Magic,-1,31,ウェイベス,0,1,Magic,-1,29,グラゾーバ,0
73,R547A.BIN,28,ジェロス,-1,0,0,Attack,2,-1,None,0,0,Attack,0,-1,None,0
74,R547A.BIN,28,ジェロス,3,50,1,Magic,-1,30,バーノーン,0,1,Magic,-1,35,ボルドーラ,0
75,R547A.BIN,28,ジェロス,-1,0,0,Attack,2,-1,None,0,0,Attack,0,-1,None,0
0,R550A.BIN,21,黒空賊船,3,80,0,Attack,1,-1,None,3,2,Focus,-1,0,Focus,0
1,R550A.BIN,21,黒空賊船,4,2,0,Attack,1,-1,None,1,2,Focus,-1,0,Focus,0
2,R550A.BIN,21,黒空賊船,4,2,0,Attack,0,-1,None,0,3,Guard,-1,0,Evasive Action,0
3,R550A.BIN,21,黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
4,R550A.BIN,21,黒空賊船,3,70,0,Attack,1,0,None,3,3,Guard,-1,0,Evasive Action,0
5,R550A.BIN,21,黒空賊船,3,80,0,Attack,1,-1,None,2,0,Attack,0,-1,None,0
6,R550A.BIN,21,黒空賊船,3,70,4,Nothing,-1,0,Awaiting Orders,0,3,Guard,-1,0,Evasive Action,0
7,R550A.BIN,21,黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
8,R550A.BIN,21,黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
9,R550A.BIN,21,黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
10,R550A.BIN,21,黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
11,R550A.BIN,21,黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
12,R550A.BIN,21,黒空賊船,3,98,0,Attack,0,-1,None,0,3,Guard,-1,0,Evasive Action,0
13,R550A.BIN,21,黒空賊船,3,50,2,Focus,-1,0,Focus,0,0,Attack,1,0,None,2
14,R550A.BIN,21,黒空賊船,3,80,0,Attack,0,-1,None,0,3,Guard,-1,0,Evasive Action,0
15,R550A.BIN,21,黒空賊船,3,80,0,Attack,0,-1,None,0,3,Guard,-1,0,Evasive Action,0
0,R551A.BIN,21,黒空賊船,3,80,0,Attack,1,-1,None,3,2,Focus,-1,0,Focus,0
1,R551A.BIN,21,黒空賊船,4,2,0,Attack,1,-1,None,1,2,Focus,-1,0,Focus,0
2,R551A.BIN,21,黒空賊船,4,2,0,Attack,0,-1,None,0,3,Guard,-1,0,Evasive Action,0
3,R551A.BIN,21,黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
4,R551A.BIN,21,黒空賊船,3,70,0,Attack,1,0,None,3,3,Guard,-1,0,Evasive Action,0
5,R551A.BIN,21,黒空賊船,3,80,0,Attack,1,-1,None,2,0,Attack,0,-1,None,0
6,R551A.BIN,21,黒空賊船,3,70,4,Nothing,-1,0,Awaiting Orders,0,3,Guard,-1,0,Evasive Action,0
7,R551A.BIN,21,黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
8,R551A.BIN,21,黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
9,R551A.BIN,21,黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
10,R551A.BIN,21,黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
11,R551A.BIN,21,黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
12,R551A.BIN,21,黒空賊船,3,98,0,Attack,0,-1,None,0,3,Guard,-1,0,Evasive Action,0
13,R551A.BIN,21,黒空賊船,3,50,2,Focus,-1,0,Focus,0,0,Attack,1,0,None,2
14,R551A.BIN,21,黒空賊船,3,80,0,Attack,0,-1,None,0,3,Guard,-1,0,Evasive Action,0
15,R551A.BIN,21,黒空賊船,3,80,0,Attack,0,-1,None,0,3,Guard,-1,0,Evasive Action,0
0,R552A.BIN,21,黒空賊船,3,80,0,Attack,1,-1,None,3,2,Focus,-1,0,Focus,0
1,R552A.BIN,21,黒空賊船,4,2,0,Attack,1,-1,None,1,2,Focus,-1,0,Focus,0
2,R552A.BIN,21,黒空賊船,4,2,0,Attack,0,-1,None,0,3,Guard,-1,0,Evasive Action,0
3,R552A.BIN,21,黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
4,R552A.BIN,21,黒空賊船,3,70,0,Attack,1,0,None,3,3,Guard,-1,0,Evasive Action,0
5,R552A.BIN,21,黒空賊船,3,80,0,Attack,1,-1,None,2,0,Attack,0,-1,None,0
6,R552A.BIN,21,黒空賊船,3,70,4,Nothing,-1,0,Awaiting Orders,0,3,Guard,-1,0,Evasive Action,0
7,R552A.BIN,21,黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
8,R552A.BIN,21,黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
9,R552A.BIN,21,黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
10,R552A.BIN,21,黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
11,R552A.BIN,21,黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
12,R552A.BIN,21,黒空賊船,3,98,0,Attack,0,-1,None,0,3,Guard,-1,0,Evasive Action,0
13,R552A.BIN,21,黒空賊船,3,50,2,Focus,-1,0,Focus,0,0,Attack,1,0,None,2
14,R552A.BIN,21,黒空賊船,3,80,0,Attack,0,-1,None,0,3,Guard,-1,0,Evasive Action,0
15,R552A.BIN,21,黒空賊船,3,80,0,Attack,0,-1,None,0,3,Guard,-1,0,Evasive Action,0
0,R560A.BIN,1,バルアЖ駆逐艦,3,50,0,Attack,0,-1,None,0,0,Attack,1,-1,None,0
1,R560A.BIN,1,バルアЖ駆逐艦,-1,0,0,Attack,1,-1,None,0,-1,None,-1,-1,None,0
2,R560A.BIN,1,バルアЖ駆逐艦,3,75,1,Magic,-1,24,バーニィ,0,0,Attack,0,-1,None,0
3,R560A.BIN,1,バルアЖ駆逐艦,-1,0,4,Nothing,-1,0,Awaiting Orders,0,-1,None,-1,-1,None,0
4,R560A.BIN,1,バルアЖ駆逐艦,-1,0,0,Attack,0,-1,None,0,-1,None,1,-1,None,0
5,R560A.BIN,1,バルアЖ駆逐艦,3,50,2,Focus,-1,0,Focus,0,0,Attack,1,-1,None,0
6,R560A.BIN,1,バルアЖ駆逐艦,3,50,0,Attack,0,1,None,0,3,Guard,-1,0,Evasive Action,0
7,R560A.BIN,1,バルアЖ駆逐艦,-1,0,1,Magic,-1,24,バーニィ,0,-1,None,-1,-1,None,0
8,R560A.BIN,1,バルアЖ駆逐艦,-1,0,1,Magic,-1,24,バーニィ,0,-1,None,-1,-1,None,0
9,R560A.BIN,1,バルアЖ駆逐艦,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
10,R560A.BIN,1,バルアЖ駆逐艦,3,50,2,Focus,-1,0,Focus,0,3,Guard,-1,0,Evasive Action,0
11,R560A.BIN,1,バルアЖ駆逐艦,3,50,0,Attack,1,-1,None,0,2,Focus,-1,0,Focus,0
12,R560A.BIN,1,バルアЖ駆逐艦,3,50,4,Nothing,-1,0,Awaiting Orders,0,3,Guard,-1,0,Evasive Action,0
13,R560A.BIN,1,バルアЖ駆逐艦,3,80,0,Attack,1,-1,None,0,2,Focus,-1,0,Focus,0
14,R560A.BIN,1,バルアЖ駆逐艦,3,65,0,Attack,1,-1,None,1,4,Nothing,-1,0,Awaiting Orders,0
15,R560A.BIN,1,バルアЖ駆逐艦,-1,0,2,Focus,-1,0,Focus,0,-1,None,-1,-1,None,0
16,R560A.BIN,1,バルアЖ駆逐艦,3,50,2,Focus,-1,-1,None,0,4,Nothing,-1,-1,None,0
17,R560A.BIN,1,バルアЖ駆逐艦,3,40,1,Magic,-1,7,サプリィ,0,0,Attack,0,-1,None,0
18,R560A.BIN,1,バルアЖ駆逐艦,3,65,1,Magic,-1,24,バーニィ,0,3,Guard,-1,-1,None,0
19,R560A.BIN,1,バルアЖ駆逐艦,3,50,2,Focus,-1,-1,None,0,0,Attack,1,-1,None,0
0,R563A.BIN,5,バルアЖ戦艦,1,99,2,Focus,-1,0,Focus,0,1,Magic,-1,13,クイッカ,0
1,R563A.BIN,5,バルアЖ戦艦,3,50,3,Guard,-1,0,Evasive Action,0,1,Magic,-1,27,グラシィ,0
2,R563A.BIN,5,バルアЖ戦艦,3,50,2,Focus,-1,0,Focus,0,1,Magic,-1,34,ボルテス,0
3,R563A.BIN,5,バルアЖ戦艦,3,50,0,Attack,0,-1,None,0,1,Magic,-1,27,グラシィ,0
4,R563A.BIN,5,バルアЖ戦艦,3,50,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,34,ボルテス,0
5,R563A.BIN,5,バルアЖ戦艦,-1,0,3,Guard,-1,0,Evasive Action,0,1,Magic,-1,27,グラシィ,0
6,R563A.BIN,5,バルアЖ戦艦,3,50,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,34,ボルテス,0
7,R563A.BIN,5,バルアЖ戦艦,0,90,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,4,ダウナ,0
8,R563A.BIN,5,バルアЖ戦艦,3,50,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,27,グラシィ,0
9,R563A.BIN,5,バルアЖ戦艦,3,50,3,Guard,-1,0,Evasive Action,0,1,Magic,-1,34,ボルテス,0
10,R563A.BIN,5,バルアЖ戦艦,3,50,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,27,グラシィ,0
11,R563A.BIN,5,バルアЖ戦艦,3,50,2,Focus,-1,0,Focus,0,1,Magic,-1,34,ボルテス,0
12,R563A.BIN,5,バルアЖ戦艦,3,50,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,27,グラシィ,0
13,R563A.BIN,5,バルアЖ戦艦,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
14,R563A.BIN,5,バルアЖ戦艦,3,50,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,34,ボルテス,0
15,R563A.BIN,5,バルアЖ戦艦,1,40,1,Magic,-1,4,ダウナ,0,1,Magic,-1,27,グラシィ,0
16,R563A.BIN,5,バルアЖ戦艦,3,50,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,34,ボルテス,0
17,R563A.BIN,5,バルアЖ戦艦,3,50,3,Guard,-1,0,Evasive Action,0,1,Magic,-1,27,グラシィ,0
18,R563A.BIN,5,バルアЖ戦艦,3,50,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,34,ボルテス,0
19,R563A.BIN,5,バルアЖ戦艦,1,40,1,Magic,-1,13,クイッカ,0,1,Magic,-1,27,グラシィ,0
0,R564A.BIN,1,バルアЖ駆逐艦,3,50,0,Attack,0,-1,None,0,0,Attack,1,-1,None,0
1,R564A.BIN,1,バルアЖ駆逐艦,-1,0,0,Attack,1,-1,None,0,-1,None,-1,-1,None,0
2,R564A.BIN,1,バルアЖ駆逐艦,3,75,1,Magic,-1,24,バーニィ,0,0,Attack,0,-1,None,0
3,R564A.BIN,1,バルアЖ駆逐艦,-1,0,4,Nothing,-1,0,Awaiting Orders,0,-1,None,-1,-1,None,0
4,R564A.BIN,1,バルアЖ駆逐艦,-1,0,0,Attack,0,-1,None,0,-1,None,1,-1,None,0
5,R564A.BIN,1,バルアЖ駆逐艦,3,50,2,Focus,-1,0,Focus,0,0,Attack,1,-1,None,0
6,R564A.BIN,1,バルアЖ駆逐艦,3,50,0,Attack,0,1,None,0,3,Guard,-1,0,Evasive Action,0
7,R564A.BIN,1,バルアЖ駆逐艦,-1,0,1,Magic,-1,24,バーニィ,0,-1,None,-1,-1,None,0
8,R564A.BIN,1,バルアЖ駆逐艦,-1,0,1,Magic,-1,24,バーニィ,0,-1,None,-1,-1,None,0
9,R564A.BIN,1,バルアЖ駆逐艦,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
10,R564A.BIN,1,バルアЖ駆逐艦,3,50,2,Focus,-1,0,Focus,0,3,Guard,-1,0,Evasive Action,0
11,R564A.BIN,1,バルアЖ駆逐艦,3,50,0,Attack,1,-1,None,0,2,Focus,-1,0,Focus,0
12,R564A.BIN,1,バルアЖ駆逐艦,3,50,4,Nothing,-1,0,Awaiting Orders,0,3,Guard,-1,0,Evasive Action,0
13,R564A.BIN,1,バルアЖ駆逐艦,3,80,0,Attack,1,-1,None,0,2,Focus,-1,0,Focus,0
14,R564A.BIN,1,バルアЖ駆逐艦,3,65,0,Attack,1,-1,None,1,4,Nothing,-1,0,Awaiting Orders,0
15,R564A.BIN,1,バルアЖ駆逐艦,-1,0,2,Focus,-1,0,Focus,0,-1,None,-1,-1,None,0
16,R564A.BIN,1,バルアЖ駆逐艦,3,50,2,Focus,-1,-1,None,0,4,Nothing,-1,-1,None,0
17,R564A.BIN,1,バルアЖ駆逐艦,3,40,1,Magic,-1,7,サプリィ,0,0,Attack,0,-1,None,0
18,R564A.BIN,1,バルアЖ駆逐艦,3,65,1,Magic,-1,24,バーニィ,0,3,Guard,-1,-1,None,0
19,R564A.BIN,1,バルアЖ駆逐艦,3,50,2,Focus,-1,-1,None,0,0,Attack,1,-1,None,0
0,R565A.BIN,22,Ж黒空賊船,-1,0,0,Attack,0,-1,None,0,0,Attack,-1,-1,None,0
1,R565A.BIN,22,Ж黒空賊船,3,20,2,Focus,-1,-1,None,0,0,Attack,1,-1,None,2
2,R565A.BIN,22,Ж黒空賊船,3,80,0,Attack,0,-1,None,0,2,Focus,-1,0,Focus,0
3,R565A.BIN,22,Ж黒空賊船,4,2,1,Magic,-1,6,サプラ,0,0,Attack,0,-1,None,0
4,R565A.BIN,22,Ж黒空賊船,3,70,0,Attack,1,-1,None,3,2,Focus,-1,-1,None,0
5,R565A.BIN,22,Ж黒空賊船,3,85,1,Magic,0,25,バーネス,0,1,Magic,-1,6,サプラ,0
6,R565A.BIN,22,Ж黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
7,R565A.BIN,22,Ж黒空賊船,-1,0,2,Focus,-1,-1,None,0,-1,None,-1,-1,None,0
8,R565A.BIN,22,Ж黒空賊船,-1,0,3,Guard,-1,0,Evasive Action,0,-1,None,-1,-1,None,0
9,R565A.BIN,22,Ж黒空賊船,-1,0,1,Magic,0,25,バーネス,1,-1,None,-1,-1,None,0
10,R565A.BIN,22,Ж黒空賊船,-1,0,4,Nothing,-1,-1,None,0,-1,None,-1,-1,None,0
11,R565A.BIN,22,Ж黒空賊船,3,50,0,Attack,0,-1,None,0,4,Nothing,-1,0,Awaiting Orders,0
12,R565A.BIN,22,Ж黒空賊船,-1,0,0,Attack,1,-1,None,2,-1,None,-1,-1,None,0
13,R565A.BIN,22,Ж黒空賊船,-1,0,0,Attack,1,-1,None,2,4,Nothing,-1,-1,None,0
14,R565A.BIN,22,Ж黒空賊船,-1,0,4,Nothing,0,0,Awaiting Orders,0,-1,None,-1,-1,None,0
15,R565A.BIN,22,Ж黒空賊船,-1,0,3,Guard,-1,0,Evasive Action,0,-1,None,-1,-1,None,0
16,R565A.BIN,22,Ж黒空賊船,3,50,0,Attack,1,-1,None,2,0,Attack,1,-1,None,3
17,R565A.BIN,22,Ж黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
18,R565A.BIN,22,Ж黒空賊船,-1,0,1,Magic,0,25,バーネス,0,-1,None,-1,-1,None,0
19,R565A.BIN,22,Ж黒空賊船,-1,0,4,Nothing,-1,0,Awaiting Orders,0,-1,None,-1,-1,None,0
20,R565A.BIN,22,Ж黒空賊船,-1,0,0,Attack,1,-1,None,2,-1,None,-1,-1,None,0
21,R565A.BIN,22,Ж黒空賊船,-1,0,0,Attack,0,-1,None,1,-1,None,-1,-1,None,0
22,R565A.BIN,22,Ж黒空賊船,-1,0,4,Nothing,0,0,Awaiting Orders,0,-1,None,-1,-1,None,0
23,R565A.BIN,22,Ж黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
0,R566A.BIN,7,バルアЖ新鋭艦,3,50,4,Nothing,-1,0,Awaiting Orders,0,2,Focus,-1,0,Focus,0
1,R566A.BIN,7,バルアЖ新鋭艦,1,30,0,Attack,0,-1,None,0,1,Magic,-1,27,グラシィ,0
2,R566A.BIN,7,バルアЖ新鋭艦,1,30,0,Attack,1,-1,None,0,1,Magic,-1,34,ボルテス,0
3,R566A.BIN,7,バルアЖ新鋭艦,1,30,1,Magic,-1,6,サプラ,0,2,Focus,-1,0,Focus,0
4,R566A.BIN,7,バルアЖ新鋭艦,-1,0,1,Magic,-1,34,ボルテス,0,1,Magic,-1,34,ボルテス,0
5,R566A.BIN,7,バルアЖ新鋭艦,-1,0,1,Magic,-1,34,ボルテス,0,1,Magic,-1,34,ボルテス,0
6,R566A.BIN,7,バルアЖ新鋭艦,1,30,0,Attack,0,-1,None,0,1,Magic,-1,27,グラシィ,0
7,R566A.BIN,7,バルアЖ新鋭艦,1,30,0,Attack,0,-1,None,0,1,Magic,-1,34,ボルテス,0
8,R566A.BIN,7,バルアЖ新鋭艦,3,10,1,Magic,-1,13,クイッカ,0,2,Focus,-1,0,Focus,0
9,R566A.BIN,7,バルアЖ新鋭艦,-1,0,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,27,グラシィ,0
10,R566A.BIN,7,バルアЖ新鋭艦,-1,0,4,Nothing,-1,0,Awaiting Orders,0,2,Focus,-1,0,Focus,0
11,R566A.BIN,7,バルアЖ新鋭艦,1,30,0,Attack,0,-1,None,0,1,Magic,-1,34,ボルテス,0
12,R566A.BIN,7,バルアЖ新鋭艦,1,30,0,Attack,0,-1,None,0,1,Magic,-1,27,グラシィ,0
13,R566A.BIN,7,バルアЖ新鋭艦,1,30,0,Attack,1,-1,None,3,2,Focus,-1,0,Focus,0
14,R566A.BIN,7,バルアЖ新鋭艦,1,30,2,Focus,-1,0,Focus,0,1,Magic,-1,34,ボルテス,0
15,R566A.BIN,7,バルアЖ新鋭艦,1,30,0,Attack,0,-1,None,0,1,Magic,-1,34,ボルテス,0
0,R567A.BIN,6,バルア新鋭艦,3,50,0,Attack,1,-1,None,1,4,Nothing,0,-1,None,0
1,R567A.BIN,6,バルア新鋭艦,3,70,0,Attack,0,-1,None,0,2,Focus,0,-1,None,0
2,R567A.BIN,6,バルア新鋭艦,3,50,0,Attack,0,-1,None,0,0,Attack,2,-1,None,1
3,R567A.BIN,6,バルア新鋭艦,3,70,0,Attack,0,-1,None,0,3,Guard,-1,0,Evasive Action,0
4,R567A.BIN,6,バルア新鋭艦,1,30,3,Guard,-1,0,Evasive Action,0,0,Attack,2,-1,None,2
5,R567A.BIN,6,バルア新鋭艦,3,30,0,Attack,1,-1,None,2,0,Attack,0,-1,None,0
6,R567A.BIN,6,バルア新鋭艦,3,50,0,Attack,0,-1,None,0,2,Focus,-1,-1,None,0
7,R567A.BIN,6,バルア新鋭艦,3,30,2,Focus,-1,0,Focus,0,0,Attack,0,-1,None,0
8,R567A.BIN,6,バルア新鋭艦,-1,0,0,Attack,0,-1,None,0,0,Attack,-1,-1,None,0
9,R567A.BIN,6,バルア新鋭艦,3,30,0,Attack,2,-1,None,1,0,Attack,1,-1,None,2
10,R567A.BIN,6,バルア新鋭艦,3,50,0,Attack,0,-1,None,0,2,Focus,-1,0,Focus,0
11,R567A.BIN,6,バルア新鋭艦,3,50,0,Attack,0,-1,None,0,2,Focus,-1,0,Focus,0
12,R567A.BIN,6,バルア新鋭艦,-1,0,0,Attack,0,-1,None,0,0,Attack,-1,-1,None,0
13,R567A.BIN,6,バルア新鋭艦,1,30,3,Guard,-1,0,Evasive Action,0,4,Nothing,-1,0,Awaiting Orders,0
14,R567A.BIN,6,バルア新鋭艦,3,50,2,Focus,-1,0,Focus,0,0,Attack,2,-1,None,1
15,R567A.BIN,6,バルア新鋭艦,3,50,2,Focus,-1,0,Focus,0,3,Guard,-1,0,Evasive Action,0
0,R568A.BIN,22,Ж黒空賊船,-1,0,0,Attack,0,-1,None,0,0,Attack,-1,-1,None,0
1,R568A.BIN,22,Ж黒空賊船,3,20,2,Focus,-1,-1,None,0,0,Attack,1,-1,None,2
2,R568A.BIN,22,Ж黒空賊船,3,80,0,Attack,0,-1,None,0,2,Focus,-1,0,Focus,0
3,R568A.BIN,22,Ж黒空賊船,4,2,1,Magic,-1,6,サプラ,0,0,Attack,0,-1,None,0
4,R568A.BIN,22,Ж黒空賊船,3,70,0,Attack,1,-1,None,3,2,Focus,-1,-1,None,0
5,R568A.BIN,22,Ж黒空賊船,3,85,1,Magic,0,25,バーネス,0,1,Magic,-1,6,サプラ,0
6,R568A.BIN,22,Ж黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
7,R568A.BIN,22,Ж黒空賊船,-1,0,2,Focus,-1,-1,None,0,-1,None,-1,-1,None,0
8,R568A.BIN,22,Ж黒空賊船,-1,0,3,Guard,-1,0,Evasive Action,0,-1,None,-1,-1,None,0
9,R568A.BIN,22,Ж黒空賊船,-1,0,1,Magic,0,25,バーネス,1,-1,None,-1,-1,None,0
10,R568A.BIN,22,Ж黒空賊船,-1,0,4,Nothing,-1,-1,None,0,-1,None,-1,-1,None,0
11,R568A.BIN,22,Ж黒空賊船,3,50,0,Attack,0,-1,None,0,4,Nothing,-1,0,Awaiting Orders,0
12,R568A.BIN,22,Ж黒空賊船,-1,0,0,Attack,1,-1,None,2,-1,None,-1,-1,None,0
13,R568A.BIN,22,Ж黒空賊船,-1,0,0,Attack,1,-1,None,2,4,Nothing,-1,-1,None,0
14,R568A.BIN,22,Ж黒空賊船,-1,0,4,Nothing,0,0,Awaiting Orders,0,-1,None,-1,-1,None,0
15,R568A.BIN,22,Ж黒空賊船,-1,0,3,Guard,-1,0,Evasive Action,0,-1,None,-1,-1,None,0
