Entry ID,[Filter],[EC ID],[EC JP Name],[EC US Name],State ID,[State Name],Unk 1,Unk 2,Motion ID,[Motion Name],Motion Flags,Param ID,[Param Name],Unk 3,Blend Time,Play Rate
13,MB073.STD,73,採掘士,Mine Patrol,32,Knockdown,1,10,13,Focus,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
14,MB073.STD,73,採掘士,Mine Patrol,24,Exec Magic/S-Move,1,8,12,Revive,0b10001000000000000000000000000000,13,クイッカ,0,5.00,1.00
15,MB073.STD,73,採掘士,Mine Patrol,24,Exec Magic/S-Move,1,8,12,Revive,0b10001000000000000000000000000000,1,アポス,0,5.00,1.00
16,MB073.STD,73,採掘士,Mine Patrol,24,Exec Magic/S-Move,1,8,12,Revive,0b10001000000000000000000000000000,32,ボルタ,0,5.00,1.00
17,MB073.STD,73,採掘士,Mine Patrol,24,Exec Magic/S-Move,1,8,12,Revive,0b10001000000000000000000000000000,27,グラシィ,0,5.00,1.00
18,MB073.STD,73,採掘士,Mine Patrol,29,Exec S-Move,1,8,11,Defeat,0b10001000000000000000000000000000,79,サプの葉,0,5.00,1.00
19,MB073.STD,73,採掘士,Mine Patrol,29,Exec S-Move,1,8,11,Defeat,0b10001000000000000000000000000000,80,サプガンの葉,0,5.00,1.00
20,MB073.STD,73,採掘士,Mine Patrol,29,Exec S-Move,1,8,11,Defeat,0b10001000000000000000000000000000,81,サプヤクの葉,0,5.00,1.00
0,MB074.STD,74,アスヒモス,Frost Worm,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB074.STD,74,アスヒモス,Frost Worm,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB074.STD,74,アスヒモス,Frost Worm,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,0.60
3,MB074.STD,74,アスヒモス,Frost Worm,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB074.STD,74,アスヒモス,Frost Worm,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
5,MB074.STD,74,アスヒモス,Frost Worm,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB074.STD,74,アスヒモス,Frost Worm,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB074.STD,74,アスヒモス,Frost Worm,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB074.STD,74,アスヒモス,Frost Worm,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB074.STD,74,アスヒモス,Frost Worm,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB074.STD,74,アスヒモス,Frost Worm,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,0.80
11,MB074.STD,74,アスヒモス,Frost Worm,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
12,MB074.STD,74,アスヒモス,Frost Worm,32,Knockdown,1,10,12,Revive,0b10001010000000000000000000000000,-1,None,0,0.00,0.80
13,MB074.STD,74,アスヒモス,Frost Worm,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,38,永久凍結,0,5.00,1.00
14,MB074.STD,74,アスヒモス,Frost Worm,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,3,パニカ,0,5.00,1.00
15,MB074.STD,74,アスヒモス,Frost Worm,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,29,グラゾーバ,0,5.00,1.00
0,MB075.STD,75,デ式レーダー,Destroyer,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,10.00,1.00
1,MB075.STD,75,デ式レーダー,Destroyer,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,10.00,1.00
2,MB075.STD,75,デ式レーダー,Destroyer,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.50
3,MB075.STD,75,デ式レーダー,Destroyer,11,Take Damage 3,1,10,3,Close Attack,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
4,MB075.STD,75,デ式レーダー,Destroyer,12,Guard,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
5,MB075.STD,75,デ式レーダー,Destroyer,13,Dodge,1,8,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB075.STD,75,デ式レーダー,Destroyer,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
7,MB075.STD,75,デ式レーダー,Destroyer,20,Idle 3,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.50
8,MB075.STD,75,デ式レーダー,Destroyer,32,Knockdown,1,10,3,Close Attack,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,MB075.STD,75,デ式レーダー,Destroyer,29,Exec S-Move,1,8,9,Guard,0b10001000000000000000000000000000,160,レーダーサーチ,0,20.00,1.00
10,MB075.STD,75,デ式レーダー,Destroyer,29,Exec S-Move,1,8,10,Dodge,0b10000000000000000000000000000000,96,欠番,0,20.00,1.00
11,MB075.STD,75,デ式レーダー,Destroyer,29,Exec S-Move,1,8,11,Defeat,0b10000000000000000000000000000000,97,エマージェンシー,0,20.00,1.00
12,MB075.STD,75,デ式レーダー,Destroyer,29,Exec S-Move,1,8,11,Defeat,0b10000000000000000000000000000000,74,仲間を呼ぶ,0,20.00,1.00
13,MB075.STD,75,デ式レーダー,Destroyer,29,Exec S-Move,1,8,10,Dodge,0b10001000000000000000000000000000,112,仲間を呼ぶ,0,5.00,1.00
0,MB076.STD,76,ヒュドラ機兵,Marauder,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB076.STD,76,ヒュドラ機兵,Marauder,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000101000000000000000000000,-1,None,0,5.00,1.00
2,MB076.STD,76,ヒュドラ機兵,Marauder,6,Approach,1,8,2,Approach,0b10000001001000000000000000000000,-1,None,0,5.00,1.30
3,MB076.STD,76,ヒュドラ機兵,Marauder,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,0.80
4,MB076.STD,76,ヒュドラ機兵,Marauder,8,Critical Attack,1,8,4,Critical Attack,0b10001010001000000000000000000000,-1,None,0,5.00,0.90
5,MB076.STD,76,ヒュドラ機兵,Marauder,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
6,MB076.STD,76,ヒュドラ機兵,Marauder,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
7,MB076.STD,76,ヒュドラ機兵,Marauder,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
8,MB076.STD,76,ヒュドラ機兵,Marauder,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,0.80
9,MB076.STD,76,ヒュドラ機兵,Marauder,13,Dodge,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,MB076.STD,76,ヒュドラ機兵,Marauder,19,Withdraw,1,8,2,Approach,0b10000001001000000000000000000000,-1,None,0,5.00,1.00
11,MB076.STD,76,ヒュドラ機兵,Marauder,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB076.STD,76,ヒュドラ機兵,Marauder,32,Knockdown,1,10,12,Revive,0b10001010001000000000000000000000,-1,None,0,0.00,1.00
0,MB077.STD,77,テンペリオス,Guardian,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB077.STD,77,テンペリオス,Guardian,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB077.STD,77,テンペリオス,Guardian,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.10
3,MB077.STD,77,テンペリオス,Guardian,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.80
4,MB077.STD,77,テンペリオス,Guardian,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
5,MB077.STD,77,テンペリオス,Guardian,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB077.STD,77,テンペリオス,Guardian,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.90
7,MB077.STD,77,テンペリオス,Guardian,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB077.STD,77,テンペリオス,Guardian,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.10
9,MB077.STD,77,テンペリオス,Guardian,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.10
10,MB077.STD,77,テンペリオス,Guardian,14,Defeat,1,8,10,Dodge,0b10011000000000000000000000000000,-1,None,0,5.00,1.00
11,MB077.STD,77,テンペリオス,Guardian,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.10
12,MB077.STD,77,テンペリオス,Guardian,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB077.STD,77,テンペリオス,Guardian,32,Knockdown,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
14,MB077.STD,77,テンペリオス,Guardian,30,Silver Nightmare,1,8,14,Widthdraw,0b10001000000000000000000000000000,0,???,0,5.00,1.00
15,MB077.STD,77,テンペリオス,Guardian,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,99,ブラスター,0,5.00,1.00
16,MB077.STD,77,テンペリオス,Guardian,29,Exec S-Move,1,8,16,Magic,0b10001000000000000000000000000000,9,ターゲットサーチ,0,5.00,0.80
17,MB077.STD,77,テンペリオス,Guardian,29,Exec S-Move,1,8,6,Ranged Attack,0b10001000000000000000000000000000,31,ソリッドレーザー,0,5.00,0.90
18,MB077.STD,77,テンペリオス,Guardian,29,Exec S-Move,1,8,6,Ranged Attack,0b10001000000000000000000000000000,32,トゥームレーザー,0,5.00,0.90
0,MB078.STD,78,テルヴァ,Telsor,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB078.STD,78,テルヴァ,Telsor,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,0.90
2,MB078.STD,78,テルヴァ,Telsor,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB078.STD,78,テルヴァ,Telsor,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB078.STD,78,テルヴァ,Telsor,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,MB078.STD,78,テルヴァ,Telsor,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB078.STD,78,テルヴァ,Telsor,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB078.STD,78,テルヴァ,Telsor,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB078.STD,78,テルヴァ,Telsor,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,0.90
9,MB078.STD,78,テルヴァ,Telsor,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB078.STD,78,テルヴァ,Telsor,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB078.STD,78,テルヴァ,Telsor,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB078.STD,78,テルヴァ,Telsor,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB078.STD,78,テルヴァ,Telsor,32,Knockdown,1,10,13,Focus,0b10001000000000000000000000000000,-1,None,0,0.00,0.90
0,MB079.STD,79,ドゥムス,Dorntak,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB079.STD,79,ドゥムス,Dorntak,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB079.STD,79,ドゥムス,Dorntak,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB079.STD,79,ドゥムス,Dorntak,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB079.STD,79,ドゥムス,Dorntak,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
5,MB079.STD,79,ドゥムス,Dorntak,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB079.STD,79,ドゥムス,Dorntak,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB079.STD,79,ドゥムス,Dorntak,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB079.STD,79,ドゥムス,Dorntak,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB079.STD,79,ドゥムス,Dorntak,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB079.STD,79,ドゥムス,Dorntak,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,0.80
11,MB079.STD,79,ドゥムス,Dorntak,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB079.STD,79,ドゥムス,Dorntak,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB079.STD,79,ドゥムス,Dorntak,32,Knockdown,1,10,13,Focus,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
14,MB079.STD,79,ドゥムス,Dorntak,29,Exec S-Move,1,8,14,Widthdraw,0b10001000000000000000000000000000,61,ソリッドレーザー,0,5.00,1.00
0,MB080.STD,80,ニンギルス,Linark,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,6.00,1.00
1,MB080.STD,80,ニンギルス,Linark,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB080.STD,80,ニンギルス,Linark,6,Approach,1,8,0,Idle 1,0b10000001001000000000000000000000,-1,None,0,5.00,1.00
3,MB080.STD,80,ニンギルス,Linark,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
4,MB080.STD,80,ニンギルス,Linark,8,Critical Attack,1,8,4,Critical Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
5,MB080.STD,80,ニンギルス,Linark,9,Take Damage 1,1,11,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
6,MB080.STD,80,ニンギルス,Linark,5,Ranged Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
7,MB080.STD,80,ニンギルス,Linark,10,Take Damage 2,1,12,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
8,MB080.STD,80,ニンギルス,Linark,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010001000000000000000000000,-1,None,0,0.00,0.80
9,MB080.STD,80,ニンギルス,Linark,12,Guard,1,8,9,Guard,0b10001000001000000000000000000000,-1,None,0,0.00,2.00
10,MB080.STD,80,ニンギルス,Linark,13,Dodge,1,8,10,Dodge,0b10001010001000000000000000000000,-1,None,0,0.00,1.00
11,MB080.STD,80,ニンギルス,Linark,32,Knockdown,1,10,11,Defeat,0b10001010001000000000000000000000,-1,None,0,0.00,1.00
12,MB080.STD,80,ニンギルス,Linark,29,Exec S-Move,1,8,12,Revive,0b10001010001000000000000000000000,77,ラウンドクロウ,0,5.00,2.00
0,MB081.STD,81,ヌックア,Dolthstra,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,0.50
1,MB081.STD,81,ヌックア,Dolthstra,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,10.00,1.00
2,MB081.STD,81,ヌックア,Dolthstra,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,0.50
3,MB081.STD,81,ヌックア,Dolthstra,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.50
4,MB081.STD,81,ヌックア,Dolthstra,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.60
5,MB081.STD,81,ヌックア,Dolthstra,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB081.STD,81,ヌックア,Dolthstra,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.60
7,MB081.STD,81,ヌックア,Dolthstra,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB081.STD,81,ヌックア,Dolthstra,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,0.70
9,MB081.STD,81,ヌックア,Dolthstra,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,0.70
10,MB081.STD,81,ヌックア,Dolthstra,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,0.50
11,MB081.STD,81,ヌックア,Dolthstra,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB081.STD,81,ヌックア,Dolthstra,20,Idle 3,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB081.STD,81,ヌックア,Dolthstra,32,Knockdown,1,10,13,Focus,0b10001000000000000000000000000000,-1,None,0,0.00,0.60
14,MB081.STD,81,ヌックア,Dolthstra,29,Exec S-Move,1,8,14,Widthdraw,0b10001000000000000000000000000000,260,アースシェイク,0,5.00,0.50
15,MB081.STD,81,ヌックア,Dolthstra,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,41,おやすみなさい,0,30.00,1.20
0,MB082.STD,82,サムンドラ,Dracolurg,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB082.STD,82,サムンドラ,Dracolurg,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB082.STD,82,サムンドラ,Dracolurg,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,2.30
3,MB082.STD,82,サムンドラ,Dracolurg,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB082.STD,82,サムンドラ,Dracolurg,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
5,MB082.STD,82,サムンドラ,Dracolurg,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB082.STD,82,サムンドラ,Dracolurg,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB082.STD,82,サムンドラ,Dracolurg,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB082.STD,82,サムンドラ,Dracolurg,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000001000000000000000000000,-1,None,0,0.00,1.30
9,MB082.STD,82,サムンドラ,Dracolurg,13,Dodge,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB082.STD,82,サムンドラ,Dracolurg,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
11,MB082.STD,82,サムンドラ,Dracolurg,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB082.STD,82,サムンドラ,Dracolurg,32,Knockdown,1,10,12,Revive,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
13,MB082.STD,82,サムンドラ,Dracolurg,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,181,ブラストブレス,0,5.00,1.00
14,MB082.STD,82,サムンドラ,Dracolurg,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,184,フロストブレス,0,5.00,1.00
15,MB082.STD,82,サムンドラ,Dracolurg,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,64,疲労かぶり,0,5.00,1.00
0,MB083.STD,83,ギラロッシ,Garagor,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB083.STD,83,ギラロッシ,Garagor,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB083.STD,83,ギラロッシ,Garagor,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB083.STD,83,ギラロッシ,Garagor,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.20
4,MB083.STD,83,ギラロッシ,Garagor,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
5,MB083.STD,83,ギラロッシ,Garagor,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB083.STD,83,ギラロッシ,Garagor,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB083.STD,83,ギラロッシ,Garagor,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB083.STD,83,ギラロッシ,Garagor,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB083.STD,83,ギラロッシ,Garagor,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,0.80
10,MB083.STD,83,ギラロッシ,Garagor,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,0.90
11,MB083.STD,83,ギラロッシ,Garagor,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
12,MB083.STD,83,ギラロッシ,Garagor,32,Knockdown,1,10,12,Revive,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
13,MB083.STD,83,ギラロッシ,Garagor,29,Exec S-Move,1,8,13,Focus,0b10001010000000000000000000000000,213,ＨＰ吸収,0,5.00,1.00
14,MB083.STD,83,ギラロッシ,Garagor,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,28,グラシェス,0,5.00,1.00
15,MB083.STD,83,ギラロッシ,Garagor,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,29,グラゾーバ,0,5.00,1.00
16,MB083.STD,83,ギラロッシ,Garagor,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,5,ダウノス,0,5.00,1.00
0,MB084.STD,84,シデンクワイ,Kilite,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.20
1,MB084.STD,84,シデンクワイ,Kilite,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB084.STD,84,シデンクワイ,Kilite,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,2.00
3,MB084.STD,84,シデンクワイ,Kilite,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.30
4,MB084.STD,84,シデンクワイ,Kilite,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,MB084.STD,84,シデンクワイ,Kilite,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB084.STD,84,シデンクワイ,Kilite,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB084.STD,84,シデンクワイ,Kilite,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB084.STD,84,シデンクワイ,Kilite,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB084.STD,84,シデンクワイ,Kilite,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,MB084.STD,84,シデンクワイ,Kilite,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
11,MB084.STD,84,シデンクワイ,Kilite,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB084.STD,84,シデンクワイ,Kilite,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
13,MB084.STD,84,シデンクワイ,Kilite,32,Knockdown,1,10,13,Focus,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
14,MB084.STD,84,シデンクワイ,Kilite,29,Exec S-Move,1,8,14,Widthdraw,0b10001000000000000000000000000000,68,仲間を呼ぶ,0,5.00,1.00
15,MB084.STD,84,シデンクワイ,Kilite,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,27,グラシィ,0,5.00,1.00
16,MB084.STD,84,シデンクワイ,Kilite,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,28,グラシェス,0,5.00,1.00
17,MB084.STD,84,シデンクワイ,Kilite,29,Exec S-Move,1,8,14,Widthdraw,0b10001000000000000000000000000000,106,仲間を呼ぶ,0,5.00,1.00
0,MB085.STD,85,イモヅル,Imezl,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB085.STD,85,イモヅル,Imezl,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB085.STD,85,イモヅル,Imezl,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB085.STD,85,イモヅル,Imezl,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB085.STD,85,イモヅル,Imezl,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.80
