Entry ID,[Filter],[EC ID],[EC JP Name],[EC US Name],Type ID,[Type Name],Task ID,[Task Name],Param ID,[Param Name]
9,*,169,ピアストル,Piastol,0,Branch,24,Rating 40%,34,Go to 34
10,*,169,ピアストル,Piastol,0,Branch,28,Rating 80%,36,Go to 36
11,*,169,ピアストル,Piastol,0,Branch,30,Always,38,Go to 38
12,*,169,ピアストル,Piastol,0,Branch,22,Rating 20%,35,Go to 35
13,*,169,ピアストル,Piastol,0,Branch,26,Rating 60%,36,Go to 36
14,*,169,ピアストル,Piastol,0,Branch,30,Always,34,Go to 34
15,*,169,ピアストル,Piastol,0,Branch,23,Rating 30%,34,Go to 34
16,*,169,ピアストル,Piastol,0,Branch,24,Rating 40%,37,Go to 37
17,*,169,ピアストル,Piastol,0,Branch,30,Always,38,Go to 38
18,*,169,ピアストル,Piastol,0,Branch,24,Rating 40%,36,Go to 36
19,*,169,ピアストル,Piastol,0,Branch,22,Rating 20%,34,Go to 34
20,*,169,ピアストル,Piastol,0,Branch,24,Rating 40%,39,Go to 39
21,*,169,ピアストル,Piastol,0,Branch,24,Rating 40%,37,Go to 37
22,*,169,ピアストル,Piastol,0,Branch,30,Always,38,Go to 38
23,*,169,ピアストル,Piastol,0,Branch,24,Rating 40%,35,Go to 35
24,*,169,ピアストル,Piastol,0,Branch,25,Rating 50%,36,Go to 36
25,*,169,ピアストル,Piastol,0,Branch,30,Always,37,Go to 37
26,*,169,ピアストル,Piastol,0,Branch,50,Used S-Move Last Turn?,31,Go to 31
27,*,169,ピアストル,Piastol,0,Branch,49,Used Spell Last Turn?,29,Go to 29
28,*,169,ピアストル,Piastol,0,Branch,30,Always,37,Go to 37
29,*,169,ピアストル,Piastol,0,Branch,27,Rating 70%,35,Go to 35
30,*,169,ピアストル,Piastol,0,Branch,30,Always,36,Go to 36
31,*,169,ピアストル,Piastol,0,Branch,25,Rating 50%,37,Go to 37
32,*,169,ピアストル,Piastol,0,Branch,26,Rating 60%,38,Go to 38
33,*,169,ピアストル,Piastol,0,Branch,30,Always,34,Go to 34
34,*,169,ピアストル,Piastol,1,Action,550,Attack,2,Random PC
35,*,169,ピアストル,Piastol,1,Action,304,Tempest Dance,3,PC w/ Most HP
36,*,169,ピアストル,Piastol,1,Action,306,Deluge,-1,None
37,*,169,ピアストル,Piastol,1,Action,518,Eternes,-1,None
38,*,169,ピアストル,Piastol,1,Action,531,Wevlum,2,Random PC
39,*,169,ピアストル,Piastol,1,Action,551,Guard,-1,None
1,ebinit041.dat,169,ピアストル,Piastol,0,Branch,2,HP < 25%,20,Go to 20
2,ebinit041.dat,169,ピアストル,Piastol,0,Branch,1,HP < 50%,15,Go to 15
3,ebinit041.dat,169,ピアストル,Piastol,0,Branch,50,Used S-Move Last Turn?,12,Go to 12
4,ebinit041.dat,169,ピアストル,Piastol,0,Branch,49,Used Spell Last Turn?,9,Go to 9
5,ebinit041.dat,169,ピアストル,Piastol,0,Branch,23,Rating 30%,24,Go to 24
6,ebinit041.dat,169,ピアストル,Piastol,0,Branch,25,Rating 50%,25,Go to 25
7,ebinit041.dat,169,ピアストル,Piastol,0,Branch,29,Rating 90%,23,Go to 23
8,ebinit041.dat,169,ピアストル,Piastol,0,Branch,30,Always,27,Go to 27
9,ebinit041.dat,169,ピアストル,Piastol,0,Branch,23,Rating 30%,24,Go to 24
10,ebinit041.dat,169,ピアストル,Piastol,0,Branch,27,Rating 70%,25,Go to 25
11,ebinit041.dat,169,ピアストル,Piastol,0,Branch,30,Always,23,Go to 23
12,ebinit041.dat,169,ピアストル,Piastol,0,Branch,23,Rating 30%,23,Go to 23
13,ebinit041.dat,169,ピアストル,Piastol,0,Branch,26,Rating 60%,26,Go to 26
14,ebinit041.dat,169,ピアストル,Piastol,0,Branch,30,Always,27,Go to 27
15,ebinit041.dat,169,ピアストル,Piastol,0,Branch,23,Rating 30%,25,Go to 25
16,ebinit041.dat,169,ピアストル,Piastol,0,Branch,24,Rating 40%,23,Go to 23
17,ebinit041.dat,169,ピアストル,Piastol,0,Branch,27,Rating 70%,28,Go to 28
18,ebinit041.dat,169,ピアストル,Piastol,0,Branch,28,Rating 80%,26,Go to 26
19,ebinit041.dat,169,ピアストル,Piastol,0,Branch,30,Always,27,Go to 27
20,ebinit041.dat,169,ピアストル,Piastol,0,Branch,24,Rating 40%,24,Go to 24
21,ebinit041.dat,169,ピアストル,Piastol,0,Branch,26,Rating 60%,28,Go to 28
22,ebinit041.dat,169,ピアストル,Piastol,0,Branch,30,Always,26,Go to 26
23,ebinit041.dat,169,ピアストル,Piastol,1,Action,550,Attack,2,Random PC
24,ebinit041.dat,169,ピアストル,Piastol,1,Action,304,Tempest Dance,3,PC w/ Most HP
25,ebinit041.dat,169,ピアストル,Piastol,1,Action,306,Deluge,-1,None
26,ebinit041.dat,169,ピアストル,Piastol,1,Action,518,Eternes,-1,None
27,ebinit041.dat,169,ピアストル,Piastol,1,Action,522,Wevlen,2,Random PC
28,ebinit041.dat,169,ピアストル,Piastol,1,Action,551,Guard,-1,None
1,*,170,ピアストル,Piastol,0,Branch,2,HP < 25%,23,Go to 23
2,*,170,ピアストル,Piastol,0,Branch,17,ECs Alive = 1,26,Go to 26
3,*,170,ピアストル,Piastol,0,Branch,19,Party SP ≤ 50%,5,Go to 5
4,*,170,ピアストル,Piastol,0,Branch,30,Always,26,Go to 26
5,*,170,ピアストル,Piastol,0,Branch,1,HP < 50%,18,Go to 18
6,*,170,ピアストル,Piastol,0,Branch,50,Used S-Move Last Turn?,15,Go to 15
7,*,170,ピアストル,Piastol,0,Branch,49,Used Spell Last Turn?,12,Go to 12
8,*,170,ピアストル,Piastol,0,Branch,22,Rating 20%,35,Go to 35
9,*,170,ピアストル,Piastol,0,Branch,24,Rating 40%,34,Go to 34
10,*,170,ピアストル,Piastol,0,Branch,28,Rating 80%,36,Go to 36
11,*,170,ピアストル,Piastol,0,Branch,30,Always,38,Go to 38
12,*,170,ピアストル,Piastol,0,Branch,22,Rating 20%,35,Go to 35
13,*,170,ピアストル,Piastol,0,Branch,26,Rating 60%,36,Go to 36
14,*,170,ピアストル,Piastol,0,Branch,30,Always,34,Go to 34
15,*,170,ピアストル,Piastol,0,Branch,23,Rating 30%,34,Go to 34
16,*,170,ピアストル,Piastol,0,Branch,24,Rating 40%,37,Go to 37
17,*,170,ピアストル,Piastol,0,Branch,30,Always,38,Go to 38
18,*,170,ピアストル,Piastol,0,Branch,24,Rating 40%,36,Go to 36
19,*,170,ピアストル,Piastol,0,Branch,22,Rating 20%,34,Go to 34
20,*,170,ピアストル,Piastol,0,Branch,24,Rating 40%,39,Go to 39
21,*,170,ピアストル,Piastol,0,Branch,24,Rating 40%,37,Go to 37
22,*,170,ピアストル,Piastol,0,Branch,30,Always,38,Go to 38
23,*,170,ピアストル,Piastol,0,Branch,24,Rating 40%,35,Go to 35
24,*,170,ピアストル,Piastol,0,Branch,25,Rating 50%,36,Go to 36
25,*,170,ピアストル,Piastol,0,Branch,30,Always,37,Go to 37
26,*,170,ピアストル,Piastol,0,Branch,50,Used S-Move Last Turn?,31,Go to 31
27,*,170,ピアストル,Piastol,0,Branch,49,Used Spell Last Turn?,29,Go to 29
28,*,170,ピアストル,Piastol,0,Branch,30,Always,37,Go to 37
29,*,170,ピアストル,Piastol,0,Branch,27,Rating 70%,35,Go to 35
30,*,170,ピアストル,Piastol,0,Branch,30,Always,36,Go to 36
31,*,170,ピアストル,Piastol,0,Branch,25,Rating 50%,37,Go to 37
32,*,170,ピアストル,Piastol,0,Branch,26,Rating 60%,38,Go to 38
33,*,170,ピアストル,Piastol,0,Branch,30,Always,34,Go to 34
34,*,170,ピアストル,Piastol,1,Action,550,Attack,2,Random PC
35,*,170,ピアストル,Piastol,1,Action,304,Tempest Dance,3,PC w/ Most HP
36,*,170,ピアストル,Piastol,1,Action,306,Deluge,-1,None
37,*,170,ピアストル,Piastol,1,Action,518,Eternes,-1,None
38,*,170,ピアストル,Piastol,1,Action,531,Wevlum,2,Random PC
39,*,170,ピアストル,Piastol,1,Action,551,Guard,-1,None
1,ebinit042.dat,170,ピアストル,Piastol,0,Branch,2,HP < 25%,20,Go to 20
2,ebinit042.dat,170,ピアストル,Piastol,0,Branch,1,HP < 50%,15,Go to 15
3,ebinit042.dat,170,ピアストル,Piastol,0,Branch,50,Used S-Move Last Turn?,12,Go to 12
4,ebinit042.dat,170,ピアストル,Piastol,0,Branch,49,Used Spell Last Turn?,9,Go to 9
5,ebinit042.dat,170,ピアストル,Piastol,0,Branch,23,Rating 30%,24,Go to 24
6,ebinit042.dat,170,ピアストル,Piastol,0,Branch,25,Rating 50%,25,Go to 25
7,ebinit042.dat,170,ピアストル,Piastol,0,Branch,29,Rating 90%,23,Go to 23
8,ebinit042.dat,170,ピアストル,Piastol,0,Branch,30,Always,27,Go to 27
9,ebinit042.dat,170,ピアストル,Piastol,0,Branch,23,Rating 30%,24,Go to 24
10,ebinit042.dat,170,ピアストル,Piastol,0,Branch,27,Rating 70%,25,Go to 25
11,ebinit042.dat,170,ピアストル,Piastol,0,Branch,30,Always,23,Go to 23
12,ebinit042.dat,170,ピアストル,Piastol,0,Branch,23,Rating 30%,23,Go to 23
13,ebinit042.dat,170,ピアストル,Piastol,0,Branch,26,Rating 60%,26,Go to 26
14,ebinit042.dat,170,ピアストル,Piastol,0,Branch,30,Always,27,Go to 27
15,ebinit042.dat,170,ピアストル,Piastol,0,Branch,23,Rating 30%,25,Go to 25
16,ebinit042.dat,170,ピアストル,Piastol,0,Branch,24,Rating 40%,23,Go to 23
17,ebinit042.dat,170,ピアストル,Piastol,0,Branch,27,Rating 70%,28,Go to 28
18,ebinit042.dat,170,ピアストル,Piastol,0,Branch,28,Rating 80%,26,Go to 26
19,ebinit042.dat,170,ピアストル,Piastol,0,Branch,30,Always,27,Go to 27
20,ebinit042.dat,170,ピアストル,Piastol,0,Branch,24,Rating 40%,24,Go to 24
21,ebinit042.dat,170,ピアストル,Piastol,0,Branch,26,Rating 60%,28,Go to 28
22,ebinit042.dat,170,ピアストル,Piastol,0,Branch,30,Always,26,Go to 26
23,ebinit042.dat,170,ピアストル,Piastol,1,Action,550,Attack,2,Random PC
24,ebinit042.dat,170,ピアストル,Piastol,1,Action,304,Tempest Dance,3,PC w/ Most HP
25,ebinit042.dat,170,ピアストル,Piastol,1,Action,306,Deluge,-1,None
26,ebinit042.dat,170,ピアストル,Piastol,1,Action,518,Eternes,-1,None
27,ebinit042.dat,170,ピアストル,Piastol,1,Action,522,Wevlen,2,Random PC
28,ebinit042.dat,170,ピアストル,Piastol,1,Action,551,Guard,-1,None
1,*,171,ピアストル,Piastol,0,Branch,2,HP < 25%,23,Go to 23
2,*,171,ピアストル,Piastol,0,Branch,17,ECs Alive = 1,26,Go to 26
3,*,171,ピアストル,Piastol,0,Branch,19,Party SP ≤ 50%,5,Go to 5
4,*,171,ピアストル,Piastol,0,Branch,30,Always,26,Go to 26
5,*,171,ピアストル,Piastol,0,Branch,1,HP < 50%,18,Go to 18
6,*,171,ピアストル,Piastol,0,Branch,50,Used S-Move Last Turn?,15,Go to 15
7,*,171,ピアストル,Piastol,0,Branch,49,Used Spell Last Turn?,12,Go to 12
8,*,171,ピアストル,Piastol,0,Branch,22,Rating 20%,35,Go to 35
9,*,171,ピアストル,Piastol,0,Branch,24,Rating 40%,34,Go to 34
10,*,171,ピアストル,Piastol,0,Branch,28,Rating 80%,36,Go to 36
11,*,171,ピアストル,Piastol,0,Branch,30,Always,38,Go to 38
12,*,171,ピアストル,Piastol,0,Branch,22,Rating 20%,35,Go to 35
13,*,171,ピアストル,Piastol,0,Branch,26,Rating 60%,36,Go to 36
14,*,171,ピアストル,Piastol,0,Branch,30,Always,34,Go to 34
15,*,171,ピアストル,Piastol,0,Branch,23,Rating 30%,34,Go to 34
16,*,171,ピアストル,Piastol,0,Branch,24,Rating 40%,37,Go to 37
17,*,171,ピアストル,Piastol,0,Branch,30,Always,38,Go to 38
18,*,171,ピアストル,Piastol,0,Branch,24,Rating 40%,36,Go to 36
19,*,171,ピアストル,Piastol,0,Branch,22,Rating 20%,34,Go to 34
20,*,171,ピアストル,Piastol,0,Branch,24,Rating 40%,39,Go to 39
21,*,171,ピアストル,Piastol,0,Branch,24,Rating 40%,37,Go to 37
22,*,171,ピアストル,Piastol,0,Branch,30,Always,38,Go to 38
23,*,171,ピアストル,Piastol,0,Branch,24,Rating 40%,35,Go to 35
24,*,171,ピアストル,Piastol,0,Branch,25,Rating 50%,36,Go to 36
25,*,171,ピアストル,Piastol,0,Branch,30,Always,37,Go to 37
26,*,171,ピアストル,Piastol,0,Branch,50,Used S-Move Last Turn?,31,Go to 31
27,*,171,ピアストル,Piastol,0,Branch,49,Used Spell Last Turn?,29,Go to 29
28,*,171,ピアストル,Piastol,0,Branch,30,Always,37,Go to 37
29,*,171,ピアストル,Piastol,0,Branch,27,Rating 70%,35,Go to 35
30,*,171,ピアストル,Piastol,0,Branch,30,Always,36,Go to 36
31,*,171,ピアストル,Piastol,0,Branch,25,Rating 50%,37,Go to 37
32,*,171,ピアストル,Piastol,0,Branch,26,Rating 60%,38,Go to 38
33,*,171,ピアストル,Piastol,0,Branch,30,Always,34,Go to 34
34,*,171,ピアストル,Piastol,1,Action,550,Attack,2,Random PC
35,*,171,ピアストル,Piastol,1,Action,304,Tempest Dance,3,PC w/ Most HP
36,*,171,ピアストル,Piastol,1,Action,306,Deluge,-1,None
37,*,171,ピアストル,Piastol,1,Action,518,Eternes,-1,None
38,*,171,ピアストル,Piastol,1,Action,531,Wevlum,2,Random PC
39,*,171,ピアストル,Piastol,1,Action,551,Guard,-1,None
1,ebinit043.dat,171,ピアストル,Piastol,0,Branch,2,HP < 25%,20,Go to 20
2,ebinit043.dat,171,ピアストル,Piastol,0,Branch,1,HP < 50%,15,Go to 15
3,ebinit043.dat,171,ピアストル,Piastol,0,Branch,50,Used S-Move Last Turn?,12,Go to 12
4,ebinit043.dat,171,ピアストル,Piastol,0,Branch,49,Used Spell Last Turn?,9,Go to 9
5,ebinit043.dat,171,ピアストル,Piastol,0,Branch,23,Rating 30%,24,Go to 24
6,ebinit043.dat,171,ピアストル,Piastol,0,Branch,25,Rating 50%,25,Go to 25
7,ebinit043.dat,171,ピアストル,Piastol,0,Branch,29,Rating 90%,23,Go to 23
8,ebinit043.dat,171,ピアストル,Piastol,0,Branch,30,Always,27,Go to 27
9,ebinit043.dat,171,ピアストル,Piastol,0,Branch,23,Rating 30%,24,Go to 24
10,ebinit043.dat,171,ピアストル,Piastol,0,Branch,27,Rating 70%,25,Go to 25
11,ebinit043.dat,171,ピアストル,Piastol,0,Branch,30,Always,23,Go to 23
12,ebinit043.dat,171,ピアストル,Piastol,0,Branch,23,Rating 30%,23,Go to 23
13,ebinit043.dat,171,ピアストル,Piastol,0,Branch,26,Rating 60%,26,Go to 26
14,ebinit043.dat,171,ピアストル,Piastol,0,Branch,30,Always,27,Go to 27
15,ebinit043.dat,171,ピアストル,Piastol,0,Branch,23,Rating 30%,25,Go to 25
16,ebinit043.dat,171,ピアストル,Piastol,0,Branch,24,Rating 40%,23,Go to 23
17,ebinit043.dat,171,ピアストル,Piastol,0,Branch,27,Rating 70%,28,Go to 28
18,ebinit043.dat,171,ピアストル,Piastol,0,Branch,28,Rating 80%,26,Go to 26
19,ebinit043.dat,171,ピアストル,Piastol,0,Branch,30,Always,27,Go to 27
20,ebinit043.dat,171,ピアストル,Piastol,0,Branch,24,Rating 40%,24,Go to 24
21,ebinit043.dat,171,ピアストル,Piastol,0,Branch,26,Rating 60%,28,Go to 28
22,ebinit043.dat,171,ピアストル,Piastol,0,Branch,30,Always,26,Go to 26
23,ebinit043.dat,171,ピアストル,Piastol,1,Action,550,Attack,2,Random PC
24,ebinit043.dat,171,ピアストル,Piastol,1,Action,304,Tempest Dance,3,PC w/ Most HP
25,ebinit043.dat,171,ピアストル,Piastol,1,Action,306,Deluge,-1,None
26,ebinit043.dat,171,ピアストル,Piastol,1,Action,518,Eternes,-1,None
27,ebinit043.dat,171,ピアストル,Piastol,1,Action,522,Wevlen,2,Random PC
28,ebinit043.dat,171,ピアストル,Piastol,1,Action,551,Guard,-1,None
1,*,172,ピアストル,Piastol,0,Branch,2,HP < 25%,23,Go to 23
2,*,172,ピアストル,Piastol,0,Branch,17,ECs Alive = 1,26,Go to 26
3,*,172,ピアストル,Piastol,0,Branch,19,Party SP ≤ 50%,5,Go to 5
4,*,172,ピアストル,Piastol,0,Branch,30,Always,26,Go to 26
5,*,172,ピアストル,Piastol,0,Branch,1,HP < 50%,18,Go to 18
6,*,172,ピアストル,Piastol,0,Branch,50,Used S-Move Last Turn?,15,Go to 15
7,*,172,ピアストル,Piastol,0,Branch,49,Used Spell Last Turn?,12,Go to 12
8,*,172,ピアストル,Piastol,0,Branch,22,Rating 20%,35,Go to 35
9,*,172,ピアストル,Piastol,0,Branch,24,Rating 40%,34,Go to 34
10,*,172,ピアストル,Piastol,0,Branch,28,Rating 80%,36,Go to 36
11,*,172,ピアストル,Piastol,0,Branch,30,Always,38,Go to 38
12,*,172,ピアストル,Piastol,0,Branch,22,Rating 20%,35,Go to 35
13,*,172,ピアストル,Piastol,0,Branch,26,Rating 60%,36,Go to 36
14,*,172,ピアストル,Piastol,0,Branch,30,Always,34,Go to 34
15,*,172,ピアストル,Piastol,0,Branch,23,Rating 30%,34,Go to 34
16,*,172,ピアストル,Piastol,0,Branch,24,Rating 40%,37,Go to 37
17,*,172,ピアストル,Piastol,0,Branch,30,Always,38,Go to 38
18,*,172,ピアストル,Piastol,0,Branch,24,Rating 40%,36,Go to 36
19,*,172,ピアストル,Piastol,0,Branch,22,Rating 20%,34,Go to 34
20,*,172,ピアストル,Piastol,0,Branch,24,Rating 40%,39,Go to 39
21,*,172,ピアストル,Piastol,0,Branch,24,Rating 40%,37,Go to 37
22,*,172,ピアストル,Piastol,0,Branch,30,Always,38,Go to 38
23,*,172,ピアストル,Piastol,0,Branch,24,Rating 40%,35,Go to 35
24,*,172,ピアストル,Piastol,0,Branch,25,Rating 50%,36,Go to 36
25,*,172,ピアストル,Piastol,0,Branch,30,Always,37,Go to 37
26,*,172,ピアストル,Piastol,0,Branch,50,Used S-Move Last Turn?,31,Go to 31
27,*,172,ピアストル,Piastol,0,Branch,49,Used Spell Last Turn?,29,Go to 29
28,*,172,ピアストル,Piastol,0,Branch,30,Always,37,Go to 37
29,*,172,ピアストル,Piastol,0,Branch,27,Rating 70%,35,Go to 35
30,*,172,ピアストル,Piastol,0,Branch,30,Always,36,Go to 36
31,*,172,ピアストル,Piastol,0,Branch,25,Rating 50%,37,Go to 37
32,*,172,ピアストル,Piastol,0,Branch,26,Rating 60%,38,Go to 38
33,*,172,ピアストル,Piastol,0,Branch,30,Always,34,Go to 34
34,*,172,ピアストル,Piastol,1,Action,550,Attack,2,Random PC
35,*,172,ピアストル,Piastol,1,Action,304,Tempest Dance,3,PC w/ Most HP
36,*,172,ピアストル,Piastol,1,Action,306,Deluge,-1,None
37,*,172,ピアストル,Piastol,1,Action,518,Eternes,-1,None
38,*,172,ピアストル,Piastol,1,Action,531,Wevlum,2,Random PC
39,*,172,ピアストル,Piastol,1,Action,551,Guard,-1,None
1,ebinit044.dat,172,ピアストル,Piastol,0,Branch,2,HP < 25%,20,Go to 20
2,ebinit044.dat,172,ピアストル,Piastol,0,Branch,1,HP < 50%,15,Go to 15
3,ebinit044.dat,172,ピアストル,Piastol,0,Branch,50,Used S-Move Last Turn?,12,Go to 12
4,ebinit044.dat,172,ピアストル,Piastol,0,Branch,49,Used Spell Last Turn?,9,Go to 9
5,ebinit044.dat,172,ピアストル,Piastol,0,Branch,23,Rating 30%,24,Go to 24
6,ebinit044.dat,172,ピアストル,Piastol,0,Branch,25,Rating 50%,25,Go to 25
7,ebinit044.dat,172,ピアストル,Piastol,0,Branch,29,Rating 90%,23,Go to 23
8,ebinit044.dat,172,ピアストル,Piastol,0,Branch,30,Always,27,Go to 27
9,ebinit044.dat,172,ピアストル,Piastol,0,Branch,23,Rating 30%,24,Go to 24
10,ebinit044.dat,172,ピアストル,Piastol,0,Branch,27,Rating 70%,25,Go to 25
11,ebinit044.dat,172,ピアストル,Piastol,0,Branch,30,Always,23,Go to 23
12,ebinit044.dat,172,ピアストル,Piastol,0,Branch,23,Rating 30%,23,Go to 23
13,ebinit044.dat,172,ピアストル,Piastol,0,Branch,26,Rating 60%,26,Go to 26
14,ebinit044.dat,172,ピアストル,Piastol,0,Branch,30,Always,27,Go to 27
15,ebinit044.dat,172,ピアストル,Piastol,0,Branch,23,Rating 30%,25,Go to 25
16,ebinit044.dat,172,ピアストル,Piastol,0,Branch,24,Rating 40%,23,Go to 23
17,ebinit044.dat,172,ピアストル,Piastol,0,Branch,27,Rating 70%,28,Go to 28
18,ebinit044.dat,172,ピアストル,Piastol,0,Branch,28,Rating 80%,26,Go to 26
19,ebinit044.dat,172,ピアストル,Piastol,0,Branch,30,Always,27,Go to 27
20,ebinit044.dat,172,ピアストル,Piastol,0,Branch,24,Rating 40%,24,Go to 24
21,ebinit044.dat,172,ピアストル,Piastol,0,Branch,26,Rating 60%,28,Go to 28
22,ebinit044.dat,172,ピアストル,Piastol,0,Branch,30,Always,26,Go to 26
23,ebinit044.dat,172,ピアストル,Piastol,1,Action,550,Attack,2,Random PC
24,ebinit044.dat,172,ピアストル,Piastol,1,Action,304,Tempest Dance,3,PC w/ Most HP
25,ebinit044.dat,172,ピアストル,Piastol,1,Action,306,Deluge,-1,None
26,ebinit044.dat,172,ピアストル,Piastol,1,Action,518,Eternes,-1,None
27,ebinit044.dat,172,ピアストル,Piastol,1,Action,522,Wevlen,2,Random PC
28,ebinit044.dat,172,ピアストル,Piastol,1,Action,551,Guard,-1,None
1,*,173,ピアストル,Piastol,0,Branch,2,HP < 25%,25,Go to 25
2,*,173,ピアストル,Piastol,0,Branch,17,ECs Alive = 1,28,Go to 28
3,*,173,ピアストル,Piastol,0,Branch,19,Party SP ≤ 50%,6,Go to 6
4,*,173,ピアストル,Piastol,0,Branch,26,Rating 60%,37,Go to 37
5,*,173,ピアストル,Piastol,0,Branch,30,Always,38,Go to 38
6,*,173,ピアストル,Piastol,0,Branch,1,HP < 50%,20,Go to 20
7,*,173,ピアストル,Piastol,0,Branch,50,Used S-Move Last Turn?,16,Go to 16
8,*,173,ピアストル,Piastol,0,Branch,49,Used Spell Last Turn?,13,Go to 13
9,*,173,ピアストル,Piastol,0,Branch,22,Rating 20%,37,Go to 37
10,*,173,ピアストル,Piastol,0,Branch,24,Rating 40%,38,Go to 38
11,*,173,ピアストル,Piastol,0,Branch,24,Rating 40%,36,Go to 36
12,*,173,ピアストル,Piastol,0,Branch,30,Always,41,Go to 41
13,*,173,ピアストル,Piastol,0,Branch,23,Rating 30%,37,Go to 37
14,*,173,ピアストル,Piastol,0,Branch,24,Rating 40%,38,Go to 38
15,*,173,ピアストル,Piastol,0,Branch,30,Always,36,Go to 36
16,*,173,ピアストル,Piastol,0,Branch,23,Rating 30%,36,Go to 36
17,*,173,ピアストル,Piastol,0,Branch,24,Rating 40%,39,Go to 39
18,*,173,ピアストル,Piastol,0,Branch,26,Rating 60%,41,Go to 41
19,*,173,ピアストル,Piastol,0,Branch,30,Always,40,Go to 40
20,*,173,ピアストル,Piastol,0,Branch,24,Rating 40%,38,Go to 38
21,*,173,ピアストル,Piastol,0,Branch,22,Rating 20%,36,Go to 36
22,*,173,ピアストル,Piastol,0,Branch,22,Rating 20%,42,Go to 42
23,*,173,ピアストル,Piastol,0,Branch,25,Rating 50%,40,Go to 40
24,*,173,ピアストル,Piastol,0,Branch,30,Always,41,Go to 41
25,*,173,ピアストル,Piastol,0,Branch,24,Rating 40%,37,Go to 37
26,*,173,ピアストル,Piastol,0,Branch,25,Rating 50%,38,Go to 38
27,*,173,ピアストル,Piastol,0,Branch,30,Always,28,Go to 28
28,*,173,ピアストル,Piastol,0,Branch,50,Used S-Move Last Turn?,33,Go to 33
29,*,173,ピアストル,Piastol,0,Branch,49,Used Spell Last Turn?,31,Go to 31
30,*,173,ピアストル,Piastol,0,Branch,30,Always,39,Go to 39
31,*,173,ピアストル,Piastol,0,Branch,27,Rating 70%,37,Go to 37
32,*,173,ピアストル,Piastol,0,Branch,30,Always,38,Go to 38
33,*,173,ピアストル,Piastol,0,Branch,25,Rating 50%,40,Go to 40
34,*,173,ピアストル,Piastol,0,Branch,26,Rating 60%,41,Go to 41
35,*,173,ピアストル,Piastol,0,Branch,30,Always,36,Go to 36
36,*,173,ピアストル,Piastol,1,Action,550,Attack,2,Random PC
37,*,173,ピアストル,Piastol,1,Action,305,Tempest Dance,3,PC w/ Most HP
38,*,173,ピアストル,Piastol,1,Action,306,Deluge,-1,None
39,*,173,ピアストル,Piastol,1,Action,518,Eternes,-1,None
40,*,173,ピアストル,Piastol,1,Action,519,Eternum,2,Random PC
41,*,173,ピアストル,Piastol,1,Action,522,Wevlen,2,Random PC
42,*,173,ピアストル,Piastol,1,Action,551,Guard,-1,None
1,ebinit045.dat,173,ピアストル,Piastol,0,Branch,2,HP < 25%,21,Go to 21
2,ebinit045.dat,173,ピアストル,Piastol,0,Branch,1,HP < 50%,16,Go to 16
3,ebinit045.dat,173,ピアストル,Piastol,0,Branch,50,Used S-Move Last Turn?,12,Go to 12
4,ebinit045.dat,173,ピアストル,Piastol,0,Branch,49,Used Spell Last Turn?,9,Go to 9
5,ebinit045.dat,173,ピアストル,Piastol,0,Branch,23,Rating 30%,25,Go to 25
6,ebinit045.dat,173,ピアストル,Piastol,0,Branch,25,Rating 50%,26,Go to 26
7,ebinit045.dat,173,ピアストル,Piastol,0,Branch,29,Rating 90%,24,Go to 24
8,ebinit045.dat,173,ピアストル,Piastol,0,Branch,30,Always,29,Go to 29
9,ebinit045.dat,173,ピアストル,Piastol,0,Branch,23,Rating 30%,25,Go to 25
10,ebinit045.dat,173,ピアストル,Piastol,0,Branch,27,Rating 70%,26,Go to 26
11,ebinit045.dat,173,ピアストル,Piastol,0,Branch,30,Always,24,Go to 24
12,ebinit045.dat,173,ピアストル,Piastol,0,Branch,23,Rating 30%,24,Go to 24
13,ebinit045.dat,173,ピアストル,Piastol,0,Branch,26,Rating 60%,27,Go to 27
14,ebinit045.dat,173,ピアストル,Piastol,0,Branch,29,Rating 90%,29,Go to 29
15,ebinit045.dat,173,ピアストル,Piastol,0,Branch,30,Always,28,Go to 28
16,ebinit045.dat,173,ピアストル,Piastol,0,Branch,23,Rating 30%,26,Go to 26
17,ebinit045.dat,173,ピアストル,Piastol,0,Branch,24,Rating 40%,24,Go to 24
18,ebinit045.dat,173,ピアストル,Piastol,0,Branch,27,Rating 70%,30,Go to 30
19,ebinit045.dat,173,ピアストル,Piastol,0,Branch,28,Rating 80%,28,Go to 28
20,ebinit045.dat,173,ピアストル,Piastol,0,Branch,30,Always,29,Go to 29
21,ebinit045.dat,173,ピアストル,Piastol,0,Branch,24,Rating 40%,25,Go to 25
22,ebinit045.dat,173,ピアストル,Piastol,0,Branch,26,Rating 60%,30,Go to 30
23,ebinit045.dat,173,ピアストル,Piastol,0,Branch,30,Always,28,Go to 28
24,ebinit045.dat,173,ピアストル,Piastol,1,Action,550,Attack,2,Random PC
25,ebinit045.dat,173,ピアストル,Piastol,1,Action,305,Tempest Dance,3,PC w/ Most HP
26,ebinit045.dat,173,ピアストル,Piastol,1,Action,306,Deluge,-1,None
27,ebinit045.dat,173,ピアストル,Piastol,1,Action,518,Eternes,-1,None
28,ebinit045.dat,173,ピアストル,Piastol,1,Action,519,Eternum,2,Random PC
29,ebinit045.dat,173,ピアストル,Piastol,1,Action,531,Wevlum,2,Random PC
