Entry ID,[Filter],Initiative,Magic EXP,Enemy 0 ID,[JP Enemy 0 Name],[US Enemy 0 Name],Enemy 1 ID,[JP Enemy 1 Name],[US Enemy 1 Name],Enemy 2 ID,[JP Enemy 2 Name],[US Enemy 2 Name],Enemy 3 ID,[JP Enemy 3 Name],[US Enemy 3 Name],Enemy 4 ID,[JP Enemy 4 Name],[US Enemy 4 Name],Enemy 5 ID,[JP Enemy 5 Name],[US Enemy 5 Name],Enemy 6 ID,[JP Enemy 6 Name],[US Enemy 6 Name],Enemy 7 ID,[JP Enemy 7 Name],[US Enemy 7 Name]
9,a109c_ep.enp,67,2,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,27,コロガス,Dung Fly,27,コロガス,Dung Fly,27,コロガス,Dung Fly,255,None,None,255,None,None
10,a109c_ep.enp,67,2,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,27,コロガス,Dung Fly,27,コロガス,Dung Fly,27,コロガス,Dung Fly,27,コロガス,Dung Fly,255,None,None,255,None,None
11,a109c_ep.enp,72,2,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,30,エルモック,Loopalon,255,None,None,255,None,None
12,a109c_ep.enp,72,2,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None
13,a109c_ep.enp,67,2,27,コロガス,Dung Fly,27,コロガス,Dung Fly,27,コロガス,Dung Fly,30,エルモック,Loopalon,255,None,None,255,None,None,255,None,None,255,None,None
14,a109c_ep.enp,67,2,27,コロガス,Dung Fly,27,コロガス,Dung Fly,27,コロガス,Dung Fly,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None,255,None,None,255,None,None
15,a109c_ep.enp,62,2,28,マータ,Death's Head,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,255,None,None,255,None,None,255,None,None,255,None,None
16,a109c_ep.enp,62,2,28,マータ,Death's Head,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,255,None,None,255,None,None
17,a109c_ep.enp,62,2,28,マータ,Death's Head,27,コロガス,Dung Fly,27,コロガス,Dung Fly,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
18,a109c_ep.enp,62,2,28,マータ,Death's Head,27,コロガス,Dung Fly,27,コロガス,Dung Fly,27,コロガス,Dung Fly,27,コロガス,Dung Fly,255,None,None,255,None,None,255,None,None
19,a109c_ep.enp,62,2,28,マータ,Death's Head,30,エルモック,Loopalon,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,a109c_ep.enp,62,2,28,マータ,Death's Head,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None,255,None,None,255,None,None,255,None,None
21,a109c_ep.enp,52,2,28,マータ,Death's Head,28,マータ,Death's Head,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,255,None,None,255,None,None,255,None,None
22,a109c_ep.enp,52,2,28,マータ,Death's Head,28,マータ,Death's Head,27,コロガス,Dung Fly,27,コロガス,Dung Fly,255,None,None,255,None,None,255,None,None,255,None,None
23,a109c_ep.enp,62,2,28,マータ,Death's Head,28,マータ,Death's Head,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None,255,None,None,255,None,None,255,None,None
24,a109c_ep.enp,72,2,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,27,コロガス,Dung Fly,27,コロガス,Dung Fly,30,エルモック,Loopalon,255,None,None,255,None,None,255,None,None
25,a109c_ep.enp,72,2,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,27,コロガス,Dung Fly,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None,255,None,None
26,a109c_ep.enp,72,2,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,27,コロガス,Dung Fly,27,コロガス,Dung Fly,30,エルモック,Loopalon,255,None,None,255,None,None
27,a109c_ep.enp,72,2,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,27,コロガス,Dung Fly,27,コロガス,Dung Fly,30,エルモック,Loopalon,255,None,None
28,a109c_ep.enp,62,2,28,マータ,Death's Head,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,27,コロガス,Dung Fly,255,None,None,255,None,None,255,None,None,255,None,None
29,a109c_ep.enp,52,2,28,マータ,Death's Head,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,27,コロガス,Dung Fly,27,コロガス,Dung Fly,27,コロガス,Dung Fly,255,None,None,255,None,None
30,a109c_ep.enp,52,2,28,マータ,Death's Head,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,93,ヘベレル,Durel Beetle,27,コロガス,Dung Fly,255,None,None,255,None,None
31,a109c_ep.enp,52,4,24,デシェレト,Magma Tiki,24,デシェレト,Magma Tiki,24,デシェレト,Magma Tiki,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
0,a109d_ep.enp,57,2,25,イアールト,Salamander,25,イアールト,Salamander,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,a109d_ep.enp,57,2,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
2,a109d_ep.enp,57,2,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,255,None,None,255,None,None,255,None,None,255,None,None
3,a109d_ep.enp,52,2,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,255,None,None,255,None,None,255,None,None
4,a109d_ep.enp,52,2,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,255,None,None,255,None,None
5,a109d_ep.enp,77,2,30,エルモック,Loopalon,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,a109d_ep.enp,77,2,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,a109d_ep.enp,77,2,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
8,a109d_ep.enp,72,2,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None,255,None,None,255,None,None,255,None,None
9,a109d_ep.enp,67,2,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None,255,None,None,255,None,None
10,a109d_ep.enp,62,2,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None,255,None,None
11,a109d_ep.enp,57,2,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None
12,a109d_ep.enp,62,2,25,イアールト,Salamander,25,イアールト,Salamander,30,エルモック,Loopalon,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
13,a109d_ep.enp,62,2,25,イアールト,Salamander,25,イアールト,Salamander,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None,255,None,None,255,None,None,255,None,None
14,a109d_ep.enp,62,2,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,30,エルモック,Loopalon,255,None,None,255,None,None,255,None,None,255,None,None
15,a109d_ep.enp,62,2,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None,255,None,None,255,None,None
16,a109d_ep.enp,62,2,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None,255,None,None
17,a109d_ep.enp,62,2,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,30,エルモック,Loopalon,255,None,None,255,None,None,255,None,None
18,a109d_ep.enp,62,2,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None,255,None,None
19,a109d_ep.enp,62,2,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None
20,a109d_ep.enp,62,2,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,30,エルモック,Loopalon,255,None,None,255,None,None
21,a109d_ep.enp,62,2,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None
22,a109d_ep.enp,62,2,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,30,エルモック,Loopalon,255,None,None
23,a109d_ep.enp,72,2,25,イアールト,Salamander,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None,255,None,None,255,None,None,255,None,None
24,a109d_ep.enp,67,2,25,イアールト,Salamander,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None,255,None,None,255,None,None
25,a109d_ep.enp,62,2,25,イアールト,Salamander,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None,255,None,None
26,a109d_ep.enp,57,2,25,イアールト,Salamander,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None
27,a109d_ep.enp,67,2,25,イアールト,Salamander,25,イアールト,Salamander,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None,255,None,None,255,None,None
28,a109d_ep.enp,62,2,25,イアールト,Salamander,25,イアールト,Salamander,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None,255,None,None
29,a109d_ep.enp,57,2,25,イアールト,Salamander,25,イアールト,Salamander,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None
30,a109d_ep.enp,57,2,25,イアールト,Salamander,25,イアールト,Salamander,25,イアールト,Salamander,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None
31,a109d_ep.enp,52,4,24,デシェレト,Magma Tiki,24,デシェレト,Magma Tiki,24,デシェレト,Magma Tiki,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
0,a111b_ep.enp,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,255,None,None,255,None,None,255,None,None
1,a111b_ep.enp,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,255,None,None
2,a111b_ep.enp,97,2,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a111b_ep.enp,97,2,41,エルモンテ,Elooper,41,エルモンテ,Elooper,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None
4,a111b_ep.enp,82,2,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a111b_ep.enp,82,2,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None
6,a111b_ep.enp,92,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None
7,a111b_ep.enp,92,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None
8,a111b_ep.enp,92,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None
9,a111b_ep.enp,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None
10,a111b_ep.enp,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,41,エルモンテ,Elooper,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None
11,a111b_ep.enp,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None
12,a111b_ep.enp,87,2,48,デ式ディガー,Digger,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
13,a111b_ep.enp,87,2,48,デ式ディガー,Digger,48,デ式ディガー,Digger,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None
14,a111b_ep.enp,77,2,48,デ式ディガー,Digger,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None,255,None,None
15,a111b_ep.enp,77,2,48,デ式ディガー,Digger,48,デ式ディガー,Digger,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None
16,a111b_ep.enp,82,2,33,ガランガラン,Serpentis,33,ガランガラン,Serpentis,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
17,a111b_ep.enp,87,2,33,ガランガラン,Serpentis,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
18,a111b_ep.enp,87,2,33,ガランガラン,Serpentis,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
19,a111b_ep.enp,87,2,33,ガランガラン,Serpentis,33,ガランガラン,Serpentis,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,a111b_ep.enp,77,2,33,ガランガラン,Serpentis,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
21,a111b_ep.enp,77,2,33,ガランガラン,Serpentis,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None,255,None,None
22,a111b_ep.enp,77,2,33,ガランガラン,Serpentis,33,ガランガラン,Serpentis,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None,255,None,None
23,a111b_ep.enp,87,2,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
24,a111b_ep.enp,87,2,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,255,None,None,255,None,None,255,None,None,255,None,None
25,a111b_ep.enp,82,2,48,デ式ディガー,Digger,48,デ式ディガー,Digger,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
26,a111b_ep.enp,82,2,48,デ式ディガー,Digger,48,デ式ディガー,Digger,48,デ式ディガー,Digger,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None
27,a111b_ep.enp,82,2,73,採掘士,Mine Patrol,48,デ式ディガー,Digger,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
28,a111b_ep.enp,82,2,73,採掘士,Mine Patrol,48,デ式ディガー,Digger,48,デ式ディガー,Digger,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None
29,a111b_ep.enp,82,2,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
30,a111b_ep.enp,82,2,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,48,デ式ディガー,Digger,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None
31,a111b_ep.enp,82,2,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None
0,a111c_ep.enp,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,255,None,None,255,None,None,255,None,None
1,a111c_ep.enp,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,255,None,None
2,a111c_ep.enp,97,2,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a111c_ep.enp,97,2,41,エルモンテ,Elooper,41,エルモンテ,Elooper,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None
4,a111c_ep.enp,82,2,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a111c_ep.enp,82,2,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None
6,a111c_ep.enp,92,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None
7,a111c_ep.enp,92,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None
8,a111c_ep.enp,92,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None
9,a111c_ep.enp,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None
10,a111c_ep.enp,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,41,エルモンテ,Elooper,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None
11,a111c_ep.enp,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None
12,a111c_ep.enp,87,2,48,デ式ディガー,Digger,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
13,a111c_ep.enp,87,2,48,デ式ディガー,Digger,48,デ式ディガー,Digger,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None
14,a111c_ep.enp,77,2,48,デ式ディガー,Digger,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None,255,None,None
15,a111c_ep.enp,77,2,48,デ式ディガー,Digger,48,デ式ディガー,Digger,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None
16,a111c_ep.enp,82,2,33,ガランガラン,Serpentis,33,ガランガラン,Serpentis,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
17,a111c_ep.enp,87,2,33,ガランガラン,Serpentis,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
18,a111c_ep.enp,87,2,33,ガランガラン,Serpentis,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
19,a111c_ep.enp,87,2,33,ガランガラン,Serpentis,33,ガランガラン,Serpentis,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,a111c_ep.enp,77,2,33,ガランガラン,Serpentis,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
21,a111c_ep.enp,77,2,33,ガランガラン,Serpentis,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None,255,None,None
22,a111c_ep.enp,77,2,33,ガランガラン,Serpentis,33,ガランガラン,Serpentis,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None,255,None,None
23,a111c_ep.enp,87,2,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
24,a111c_ep.enp,87,2,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,255,None,None,255,None,None,255,None,None,255,None,None
25,a111c_ep.enp,82,2,48,デ式ディガー,Digger,48,デ式ディガー,Digger,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
26,a111c_ep.enp,82,2,48,デ式ディガー,Digger,48,デ式ディガー,Digger,48,デ式ディガー,Digger,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None
27,a111c_ep.enp,82,2,73,採掘士,Mine Patrol,48,デ式ディガー,Digger,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
28,a111c_ep.enp,82,2,73,採掘士,Mine Patrol,48,デ式ディガー,Digger,48,デ式ディガー,Digger,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None
29,a111c_ep.enp,82,2,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
30,a111c_ep.enp,82,2,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,48,デ式ディガー,Digger,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None
31,a111c_ep.enp,82,2,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None
0,a111d_ep.enp,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,255,None,None,255,None,None,255,None,None
1,a111d_ep.enp,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,255,None,None
2,a111d_ep.enp,97,2,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a111d_ep.enp,97,2,41,エルモンテ,Elooper,41,エルモンテ,Elooper,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None
4,a111d_ep.enp,82,2,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a111d_ep.enp,82,2,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None
6,a111d_ep.enp,92,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None
7,a111d_ep.enp,92,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None
8,a111d_ep.enp,92,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None
9,a111d_ep.enp,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None
10,a111d_ep.enp,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,41,エルモンテ,Elooper,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None
11,a111d_ep.enp,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None
12,a111d_ep.enp,87,2,48,デ式ディガー,Digger,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
13,a111d_ep.enp,87,2,48,デ式ディガー,Digger,48,デ式ディガー,Digger,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None
14,a111d_ep.enp,77,2,48,デ式ディガー,Digger,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None,255,None,None
15,a111d_ep.enp,77,2,48,デ式ディガー,Digger,48,デ式ディガー,Digger,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None
16,a111d_ep.enp,82,2,33,ガランガラン,Serpentis,33,ガランガラン,Serpentis,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
17,a111d_ep.enp,87,2,33,ガランガラン,Serpentis,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
18,a111d_ep.enp,87,2,33,ガランガラン,Serpentis,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
19,a111d_ep.enp,87,2,33,ガランガラン,Serpentis,33,ガランガラン,Serpentis,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
