Entry ID,[Filter],[ES ID],[ES Name],Turn ID,Phase ID,Cond ID,[Cond Name],Cond Param ID,[Cond Param Name],T1 Type ID,[T1 Type Name],T1 Arm ID,[T1 Arm Name],T1 Param ID,[T1 Param Name],T1 Arm Dur,T2 Type ID,[T2 Type Name],T2 Arm ID,[T2 Arm Name],T2 Param ID,[T2 Param Name],T2 Arm Dur
19,R522A.BIN,16,Auriga,4,3,3,Rating,20,%,3,Guard,-1,None,0,Evasive Action,0,2,Focus,-1,None,0,Focus,0
20,R522A.BIN,16,Auriga,5,0,3,Rating,40,%,4,Nothing,-1,None,0,Awaiting Orders,0,0,Attack,1,Fragment Gun,-1,None,2
21,R522A.BIN,16,Auriga,5,1,-1,None,0,None,2,Focus,-1,None,0,Focus,0,2,Focus,-1,None,0,Focus,0
22,R522A.BIN,16,Auriga,5,2,-1,None,0,None,2,Focus,-1,None,0,Focus,0,2,Focus,-1,None,0,Focus,0
23,R522A.BIN,16,Auriga,5,3,6,PS Has Quickened in Same Turn?,0,None,4,Nothing,0,None,3,Hull Ram,0,0,Attack,3,Fragment Gun,-1,None,0
24,R522A.BIN,16,Auriga,6,0,-1,None,0,None,0,Attack,1,AP Cannon,-1,None,2,0,Attack,1,Fragment Gun,-1,None,2
25,R522A.BIN,16,Auriga,6,1,3,Rating,40,%,0,Attack,0,AP Cannon,-1,None,0,0,Attack,2,Fragment Gun,-1,None,1
26,R522A.BIN,16,Auriga,6,2,3,Rating,60,%,0,Attack,0,AP Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
27,R522A.BIN,16,Auriga,6,3,0,PS HP ≤,35,%,2,Focus,-1,None,0,Focus,0,0,Attack,0,Fragment Gun,-1,None,0
28,R522A.BIN,16,Auriga,7,0,-1,None,0,None,0,Attack,1,AP Cannon,-1,None,2,0,Attack,1,Fragment Gun,-1,None,2
29,R522A.BIN,16,Auriga,7,1,3,Rating,40,%,0,Attack,0,AP Cannon,-1,None,0,0,Attack,2,Fragment Gun,-1,None,1
30,R522A.BIN,16,Auriga,7,2,3,Rating,60,%,0,Attack,0,AP Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
31,R522A.BIN,16,Auriga,7,3,0,PS HP ≤,35,%,2,Focus,-1,None,0,Focus,0,0,Attack,0,Fragment Gun,-1,None,0
32,R522A.BIN,16,Auriga,8,0,3,Rating,90,%,4,Nothing,-1,None,0,Awaiting Orders,0,2,Focus,-1,None,0,Focus,0
33,R522A.BIN,16,Auriga,8,1,3,Rating,70,%,4,Nothing,-1,None,0,Awaiting Orders,0,2,Focus,-1,None,0,Focus,0
34,R522A.BIN,16,Auriga,8,2,3,Rating,50,%,4,Nothing,-1,None,0,Awaiting Orders,0,3,Guard,-1,None,0,Evasive Action,0
35,R522A.BIN,16,Auriga,8,3,3,Rating,20,%,4,Nothing,-1,None,0,Awaiting Orders,0,3,Guard,-1,None,0,Evasive Action,0
36,R522A.BIN,16,Auriga,9,0,3,Rating,90,%,4,Nothing,-1,None,0,Awaiting Orders,0,2,Focus,-1,None,0,Focus,0
37,R522A.BIN,16,Auriga,9,1,3,Rating,70,%,4,Nothing,-1,None,0,Awaiting Orders,0,2,Focus,-1,None,0,Focus,0
38,R522A.BIN,16,Auriga,9,2,3,Rating,50,%,4,Nothing,-1,None,0,Awaiting Orders,0,3,Guard,-1,None,0,Evasive Action,0
39,R522A.BIN,16,Auriga,9,3,3,Rating,20,%,4,Nothing,-1,None,0,Awaiting Orders,0,3,Guard,-1,None,0,Evasive Action,0
0,R523A.BIN,32,Obispo,0,0,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,0,Attack,0,-,-1,None,0
1,R523A.BIN,32,Obispo,0,1,-1,None,0,None,0,Attack,0,Squid Ink,-1,None,0,0,Attack,0,-,-1,None,0
2,R523A.BIN,32,Obispo,0,2,3,Rating,50,%,0,Attack,0,Squid Ink,-1,None,0,4,Nothing,-1,None,2,Assessing Damage,0
3,R523A.BIN,32,Obispo,0,3,4,ES Previous Task Type =,0,Attack,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,-,-1,None,0
4,R523A.BIN,32,Obispo,1,0,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,0,Attack,0,-,-1,None,0
5,R523A.BIN,32,Obispo,1,1,-1,None,0,None,0,Attack,0,Squid Ink,-1,None,0,0,Attack,0,-,-1,None,0
6,R523A.BIN,32,Obispo,1,2,1,ES HP ≤,30,%,3,Guard,-1,None,-1,None,0,4,Nothing,-1,None,2,Assessing Damage,0
7,R523A.BIN,32,Obispo,1,3,-1,None,0,None,0,Attack,0,Squid Ink,-1,None,0,0,Attack,0,-,-1,None,0
8,R523A.BIN,32,Obispo,2,0,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,0,Attack,0,-,-1,None,0
9,R523A.BIN,32,Obispo,2,1,-1,None,0,None,0,Attack,0,Squid Ink,-1,None,0,0,Attack,0,-,-1,None,0
10,R523A.BIN,32,Obispo,2,2,1,ES HP ≤,30,%,3,Guard,-1,None,-1,None,0,4,Nothing,-1,None,2,Assessing Damage,0
11,R523A.BIN,32,Obispo,2,3,-1,None,0,None,0,Attack,0,Squid Ink,-1,None,0,0,Attack,0,-,-1,None,0
12,R523A.BIN,32,Obispo,3,0,1,ES HP ≤,30,%,3,Guard,-1,None,-1,None,0,4,Nothing,-1,None,2,Assessing Damage,0
13,R523A.BIN,32,Obispo,3,1,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,0,Attack,0,-,-1,None,0
14,R523A.BIN,32,Obispo,3,2,-1,None,0,None,0,Attack,0,Squid Ink,-1,None,0,0,Attack,0,-,-1,None,0
15,R523A.BIN,32,Obispo,3,3,1,ES HP ≤,30,%,3,Guard,-1,None,-1,None,0,4,Nothing,-1,None,2,Assessing Damage,0
16,R523A.BIN,32,Obispo,4,0,1,ES HP ≤,30,%,3,Guard,-1,None,-1,None,0,4,Nothing,-1,None,2,Assessing Damage,0
17,R523A.BIN,32,Obispo,4,1,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,0,Attack,0,-,-1,None,0
18,R523A.BIN,32,Obispo,4,2,-1,None,0,None,0,Attack,0,Squid Ink,-1,None,0,0,Attack,0,-,-1,None,0
19,R523A.BIN,32,Obispo,4,3,-1,None,0,None,0,Attack,0,Squid Ink,-1,None,0,0,Attack,0,-,-1,None,0
20,R523A.BIN,32,Obispo,5,0,-1,None,0,None,0,Attack,0,Squid Ink,-1,None,0,0,Attack,0,-,-1,None,0
21,R523A.BIN,32,Obispo,5,1,-1,None,0,None,0,Attack,0,Squid Ink,-1,None,0,0,Attack,0,-,-1,None,0
22,R523A.BIN,32,Obispo,5,2,-1,None,0,None,0,Attack,0,Squid Ink,-1,None,0,0,Attack,0,-,-1,None,0
23,R523A.BIN,32,Obispo,5,3,-1,None,0,None,0,Attack,0,Squid Ink,-1,None,0,0,Attack,0,-,-1,None,0
0,R524A.BIN,29,Anguila,0,0,3,Rating,50,%,0,Attack,1,Poison Spray,-1,None,0,3,Guard,-1,None,-1,None,0
1,R524A.BIN,29,Anguila,0,1,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
2,R524A.BIN,29,Anguila,0,2,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
3,R524A.BIN,29,Anguila,0,3,-1,None,0,None,0,Attack,0,Poison Spray,-1,None,0,0,Attack,0,Bite,-1,None,0
4,R524A.BIN,29,Anguila,1,0,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
5,R524A.BIN,29,Anguila,1,1,3,Rating,60,%,0,Attack,0,Poison Spray,-1,None,0,3,Guard,-1,None,-1,None,0
6,R524A.BIN,29,Anguila,1,2,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
7,R524A.BIN,29,Anguila,1,3,-1,None,0,None,0,Attack,0,Poison Spray,-1,None,0,0,Attack,0,Bite,-1,None,0
8,R524A.BIN,29,Anguila,2,0,-1,None,0,None,0,Attack,0,Poison Spray,-1,None,0,0,Attack,0,Bite,-1,None,0
9,R524A.BIN,29,Anguila,2,1,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
10,R524A.BIN,29,Anguila,2,2,3,Rating,40,%,0,Attack,0,Poison Spray,-1,None,0,3,Guard,-1,None,-1,None,0
11,R524A.BIN,29,Anguila,2,3,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
12,R524A.BIN,29,Anguila,3,0,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
13,R524A.BIN,29,Anguila,3,1,3,Rating,20,%,0,Attack,0,Poison Spray,-1,None,0,0,Attack,1,Bite,-1,None,0
14,R524A.BIN,29,Anguila,3,2,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
15,R524A.BIN,29,Anguila,3,3,3,Rating,70,%,0,Attack,1,Poison Spray,-1,None,0,2,Focus,-1,None,2,Preparing Attack,0
16,R524A.BIN,29,Anguila,4,0,-1,None,0,None,0,Attack,1,Poison Spray,-1,None,0,0,Attack,1,Bite,-1,None,0
17,R524A.BIN,29,Anguila,4,1,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
18,R524A.BIN,29,Anguila,4,2,3,Rating,60,%,3,Guard,-1,None,-1,None,0,2,Focus,-1,None,2,Preparing Attack,0
19,R524A.BIN,29,Anguila,4,3,3,Rating,50,%,0,Attack,0,Poison Spray,-1,None,0,0,Attack,1,Bite,-1,None,0
20,R524A.BIN,29,Anguila,5,0,3,Rating,70,%,0,Attack,0,Poison Spray,-1,None,0,3,Guard,-1,None,-1,None,0
21,R524A.BIN,29,Anguila,5,1,-1,None,0,None,3,Guard,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
22,R524A.BIN,29,Anguila,5,2,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
23,R524A.BIN,29,Anguila,5,3,-1,None,0,None,0,Attack,1,Poison Spray,-1,None,0,0,Attack,1,Bite,-1,None,0
24,R524A.BIN,29,Anguila,6,0,-1,None,0,None,0,Attack,0,Poison Spray,-1,None,0,0,Attack,0,Bite,-1,None,0
25,R524A.BIN,29,Anguila,6,1,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
26,R524A.BIN,29,Anguila,6,2,3,Rating,70,%,0,Attack,0,Poison Spray,-1,None,0,3,Guard,-1,None,-1,None,0
27,R524A.BIN,29,Anguila,6,3,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
28,R524A.BIN,29,Anguila,7,0,-1,None,0,None,0,Attack,0,Poison Spray,-1,None,0,0,Attack,0,Bite,-1,None,0
29,R524A.BIN,29,Anguila,7,1,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
30,R524A.BIN,29,Anguila,7,2,3,Rating,80,%,0,Attack,0,Poison Spray,-1,None,0,3,Guard,-1,None,-1,None,0
31,R524A.BIN,29,Anguila,7,3,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
32,R524A.BIN,29,Anguila,8,0,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
33,R524A.BIN,29,Anguila,8,1,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
34,R524A.BIN,29,Anguila,8,2,3,Rating,30,%,0,Attack,0,Poison Spray,-1,None,0,3,Guard,-1,None,-1,None,0
35,R524A.BIN,29,Anguila,8,3,-1,None,0,None,0,Attack,0,Poison Spray,-1,None,0,0,Attack,0,Bite,-1,None,0
36,R524A.BIN,29,Anguila,9,0,-1,None,0,None,0,Attack,0,Poison Spray,-1,None,0,0,Attack,0,Bite,-1,None,0
37,R524A.BIN,29,Anguila,9,1,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
38,R524A.BIN,29,Anguila,9,2,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
39,R524A.BIN,29,Anguila,9,3,-1,None,0,None,0,Attack,1,Poison Spray,-1,None,0,0,Attack,1,Bite,-1,None,0
40,R524A.BIN,29,Anguila,10,0,-1,None,0,None,0,Attack,1,Poison Spray,-1,None,0,0,Attack,1,Bite,-1,None,0
41,R524A.BIN,29,Anguila,10,1,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
42,R524A.BIN,29,Anguila,10,2,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
43,R524A.BIN,29,Anguila,10,3,-1,None,0,None,0,Attack,0,Poison Spray,-1,None,0,0,Attack,0,Bite,-1,None,0
44,R524A.BIN,29,Anguila,11,0,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
45,R524A.BIN,29,Anguila,11,1,3,Rating,60,%,0,Attack,0,Poison Spray,-1,None,0,3,Guard,-1,None,-1,None,0
46,R524A.BIN,29,Anguila,11,2,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
47,R524A.BIN,29,Anguila,11,3,-1,None,0,None,0,Attack,0,Poison Spray,-1,None,0,0,Attack,0,Bite,-1,None,0
48,R524A.BIN,29,Anguila,12,0,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
49,R524A.BIN,29,Anguila,12,1,-1,None,0,None,0,Attack,0,Poison Spray,-1,None,0,0,Attack,0,Bite,-1,None,0
50,R524A.BIN,29,Anguila,12,2,3,Rating,70,%,3,Guard,-1,None,-1,None,0,0,Attack,0,Bite,-1,None,0
51,R524A.BIN,29,Anguila,12,3,3,Rating,50,%,3,Guard,-1,None,-1,None,0,4,Nothing,-1,None,2,Assessing Damage,0
52,R524A.BIN,29,Anguila,13,0,-1,None,0,None,0,Attack,0,Poison Spray,-1,None,0,0,Attack,0,Bite,-1,None,0
53,R524A.BIN,29,Anguila,13,1,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
54,R524A.BIN,29,Anguila,13,2,3,Rating,80,%,0,Attack,0,Poison Spray,-1,None,0,4,Nothing,-1,None,2,Assessing Damage,0
55,R524A.BIN,29,Anguila,13,3,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
56,R524A.BIN,29,Anguila,14,0,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
57,R524A.BIN,29,Anguila,14,1,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
58,R524A.BIN,29,Anguila,14,2,3,Rating,30,%,0,Attack,0,Poison Spray,-1,None,0,3,Guard,-1,None,-1,None,0
59,R524A.BIN,29,Anguila,14,3,-1,None,0,None,0,Attack,1,Poison Spray,-1,None,0,0,Attack,1,Bite,-1,None,0
60,R524A.BIN,29,Anguila,15,0,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
61,R524A.BIN,29,Anguila,15,1,3,Rating,50,%,0,Attack,0,Poison Spray,-1,None,0,2,Focus,-1,None,2,Preparing Attack,0
62,R524A.BIN,29,Anguila,15,2,-1,None,0,None,0,Attack,0,Poison Spray,-1,None,0,0,Attack,0,Bite,-1,None,0
63,R524A.BIN,29,Anguila,15,3,-1,None,0,None,3,Guard,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
0,R525A.BIN,44,Tenkou Spellship,0,0,3,Rating,20,%,0,Attack,2,Cannon ,-1,None,2,2,Focus,-1,None,-1,None,0
1,R525A.BIN,44,Tenkou Spellship,0,1,3,Rating,50,%,0,Attack,0,Cannon ,-1,None,0,1,Magic,-1,None,21,Wevles,0
2,R525A.BIN,44,Tenkou Spellship,0,2,3,Rating,50,%,3,Guard,-1,None,0,Evasive Action,0,0,Attack,2,Fire Arrow,-1,None,1
3,R525A.BIN,44,Tenkou Spellship,0,3,3,Rating,50,%,0,Attack,0,Cannon ,-1,None,0,1,Magic,-1,None,26,Crystali,0
4,R525A.BIN,44,Tenkou Spellship,1,0,-1,None,0,None,0,Attack,0,Cannon ,-1,None,0,-1,None,-1,None,-1,None,0
5,R525A.BIN,44,Tenkou Spellship,1,1,-1,None,0,None,1,Magic,-1,None,21,Wevles,0,-1,None,-1,None,-1,None,0
6,R525A.BIN,44,Tenkou Spellship,1,2,3,Rating,80,%,1,Magic,-1,None,26,Crystali,0,0,Attack,2,Fire Arrow,-1,None,1
7,R525A.BIN,44,Tenkou Spellship,1,3,1,ES HP ≤,20,%,1,Magic,-1,None,6,Sacri,0,2,Focus,-1,None,0,Focus,0
8,R525A.BIN,44,Tenkou Spellship,2,0,3,Rating,50,%,1,Magic,-1,None,26,Crystali,0,1,Magic,-1,None,21,Wevles,0
9,R525A.BIN,44,Tenkou Spellship,2,1,3,Rating,50,%,4,Nothing,-1,None,0,Awaiting Orders,0,0,Attack,2,Fire Arrow,-1,None,1
10,R525A.BIN,44,Tenkou Spellship,2,2,3,Rating,50,%,0,Attack,0,Cannon ,-1,None,0,2,Focus,-1,None,-1,None,0
11,R525A.BIN,44,Tenkou Spellship,2,3,3,Rating,90,%,3,Guard,-1,None,-1,None,0,1,Magic,-1,None,6,Sacri,0
12,R525A.BIN,44,Tenkou Spellship,3,0,3,Rating,50,%,0,Attack,0,Cannon ,-1,None,0,4,Nothing,-1,None,0,Awaiting Orders,0
13,R525A.BIN,44,Tenkou Spellship,3,1,-1,None,0,None,0,Attack,0,Cannon ,-1,None,0,-1,None,-1,None,-1,None,0
14,R525A.BIN,44,Tenkou Spellship,3,2,3,Rating,50,%,2,Focus,-1,None,-1,None,0,4,Nothing,-1,None,0,Awaiting Orders,0
15,R525A.BIN,44,Tenkou Spellship,3,3,4,ES Previous Task Type =,2,Focus,1,Magic,-1,None,26,Crystali,0,0,Attack,0,Fire Arrow,-1,None,0
16,R525A.BIN,44,Tenkou Spellship,4,0,-1,None,0,None,0,Attack,0,Cannon ,-1,None,0,2,Focus,-1,None,-1,None,0
17,R525A.BIN,44,Tenkou Spellship,4,1,4,ES Previous Task Type =,2,Focus,2,Focus,-1,None,-1,None,0,4,Nothing,-1,None,0,Awaiting Orders,0
18,R525A.BIN,44,Tenkou Spellship,4,2,4,ES Previous Task Type =,2,Focus,1,Magic,-1,None,6,Sacri,0,4,Nothing,-1,None,0,Awaiting Orders,0
19,R525A.BIN,44,Tenkou Spellship,4,3,-1,None,0,None,4,Nothing,-1,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
0,R527A.BIN,36,Giant Looper,0,0,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
1,R527A.BIN,36,Giant Looper,0,1,-1,None,0,None,0,Attack,0,Looper Ring,-1,None,0,0,Attack,0,-,-1,None,0
2,R527A.BIN,36,Giant Looper,0,2,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
3,R527A.BIN,36,Giant Looper,0,3,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
4,R527A.BIN,36,Giant Looper,1,0,-1,None,0,None,0,Attack,0,Looper Ring,-1,None,0,0,Attack,0,-,-1,None,0
5,R527A.BIN,36,Giant Looper,1,1,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
6,R527A.BIN,36,Giant Looper,1,2,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
7,R527A.BIN,36,Giant Looper,1,3,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
8,R527A.BIN,36,Giant Looper,2,0,-1,None,0,None,0,Attack,0,Looper Ring,-1,None,0,0,Attack,0,-,-1,None,0
9,R527A.BIN,36,Giant Looper,2,1,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
10,R527A.BIN,36,Giant Looper,2,2,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
11,R527A.BIN,36,Giant Looper,2,3,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
12,R527A.BIN,36,Giant Looper,3,0,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
13,R527A.BIN,36,Giant Looper,3,1,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
14,R527A.BIN,36,Giant Looper,3,2,-1,None,0,None,0,Attack,0,Looper Ring,-1,None,0,0,Attack,0,-,-1,None,0
15,R527A.BIN,36,Giant Looper,3,3,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
16,R527A.BIN,36,Giant Looper,4,0,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
17,R527A.BIN,36,Giant Looper,4,1,-1,None,0,None,0,Attack,0,Looper Ring,-1,None,0,0,Attack,0,-,-1,None,0
18,R527A.BIN,36,Giant Looper,4,2,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
19,R527A.BIN,36,Giant Looper,4,3,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
0,R530A.BIN,17,Draco,0,0,-1,None,0,None,0,Attack,3,-,-1,None,0,0,Attack,3,Secondary Cannon,-1,None,0
1,R530A.BIN,17,Draco,0,1,-1,None,0,None,0,Attack,2,-,-1,None,2,0,Attack,2,Secondary Cannon,-1,None,2
2,R530A.BIN,17,Draco,0,2,-1,None,0,None,3,Guard,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
3,R530A.BIN,17,Draco,0,3,-1,None,0,None,0,Attack,1,-,-1,None,0,0,Attack,1,Secondary Cannon,-1,None,0
4,R530A.BIN,17,Draco,1,0,-1,None,0,None,0,Attack,2,-,-1,None,2,0,Attack,2,Secondary Cannon,-1,None,2
5,R530A.BIN,17,Draco,1,1,-1,None,0,None,2,Focus,-1,None,-1,None,0,2,Focus,-1,None,-1,None,0
6,R530A.BIN,17,Draco,1,2,-1,None,0,None,0,Attack,3,-,-1,None,0,0,Attack,3,Secondary Cannon,-1,None,0
7,R530A.BIN,17,Draco,1,3,-1,None,0,None,0,Attack,1,-,-1,None,0,0,Attack,1,Secondary Cannon,-1,None,0
0,R531A.BIN,26,Bluheim,0,0,0,PS HP ≤,50,%,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,2,Blue Lightning,-1,None,0
1,R531A.BIN,26,Bluheim,0,1,3,Rating,80,%,2,Focus,-1,None,2,Preparing Attack,0,3,Guard,-1,None,0,Evasive Action,0
2,R531A.BIN,26,Bluheim,0,2,3,Rating,75,%,4,Nothing,-1,None,2,Assessing Damage,0,3,Guard,-1,None,0,Evasive Action,0
3,R531A.BIN,26,Bluheim,0,3,3,Rating,60,%,0,Attack,1,Blue Winds,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
4,R531A.BIN,26,Bluheim,1,0,0,PS HP ≤,80,%,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,2,Blue Lightning,-1,None,0
5,R531A.BIN,26,Bluheim,1,1,3,Rating,70,%,0,Attack,1,Blue Winds,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
6,R531A.BIN,26,Bluheim,1,2,3,Rating,80,%,0,Attack,1,Blue Winds,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
7,R531A.BIN,26,Bluheim,1,3,0,PS HP ≤,60,%,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,2,Blue Lightning,-1,None,0
8,R531A.BIN,26,Bluheim,2,0,3,Rating,70,%,0,Attack,1,Blue Winds,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
9,R531A.BIN,26,Bluheim,2,1,3,Rating,30,%,4,Nothing,-1,None,2,Assessing Damage,0,2,Focus,-1,None,2,Preparing Attack,0
10,R531A.BIN,26,Bluheim,2,2,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,4,Nothing,-1,None,2,Assessing Damage,0
11,R531A.BIN,26,Bluheim,2,3,5,PS Current Task Type =,3,Guard,0,Attack,3,Blue Winds,2,None,0,0,Attack,0,Blue Lightning,-1,None,0
12,R531A.BIN,26,Bluheim,3,0,0,PS HP ≤,60,%,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,2,Blue Lightning,-1,None,0
13,R531A.BIN,26,Bluheim,3,1,-1,None,0,None,0,Attack,2,Blue Winds,-1,None,0,0,Attack,1,Blue Lightning,-1,None,0
14,R531A.BIN,26,Bluheim,3,2,3,Rating,80,%,2,Focus,-1,None,2,Preparing Attack,0,3,Guard,-1,None,0,Evasive Action,0
15,R531A.BIN,26,Bluheim,3,3,3,Rating,50,%,4,Nothing,-1,None,2,Assessing Damage,0,3,Guard,-1,None,0,Evasive Action,0
16,R531A.BIN,26,Bluheim,4,0,-1,None,0,None,0,Attack,1,Blue Winds,-1,None,0,0,Attack,1,Blue Lightning,-1,None,0
17,R531A.BIN,26,Bluheim,4,1,-1,None,0,None,0,Attack,2,Blue Winds,-1,None,0,0,Attack,2,Blue Lightning,-1,None,0
18,R531A.BIN,26,Bluheim,4,2,3,Rating,50,%,2,Focus,-1,None,2,Preparing Attack,0,3,Guard,-1,None,0,Evasive Action,0
19,R531A.BIN,26,Bluheim,4,3,5,PS Current Task Type =,3,Guard,0,Attack,3,Blue Winds,2,None,0,0,Attack,0,Blue Lightning,-1,None,0
20,R531A.BIN,26,Bluheim,5,0,3,Rating,80,%,2,Focus,-1,None,2,Preparing Attack,0,3,Guard,-1,None,0,Evasive Action,0
21,R531A.BIN,26,Bluheim,5,1,3,Rating,40,%,4,Nothing,-1,None,2,Assessing Damage,0,3,Guard,-1,None,0,Evasive Action,0
22,R531A.BIN,26,Bluheim,5,2,0,PS HP ≤,20,%,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,1,Blue Lightning,-1,None,0
23,R531A.BIN,26,Bluheim,5,3,0,PS HP ≤,15,%,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,2,Blue Lightning,-1,None,0
24,R531A.BIN,26,Bluheim,6,0,0,PS HP ≤,10,%,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,2,Blue Lightning,-1,None,0
25,R531A.BIN,26,Bluheim,6,1,-1,None,0,None,0,Attack,1,Blue Winds,-1,None,0,0,Attack,1,Blue Lightning,-1,None,0
