Entry ID,[Str Pos],[Str Size],[Str Enc],Str Value,[Str Data]
2733,0x3703a8,244,Shift_JIS,"As shipbuilding developed\nand flight distances grew,\nthe oasis in the middle of\nthe desert lost some of\nits importance to\ntravellers. But it is\nstill critical to caravans\non land routes, and\nremains lively as a center\nof trade and information.","""As shipbuilding developed\nand flight distances grew,\nthe oasis in the middle of\nthe desert lost some of\nits importance to\ntravellers. But it is\nstill critical to caravans\non land routes, and\nremains lively as a center\nof trade and information."""
2734,0x37049c,93,Shift_JIS,"The island is in the skies south of Yafutoma,\nthey say. They say they got pepper there, too.","""The island is in the skies south of Yafutoma,\nthey say. They say they got pepper there, too."""
2735,0x3704fc,72,Shift_JIS,"Well, if you're lookin' for spices, the East is\nprobably your best bet.","""Well, if you're lookin' for spices, the East is\nprobably your best bet."""
2736,0x370544,228,Shift_JIS,"A small, remote island\nwhere a pure spring\nnurtures a wide variety of\nherbs and spices. The\nwater in the spring has\nmedicinal value, due to\nthe abundant herbs nearby.\nPerhaps this beautiful\ngarden is the true\nFountain of Youth.","""A small, remote island\nwhere a pure spring\nnurtures a wide variety of\nherbs and spices. The\nwater in the spring has\nmedicinal value, due to\nthe abundant herbs nearby.\nPerhaps this beautiful\ngarden is the true\nFountain of Youth."""
2737,0x370628,84,Shift_JIS,You might want to try looking in the area right\nnear the entrance of the Dark Rift.,"""You might want to try looking in the area right\nnear the entrance of the Dark Rift."""
2738,0x37067c,71,Shift_JIS,I remember back when every sailor's dream was to\njourney to the East…,"""I remember back when every sailor's dream was to\njourney to the East\x81c"""
2739,0x3706c4,232,Shift_JIS,"Before the advent of\nships, blimps ruled the\nskies as the means of\nexploration. Here lie the\nruins of one man's\ndreams--he tried time and\ntime again to repair his\nblimp and cross the Dark\nRift, but was defeated by\nthe fierce winds.","""Before the advent of\nships, blimps ruled the\nskies as the means of\nexploration. Here lie the\nruins of one man's\ndreams--he tried time and\ntime again to repair his\nblimp and cross the Dark\nRift, but was defeated by\nthe fierce winds."""
2740,0x3707ac,95,Shift_JIS,I never thought anyone would actually find it…\nTry looking in the skies above northern Valua.,"""I never thought anyone would actually find it\x81c\nTry looking in the skies above northern Valua."""
2741,0x37080c,70,Shift_JIS,"Sorry, I don't have much information on this\none. Nothing but rumors.","""Sorry, I don't have much information on this\none. Nothing but rumors."""
2742,0x370854,243,Shift_JIS,"A curious plant, whose\ncolorful fruit sways in\nthe wind like a balloon.\nWhen the thin outer shell\nis popped, a sweet\nfragrance is released. It\nwas often seen throughout\nthe world in more peaceful\ntimes, but of late the\nfruits are seldom seen.","""A curious plant, whose\ncolorful fruit sways in\nthe wind like a balloon.\nWhen the thin outer shell\nis popped, a sweet\nfragrance is released. It\nwas often seen throughout\nthe world in more peaceful\ntimes, but of late the\nfruits are seldom seen."""
2743,0x370948,83,Shift_JIS,"It's really hard to get to, between a sky rift\nand some mountains in eastern Nasr.","""It's really hard to get to, between a sky rift\nand some mountains in eastern Nasr."""
2744,0x37099c,64,Shift_JIS,"Cultures of East and West, eh? Maybe that's Nasr\nand Yafutoma…","""Cultures of East and West, eh? Maybe that's Nasr\nand Yafutoma\x81c"""
2745,0x3709dc,223,Shift_JIS,"The ruins of a city that\nserved as a center of\ntrade between Nasr and the\nEast. The ruins show a\nremarkable blending of\nthe cultures of the East\nand the West, driven not\nby the ruling class, but\nby a strong merchant\nclass.","""The ruins of a city that\nserved as a center of\ntrade between Nasr and the\nEast. The ruins show a\nremarkable blending of\nthe cultures of the East\nand the West, driven not\nby the ruling class, but\nby a strong merchant\nclass."""
2746,0x370abc,86,Shift_JIS,I hear they fly in the high areas of Mid Ocean.\nYou gotta be pretty lucky to see 'em.,"""I hear they fly in the high areas of Mid Ocean.\nYou gotta be pretty lucky to see 'em."""
2747,0x370b14,70,Shift_JIS,"They've been seen in a pretty wide area… Nasr,\nMid Ocean, Ixa'taka…","""They've been seen in a pretty wide area\x81c Nasr,\nMid Ocean, Ixa'taka\x81c"""
2748,0x370b5c,244,Shift_JIS,"A butterfly that travels\nin groups, in search of\nBalloon Flower nectar.\nTheir remarkable endurance\nallows them to cross vast\nspans without sleeping or\nresting. Also, the silk\nproduced by their larvae\nis valued for its strength \nand resilience.","""A butterfly that travels\nin groups, in search of\nBalloon Flower nectar.\nTheir remarkable endurance\nallows them to cross vast\nspans without sleeping or\nresting. Also, the silk\nproduced by their larvae\nis valued for its strength \nand resilience."""
2749,0x370c50,75,Shift_JIS,"Somewhere in South Ocean, there's an island that\nnever moves in the wind…","""Somewhere in South Ocean, there's an island that\nnever moves in the wind\x81c"""
2750,0x370c9c,85,Shift_JIS,It's somewhere in South Ocean. I guess you just\ngotta check the islands one by one…,"""It's somewhere in South Ocean. I guess you just\ngotta check the islands one by one\x81c"""
2751,0x370cf4,232,Shift_JIS,"A natural rock formation,\nsculpted by the constant\nwind currents of South\nOcean. Many a sailor's\nstory tells of a giant\nbird flying south, or\nbeing attacked by a\nmonstrous beak, but these\nare likely based on\nsightings of this rock.","""A natural rock formation,\nsculpted by the constant\nwind currents of South\nOcean. Many a sailor's\nstory tells of a giant\nbird flying south, or\nbeing attacked by a\nmonstrous beak, but these\nare likely based on\nsightings of this rock."""
2752,0x370ddc,94,Shift_JIS,"It's somewhere at low altitude, near the Dark\nRift. You gotta keep your eyes peeled, though…","""It's somewhere at low altitude, near the Dark\nRift. You gotta keep your eyes peeled, though\x81c"""
2753,0x370e3c,95,Shift_JIS,"It's somewhere at a low altitude, but the Guild\nhasn't gotten any more information than that…","""It's somewhere at a low altitude, but the Guild\nhasn't gotten any more information than that\x81c"""
2754,0x370e9c,229,Shift_JIS,"A species of fish that was\nbelieved to have been\nextinct millions of years\nago. Its vestigial gills\nand fins that look like\nhands and feet seem to\npoint to an evolutionary\npath from the waters to\ndry land, and then to the\nskies.","""A species of fish that was\nbelieved to have been\nextinct millions of years\nago. Its vestigial gills\nand fins that look like\nhands and feet seem to\npoint to an evolutionary\npath from the waters to\ndry land, and then to the\nskies."""
2755,0x370f84,82,Shift_JIS,I've heard rumors about a strange Moon Stone\nfloating somewhere in the Dark Rift.,"""I've heard rumors about a strange Moon Stone\nfloating somewhere in the Dark Rift."""
2756,0x370fd8,85,Shift_JIS,Everyone knows there's 6 colors of Moonstones.\nDoes this mean there's another color?,"""Everyone knows there's 6 colors of Moonstones.\nDoes this mean there's another color?"""
2757,0x371030,246,Shift_JIS,"This rare, Black Moon\nStone holds tremendous\npower. It can turn pos-\nitive energy to negative,\nand vice versa, but a\npractical application for\nthis ability has not been\nfound. There are rumors of\na lost Black Moon, but the\ntruth remains unknown.","""This rare, Black Moon\nStone holds tremendous\npower. It can turn pos-\nitive energy to negative,\nand vice versa, but a\npractical application for\nthis ability has not been\nfound. There are rumors of\na lost Black Moon, but the\ntruth remains unknown."""
2758,0x371128,89,Shift_JIS,I hear there's a big wall that goes around\nYafutoma. It lives on an island on that wall.,"""I hear there's a big wall that goes around\nYafutoma. It lives on an island on that wall."""
2759,0x371184,80,Shift_JIS,It lives on some island in Yafutoma. The locals\nwould probably know which one…,"""It lives on some island in Yafutoma. The locals\nwould probably know which one\x81c"""
2760,0x3711d4,244,Shift_JIS,"“Once upon a time, there\nwas a gentle creature\ncalled the Dheerse, that\nlived in the forest. The\nvillagers believed that\ngetting kicked by the\nDheerse would make them\nrich, so they chased him\naround until he ran away.”\n- A Yafutoman Fairy Tale","""[Once upon a time, there\nwas a gentle creature\ncalled the Dheerse, that\nlived in the forest. The\nvillagers believed that\ngetting kicked by the\nDheerse would make them\nrich, so they chased him\naround until he ran away.]\n- A Yafutoman Fairy Tale"""
2761,0x3712c8,90,Shift_JIS,It's in a wide area south of Yafutoma. Apparently\nit comes up a lot in Yafutoman stories.,"""It's in a wide area south of Yafutoma. Apparently\nit comes up a lot in Yafutoman stories."""
2762,0x371324,79,Shift_JIS,"All I know is, it's somewhere in Yafutoma. I\nguess you just gotta look for it.","""All I know is, it's somewhere in Yafutoma. I\nguess you just gotta look for it."""
2763,0x371374,253,Shift_JIS,"“Once upon a time, there\nwas a faraway island where\njeweled fruit grew on the\ntrees. A young man took\none of the fruits to cure\nhis sick mother, but in\nreturn, had to come back\nto the island to become\none of the magical trees.”\n- A Yafutoman Fairy Tale","""[Once upon a time, there\nwas a faraway island where\njeweled fruit grew on the\ntrees. A young man took\none of the fruits to cure\nhis sick mother, but in\nreturn, had to come back\nto the island to become\none of the magical trees.]\n- A Yafutoman Fairy Tale"""
2764,0x371474,76,Shift_JIS,It's in an area east of the Dark Rift. I guess\nno one goes there too often.,"""It's in an area east of the Dark Rift. I guess\nno one goes there too often."""
2765,0x3714c0,79,Shift_JIS,"Sorry, I don't know anything about this one. I'm\nsure you can find it, though!","""Sorry, I don't know anything about this one. I'm\nsure you can find it, though!"""
2766,0x371510,249,Shift_JIS,A strange island where the\ntrees and everything else\nare upside down. The\ncurrent theory is that\nthis confusing phenomenon\nmay be caused by a flux\nin the gravitational pull\ncaused by the presence of\nBlack Moon Stones at the\ncenter of the Dark Rift.,"""A strange island where the\ntrees and everything else\nare upside down. The\ncurrent theory is that\nthis confusing phenomenon\nmay be caused by a flux\nin the gravitational pull\ncaused by the presence of\nBlack Moon Stones at the\ncenter of the Dark Rift."""
2767,0x37160c,71,Shift_JIS,"It lives in South Ocean. There's all kinds of\ncreatures out there, eh?","""It lives in South Ocean. There's all kinds of\ncreatures out there, eh?"""
2768,0x371654,88,Shift_JIS,A few people from passing near the South Ocean\narea have mentioned something about it…,"""A few people from passing near the South Ocean\narea have mentioned something about it\x81c"""
2769,0x3716ac,233,Shift_JIS,"A bizarre creature that\nlives its entire life\nattached to a rock,\nstretching its tentacles\nout and waiting for prey\nto float by. It releases a\nsweet fragrance to attract\nfish, but larger ones have\nbeen known to endanger\nsmall ships.","""A bizarre creature that\nlives its entire life\nattached to a rock,\nstretching its tentacles\nout and waiting for prey\nto float by. It releases a\nsweet fragrance to attract\nfish, but larger ones have\nbeen known to endanger\nsmall ships."""
2770,0x371798,73,Shift_JIS,It's on the island that Maramba is on. You'll\nsee it when you get there.,"""It's on the island that Maramba is on. You'll\nsee it when you get there."""
2771,0x3717e4,85,Shift_JIS,"It's near Maramba, that harbor town in the\ndesert. It should be pretty easy to find.","""It's near Maramba, that harbor town in the\ndesert. It should be pretty easy to find."""
2772,0x37183c,212,Shift_JIS,"A natural formation of\nthree round rocks, stacked\non top of each other and\nperfectly balanced. The\nbalance seems delicate,\nespecially when the rocks\nsway in the wind, but for\nsome reason they have\nnever toppled.","""A natural formation of\nthree round rocks, stacked\non top of each other and\nperfectly balanced. The\nbalance seems delicate,\nespecially when the rocks\nsway in the wind, but for\nsome reason they have\nnever toppled."""
2773,0x371910,87,Shift_JIS,"Head east from Dangral Island. It looks\njust like it sounds, so you'll spot it easily.","""Head east from Dangral Island. It looks\njust like it sounds, so you'll spot it easily."""
2774,0x371968,89,Shift_JIS,"Sounds pretty creepy… This is just a guess, but\nI'm guessing it's somewhere pretty low.","""Sounds pretty creepy\x81c This is just a guess, but\nI'm guessing it's somewhere pretty low."""
2775,0x3719c4,237,Shift_JIS,"A chimney-like rocky\nmountain with a hollow\ncenter, rising up from\nthe Great Cloud Sea. From\nthe depths of the pit, it\nis said that a woman's\nweeping can be heard in\nthe wind. Could this be\nthe mythical entrance to\nthe land of the dead?","""A chimney-like rocky\nmountain with a hollow\ncenter, rising up from\nthe Great Cloud Sea. From\nthe depths of the pit, it\nis said that a woman's\nweeping can be heard in\nthe wind. Could this be\nthe mythical entrance to\nthe land of the dead?"""
2776,0x371ab4,93,Shift_JIS,Everyone said monsters live beyond the end of\nthe world… but… the two ends were connected!,"""Everyone said monsters live beyond the end of\nthe world\x81c but\x81c the two ends were connected!"""
2777,0x371b14,74,Shift_JIS,I guess people have always wondered what's\nbeyond the edge of the world…,"""I guess people have always wondered what's\nbeyond the edge of the world\x81c"""
2778,0x371b60,251,Shift_JIS,"Until now, no one knew\nwhat lay beyond the end of\nthe world, and it was\ncommonly thought to be a\nlong, turbulent drop into\nnothingness. But after the\nBlue Rogue Vyse returned\nfrom his voyage around the\nworld, it became known\nthat the world was round.","""Until now, no one knew\nwhat lay beyond the end of\nthe world, and it was\ncommonly thought to be a\nlong, turbulent drop into\nnothingness. But after the\nBlue Rogue Vyse returned\nfrom his voyage around the\nworld, it became known\nthat the world was round."""
2779,0x371c5c,88,Shift_JIS,"Far south of South Ocean, under the Purple Moon…\nthat's where the frozen continent is.","""Far south of South Ocean, under the Purple Moon\x81c\nthat's where the frozen continent is."""
2780,0x371cb4,77,Shift_JIS,Far south of South Ocean… they say that's where\nthe legendary continent is.,"""Far south of South Ocean\x81c they say that's where\nthe legendary continent is."""
2781,0x371d04,216,Shift_JIS,"A frozen continent,\nsleeping quietly under the\nlight of the Purple Moon.\nAncient legends and myths\nspeak of it as a land of\nthe dead, but its true\nnature remained unknown\nuntil its discovery by\nVyse, the Blue Rogue.","""A frozen continent,\nsleeping quietly under the\nlight of the Purple Moon.\nAncient legends and myths\nspeak of it as a land of\nthe dead, but its true\nnature remained unknown\nuntil its discovery by\nVyse, the Blue Rogue."""
2782,0x371ddc,79,Shift_JIS,"The object of many a sailor's dreams… it's to\nthe East, beyond the Dark Rift.","""The object of many a sailor's dreams\x81c it's to\nthe East, beyond the Dark Rift."""
2783,0x371e2c,88,Shift_JIS,"The object of many a sailor's dreams… they say\nit's to the east, beyond the Dark Rift.","""The object of many a sailor's dreams\x81c they say\nit's to the east, beyond the Dark Rift."""
2784,0x371e84,251,Shift_JIS,"Ancient legends speak of\nYafutoma as a mythical\nland to the east, covered\nin gold and populated by a\nproud, polite people. Cut\noff from the world by\ndangerous currents, it has\ndeveloped a distinctive\nculture. First discovered\nby Vyse, the Blue Rogue.","""Ancient legends speak of\nYafutoma as a mythical\nland to the east, covered\nin gold and populated by a\nproud, polite people. Cut\noff from the world by\ndangerous currents, it has\ndeveloped a distinctive\nculture. First discovered\nby Vyse, the Blue Rogue."""
2785,0x371f80,92,Shift_JIS,"Near the Land of Ice, there's floating masses of\nice called icebergs. It's in one of those.","""Near the Land of Ice, there's floating masses of\nice called icebergs. It's in one of those."""
2786,0x371fdc,91,Shift_JIS,"If it's frozen, it must be in the Lands of\nIce. Look for a place where your compass spins.","""If it's frozen, it must be in the Lands of\nIce. Look for a place where your compass spins."""
2787,0x372038,245,Shift_JIS,"A giant, furry animal,\nperfectly preserved in ice\nfor more than 20,000 years.\nIt is unknown how the\ncreature came to be frozen\nhere - perhaps it fell\ninto a crack in a glacier\nwhile chasing its prey, or\nwas instantly frozen in\nsome catastrophe.","""A giant, furry animal,\nperfectly preserved in ice\nfor more than 20,000 years.\nIt is unknown how the\ncreature came to be frozen\nhere - perhaps it fell\ninto a crack in a glacier\nwhile chasing its prey, or\nwas instantly frozen in\nsome catastrophe."""
2788,0x372130,70,Shift_JIS,I hear it flies in a circle along the sky rifts\naround the Dark Rift.,"""I hear it flies in a circle along the sky rifts\naround the Dark Rift."""
2789,0x372178,71,Shift_JIS,"It's been sighted flying at high altitudes,\nfloating near a sky rift…","""It's been sighted flying at high altitudes,\nfloating near a sky rift\x81c"""
2790,0x3721c0,244,Shift_JIS,"An unmanned shipwreck that\ncontinues to wander the\nskies. Many sailors tell\nof a ghost ship that\nappeared suddenly from the\nfog. Some claim that it\nwas once the ship of the\ngreat Air Pirate Daccat,\nbut no evidence has been\nfound to support it.","""An unmanned shipwreck that\ncontinues to wander the\nskies. Many sailors tell\nof a ghost ship that\nappeared suddenly from the\nfog. Some claim that it\nwas once the ship of the\ngreat Air Pirate Daccat,\nbut no evidence has been\nfound to support it."""
2791,0x3722b4,63,Shift_JIS,It's a huge ruin that stands in the middle of\nthe Nasr desert.,"""It's a huge ruin that stands in the middle of\nthe Nasr desert."""
2792,0x3722f4,88,Shift_JIS,They say there's a mysterious building in the\nmiddle of the desert in the Nasr Kingdom.,"""They say there's a mysterious building in the\nmiddle of the desert in the Nasr Kingdom."""
2793,0x37234c,233,Shift_JIS,"A stone building thought\nto have been created by an\nancient dynasty. The\nstonework and construction\ndemonstrate a high level\nof technology for that\nperiod, but no clues are\nleft that point to the\npurpose behind these huge\ncreations.","""A stone building thought\nto have been created by an\nancient dynasty. The\nstonework and construction\ndemonstrate a high level\nof technology for that\nperiod, but no clues are\nleft that point to the\npurpose behind these huge\ncreations."""
2794,0x372438,87,Shift_JIS,"It's at low altitude, near the Vortex. Maybe\nit's a relic of an ancient civilization…","""It's at low altitude, near the Vortex. Maybe\nit's a relic of an ancient civilization\x81c"""
2795,0x372490,82,Shift_JIS,"I heard from some Valuan deserters that they saw\nsomething low, near the Vortex. ","""I heard from some Valuan deserters that they saw\nsomething low, near the Vortex. """
2796,0x3724e4,248,Shift_JIS,"An odd-looking ship whose\norigins remain a complete\nmystery. The fluid design\nand strange metals used in\nits hull have led to\ntheories of a ship built\non another world, and some\neven go so far as to say\nthat it travelled through\nareas without air.","""An odd-looking ship whose\norigins remain a complete\nmystery. The fluid design\nand strange metals used in\nits hull have led to\ntheories of a ship built\non another world, and some\neven go so far as to say\nthat it travelled through\nareas without air."""
2797,0x3725dc,96,Shift_JIS,"In north Ixa'taka, find an area inside the sky\nrifts and stone reefs where the sky turns dark…","""In north Ixa'taka, find an area inside the sky\nrifts and stone reefs where the sky turns dark\x81c"""
2798,0x37263c,89,Shift_JIS,There's a place in north Ixa'taka surrounded by\nsky rifts and stone reefs. Above there…,"""There's a place in north Ixa'taka surrounded by\nsky rifts and stone reefs. Above there\x81c"""
2799,0x372698,240,Shift_JIS,"The only place in the\nworld where a lunar\neclipse can be observed at\npredictable intervals.\nEclipses where a golden\nring can be seen around\nthe Moon are seen as good\nomens, and complete ec-\nlipses are said to portent\nan impending disaster.","""The only place in the\nworld where a lunar\neclipse can be observed at\npredictable intervals.\nEclipses where a golden\nring can be seen around\nthe Moon are seen as good\nomens, and complete ec-\nlipses are said to portent\nan impending disaster."""
2800,0x372788,85,Shift_JIS,It's on an island north of Yafutoma. I hear it's\npretty well known among the locals.,"""It's on an island north of Yafutoma. I hear it's\npretty well known among the locals."""
2801,0x3727e0,72,Shift_JIS,Apparently that name shows up in more than one\nYafutoman history book…,"""Apparently that name shows up in more than one\nYafutoman history book\x81c"""
2802,0x372828,241,Shift_JIS,"This tree is revered by\nthe Yafutomans. In one of\ntheir ancient scriptures,\nit says that he who\nclimbs to the top of this\ntree will someday conquer\nthe world. The tree is now\n2,000 years old. To this\nday, no one has ever made\nit to the top.","""This tree is revered by\nthe Yafutomans. In one of\ntheir ancient scriptures,\nit says that he who\nclimbs to the top of this\ntree will someday conquer\nthe world. The tree is now\n2,000 years old. To this\nday, no one has ever made\nit to the top."""
2803,0x37291c,68,Shift_JIS,"It's on an island straight south from Yafutoma,\nnear the Dark Rift.","""It's on an island straight south from Yafutoma,\nnear the Dark Rift."""
2804,0x372960,66,Shift_JIS,"I hear it's in an area past the Dark Rift, on\nthe Yafutoman side.","""I hear it's in an area past the Dark Rift, on\nthe Yafutoman side."""
2805,0x3729a4,238,Shift_JIS,"Although this bird builds\nits nests in rock faces,\nfor some reason they\nalways travel northwards\nto human civilizations to\nraise their young. That is\nwhy sailors have learned\nto recognize these nests\nas signs that a human\ncity is nearby.","""Although this bird builds\nits nests in rock faces,\nfor some reason they\nalways travel northwards\nto human civilizations to\nraise their young. That is\nwhy sailors have learned\nto recognize these nests\nas signs that a human\ncity is nearby."""
2806,0x372a94,61,Shift_JIS,"Go through the Dark Rift to Yafutoma, and you\ncan't miss it.","""Go through the Dark Rift to Yafutoma, and you\ncan't miss it."""
2807,0x372ad4,234,Shift_JIS,"A massive fortress built\nby an ancient Yafutoman\nking. Rather than as a\nform of defense, the walls\nwere said to have been\nbuilt so that lookouts\ncould spot enemy ships\nbefore they got too close\nto the city they were\ntrying to defend.","""A massive fortress built\nby an ancient Yafutoman\nking. Rather than as a\nform of defense, the walls\nwere said to have been\nbuilt so that lookouts\ncould spot enemy ships\nbefore they got too close\nto the city they were\ntrying to defend."""
2808,0x372bc0,64,Shift_JIS,It's just south of South Ocean. I hear it's a\nbeautiful place…,"""It's just south of South Ocean. I hear it's a\nbeautiful place\x81c"""
2809,0x372c00,55,Shift_JIS,There's a strange-shaped island south of South\nOcean…,"""There's a strange-shaped island south of South\nOcean\x81c"""
2810,0x372c38,245,Shift_JIS,"A mysterious, cross-shaped\nisland. The building that\nsits atop it is said to be\na remnant of the Purple\nCivilization. Legends say\nthat the long arm of the\ncross points toward the\nlocation of that \ncivilization, but no one\nhas ever confirmed it.","""A mysterious, cross-shaped\nisland. The building that\nsits atop it is said to be\na remnant of the Purple\nCivilization. Legends say\nthat the long arm of the\ncross points toward the\nlocation of that \ncivilization, but no one\nhas ever confirmed it."""
2811,0x372d30,80,Shift_JIS,It's high above Nasrad. I hear it's some relic\nfrom some ancient civilization…,"""It's high above Nasrad. I hear it's some relic\nfrom some ancient civilization\x81c"""
2812,0x372d80,60,Shift_JIS,I hear there's some shiny and metal floating\nabove Nasrad…,"""I hear there's some shiny and metal floating\nabove Nasrad\x81c"""
2813,0x372dbc,235,Shift_JIS,"A strange object said to\nbe launched by the ancient\ncivilization of the Red\nMoon. Its purpose has been\nlong forgotten, but\nlegends say that its Eye\ncould see the entire\nworld. Even now, sailors\nnavigate by its rhythmic\nflashing light.","""A strange object said to\nbe launched by the ancient\ncivilization of the Red\nMoon. Its purpose has been\nlong forgotten, but\nlegends say that its Eye\ncould see the entire\nworld. Even now, sailors\nnavigate by its rhythmic\nflashing light."""
2814,0x372ea8,13,Shift_JIS,ICONDATA_VMS,"""ICONDATA_VMS"""
2815,0x372f18,13,Shift_JIS,S.ARCADIA001,"""S.ARCADIA001"""
2816,0x372f2e,13,Shift_JIS,S.ARCADIAD01,"""S.ARCADIAD01"""
2817,0x372f3c,8,Shift_JIS,\\disk1.,"""\\disk1."""
2818,0x372f44,11,Shift_JIS,MK-51052  ,"""MK-51052  """
2819,0x372f50,6,Shift_JIS,Cupil,"""Cupil"""
2820,0x372f58,17,Shift_JIS,Arcadia Savefile,"""Arcadia Savefile"""
2821,0x372f6c,13,Shift_JIS,ICONDATA_VMS,"""ICONDATA_VMS"""
2822,0x372f7c,14,Shift_JIS,Arcadia Icon ,"""Arcadia Icon """
2823,0x373354,18,Shift_JIS,Arcadia Icon     ,"""Arcadia Icon     """
2824,0x3744f4,20,Shift_JIS,\\field\\save_hrs.mll,"""\\field\\save_hrs.mll"""
2825,0x374508,20,Shift_JIS,\\field\\wmaparea.BIN,"""\\field\\wmaparea.BIN"""
2826,0x3745e8,8,Shift_JIS,WmemTbl,"""WmemTbl"""
2827,0x3745f0,11,Shift_JIS,WmemMsgTbl,"""WmemMsgTbl"""
2828,0x3745fc,10,Shift_JIS,sotBtlEnd,"""sotBtlEnd"""
2829,0x374650,3,Shift_JIS,Ｘ,"""\x82w"""
2830,0x374654,8,Shift_JIS,-------,"""-------"""
2831,0x3746a0,5,Shift_JIS,----,"""----"""
2832,0x374730,20,Shift_JIS,\\field\\HRS_BEND.BIN,"""\\field\\HRS_BEND.BIN"""
2833,0x374744,6,Shift_JIS,Crane,"""Crane"""
2834,0x37474c,7,Shift_JIS,Effect,"""Effect"""
2835,0x374754,6,Shift_JIS,Fship,"""Fship"""
2836,0x37475c,6,Shift_JIS,Item1,"""Item1"""
2837,0x374764,6,Shift_JIS,Item2,"""Item2"""
2838,0x37476c,7,Shift_JIS,Hazure,"""Hazure"""
2839,0x374774,17,Shift_JIS,\\field\\sonar.mld,"""\\field\\sonar.mld"""
2840,0x37486c,20,Shift_JIS,\\field\\wmaparea.bin,"""\\field\\wmaparea.bin"""
2841,0x374880,20,Shift_JIS,\\field\\hrs_wmap.mll,"""\\field\\hrs_wmap.mll"""
2842,0x3748a4,14,Shift_JIS,lWmapTownName,"""lWmapTownName"""
2843,0x3748b4,12,Shift_JIS,Pirate Isle,"""Pirate Isle"""
2844,0x3748c0,14,Shift_JIS,Shrine Island,"""Shrine Island"""
2845,0x3748d0,16,Shift_JIS,Sailors' Island,"""Sailors' Island"""
2846,0x3748e0,15,Shift_JIS,Grand Fortress,"""Grand Fortress"""
2847,0x3748f0,15,Shift_JIS,Valuan Capital,"""Valuan Capital"""
2848,0x374900,14,Shift_JIS,Maw of Tartas,"""Maw of Tartas"""
2849,0x374910,8,Shift_JIS,Maramba,"""Maramba"""
2850,0x374918,17,Shift_JIS,Temple of Pyrynn,"""Temple of Pyrynn"""
2851,0x37492c,7,Shift_JIS,Nasrad,"""Nasrad"""
2852,0x374934,10,Shift_JIS,Esparanza,"""Esparanza"""
2853,0x374940,8,Shift_JIS,Horteka,"""Horteka"""
2854,0x374948,6,Shift_JIS,Rixis,"""Rixis"""
2855,0x374950,16,Shift_JIS,Moon Stone Mtn.,"""Moon Stone Mtn."""
2856,0x374960,15,Shift_JIS,King's Hideout,"""King's Hideout"""
2857,0x374970,9,Shift_JIS,Yafutoma,"""Yafutoma"""
2858,0x37497c,12,Shift_JIS,Mount Kazai,"""Mount Kazai"""
2859,0x374988,17,Shift_JIS,Ryu-kan's Island,"""Ryu-kan's Island"""
2860,0x37499c,14,Shift_JIS,Tenkou Island,"""Tenkou Island"""
2861,0x3749ac,16,Shift_JIS,Daccat's Island,"""Daccat's Island"""
2862,0x3749bc,14,Shift_JIS,Crescent Isle,"""Crescent Isle"""
2863,0x3749cc,13,Shift_JIS,Ruins of Ice,"""Ruins of Ice"""
2864,0x3749dc,15,Shift_JIS,Gordo's Bistro,"""Gordo's Bistro"""
2865,0x3749ec,14,Shift_JIS,The Dark Rift,"""The Dark Rift"""
2866,0x3749fc,15,Shift_JIS,Dangral Island,"""Dangral Island"""
2867,0x374a0c,17,Shift_JIS,Ilchymis' Island,"""Ilchymis' Island"""
2868,0x374a20,13,Shift_JIS,Valuan Ruins,"""Valuan Ruins"""
2869,0x374a30,11,Shift_JIS,The Vortex,"""The Vortex"""
2870,0x374a3c,16,Shift_JIS,Hamachou Island,"""Hamachou Island"""
2871,0x374a4c,20,Shift_JIS,\\field\\sekai200.mld,"""\\field\\sekai200.mld"""
2872,0x374a60,20,Shift_JIS,\\field\\sekai201.mld,"""\\field\\sekai201.mld"""
2873,0x374a74,20,Shift_JIS,\\field\\sekai202.mld,"""\\field\\sekai202.mld"""
2874,0x374a88,20,Shift_JIS,\\field\\sekai203.mld,"""\\field\\sekai203.mld"""
2875,0x374a9c,20,Shift_JIS,\\field\\sekai204.mld,"""\\field\\sekai204.mld"""
2876,0x374ab0,20,Shift_JIS,\\field\\sekai205.mld,"""\\field\\sekai205.mld"""
2877,0x374ac4,20,Shift_JIS,\\field\\sekai206.mld,"""\\field\\sekai206.mld"""
2878,0x374ad8,20,Shift_JIS,\\field\\sekai207.mld,"""\\field\\sekai207.mld"""
2879,0x374aec,20,Shift_JIS,\\field\\sekai208.mld,"""\\field\\sekai208.mld"""
2880,0x374b00,20,Shift_JIS,\\field\\sekai209.mld,"""\\field\\sekai209.mld"""
2881,0x374b14,20,Shift_JIS,\\field\\sekai210.mld,"""\\field\\sekai210.mld"""
2882,0x374b28,20,Shift_JIS,\\field\\sekai211.mld,"""\\field\\sekai211.mld"""
2883,0x374b3c,20,Shift_JIS,\\field\\sekai212.mld,"""\\field\\sekai212.mld"""
2884,0x374b50,20,Shift_JIS,\\field\\sekai213.mld,"""\\field\\sekai213.mld"""
2885,0x374b64,20,Shift_JIS,\\field\\sekai214.mld,"""\\field\\sekai214.mld"""
2886,0x374b78,20,Shift_JIS,\\field\\sekai215.mld,"""\\field\\sekai215.mld"""
2887,0x374b8c,20,Shift_JIS,\\field\\sekai216.mld,"""\\field\\sekai216.mld"""
2888,0x374ba0,12,Shift_JIS,KdiskChgMsg,"""KdiskChgMsg"""
