Entry ID,[Filter],[PC ID],[PC Name],State ID,[State Name],Unk 1,Unk 2,Motion ID,[Motion Name],Motion Flags,Param ID,[Param Name],Unk 3,Blend Time,Play Rate
2,MA010.STD,10,Cupil,7,Idle 2 (Injured),1,8,0,Idle 1,0b01010000100000000000000000000000,0,???,0,5.00,0.50
3,MA010.STD,10,Cupil,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b01010000100000000000000000000000,0,???,0,5.00,0.50
4,MA010.STD,10,Cupil,6,Approach,1,8,4,Critical Attack,0b01000001000000000000000000000000,0,???,0,5.00,1.00
5,MA010.STD,10,Cupil,6,Approach,1,8,5,Take Damage 1,0b01000001000000000000000000000000,0,???,0,5.00,1.00
6,MA010.STD,10,Cupil,4,Close Attack,1,8,6,Ranged Attack,0b01000000000000000000000000000000,0,???,0,5.00,1.00
7,MA010.STD,10,Cupil,4,Close Attack,1,8,7,Take Damage 2,0b01000000000000000000000000000000,0,???,0,5.00,1.00
8,MA010.STD,10,Cupil,8,Critical Attack,1,8,6,Ranged Attack,0b01000000000000000000000000000000,0,???,0,5.00,1.00
9,MA010.STD,10,Cupil,8,Critical Attack,1,8,7,Take Damage 2,0b01000000000000000000000000000000,0,???,0,5.00,1.00
10,MA010.STD,10,Cupil,9,Take Damage 1,1,11,0,Idle 1,0b01001000000000000000000000000000,0,???,0,0.00,1.00
11,MA010.STD,10,Cupil,9,Take Damage 1,1,11,1,Idle 2 (Injured),0b01001000000000000000000000000000,0,???,0,0.00,1.00
12,MA010.STD,10,Cupil,5,Ranged Attack,1,8,6,Ranged Attack,0b01000000000000000000000000000000,0,???,0,5.00,1.00
13,MA010.STD,10,Cupil,5,Ranged Attack,1,8,7,Take Damage 2,0b01000000000000000000000000000000,0,???,0,5.00,1.00
14,MA010.STD,10,Cupil,10,Take Damage 2,1,12,0,Idle 1,0b01001000000000000000000000000000,0,???,0,0.00,1.00
15,MA010.STD,10,Cupil,10,Take Damage 2,1,12,1,Idle 2 (Injured),0b01001000000000000000000000000000,0,???,0,0.00,1.00
16,MA010.STD,10,Cupil,11,Take Damage 3,1,8,0,Idle 1,0b01000000000000000000000000000000,0,???,0,0.00,1.00
17,MA010.STD,10,Cupil,11,Take Damage 3,1,8,1,Idle 2 (Injured),0b01000000000000000000000000000000,0,???,0,0.00,1.00
18,MA010.STD,10,Cupil,12,Guard,1,8,18,Victory 2,0b01001010000000000000000000000000,0,???,0,0.00,1.00
19,MA010.STD,10,Cupil,12,Guard,1,8,19,Victory 3 (Injured),0b01001010000000000000000000000000,0,???,0,0.00,1.00
20,MA010.STD,10,Cupil,13,Dodge,1,8,20,Use Item 1,0b01000000000000000000000000000000,0,???,0,0.00,1.00
21,MA010.STD,10,Cupil,13,Dodge,1,8,21,Knockdown,0b01000000000000000000000000000000,0,???,0,0.00,1.00
22,MA010.STD,10,Cupil,14,Defeat,1,8,22,Use Item 2,0b01010000000000000000000000000000,0,???,0,5.00,0.50
23,MA010.STD,10,Cupil,14,Defeat,1,8,23,Increm,0b01010000000000000000000000000000,0,???,0,5.00,0.50
24,MA010.STD,10,Cupil,15,Revive,1,8,20,Use Item 1,0b01010000000000000000000000000000,0,???,0,5.00,1.00
25,MA010.STD,10,Cupil,15,Revive,1,8,21,Knockdown,0b01010000000000000000000000000000,0,???,0,5.00,1.00
26,MA010.STD,10,Cupil,17,Focus,1,8,26,Panika,0b01010000001000000000000000000000,0,???,0,5.00,1.00
27,MA010.STD,10,Cupil,17,Focus,1,8,27,Driln,0b01010000001000000000000000000000,0,???,0,5.00,1.00
28,MA010.STD,10,Cupil,19,Withdraw,1,8,26,Panika,0b01000001000000000000000000000000,0,???,0,5.00,1.00
29,MA010.STD,10,Cupil,19,Withdraw,1,8,27,Driln,0b01000001000000000000000000000000,0,???,0,5.00,1.00
30,MA010.STD,10,Cupil,20,Idle 3,1,15,4,Critical Attack,0b01000001000000000000000000000000,0,???,0,5.00,1.00
31,MA010.STD,10,Cupil,20,Idle 3,1,15,5,Take Damage 1,0b01000001000000000000000000000000,0,???,0,5.00,1.00
32,MA010.STD,10,Cupil,21,Cast Magic,1,8,26,Panika,0b01001000000000000000000000000000,0,???,0,5.00,1.00
33,MA010.STD,10,Cupil,21,Cast Magic,1,8,27,Driln,0b01001000000000000000000000000000,0,???,0,5.00,1.00
34,MA010.STD,10,Cupil,26,Victory 1,1,8,34,Noxus,0b01011000001000000000000000000000,0,???,0,5.00,1.00
35,MA010.STD,10,Cupil,26,Victory 1,1,8,35,Slipara,0b01011000001000000000000000000000,0,???,0,5.00,1.00
36,MA010.STD,10,Cupil,27,Victory 2,1,8,36,Quika,0b01011000001000000000000000000000,0,???,0,5.00,1.00
37,MA010.STD,10,Cupil,27,Victory 2,1,8,37,Curia,0b01011000001000000000000000000000,0,???,0,5.00,1.00
38,MA010.STD,10,Cupil,28,Victory 3 (Injured),1,8,38,Risan,0b01011000001000000000000000000000,0,???,0,5.00,1.00
39,MA010.STD,10,Cupil,28,Victory 3 (Injured),1,8,39,Riselem,0b01011000001000000000000000000000,0,???,0,5.00,1.00
40,MA010.STD,10,Cupil,16,Use Item 1,1,8,26,Panika,0b01000000000000000000000000000000,-1,None,0,5.00,1.00
41,MA010.STD,10,Cupil,16,Use Item 1,1,8,27,Driln,0b01000000000000000000000000000000,-1,None,0,5.00,1.00
42,MA010.STD,10,Cupil,32,Knockdown,1,8,22,Use Item 2,0b01000000000000000000000000000000,0,???,0,0.00,1.00
43,MA010.STD,10,Cupil,32,Knockdown,1,8,23,Increm,0b01000000000000000000000000000000,0,???,0,0.00,1.00
44,MA010.STD,10,Cupil,29,Exec S-Move,1,8,44,Wevles,0b01011000000000000000000000000000,0,???,0,5.00,1.00
45,MA010.STD,10,Cupil,29,Exec S-Move,1,8,45,Wevlen,0b01011000000000000000000000000000,0,???,0,5.00,1.00
46,MA010.STD,10,Cupil,29,Exec S-Move,1,8,0,Idle 1,0b01010000000000000000000000000000,1,???,0,5.00,1.00
47,MA010.STD,10,Cupil,29,Exec S-Move,1,8,1,Idle 2 (Injured),0b01010000000000000000000000000000,1,???,0,5.00,1.00
48,MA010.STD,10,Cupil,29,Exec S-Move,1,8,0,Idle 1,0b01010000000000000000000000000000,2,???,0,5.00,1.00
49,MA010.STD,10,Cupil,29,Exec S-Move,1,8,1,Idle 2 (Injured),0b01010000000000000000000000000000,2,???,0,5.00,1.00
50,MA010.STD,10,Cupil,29,Exec S-Move,1,8,0,Idle 1,0b01010000000000000000000000000000,3,???,0,5.00,1.00
51,MA010.STD,10,Cupil,29,Exec S-Move,1,8,1,Idle 2 (Injured),0b01010000000000000000000000000000,3,???,0,5.00,1.00
52,MA010.STD,10,Cupil,29,Exec S-Move,1,8,52,Crystalen,0b01010000000000000000000000000000,4,???,0,5.00,1.00
53,MA010.STD,10,Cupil,29,Exec S-Move,1,8,53,Pyrulen,0b01010000000000000000000000000000,4,???,0,5.00,1.00
54,MA010.STD,10,Cupil,29,Exec S-Move,1,8,20,Use Item 1,0b01010000000000000000000000000000,5,???,0,5.00,1.00
55,MA010.STD,10,Cupil,29,Exec S-Move,1,8,21,Knockdown,0b01010000000000000000000000000000,5,???,0,5.00,1.00
56,MA010.STD,10,Cupil,29,Exec S-Move,1,8,56,Electres,0b01010000000000000000000000000000,6,???,0,5.00,1.00
57,MA010.STD,10,Cupil,29,Exec S-Move,1,8,57,Electrum,0b01010000000000000000000000000000,6,???,0,5.00,1.00
58,MA010.STD,10,Cupil,29,Exec S-Move,1,8,0,Idle 1,0b01010000000000000000000000000000,7,???,0,5.00,1.00
59,MA010.STD,10,Cupil,29,Exec S-Move,1,8,1,Idle 2 (Injured),0b01010000000000000000000000000000,7,???,0,5.00,1.00
0,MA011.STD,11,Cupil Lance,2,Idle 1,1,8,0,Idle 1,0b01010000100000000000000000000000,0,???,0,5.00,1.00
1,MA011.STD,11,Cupil Lance,2,Idle 1,1,8,1,Idle 2 (Injured),0b01010000100000000000000000000000,0,???,0,5.00,1.00
2,MA011.STD,11,Cupil Lance,7,Idle 2 (Injured),1,8,0,Idle 1,0b01010000100000000000000000000000,0,???,0,5.00,0.50
3,MA011.STD,11,Cupil Lance,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b01010000100000000000000000000000,0,???,0,5.00,0.50
4,MA011.STD,11,Cupil Lance,6,Approach,1,8,4,Critical Attack,0b01000001000000000000000000000000,0,???,0,5.00,1.00
5,MA011.STD,11,Cupil Lance,6,Approach,1,8,5,Take Damage 1,0b01000001000000000000000000000000,0,???,0,5.00,1.00
6,MA011.STD,11,Cupil Lance,4,Close Attack,1,8,6,Ranged Attack,0b01001000000000000000000000000000,0,???,0,5.00,1.00
7,MA011.STD,11,Cupil Lance,4,Close Attack,1,8,7,Take Damage 2,0b01001000000000000000000000000000,0,???,0,5.00,1.00
8,MA011.STD,11,Cupil Lance,8,Critical Attack,1,8,6,Ranged Attack,0b01001000000000000000000000000000,0,???,0,5.00,1.00
9,MA011.STD,11,Cupil Lance,8,Critical Attack,1,8,7,Take Damage 2,0b01001000000000000000000000000000,0,???,0,5.00,1.00
10,MA011.STD,11,Cupil Lance,9,Take Damage 1,1,11,0,Idle 1,0b01001000000000000000000000000000,0,???,0,0.00,1.00
11,MA011.STD,11,Cupil Lance,9,Take Damage 1,1,11,1,Idle 2 (Injured),0b01001000000000000000000000000000,0,???,0,0.00,1.00
12,MA011.STD,11,Cupil Lance,5,Ranged Attack,1,8,6,Ranged Attack,0b01001000000000000000000000000000,0,???,0,5.00,1.00
13,MA011.STD,11,Cupil Lance,5,Ranged Attack,1,8,7,Take Damage 2,0b01001000000000000000000000000000,0,???,0,5.00,1.00
14,MA011.STD,11,Cupil Lance,10,Take Damage 2,1,12,0,Idle 1,0b01001000000000000000000000000000,0,???,0,0.00,1.00
15,MA011.STD,11,Cupil Lance,10,Take Damage 2,1,12,1,Idle 2 (Injured),0b01001000000000000000000000000000,0,???,0,0.00,1.00
16,MA011.STD,11,Cupil Lance,11,Take Damage 3,1,8,0,Idle 1,0b01000000000000000000000000000000,0,???,0,0.00,1.00
17,MA011.STD,11,Cupil Lance,11,Take Damage 3,1,8,1,Idle 2 (Injured),0b01000000000000000000000000000000,0,???,0,0.00,1.00
18,MA011.STD,11,Cupil Lance,12,Guard,1,8,18,Victory 2,0b01001010000000000000000000000000,0,???,0,0.00,1.00
19,MA011.STD,11,Cupil Lance,12,Guard,1,8,19,Victory 3 (Injured),0b01001010000000000000000000000000,0,???,0,0.00,1.00
20,MA011.STD,11,Cupil Lance,13,Dodge,1,8,20,Use Item 1,0b01000000001000000000000000000000,0,???,0,0.00,1.00
21,MA011.STD,11,Cupil Lance,13,Dodge,1,8,21,Knockdown,0b01000000001000000000000000000000,0,???,0,0.00,1.00
22,MA011.STD,11,Cupil Lance,14,Defeat,1,8,22,Use Item 2,0b01010000000000000000000000000000,0,???,0,5.00,0.50
23,MA011.STD,11,Cupil Lance,14,Defeat,1,8,23,Increm,0b01010000000000000000000000000000,0,???,0,5.00,0.50
24,MA011.STD,11,Cupil Lance,15,Revive,1,8,20,Use Item 1,0b01010000000000000000000000000000,0,???,0,5.00,1.00
25,MA011.STD,11,Cupil Lance,15,Revive,1,8,21,Knockdown,0b01010000000000000000000000000000,0,???,0,5.00,1.00
26,MA011.STD,11,Cupil Lance,17,Focus,1,8,26,Panika,0b01010000000000000000000000000000,0,???,0,5.00,1.00
27,MA011.STD,11,Cupil Lance,17,Focus,1,8,27,Driln,0b01010000000000000000000000000000,0,???,0,5.00,1.00
28,MA011.STD,11,Cupil Lance,19,Withdraw,1,8,26,Panika,0b01000001000000000000000000000000,0,???,0,5.00,1.00
29,MA011.STD,11,Cupil Lance,19,Withdraw,1,8,27,Driln,0b01000001000000000000000000000000,0,???,0,5.00,1.00
30,MA011.STD,11,Cupil Lance,20,Idle 3,1,15,4,Critical Attack,0b01000001000000000000000000000000,0,???,0,5.00,1.00
31,MA011.STD,11,Cupil Lance,20,Idle 3,1,15,5,Take Damage 1,0b01000001000000000000000000000000,0,???,0,5.00,1.00
32,MA011.STD,11,Cupil Lance,21,Cast Magic,1,8,26,Panika,0b01000000000000000000000000000000,0,???,0,5.00,1.00
33,MA011.STD,11,Cupil Lance,21,Cast Magic,1,8,27,Driln,0b01000000000000000000000000000000,0,???,0,5.00,1.00
34,MA011.STD,11,Cupil Lance,26,Victory 1,1,8,34,Noxus,0b01011000001000000000000000000000,0,???,0,5.00,1.00
35,MA011.STD,11,Cupil Lance,26,Victory 1,1,8,35,Slipara,0b01011000001000000000000000000000,0,???,0,5.00,1.00
36,MA011.STD,11,Cupil Lance,27,Victory 2,1,8,36,Quika,0b01011000001000000000000000000000,0,???,0,5.00,1.00
37,MA011.STD,11,Cupil Lance,27,Victory 2,1,8,37,Curia,0b01011000001000000000000000000000,0,???,0,5.00,1.00
38,MA011.STD,11,Cupil Lance,28,Victory 3 (Injured),1,8,38,Risan,0b01011000001000000000000000000000,0,???,0,5.00,1.00
39,MA011.STD,11,Cupil Lance,28,Victory 3 (Injured),1,8,39,Riselem,0b01011000001000000000000000000000,0,???,0,5.00,1.00
40,MA011.STD,11,Cupil Lance,16,Use Item 1,1,8,26,Panika,0b01000000000000000000000000000000,-1,None,0,5.00,1.00
41,MA011.STD,11,Cupil Lance,16,Use Item 1,1,8,27,Driln,0b01000000000000000000000000000000,-1,None,0,5.00,1.00
42,MA011.STD,11,Cupil Lance,32,Knockdown,1,8,22,Use Item 2,0b01000000000000000000000000000000,0,???,0,0.00,1.00
43,MA011.STD,11,Cupil Lance,32,Knockdown,1,8,23,Increm,0b01000000000000000000000000000000,0,???,0,0.00,1.00
44,MA011.STD,11,Cupil Lance,29,Exec S-Move,1,8,44,Wevles,0b01010000000000000000000000000000,0,???,0,5.00,1.00
45,MA011.STD,11,Cupil Lance,29,Exec S-Move,1,8,45,Wevlen,0b01010000000000000000000000000000,0,???,0,5.00,1.00
46,MA011.STD,11,Cupil Lance,29,Exec S-Move,1,8,0,Idle 1,0b01010000000000000000000000000000,1,???,0,5.00,1.00
47,MA011.STD,11,Cupil Lance,29,Exec S-Move,1,8,1,Idle 2 (Injured),0b01010000000000000000000000000000,1,???,0,5.00,1.00
48,MA011.STD,11,Cupil Lance,29,Exec S-Move,1,8,0,Idle 1,0b01010000000000000000000000000000,2,???,0,5.00,1.00
49,MA011.STD,11,Cupil Lance,29,Exec S-Move,1,8,1,Idle 2 (Injured),0b01010000000000000000000000000000,2,???,0,5.00,1.00
50,MA011.STD,11,Cupil Lance,29,Exec S-Move,1,8,0,Idle 1,0b01010000000000000000000000000000,3,???,0,5.00,1.00
51,MA011.STD,11,Cupil Lance,29,Exec S-Move,1,8,1,Idle 2 (Injured),0b01010000000000000000000000000000,3,???,0,5.00,1.00
52,MA011.STD,11,Cupil Lance,29,Exec S-Move,1,8,52,Crystalen,0b01010000000000000000000000000000,4,???,0,5.00,1.00
53,MA011.STD,11,Cupil Lance,29,Exec S-Move,1,8,53,Pyrulen,0b01010000000000000000000000000000,4,???,0,5.00,1.00
54,MA011.STD,11,Cupil Lance,29,Exec S-Move,1,8,20,Use Item 1,0b01010000000000000000000000000000,5,???,0,5.00,1.00
55,MA011.STD,11,Cupil Lance,29,Exec S-Move,1,8,21,Knockdown,0b01010000000000000000000000000000,5,???,0,5.00,1.00
56,MA011.STD,11,Cupil Lance,29,Exec S-Move,1,8,56,Electres,0b01010000000000000000000000000000,6,???,0,5.00,1.00
57,MA011.STD,11,Cupil Lance,29,Exec S-Move,1,8,57,Electrum,0b01010000000000000000000000000000,6,???,0,5.00,1.00
58,MA011.STD,11,Cupil Lance,29,Exec S-Move,1,8,0,Idle 1,0b01010000000000000000000000000000,7,???,0,5.00,1.00
59,MA011.STD,11,Cupil Lance,29,Exec S-Move,1,8,1,Idle 2 (Injured),0b01010000000000000000000000000000,7,???,0,5.00,1.00
0,MA012.STD,12,Cupil Star,2,Idle 1,1,8,0,Idle 1,0b01010000100000000000000000000000,0,???,0,5.00,1.00
1,MA012.STD,12,Cupil Star,2,Idle 1,1,8,1,Idle 2 (Injured),0b01010000100000000000000000000000,0,???,0,5.00,1.00
2,MA012.STD,12,Cupil Star,7,Idle 2 (Injured),1,8,0,Idle 1,0b01010000100000000000000000000000,0,???,0,5.00,0.50
3,MA012.STD,12,Cupil Star,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b01010000100000000000000000000000,0,???,0,5.00,0.50
4,MA012.STD,12,Cupil Star,6,Approach,1,8,4,Critical Attack,0b01000001000000000000000000000000,0,???,0,5.00,1.00
5,MA012.STD,12,Cupil Star,6,Approach,1,8,5,Take Damage 1,0b01000001000000000000000000000000,0,???,0,5.00,1.00
6,MA012.STD,12,Cupil Star,4,Close Attack,1,8,6,Ranged Attack,0b01001000000000000000000000000000,0,???,0,5.00,1.00
7,MA012.STD,12,Cupil Star,4,Close Attack,1,8,7,Take Damage 2,0b01001000000000000000000000000000,0,???,0,5.00,1.00
8,MA012.STD,12,Cupil Star,8,Critical Attack,1,8,6,Ranged Attack,0b01001000000000000000000000000000,0,???,0,5.00,1.00
9,MA012.STD,12,Cupil Star,8,Critical Attack,1,8,7,Take Damage 2,0b01001000000000000000000000000000,0,???,0,5.00,1.00
10,MA012.STD,12,Cupil Star,9,Take Damage 1,1,11,0,Idle 1,0b01001000000000000000000000000000,0,???,0,0.00,1.00
11,MA012.STD,12,Cupil Star,9,Take Damage 1,1,11,1,Idle 2 (Injured),0b01001000000000000000000000000000,0,???,0,0.00,1.00
12,MA012.STD,12,Cupil Star,5,Ranged Attack,1,8,6,Ranged Attack,0b01001000000000000000000000000000,0,???,0,5.00,1.00
13,MA012.STD,12,Cupil Star,5,Ranged Attack,1,8,7,Take Damage 2,0b01001000000000000000000000000000,0,???,0,5.00,1.00
14,MA012.STD,12,Cupil Star,10,Take Damage 2,1,12,0,Idle 1,0b01001000000000000000000000000000,0,???,0,0.00,1.00
15,MA012.STD,12,Cupil Star,10,Take Damage 2,1,12,1,Idle 2 (Injured),0b01001000000000000000000000000000,0,???,0,0.00,1.00
16,MA012.STD,12,Cupil Star,11,Take Damage 3,1,8,0,Idle 1,0b01000000000000000000000000000000,0,???,0,0.00,1.00
17,MA012.STD,12,Cupil Star,11,Take Damage 3,1,8,1,Idle 2 (Injured),0b01000000000000000000000000000000,0,???,0,0.00,1.00
18,MA012.STD,12,Cupil Star,12,Guard,1,8,18,Victory 2,0b01001010000000000000000000000000,0,???,0,0.00,1.00
19,MA012.STD,12,Cupil Star,12,Guard,1,8,19,Victory 3 (Injured),0b01001010000000000000000000000000,0,???,0,0.00,1.00
20,MA012.STD,12,Cupil Star,13,Dodge,1,8,20,Use Item 1,0b01000000001000000000000000000000,0,???,0,0.00,1.00
21,MA012.STD,12,Cupil Star,13,Dodge,1,8,21,Knockdown,0b01000000001000000000000000000000,0,???,0,0.00,1.00
22,MA012.STD,12,Cupil Star,14,Defeat,1,8,22,Use Item 2,0b01010000000000000000000000000000,0,???,0,5.00,0.50
23,MA012.STD,12,Cupil Star,14,Defeat,1,8,23,Increm,0b01010000000000000000000000000000,0,???,0,5.00,0.50
24,MA012.STD,12,Cupil Star,15,Revive,1,8,20,Use Item 1,0b01010000000000000000000000000000,0,???,0,5.00,1.00
25,MA012.STD,12,Cupil Star,15,Revive,1,8,21,Knockdown,0b01010000000000000000000000000000,0,???,0,5.00,1.00
26,MA012.STD,12,Cupil Star,17,Focus,1,8,26,Panika,0b01010000000000000000000000000000,0,???,0,5.00,1.00
27,MA012.STD,12,Cupil Star,17,Focus,1,8,27,Driln,0b01010000000000000000000000000000,0,???,0,5.00,1.00
28,MA012.STD,12,Cupil Star,19,Withdraw,1,8,26,Panika,0b01000001000000000000000000000000,0,???,0,5.00,1.00
29,MA012.STD,12,Cupil Star,19,Withdraw,1,8,27,Driln,0b01000001000000000000000000000000,0,???,0,5.00,1.00
30,MA012.STD,12,Cupil Star,20,Idle 3,1,15,4,Critical Attack,0b01000001000000000000000000000000,0,???,0,5.00,1.00
31,MA012.STD,12,Cupil Star,20,Idle 3,1,15,5,Take Damage 1,0b01000001000000000000000000000000,0,???,0,5.00,1.00
32,MA012.STD,12,Cupil Star,21,Cast Magic,1,8,26,Panika,0b01000000000000000000000000000000,0,???,0,5.00,1.00
33,MA012.STD,12,Cupil Star,21,Cast Magic,1,8,27,Driln,0b01000000000000000000000000000000,0,???,0,5.00,1.00
34,MA012.STD,12,Cupil Star,26,Victory 1,1,8,34,Noxus,0b01011000001000000000000000000000,0,???,0,5.00,1.00
35,MA012.STD,12,Cupil Star,26,Victory 1,1,8,35,Slipara,0b01011000001000000000000000000000,0,???,0,5.00,1.00
36,MA012.STD,12,Cupil Star,27,Victory 2,1,8,36,Quika,0b01011000001000000000000000000000,0,???,0,5.00,1.00
37,MA012.STD,12,Cupil Star,27,Victory 2,1,8,37,Curia,0b01011000001000000000000000000000,0,???,0,5.00,1.00
38,MA012.STD,12,Cupil Star,28,Victory 3 (Injured),1,8,38,Risan,0b01011000001000000000000000000000,0,???,0,5.00,1.00
39,MA012.STD,12,Cupil Star,28,Victory 3 (Injured),1,8,39,Riselem,0b01011000001000000000000000000000,0,???,0,5.00,1.00
40,MA012.STD,12,Cupil Star,16,Use Item 1,1,8,26,Panika,0b01000000000000000000000000000000,-1,None,0,5.00,1.00
41,MA012.STD,12,Cupil Star,16,Use Item 1,1,8,27,Driln,0b01000000000000000000000000000000,-1,None,0,5.00,1.00
42,MA012.STD,12,Cupil Star,32,Knockdown,1,8,22,Use Item 2,0b01000000000000000000000000000000,0,???,0,0.00,1.00
43,MA012.STD,12,Cupil Star,32,Knockdown,1,8,23,Increm,0b01000000000000000000000000000000,0,???,0,0.00,1.00
44,MA012.STD,12,Cupil Star,29,Exec S-Move,1,8,44,Wevles,0b01011000000000000000000000000000,0,???,0,5.00,1.00
45,MA012.STD,12,Cupil Star,29,Exec S-Move,1,8,45,Wevlen,0b01011000000000000000000000000000,0,???,0,5.00,1.00
46,MA012.STD,12,Cupil Star,29,Exec S-Move,1,8,0,Idle 1,0b01010000000000000000000000000000,1,???,0,5.00,1.00
47,MA012.STD,12,Cupil Star,29,Exec S-Move,1,8,1,Idle 2 (Injured),0b01010000000000000000000000000000,1,???,0,5.00,1.00
48,MA012.STD,12,Cupil Star,29,Exec S-Move,1,8,0,Idle 1,0b01010000000000000000000000000000,2,???,0,5.00,1.00
49,MA012.STD,12,Cupil Star,29,Exec S-Move,1,8,1,Idle 2 (Injured),0b01010000000000000000000000000000,2,???,0,5.00,1.00
50,MA012.STD,12,Cupil Star,29,Exec S-Move,1,8,0,Idle 1,0b01010000000000000000000000000000,3,???,0,5.00,1.00
51,MA012.STD,12,Cupil Star,29,Exec S-Move,1,8,1,Idle 2 (Injured),0b01010000000000000000000000000000,3,???,0,5.00,1.00
52,MA012.STD,12,Cupil Star,29,Exec S-Move,1,8,52,Crystalen,0b01010000000000000000000000000000,4,???,0,5.00,1.00
53,MA012.STD,12,Cupil Star,29,Exec S-Move,1,8,53,Pyrulen,0b01010000000000000000000000000000,4,???,0,5.00,1.00
54,MA012.STD,12,Cupil Star,29,Exec S-Move,1,8,20,Use Item 1,0b01010000000000000000000000000000,5,???,0,5.00,1.00
55,MA012.STD,12,Cupil Star,29,Exec S-Move,1,8,21,Knockdown,0b01010000000000000000000000000000,5,???,0,5.00,1.00
56,MA012.STD,12,Cupil Star,29,Exec S-Move,1,8,56,Electres,0b01010000000000000000000000000000,6,???,0,5.00,1.00
57,MA012.STD,12,Cupil Star,29,Exec S-Move,1,8,57,Electrum,0b01010000000000000000000000000000,6,???,0,5.00,1.00
58,MA012.STD,12,Cupil Star,29,Exec S-Move,1,8,0,Idle 1,0b01010000000000000000000000000000,7,???,0,5.00,1.00
59,MA012.STD,12,Cupil Star,29,Exec S-Move,1,8,1,Idle 2 (Injured),0b01010000000000000000000000000000,7,???,0,5.00,1.00
0,MA013.STD,13,Cupicone,2,Idle 1,1,8,0,Idle 1,0b01010000100000000000000000000000,0,???,0,5.00,1.00
1,MA013.STD,13,Cupicone,2,Idle 1,1,8,1,Idle 2 (Injured),0b01010000100000000000000000000000,0,???,0,5.00,1.00
2,MA013.STD,13,Cupicone,7,Idle 2 (Injured),1,8,0,Idle 1,0b01010000100000000000000000000000,0,???,0,5.00,0.50
3,MA013.STD,13,Cupicone,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b01010000100000000000000000000000,0,???,0,5.00,0.50
4,MA013.STD,13,Cupicone,6,Approach,1,8,4,Critical Attack,0b01000001000000000000000000000000,0,???,0,5.00,1.00
5,MA013.STD,13,Cupicone,6,Approach,1,8,5,Take Damage 1,0b01000001000000000000000000000000,0,???,0,5.00,1.00
6,MA013.STD,13,Cupicone,4,Close Attack,1,8,6,Ranged Attack,0b01001000000000000000000000000000,0,???,0,5.00,1.00
7,MA013.STD,13,Cupicone,4,Close Attack,1,8,7,Take Damage 2,0b01001000000000000000000000000000,0,???,0,5.00,1.00
8,MA013.STD,13,Cupicone,8,Critical Attack,1,8,6,Ranged Attack,0b01001000000000000000000000000000,0,???,0,5.00,1.00
9,MA013.STD,13,Cupicone,8,Critical Attack,1,8,7,Take Damage 2,0b01001000000000000000000000000000,0,???,0,5.00,1.00
10,MA013.STD,13,Cupicone,9,Take Damage 1,1,11,0,Idle 1,0b01001000000000000000000000000000,0,???,0,0.00,1.00
11,MA013.STD,13,Cupicone,9,Take Damage 1,1,11,1,Idle 2 (Injured),0b01001000000000000000000000000000,0,???,0,0.00,1.00
12,MA013.STD,13,Cupicone,5,Ranged Attack,1,8,6,Ranged Attack,0b01001000000000000000000000000000,0,???,0,5.00,1.00
13,MA013.STD,13,Cupicone,5,Ranged Attack,1,8,7,Take Damage 2,0b01001000000000000000000000000000,0,???,0,5.00,1.00
14,MA013.STD,13,Cupicone,10,Take Damage 2,1,12,0,Idle 1,0b01001000000000000000000000000000,0,???,0,0.00,1.00
15,MA013.STD,13,Cupicone,10,Take Damage 2,1,12,1,Idle 2 (Injured),0b01001000000000000000000000000000,0,???,0,0.00,1.00
16,MA013.STD,13,Cupicone,11,Take Damage 3,1,8,0,Idle 1,0b01000000000000000000000000000000,0,???,0,0.00,1.00
17,MA013.STD,13,Cupicone,11,Take Damage 3,1,8,1,Idle 2 (Injured),0b01000000000000000000000000000000,0,???,0,0.00,1.00
18,MA013.STD,13,Cupicone,12,Guard,1,8,18,Victory 2,0b01001010000000000000000000000000,0,???,0,0.00,1.00
19,MA013.STD,13,Cupicone,12,Guard,1,8,19,Victory 3 (Injured),0b01001010000000000000000000000000,0,???,0,0.00,1.00
20,MA013.STD,13,Cupicone,13,Dodge,1,8,20,Use Item 1,0b01000000000000000000000000000000,0,???,0,0.00,1.00
21,MA013.STD,13,Cupicone,13,Dodge,1,8,21,Knockdown,0b01000000000000000000000000000000,0,???,0,0.00,1.00
22,MA013.STD,13,Cupicone,14,Defeat,1,8,22,Use Item 2,0b01010000000000000000000000000000,0,???,0,5.00,0.50
23,MA013.STD,13,Cupicone,14,Defeat,1,8,23,Increm,0b01010000000000000000000000000000,0,???,0,5.00,0.50
24,MA013.STD,13,Cupicone,15,Revive,1,8,20,Use Item 1,0b01010000000000000000000000000000,0,???,0,5.00,1.00
25,MA013.STD,13,Cupicone,15,Revive,1,8,21,Knockdown,0b01010000000000000000000000000000,0,???,0,5.00,1.00
26,MA013.STD,13,Cupicone,17,Focus,1,8,26,Panika,0b01010000001000000000000000000000,0,???,0,5.00,1.00
27,MA013.STD,13,Cupicone,17,Focus,1,8,27,Driln,0b01010000001000000000000000000000,0,???,0,5.00,1.00
