Entry ID,[Str. pos.],[Str. size],[Str. encoding],Str. value,[Str. data]
1468,0x2b65f0,62,Shift_JIS,説明文　２３\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82Q\x82R\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1469,0x2b6630,62,Shift_JIS,説明文　２４\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82Q\x82S\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1470,0x2b6670,62,Shift_JIS,説明文　２５\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82Q\x82T\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1471,0x2b66b0,62,Shift_JIS,説明文　２６\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82Q\x82U\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1472,0x2b66f0,62,Shift_JIS,説明文　２７\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82Q\x82V\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1473,0x2b6730,62,Shift_JIS,説明文　２８\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82Q\x82W\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1474,0x2b6770,62,Shift_JIS,説明文　２９\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82Q\x82X\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1475,0x2b67b0,62,Shift_JIS,説明文　３０\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82R\x82O\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1476,0x2b67f0,62,Shift_JIS,説明文　３１\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82R\x82P\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1477,0x2b6830,62,Shift_JIS,説明文　３２\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82R\x82Q\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1478,0x2b6870,62,Shift_JIS,説明文　３３\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82R\x82R\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1479,0x2b68b0,62,Shift_JIS,説明文　３４\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82R\x82S\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1480,0x2b68f0,62,Shift_JIS,説明文　３５\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82R\x82T\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1481,0x2b6930,62,Shift_JIS,説明文　３６\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82R\x82U\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1482,0x2b6970,62,Shift_JIS,説明文　３７\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82R\x82V\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1483,0x2b69b0,62,Shift_JIS,説明文　３８\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82R\x82W\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1484,0x2b69f0,62,Shift_JIS,説明文　３９\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82R\x82X\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1485,0x2b6a30,62,Shift_JIS,説明文　４０\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82S\x82O\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1486,0x2b6a70,62,Shift_JIS,説明文　４１\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82S\x82P\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1487,0x2b6ab0,62,Shift_JIS,説明文　４２\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82S\x82Q\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1488,0x2b6af0,62,Shift_JIS,説明文　４３\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82S\x82R\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1489,0x2b6b30,62,Shift_JIS,説明文　４４\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82S\x82S\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1490,0x2b6b70,62,Shift_JIS,説明文　４５\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82S\x82T\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1491,0x2b6bb0,62,Shift_JIS,説明文　４６\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82S\x82U\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1492,0x2b6bf0,62,Shift_JIS,説明文　４７\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82S\x82V\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1493,0x2b6c30,62,Shift_JIS,説明文　４８\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82S\x82W\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1494,0x2b6c70,62,Shift_JIS,説明文　４９\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82S\x82X\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1495,0x2b6cb0,62,Shift_JIS,説明文　５０\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82T\x82O\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1496,0x2b6cf0,62,Shift_JIS,説明文　５１\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82T\x82P\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1497,0x2b6d30,62,Shift_JIS,説明文　５２\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82T\x82Q\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1498,0x2b6d70,62,Shift_JIS,説明文　５３\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82T\x82R\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1499,0x2b6db0,62,Shift_JIS,説明文　５４\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82T\x82S\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1500,0x2b6df0,62,Shift_JIS,説明文　５５\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82T\x82T\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1501,0x2b6e30,62,Shift_JIS,説明文　５６\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82T\x82U\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1502,0x2b6e70,62,Shift_JIS,説明文　５７\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82T\x82V\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1503,0x2b6eb0,62,Shift_JIS,説明文　５８\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82T\x82W\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1504,0x2b6ef0,62,Shift_JIS,説明文　５９\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82T\x82X\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1505,0x2b6f30,62,Shift_JIS,説明文　６０\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82U\x82O\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1506,0x2b6f70,62,Shift_JIS,説明文　６１\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82U\x82P\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1507,0x2b6fb0,62,Shift_JIS,説明文　６２\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82U\x82Q\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1508,0x2b6ff0,62,Shift_JIS,説明文　６３\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82U\x82R\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1509,0x2b7030,62,Shift_JIS,説明文　６４\nあいうえおかきくけこさしすせそたちつてとなにぬね,"""\x90\xE0\x96\xBE\x95\xB6\x81@\x82U\x82S\n\x82\xA0\x82\xA2\x82\xA4\x82\xA6\x82\xA8\x82\xA9\x82\xAB\x82\xAD\x82\xAF\x82\xB1\x82\xB3\x82\xB5\x82\xB7\x82\xB9\x82\xBB\x82\xBD\x82\xBF\x82\xC2\x82\xC4\x82\xC6\x82\xC8\x82\xC9\x82\xCA\x82\xCB"""
1510,0x2b70d4,3,Shift_JIS,Ｘ,"""\x82w"""
1511,0x2b70d8,11,Shift_JIS,総合経験値,"""\x91\x8D\x8D\x87\x8Co\x8C\xB1\x92l"""
1512,0x2b70e4,9,Shift_JIS,ＮＥＸＴ,"""\x82m\x82d\x82w\x82s"""
1513,0x2b70f0,8,Shift_JIS,-------,"""-------"""
1514,0x2b7138,5,Shift_JIS,----,"""----"""
1515,0x2b7158,13,Shift_JIS,をおぼえた！,"""\x82\xF0\x82\xA8\x82\xDA\x82\xA6\x82\xBD\x81I"""
1516,0x2b7200,3,Shift_JIS,０,"""\x82O"""
1517,0x2b7204,3,Shift_JIS,１,"""\x82P"""
1518,0x2b7208,3,Shift_JIS,２,"""\x82Q"""
1519,0x2b720c,3,Shift_JIS,３,"""\x82R"""
1520,0x2b7210,3,Shift_JIS,４,"""\x82S"""
1521,0x2b7214,3,Shift_JIS,５,"""\x82T"""
1522,0x2b7218,3,Shift_JIS,６,"""\x82U"""
1523,0x2b721c,3,Shift_JIS,７,"""\x82V"""
1524,0x2b7220,3,Shift_JIS,８,"""\x82W"""
1525,0x2b7224,3,Shift_JIS,９,"""\x82X"""
1526,0x2b7228,18,Shift_JIS,\\field\\sora00.mld,"""\\field\\sora00.mld"""
1527,0x2b723a,18,Shift_JIS,\\field\\sora01.mld,"""\\field\\sora01.mld"""
1528,0x2b724c,8,Shift_JIS,\\battle,"""\\battle"""
1529,0x2b727c,14,Shift_JIS,BEFORE BATTLE,"""BEFORE BATTLE"""
1530,0x2b728c,15,Shift_JIS,PLAYER COMMAND,"""PLAYER COMMAND"""
1531,0x2b729c,12,Shift_JIS,BEFORE TURN,"""BEFORE TURN"""
1532,0x2b72a8,13,Shift_JIS,BEFORE PHASE,"""BEFORE PHASE"""
1533,0x2b72b8,7,Shift_JIS,BATTLE,"""BATTLE"""
1534,0x2b72c0,12,Shift_JIS,AFTER PHASE,"""AFTER PHASE"""
1535,0x2b72cc,11,Shift_JIS,AFTER TURN,"""AFTER TURN"""
1536,0x2b72d8,13,Shift_JIS,AFTER BATTLE,"""AFTER BATTLE"""
1537,0x2b72e8,10,Shift_JIS,GAME OVER,"""GAME OVER"""
1538,0x2b72f4,9,Shift_JIS,RUN AWAY,"""RUN AWAY"""
1539,0x2b7300,14,Shift_JIS,ENEMY COMMAND,"""ENEMY COMMAND"""
1540,0x2b7310,12,Shift_JIS,COMMAND SEL,"""COMMAND SEL"""
1541,0x2b731c,7,Shift_JIS,ESCAPE,"""ESCAPE"""
1542,0x2b7324,9,Shift_JIS,GAMEOVER,"""GAMEOVER"""
1543,0x2b7330,8,Shift_JIS,VICTORY,"""VICTORY"""
1544,0x2b7338,13,Shift_JIS,PHASE CHANGE,"""PHASE CHANGE"""
1545,0x2b7348,11,Shift_JIS,MA%03d.MLD,"""MA%03d.MLD"""
1546,0x2b7354,28,Shift_JIS,incorrect load chara No[%d],"""incorrect load chara No[%d]"""
1547,0x2b7370,11,Shift_JIS,MB%03d.MLD,"""MB%03d.MLD"""
1548,0x2b737c,11,Shift_JIS,MG%03d.MLD,"""MG%03d.MLD"""
1549,0x2b7388,13,Shift_JIS,E1800000.MLD,"""E1800000.MLD"""
1550,0x2b7398,6,Shift_JIS,\\BEFF,"""\\BEFF"""
1551,0x2b73a0,8,Shift_JIS,\\BCHARA,"""\\BCHARA"""
1552,0x2b73a8,11,Shift_JIS,DAMAGE.STD,"""DAMAGE.STD"""
1553,0x2b73b4,11,Shift_JIS,COMMON.STD,"""COMMON.STD"""
1554,0x2b73c0,9,Shift_JIS,\\BCHARA\\,"""\\BCHARA\\"""
1555,0x2b73cc,10,Shift_JIS,MB000.MLD,"""MB000.MLD"""
1556,0x2b73d8,10,Shift_JIS,MB008.MLD,"""MB008.MLD"""
1557,0x2b73e4,13,Shift_JIS,E1800300.MLD,"""E1800300.MLD"""
1558,0x2b73f4,13,Shift_JIS,E2200000.MLD,"""E2200000.MLD"""
1559,0x2b7404,15,Shift_JIS,F05000%02X.MLK,"""F05000%02X.MLK"""
1560,0x2b7414,7,Shift_JIS,%s.STD,"""%s.STD"""
1561,0x2b741c,8,Shift_JIS,%s0.STD,"""%s0.STD"""
1562,0x2b7428,5,Shift_JIS,%s%s,"""%s%s"""
1563,0x2b7430,28,Shift_JIS,Error: bFreeMldFileId MINUS,"""Error: bFreeMldFileId MINUS"""
1564,0x2b7450,5,Shift_JIS,NJCM,"""NJCM"""
1565,0x2b7458,5,Shift_JIS,NJBM,"""NJBM"""
1566,0x2b7460,9,Shift_JIS,\\BCHARA\\,"""\\BCHARA\\"""
1567,0x2b746c,7,Shift_JIS,\\BEFF\\,"""\\BEFF\\"""
1568,0x2b7474,11,Shift_JIS,DAMAGE.STD,"""DAMAGE.STD"""
1569,0x2b7480,11,Shift_JIS,COMMON.STD,"""COMMON.STD"""
1570,0x2b748c,9,Shift_JIS,\\BEFF\\%s,"""\\BEFF\\%s"""
1571,0x2b7498,11,Shift_JIS,JOUCHU.MLK,"""JOUCHU.MLK"""
1572,0x2b74a4,7,Shift_JIS,CR%03d,"""CR%03d"""
1573,0x2b74ac,9,Shift_JIS,\\BCHARA\\,"""\\BCHARA\\"""
1574,0x2b74b8,11,Shift_JIS,CR%03d.MLK,"""CR%03d.MLK"""
1575,0x2b74c4,11,Shift_JIS,CREN30.MLK,"""CREN30.MLK"""
1576,0x2b74d0,11,Shift_JIS,CREN31.MLK,"""CREN31.MLK"""
1577,0x2b74dc,11,Shift_JIS,CREN33.MLK,"""CREN33.MLK"""
1578,0x2b74e8,11,Shift_JIS,CREN32.MLK,"""CREN32.MLK"""
1579,0x2b74f4,11,Shift_JIS,CREN34.MLK,"""CREN34.MLK"""
