Entry ID,[Filter],JP entry name,[US enemy name],[EU enemy name],Width,Depth,Element ID,[Element name],Padding #0,Padding #1,Movement flags,Counter%,EXP,Gold,Padding #2,Padding #3,MAXHP,Unknown #0,Green,Red,Purple,Blue,Yellow,Silver,Poison,Unconscious,Stone,Sleep,Confusion,Silence,Fatigue,Revival,Weak,Unknown #1,Unknown #2,Unknown #3,Unknown #4,Unknown #5,Unknown #6,Unknown #7,Effect ID,[Effect name],State ID,[State name],State hit%,Padding #4,Level,Will,Vigor,Agile,Quick,Attack,Defense,MagDef,Hit%,Dodge%,Padding #5,Padding #6,Item #0 prob.,Item #0 amount,Item #0 ID,[Item #0 name],Item #1 prob.,Item #1 amount,Item #1 ID,[Item #1 name],Item #2 prob.,Item #2 amount,Item #2 ID,[Item #2 name],Item #3 prob.,Item #3 amount,Item #3 ID,[Item #3 name]
132,*,ガルシアン,Galcian,Galcian,1,1,4,Yellow,-1,-1,4037,0,0,0,-1,-1,9999999,18.0,9,10,10,11,9,11,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1000,-1,None,0,Poison,0,-1,10,177,67,0,31,348,203,203,200,0,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
133,*,護送将兵,Royal Guard,Sceptrum Praeses,1,1,4,Yellow,-1,-1,4087,25,440,781,-1,-1,694,18.0,9,10,10,11,9,11,6,0,6,6,6,18,0,0,6,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,11,66,41,5,54,123,126,120,110,10,-1,-1,100,5,244,Magic Droplet,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
134,*,ラァス,Rockwyrm,Rockwyrm,3,3,1,Red,-1,-1,1993,20,3062,1584,-1,-1,4223,18.0,10,1,19,10,10,10,0,0,0,6,6,0,0,0,6,10,10,10,10,10,10,3500,-1,None,0,Poison,0,-1,14,59,54,10,73,208,148,177,105,0,-1,-1,100,1,277,Riselem Box,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
136,*,アントニオＪｒ,Antonio 2,Antonio 2,3,3,4,Yellow,-1,-1,4037,15,6012,2387,-1,-1,5266,18.0,9,10,10,11,9,11,6,0,6,6,6,0,0,0,6,10,10,10,10,10,10,3500,-1,None,0,Poison,0,-1,18,72,126,25,72,228,180,198,105,15,-1,-1,100,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
137,*,ディアトリマ,Rik'talish,Rik'talish,3,3,0,Green,-1,-1,4036,15,7319,2700,-1,-1,6913,18.0,10,11,9,9,11,10,12,0,12,4,4,0,0,0,4,10,10,10,10,10,10,3000,73,Add Weak + Damage,8,Weak,40,-1,20,78,58,15,114,261,176,176,105,15,-1,-1,100,1,264,Sylph Seed,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
138,*,シニストラ,Sinistra,Sinistra,3,3,1,Red,-1,-1,4041,20,4745,1590,-1,-1,4621,18.0,10,1,19,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,23,88,91,10,99,256,275,275,90,20,-1,-1,100,1,261,Icyl Seed,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
139,*,デクストラ,Destra,Destra,3,3,2,Purple,-1,-1,4041,20,4745,1590,-1,-1,4621,18.0,10,19,1,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,23,88,91,10,99,256,275,275,90,20,-1,-1,100,1,266,Magus Seed,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
140,*,ラミレス,Ramirez,Ramirez,1,1,5,Silver,-1,-1,4037,0,0,0,-1,-1,9999999,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1000,-1,None,0,Poison,0,-1,24,112,130,0,120,672,392,392,200,80,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
141,*,ビゴロ,Vigoro,Vigoro,1,1,1,Red,-1,-1,4037,35,6301,4087,-1,-1,5473,18.0,9,9,11,11,10,10,4,0,4,4,4,0,0,0,4,10,10,10,10,10,10,1000,-1,None,0,Poison,0,-1,24,91,190,20,112,342,228,228,95,20,-1,-1,100,1,334,Cannon Room Key,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
142,*,ブラキロフス,Dralkor Tank,Dralkor Lacus,3,3,1,Red,-1,-1,1989,15,8054,4678,-1,-1,7671,18.0,9,9,11,11,10,10,0,0,0,20,20,0,0,0,4,10,10,10,10,10,10,3000,-1,None,0,Poison,0,-1,25,94,88,20,84,332,295,236,105,0,-1,-1,100,5,251,Riselem Crystal,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
144,*,ディーゴ,Tortigar,Tortigar,3,3,3,Blue,-1,-1,4089,25,15498,4350,-1,-1,10865,18.0,11,9,11,10,9,10,6,0,6,6,6,6,0,0,6,10,10,10,10,10,10,3500,8,Add Stone + Damage,2,Stone,80,-1,30,434,179,10,74,368,358,358,90,5,-1,-1,100,1,130,Moonlight Robe,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
145,*,ジャオ,Jao,Jao,1,1,3,Blue,-1,-1,4037,25,2979,1277,-1,-1,2681,18.0,11,9,11,10,9,10,10,0,5,5,10,0,0,5,5,10,10,10,10,10,10,1000,-1,None,0,Poison,0,-1,29,107,89,25,156,312,268,268,125,25,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
146,*,マオ,Mao,Mao,1,1,3,Blue,-1,-1,4037,25,2979,1277,-1,-1,2681,18.0,11,9,11,10,9,10,10,0,5,5,10,0,0,5,5,10,10,10,10,10,10,1000,-1,None,0,Poison,0,-1,29,107,89,25,156,312,268,268,125,25,-1,-1,100,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
147,*,ムラジ,Muraji,Muraji,1,1,3,Blue,-1,-1,3127,0,3873,1971,-1,-1,3286,18.0,11,9,11,10,9,10,20,0,20,20,0,0,0,0,20,10,10,10,10,10,10,1000,-1,None,0,Poison,0,-1,31,143,93,0,126,186,224,336,0,25,-1,-1,100,4,245,Magic Dew,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
148,*,ニルヴィナス,Veltarn,Veltarn,3,3,2,Purple,-1,-1,4038,20,13427,6491,-1,-1,10801,18.0,11,14,7,9,10,10,0,0,4,4,4,0,0,0,4,10,10,10,10,10,10,3500,70,Add Confusion + Damage,4,Confusion,40,-1,33,120,187,15,189,400,375,375,100,15,-1,-1,100,1,270,Crystalen Box,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
149,*,ビゴロ,Vigoro,Vigoro,1,1,1,Red,-1,-1,4037,35,18629,6812,-1,-1,14353,18.0,9,9,11,11,10,10,4,0,4,4,4,0,0,0,4,10,10,10,10,10,10,1000,70,Add Confusion + Damage,4,Confusion,80,-1,37,132,243,20,149,498,365,365,95,20,-1,-1,100,1,260,Paranta Seed,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
150,*,ホルシ−ド,Dracoslyth,Dracoslyth,3,3,1,Red,-1,-1,4047,15,3757,1338,-1,-1,6193,18.0,9,7,14,11,10,10,3,5,5,7,7,0,0,10,5,10,10,10,10,10,10,3500,-1,None,0,Poison,0,-1,39,137,172,15,154,484,344,344,95,10,-1,-1,5,1,181,Defensive Aura,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
151,*,ガルシアン,Galcian,Galcian,1,1,4,Yellow,-1,-1,4037,20,29884,10387,-1,-1,21761,18.0,9,10,10,11,9,11,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1000,-1,None,0,Poison,0,-1,38,207,113,15,153,453,340,340,120,10,-1,-1,100,1,218,Valuan Medallion,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
152,*,ラミレス,Ramirez,Ramirez,1,1,5,Silver,-1,-1,4037,15,0,0,-1,-1,9999999,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1000,-1,None,0,Poison,0,-1,37,164,191,15,177,574,574,574,120,25,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
153,*,ラミレス,Ramirez,Ramirez,1,1,5,Silver,-1,-1,4039,20,31338,0,-1,-1,22273,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1000,73,Add Weak + Damage,8,Weak,60,-1,39,541,116,20,203,522,348,348,120,20,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
154,*,ラプラタヌス,Eliminator,Eliminator,3,3,5,Silver,-1,-1,1991,30,18629,6812,-1,-1,20721,18.0,10,10,10,10,11,9,0,0,4,4,4,0,0,0,4,10,10,10,10,10,10,3000,-1,None,0,Poison,0,-1,37,132,116,10,134,421,332,365,115,0,-1,-1,100,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
155,*,ドブラ,Gordo,Gordo,1,1,1,Red,-1,-1,4087,5,896,485,-1,-1,2058,18.0,9,9,11,11,10,10,0,0,10,11,11,11,0,5,10,10,10,10,10,10,10,1000,-1,None,0,Poison,0,-1,21,100,66,5,81,225,200,200,80,5,-1,-1,100,1,259,Cham,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
156,*,ウォン三兄弟,Mad Chef,Furiosus,1,1,1,Red,-1,-1,4039,15,349,188,-1,-1,561,18.0,9,9,11,11,10,10,0,10,10,11,11,11,0,5,10,10,10,10,10,10,10,800,4,Add Poison + Damage,0,Poison,70,-1,21,90,63,15,117,233,190,190,100,25,-1,-1,10,5,286,Red Sardis,20,10,288,Spiked Sunfish,30,20,287,Flying Fish,40,30,285,Sky Sardis
157,*,ラミレス,Ramirez,Ramirez,3,3,5,Silver,-1,-1,4045,25,0,0,-1,-1,24001,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,3500,73,Add Weak + Damage,8,Weak,20,-1,40,550,134,25,174,528,404,404,120,15,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
158,*,ピアストル,Piastol,Piastol,1,1,3,Blue,-1,-1,4039,30,3545,2217,-1,-1,3928,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,15,99,54,15,136,192,60,266,130,30,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
158,ebinit030.dat,ピアストル,Piastol,Piastol,1,1,6,Neutral,-1,-1,4039,30,3545,2217,-1,-1,5204,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,15,99,70,15,136,192,159,266,130,30,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
159,*,ピアストル,Piastol,Piastol,1,1,3,Blue,-1,-1,4039,30,5054,2759,-1,-1,5039,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,18,145,65,15,158,223,82,308,130,30,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
159,ebinit031.dat,ピアストル,Piastol,Piastol,1,1,6,Neutral,-1,-1,4039,30,5054,2759,-1,-1,6029,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,18,145,82,15,158,223,184,308,130,30,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
160,*,ピアストル,Piastol,Piastol,1,1,3,Blue,-1,-1,4039,30,8076,3703,-1,-1,6178,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,23,222,79,15,194,274,101,378,130,30,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
160,ebinit032.dat,ピアストル,Piastol,Piastol,1,1,6,Neutral,-1,-1,4039,30,8076,3703,-1,-1,7393,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,23,222,100,15,194,274,226,378,130,30,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
161,*,ピアストル,Piastol,Piastol,1,1,3,Blue,-1,-1,4039,30,11704,4689,-1,-1,7086,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,28,298,96,15,230,324,133,448,130,30,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
161,ebinit033.dat,ピアストル,Piastol,Piastol,1,1,6,Neutral,-1,-1,4039,30,11704,4689,-1,-1,8757,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,28,298,119,15,230,324,268,448,130,30,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
162,*,ピアストル,Piastol,Piastol,1,1,3,Blue,-1,-1,4039,30,15913,5711,-1,-1,8557,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,33,375,114,15,266,375,171,518,130,30,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
162,ebinit034.dat,ピアストル,Piastol,Piastol,1,1,6,Neutral,-1,-1,4039,30,15913,5711,-1,-1,10121,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,33,375,138,15,266,375,310,518,130,30,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
163,*,ピアストル,Piastol,Piastol,1,1,3,Blue,-1,-1,4039,31,13319,5093,-1,-1,9166,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,30,327,108,16,269,351,108,484,131,31,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
163,ebinit035.dat,ピアストル,Piastol,Piastol,1,1,6,Neutral,-1,-1,4039,31,13319,5093,-1,-1,9187,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,30,327,142,16,269,351,293,484,131,31,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
164,*,ピアストル,Piastol,Piastol,1,1,3,Blue,-1,-1,4039,31,15913,5711,-1,-1,10086,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,33,373,129,16,293,382,183,526,131,31,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
164,ebinit036.dat,ピアストル,Piastol,Piastol,1,1,6,Neutral,-1,-1,4039,31,15913,5711,-1,-1,10001,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,33,373,154,16,293,382,319,526,131,31,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
165,*,ピアストル,Piastol,Piastol,1,1,3,Blue,-1,-1,4039,31,20683,6764,-1,-1,11346,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,38,450,176,16,332,434,362,598,131,31,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
165,ebinit037.dat,ピアストル,Piastol,Piastol,1,1,6,Neutral,-1,-1,4039,31,20683,6764,-1,-1,11346,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,38,450,176,16,332,434,362,598,131,31,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
166,*,ピアストル,Piastol,Piastol,1,1,3,Blue,-1,-1,4039,31,26000,7846,-1,-1,12668,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,43,526,197,16,372,486,406,669,131,31,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
166,ebinit038.dat,ピアストル,Piastol,Piastol,1,1,6,Neutral,-1,-1,4039,31,26000,7846,-1,-1,12668,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,43,526,197,16,372,486,406,669,131,31,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
167,*,ピアストル,Piastol,Piastol,1,1,3,Blue,-1,-1,4039,31,31848,8953,-1,-1,14024,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,48,603,217,16,411,538,449,740,131,31,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
167,ebinit039.dat,ピアストル,Piastol,Piastol,1,1,6,Neutral,-1,-1,4039,31,31848,8953,-1,-1,14024,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,48,603,217,16,411,538,449,740,131,31,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
168,*,ピアストル,Piastol,Piastol,1,1,3,Blue,-1,-1,4039,32,17754,6128,-1,-1,10371,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,35,419,166,17,322,411,346,564,132,32,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
168,ebinit040.dat,ピアストル,Piastol,Piastol,1,1,6,Neutral,-1,-1,4039,32,17754,6128,-1,-1,10371,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,35,419,166,17,322,411,346,564,132,32,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
169,*,ピアストル,Piastol,Piastol,1,1,3,Blue,-1,-1,4039,32,20683,6764,-1,-1,11183,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,38,467,179,17,347,443,372,608,132,32,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
169,ebinit041.dat,ピアストル,Piastol,Piastol,1,1,6,Neutral,-1,-1,4039,32,20683,6764,-1,-1,11183,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,38,467,179,17,347,443,372,608,132,32,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
170,*,ピアストル,Piastol,Piastol,1,1,3,Blue,-1,-1,4039,32,26000,7846,-1,-1,12500,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,43,546,187,17,389,496,342,680,132,32,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
170,ebinit042.dat,ピアストル,Piastol,Piastol,1,1,6,Neutral,-1,-1,4039,32,26000,7846,-1,-1,12494,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,43,546,201,17,389,496,417,680,132,32,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
171,*,ピアストル,Piastol,Piastol,1,1,3,Blue,-1,-1,4039,32,31848,8953,-1,-1,13872,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,48,625,207,17,430,548,382,752,132,32,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
171,ebinit043.dat,ピアストル,Piastol,Piastol,1,1,6,Neutral,-1,-1,4039,32,31848,8953,-1,-1,13839,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,48,625,222,17,430,548,461,752,132,32,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
172,*,ピアストル,Piastol,Piastol,1,1,3,Blue,-1,-1,4039,32,38217,10083,-1,-1,15154,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,53,704,228,17,471,601,424,825,132,32,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
172,ebinit044.dat,ピアストル,Piastol,Piastol,1,1,6,Neutral,-1,-1,4039,32,38217,10083,-1,-1,15139,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,53,704,244,17,471,601,506,825,132,32,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
173,*,ピアストル,Piastol,Piastol,1,1,3,Blue,-1,-1,4039,33,22745,7194,-1,-1,11722,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,40,518,207,18,380,493,397,640,133,33,-1,-1,100,1,120,Light Dress,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
173,ebinit045.dat,ピアストル,Piastol,Piastol,1,1,6,Neutral,-1,-1,4039,33,22745,7194,-1,-1,11722,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,40,518,207,18,380,469,397,640,133,33,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
174,*,ピアストル,Piastol,Piastol,1,1,3,Blue,-1,-1,4039,33,26000,7846,-1,-1,13571,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,43,567,221,18,406,556,424,684,133,33,-1,-1,100,1,120,Light Dress,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
174,ebinit046.dat,ピアストル,Piastol,Piastol,1,1,6,Neutral,-1,-1,4039,33,26000,7846,-1,-1,12519,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,43,567,221,18,406,501,424,684,133,33,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
175,*,ピアストル,Piastol,Piastol,1,1,3,Blue,-1,-1,4039,33,31848,8953,-1,-1,14049,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,48,648,245,18,449,615,470,757,133,33,-1,-1,100,1,120,Light Dress,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
175,ebinit047.dat,ピアストル,Piastol,Piastol,1,1,6,Neutral,-1,-1,4039,33,31848,8953,-1,-1,13816,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,48,648,245,18,449,554,470,757,133,33,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
176,*,ピアストル,Piastol,Piastol,1,1,3,Blue,-1,-1,4039,33,38217,10083,-1,-1,15816,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,53,730,257,18,492,666,456,829,133,33,-1,-1,100,1,120,Light Dress,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
176,ebinit048.dat,ピアストル,Piastol,Piastol,1,1,6,Neutral,-1,-1,4039,33,38217,10083,-1,-1,15161,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,53,730,268,18,492,608,515,829,133,33,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
177,*,ピアストル,Piastol,Piastol,1,1,3,Blue,-1,-1,4039,33,45096,11236,-1,-1,17139,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,58,811,301,18,535,715,605,902,133,33,-1,-1,100,1,120,Light Dress,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
177,ebinit049.dat,ピアストル,Piastol,Piastol,1,1,6,Neutral,-1,-1,4039,33,45096,11236,-1,-1,16494,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,80,-1,58,811,292,18,535,661,560,902,133,33,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
178,*,タラ,Tara,Tara,1,1,0,Green,-1,-1,4039,40,5046,2636,-1,-1,4857,18.0,9,9,11,11,9,11,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,69,Add Sleep + Damage,3,Sleep,40,-1,35,124,165,30,203,378,365,187,150,20,-1,-1,100,1,251,Riselem Crystal,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
178,ebinit050.dat,タラ,Tara,Tara,1,1,0,Green,-1,-1,4039,40,5046,2636,-1,-1,4117,18.0,7,7,13,13,7,13,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,35,124,163,30,203,356,358,187,150,20,-1,-1,0,1,251,Riselem Crystal,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
179,*,タラ,Tara,Tara,1,1,0,Green,-1,-1,4039,41,5878,2910,-1,-1,5298,18.0,9,9,11,11,9,11,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,69,Add Sleep + Damage,3,Sleep,40,-1,38,134,211,31,219,479,504,201,151,21,-1,-1,100,1,251,Riselem Crystal,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
179,ebinit051.dat,タラ,Tara,Tara,1,1,0,Green,-1,-1,4039,41,5878,2910,-1,-1,4475,18.0,7,7,13,13,7,13,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,38,134,176,31,219,395,386,201,151,21,-1,-1,0,1,251,Riselem Crystal,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
