Entry ID,[Filter],Initiative,Magic EXP,Enemy 1 ID,[JP Enemy 1 Name],[US Enemy 1 Name],Enemy 2 ID,[JP Enemy 2 Name],[US Enemy 2 Name],Enemy 3 ID,[JP Enemy 3 Name],[US Enemy 3 Name],Enemy 4 ID,[JP Enemy 4 Name],[US Enemy 4 Name],Enemy 5 ID,[JP Enemy 5 Name],[US Enemy 5 Name],Enemy 6 ID,[JP Enemy 6 Name],[US Enemy 6 Name],Enemy 7 ID,[JP Enemy 7 Name],[US Enemy 7 Name],Enemy 8 ID,[JP Enemy 8 Name],[US Enemy 8 Name]
7,A111B_EP.BIN,92,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None
8,A111B_EP.BIN,92,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None
9,A111B_EP.BIN,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None
10,A111B_EP.BIN,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,41,エルモンテ,Elooper,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None
11,A111B_EP.BIN,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None
12,A111B_EP.BIN,87,2,48,デ式ディガー,Digger,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
13,A111B_EP.BIN,87,2,48,デ式ディガー,Digger,48,デ式ディガー,Digger,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None
14,A111B_EP.BIN,77,2,48,デ式ディガー,Digger,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None,255,None,None
15,A111B_EP.BIN,77,2,48,デ式ディガー,Digger,48,デ式ディガー,Digger,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None
16,A111B_EP.BIN,82,2,33,ガランガラン,Serpentis,33,ガランガラン,Serpentis,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
17,A111B_EP.BIN,87,2,33,ガランガラン,Serpentis,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
18,A111B_EP.BIN,87,2,33,ガランガラン,Serpentis,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
19,A111B_EP.BIN,87,2,33,ガランガラン,Serpentis,33,ガランガラン,Serpentis,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,A111B_EP.BIN,77,2,33,ガランガラン,Serpentis,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
21,A111B_EP.BIN,77,2,33,ガランガラン,Serpentis,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None,255,None,None
22,A111B_EP.BIN,77,2,33,ガランガラン,Serpentis,33,ガランガラン,Serpentis,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None,255,None,None
23,A111B_EP.BIN,87,2,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
24,A111B_EP.BIN,87,2,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,255,None,None,255,None,None,255,None,None,255,None,None
25,A111B_EP.BIN,82,2,48,デ式ディガー,Digger,48,デ式ディガー,Digger,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
26,A111B_EP.BIN,82,2,48,デ式ディガー,Digger,48,デ式ディガー,Digger,48,デ式ディガー,Digger,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None
27,A111B_EP.BIN,82,2,73,採掘士,Mine Patrol,48,デ式ディガー,Digger,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
28,A111B_EP.BIN,82,2,73,採掘士,Mine Patrol,48,デ式ディガー,Digger,48,デ式ディガー,Digger,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None
29,A111B_EP.BIN,82,2,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
30,A111B_EP.BIN,82,2,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,48,デ式ディガー,Digger,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None
31,A111B_EP.BIN,82,2,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None
0,A111C_EP.BIN,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,255,None,None,255,None,None,255,None,None
1,A111C_EP.BIN,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,255,None,None
2,A111C_EP.BIN,97,2,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,A111C_EP.BIN,97,2,41,エルモンテ,Elooper,41,エルモンテ,Elooper,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None
4,A111C_EP.BIN,82,2,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,A111C_EP.BIN,82,2,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None
6,A111C_EP.BIN,92,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None
7,A111C_EP.BIN,92,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None
8,A111C_EP.BIN,92,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None
9,A111C_EP.BIN,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None
10,A111C_EP.BIN,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,41,エルモンテ,Elooper,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None
11,A111C_EP.BIN,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None
12,A111C_EP.BIN,87,2,48,デ式ディガー,Digger,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
13,A111C_EP.BIN,87,2,48,デ式ディガー,Digger,48,デ式ディガー,Digger,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None
14,A111C_EP.BIN,77,2,48,デ式ディガー,Digger,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None,255,None,None
15,A111C_EP.BIN,77,2,48,デ式ディガー,Digger,48,デ式ディガー,Digger,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None
16,A111C_EP.BIN,82,2,33,ガランガラン,Serpentis,33,ガランガラン,Serpentis,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
17,A111C_EP.BIN,87,2,33,ガランガラン,Serpentis,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
18,A111C_EP.BIN,87,2,33,ガランガラン,Serpentis,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
19,A111C_EP.BIN,87,2,33,ガランガラン,Serpentis,33,ガランガラン,Serpentis,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,A111C_EP.BIN,77,2,33,ガランガラン,Serpentis,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
21,A111C_EP.BIN,77,2,33,ガランガラン,Serpentis,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None,255,None,None
22,A111C_EP.BIN,77,2,33,ガランガラン,Serpentis,33,ガランガラン,Serpentis,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None,255,None,None
23,A111C_EP.BIN,87,2,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
24,A111C_EP.BIN,87,2,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,255,None,None,255,None,None,255,None,None,255,None,None
25,A111C_EP.BIN,82,2,48,デ式ディガー,Digger,48,デ式ディガー,Digger,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
26,A111C_EP.BIN,82,2,48,デ式ディガー,Digger,48,デ式ディガー,Digger,48,デ式ディガー,Digger,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None
27,A111C_EP.BIN,82,2,73,採掘士,Mine Patrol,48,デ式ディガー,Digger,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
28,A111C_EP.BIN,82,2,73,採掘士,Mine Patrol,48,デ式ディガー,Digger,48,デ式ディガー,Digger,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None
29,A111C_EP.BIN,82,2,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
30,A111C_EP.BIN,82,2,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,48,デ式ディガー,Digger,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None
31,A111C_EP.BIN,82,2,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None
0,A111D_EP.BIN,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,255,None,None,255,None,None,255,None,None
1,A111D_EP.BIN,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,255,None,None
2,A111D_EP.BIN,97,2,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,A111D_EP.BIN,97,2,41,エルモンテ,Elooper,41,エルモンテ,Elooper,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None
4,A111D_EP.BIN,82,2,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,A111D_EP.BIN,82,2,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None
6,A111D_EP.BIN,92,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None
7,A111D_EP.BIN,92,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None
8,A111D_EP.BIN,92,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None
9,A111D_EP.BIN,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None
10,A111D_EP.BIN,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,41,エルモンテ,Elooper,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None
11,A111D_EP.BIN,87,2,90,キュキュ,Tsorok,90,キュキュ,Tsorok,90,キュキュ,Tsorok,41,エルモンテ,Elooper,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None
12,A111D_EP.BIN,87,2,48,デ式ディガー,Digger,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
13,A111D_EP.BIN,87,2,48,デ式ディガー,Digger,48,デ式ディガー,Digger,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None
14,A111D_EP.BIN,77,2,48,デ式ディガー,Digger,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None,255,None,None
15,A111D_EP.BIN,77,2,48,デ式ディガー,Digger,48,デ式ディガー,Digger,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None
16,A111D_EP.BIN,82,2,33,ガランガラン,Serpentis,33,ガランガラン,Serpentis,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
17,A111D_EP.BIN,87,2,33,ガランガラン,Serpentis,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
18,A111D_EP.BIN,87,2,33,ガランガラン,Serpentis,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
19,A111D_EP.BIN,87,2,33,ガランガラン,Serpentis,33,ガランガラン,Serpentis,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,A111D_EP.BIN,77,2,33,ガランガラン,Serpentis,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
21,A111D_EP.BIN,77,2,33,ガランガラン,Serpentis,47,プラニナ,Lucich,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None,255,None,None
22,A111D_EP.BIN,77,2,33,ガランガラン,Serpentis,33,ガランガラン,Serpentis,47,プラニナ,Lucich,47,プラニナ,Lucich,255,None,None,255,None,None,255,None,None,255,None,None
23,A111D_EP.BIN,87,2,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
24,A111D_EP.BIN,87,2,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,255,None,None,255,None,None,255,None,None,255,None,None
25,A111D_EP.BIN,82,2,48,デ式ディガー,Digger,48,デ式ディガー,Digger,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
26,A111D_EP.BIN,82,2,48,デ式ディガー,Digger,48,デ式ディガー,Digger,48,デ式ディガー,Digger,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None
27,A111D_EP.BIN,82,2,73,採掘士,Mine Patrol,48,デ式ディガー,Digger,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
28,A111D_EP.BIN,82,2,73,採掘士,Mine Patrol,48,デ式ディガー,Digger,48,デ式ディガー,Digger,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None
29,A111D_EP.BIN,82,2,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
30,A111D_EP.BIN,82,2,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,48,デ式ディガー,Digger,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None
31,A111D_EP.BIN,82,2,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,73,採掘士,Mine Patrol,48,デ式ディガー,Digger,255,None,None,255,None,None,255,None,None,255,None,None
0,A112B_EP.BIN,95,2,92,ランギット,Langry,92,ランギット,Langry,92,ランギット,Langry,92,ランギット,Langry,92,ランギット,Langry,255,None,None,255,None,None,255,None,None
1,A112B_EP.BIN,95,2,92,ランギット,Langry,92,ランギット,Langry,92,ランギット,Langry,92,ランギット,Langry,92,ランギット,Langry,92,ランギット,Langry,92,ランギット,Langry,255,None,None
2,A112B_EP.BIN,105,2,22,ベルハウンド,Ferlith,22,ベルハウンド,Ferlith,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,A112B_EP.BIN,105,2,22,ベルハウンド,Ferlith,22,ベルハウンド,Ferlith,22,ベルハウンド,Ferlith,22,ベルハウンド,Ferlith,255,None,None,255,None,None,255,None,None,255,None,None
4,A112B_EP.BIN,85,2,35,クチュ,Que'lak,35,クチュ,Que'lak,35,クチュ,Que'lak,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,A112B_EP.BIN,80,2,35,クチュ,Que'lak,35,クチュ,Que'lak,35,クチュ,Que'lak,35,クチュ,Que'lak,35,クチュ,Que'lak,255,None,None,255,None,None,255,None,None
6,A112B_EP.BIN,100,2,22,ベルハウンド,Ferlith,92,ランギット,Langry,92,ランギット,Langry,92,ランギット,Langry,92,ランギット,Langry,255,None,None,255,None,None,255,None,None
7,A112B_EP.BIN,100,2,22,ベルハウンド,Ferlith,92,ランギット,Langry,92,ランギット,Langry,92,ランギット,Langry,92,ランギット,Langry,92,ランギット,Langry,92,ランギット,Langry,255,None,None
8,A112B_EP.BIN,85,2,35,クチュ,Que'lak,92,ランギット,Langry,92,ランギット,Langry,92,ランギット,Langry,255,None,None,255,None,None,255,None,None,255,None,None
9,A112B_EP.BIN,85,2,35,クチュ,Que'lak,35,クチュ,Que'lak,92,ランギット,Langry,92,ランギット,Langry,92,ランギット,Langry,92,ランギット,Langry,255,None,None,255,None,None
10,A112B_EP.BIN,90,2,35,クチュ,Que'lak,35,クチュ,Que'lak,22,ベルハウンド,Ferlith,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,A112B_EP.BIN,90,2,35,クチュ,Que'lak,35,クチュ,Que'lak,35,クチュ,Que'lak,22,ベルハウンド,Ferlith,255,None,None,255,None,None,255,None,None,255,None,None
12,A112B_EP.BIN,80,2,35,クチュ,Que'lak,35,クチュ,Que'lak,35,クチュ,Que'lak,35,クチュ,Que'lak,22,ベルハウンド,Ferlith,22,ベルハウンド,Ferlith,255,None,None,255,None,None
13,A112B_EP.BIN,95,2,94,マヌー,Totelm,94,マヌー,Totelm,94,マヌー,Totelm,94,マヌー,Totelm,255,None,None,255,None,None,255,None,None,255,None,None
14,A112B_EP.BIN,90,2,94,マヌー,Totelm,94,マヌー,Totelm,94,マヌー,Totelm,94,マヌー,Totelm,94,マヌー,Totelm,94,マヌー,Totelm,94,マヌー,Totelm,94,マヌー,Totelm
15,A112B_EP.BIN,90,2,94,マヌー,Totelm,94,マヌー,Totelm,94,マヌー,Totelm,94,マヌー,Totelm,92,ランギット,Langry,92,ランギット,Langry,255,None,None,255,None,None
16,A112B_EP.BIN,90,2,94,マヌー,Totelm,94,マヌー,Totelm,94,マヌー,Totelm,94,マヌー,Totelm,92,ランギット,Langry,92,ランギット,Langry,92,ランギット,Langry,255,None,None
17,A112B_EP.BIN,95,2,94,マヌー,Totelm,94,マヌー,Totelm,94,マヌー,Totelm,94,マヌー,Totelm,22,ベルハウンド,Ferlith,255,None,None,255,None,None,255,None,None
18,A112B_EP.BIN,95,2,94,マヌー,Totelm,94,マヌー,Totelm,94,マヌー,Totelm,94,マヌー,Totelm,22,ベルハウンド,Ferlith,22,ベルハウンド,Ferlith,255,None,None,255,None,None
19,A112B_EP.BIN,85,2,94,マヌー,Totelm,94,マヌー,Totelm,94,マヌー,Totelm,94,マヌー,Totelm,35,クチュ,Que'lak,255,None,None,255,None,None,255,None,None
20,A112B_EP.BIN,85,2,94,マヌー,Totelm,94,マヌー,Totelm,94,マヌー,Totelm,94,マヌー,Totelm,35,クチュ,Que'lak,35,クチュ,Que'lak,255,None,None,255,None,None
21,A112B_EP.BIN,95,2,94,マヌー,Totelm,94,マヌー,Totelm,94,マヌー,Totelm,94,マヌー,Totelm,92,ランギット,Langry,92,ランギット,Langry,22,ベルハウンド,Ferlith,255,None,None
22,A112B_EP.BIN,95,2,38,レジボン,Slothstra,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
23,A112B_EP.BIN,95,2,38,レジボン,Slothstra,92,ランギット,Langry,92,ランギット,Langry,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
24,A112B_EP.BIN,95,2,38,レジボン,Slothstra,35,クチュ,Que'lak,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
25,A112B_EP.BIN,105,2,39,ミラドール,Polraxis,39,ミラドール,Polraxis,39,ミラドール,Polraxis,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
26,A112B_EP.BIN,100,2,39,ミラドール,Polraxis,39,ミラドール,Polraxis,39,ミラドール,Polraxis,39,ミラドール,Polraxis,39,ミラドール,Polraxis,255,None,None,255,None,None,255,None,None
27,A112B_EP.BIN,100,2,39,ミラドール,Polraxis,94,マヌー,Totelm,94,マヌー,Totelm,94,マヌー,Totelm,94,マヌー,Totelm,255,None,None,255,None,None,255,None,None
28,A112B_EP.BIN,95,2,39,ミラドール,Polraxis,39,ミラドール,Polraxis,39,ミラドール,Polraxis,94,マヌー,Totelm,94,マヌー,Totelm,94,マヌー,Totelm,94,マヌー,Totelm,255,None,None
29,A112B_EP.BIN,105,2,39,ミラドール,Polraxis,92,ランギット,Langry,92,ランギット,Langry,92,ランギット,Langry,255,None,None,255,None,None,255,None,None,255,None,None
30,A112B_EP.BIN,95,2,39,ミラドール,Polraxis,92,ランギット,Langry,92,ランギット,Langry,92,ランギット,Langry,92,ランギット,Langry,92,ランギット,Langry,92,ランギット,Langry,255,None,None
31,A112B_EP.BIN,100,2,39,ミラドール,Polraxis,39,ミラドール,Polraxis,92,ランギット,Langry,92,ランギット,Langry,92,ランギット,Langry,92,ランギット,Langry,255,None,None,255,None,None
0,A114A_EP.BIN,102,1,42,フードン,Grapor,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,A114A_EP.BIN,102,1,42,フードン,Grapor,42,フードン,Grapor,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
2,A114A_EP.BIN,102,1,42,フードン,Grapor,42,フードン,Grapor,42,フードン,Grapor,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,A114A_EP.BIN,102,1,42,フードン,Grapor,42,フードン,Grapor,42,フードン,Grapor,42,フードン,Grapor,255,None,None,255,None,None,255,None,None,255,None,None
4,A114A_EP.BIN,102,1,42,フードン,Grapor,42,フードン,Grapor,42,フードン,Grapor,42,フードン,Grapor,42,フードン,Grapor,255,None,None,255,None,None,255,None,None
5,A114A_EP.BIN,102,1,42,フードン,Grapor,42,フードン,Grapor,42,フードン,Grapor,42,フードン,Grapor,42,フードン,Grapor,42,フードン,Grapor,255,None,None,255,None,None
0,A115B_EP.BIN,97,2,50,ブブロッカ,Burocca,50,ブブロッカ,Burocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,A115B_EP.BIN,92,2,50,ブブロッカ,Burocca,50,ブブロッカ,Burocca,50,ブブロッカ,Burocca,50,ブブロッカ,Burocca,255,None,None,255,None,None,255,None,None,255,None,None
2,A115B_EP.BIN,102,2,26,パラミス,Baroo,26,パラミス,Baroo,26,パラミス,Baroo,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,A115B_EP.BIN,92,2,26,パラミス,Baroo,26,パラミス,Baroo,26,パラミス,Baroo,26,パラミス,Baroo,26,パラミス,Baroo,255,None,None,255,None,None,255,None,None
4,A115B_EP.BIN,107,2,21,ベルクロード,Feralisk,21,ベルクロード,Feralisk,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,A115B_EP.BIN,107,2,21,ベルクロード,Feralisk,21,ベルクロード,Feralisk,21,ベルクロード,Feralisk,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,A115B_EP.BIN,102,2,11,フォカラルガ,Walrenk,11,フォカラルガ,Walrenk,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,A115B_EP.BIN,92,2,11,フォカラルガ,Walrenk,50,ブブロッカ,Burocca,50,ブブロッカ,Burocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
8,A115B_EP.BIN,92,2,11,フォカラルガ,Walrenk,50,ブブロッカ,Burocca,50,ブブロッカ,Burocca,50,ブブロッカ,Burocca,50,ブブロッカ,Burocca,50,ブブロッカ,Burocca,50,ブブロッカ,Burocca,255,None,None
9,A115B_EP.BIN,92,2,11,フォカラルガ,Walrenk,11,フォカラルガ,Walrenk,50,ブブロッカ,Burocca,50,ブブロッカ,Burocca,255,None,None,255,None,None,255,None,None,255,None,None
10,A115B_EP.BIN,107,2,21,ベルクロード,Feralisk,26,パラミス,Baroo,26,パラミス,Baroo,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,A115B_EP.BIN,92,2,21,ベルクロード,Feralisk,26,パラミス,Baroo,26,パラミス,Baroo,26,パラミス,Baroo,255,None,None,255,None,None,255,None,None,255,None,None
12,A115B_EP.BIN,92,2,21,ベルクロード,Feralisk,21,ベルクロード,Feralisk,26,パラミス,Baroo,26,パラミス,Baroo,255,None,None,255,None,None,255,None,None,255,None,None
13,A115B_EP.BIN,92,2,11,フォカラルガ,Walrenk,50,ブブロッカ,Burocca,26,パラミス,Baroo,26,パラミス,Baroo,255,None,None,255,None,None,255,None,None,255,None,None
14,A115B_EP.BIN,92,2,11,フォカラルガ,Walrenk,50,ブブロッカ,Burocca,50,ブブロッカ,Burocca,21,ベルクロード,Feralisk,255,None,None,255,None,None,255,None,None,255,None,None
