Entry ID,[Filter],Initiative,Magic EXP,Enemy #0 ID,[JP enemy #0 name],Enemy #1 ID,[JP enemy #1 name],Enemy #2 ID,[JP enemy #2 name],Enemy #3 ID,[JP enemy #3 name],Enemy #4 ID,[JP enemy #4 name],Enemy #5 ID,[JP enemy #5 name],Enemy #6 ID,[JP enemy #6 name],Enemy #7 ID,[JP enemy #7 name]
10,A111B_EP.BIN,87,2,90,キュキュ,90,キュキュ,41,エルモンテ,41,エルモンテ,47,プラニナ,47,プラニナ,255,None,255,None
11,A111B_EP.BIN,87,2,90,キュキュ,90,キュキュ,90,キュキュ,41,エルモンテ,47,プラニナ,47,プラニナ,255,None,255,None
12,A111B_EP.BIN,87,2,48,デ式ディガー,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None,255,None,255,None
13,A111B_EP.BIN,87,2,48,デ式ディガー,48,デ式ディガー,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None,255,None
14,A111B_EP.BIN,77,2,48,デ式ディガー,47,プラニナ,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None
15,A111B_EP.BIN,77,2,48,デ式ディガー,48,デ式ディガー,47,プラニナ,47,プラニナ,47,プラニナ,255,None,255,None,255,None
16,A111B_EP.BIN,82,2,33,ガランガラン,33,ガランガラン,255,None,255,None,255,None,255,None,255,None,255,None
17,A111B_EP.BIN,87,2,33,ガランガラン,41,エルモンテ,255,None,255,None,255,None,255,None,255,None,255,None
18,A111B_EP.BIN,87,2,33,ガランガラン,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None,255,None,255,None
19,A111B_EP.BIN,87,2,33,ガランガラン,33,ガランガラン,41,エルモンテ,255,None,255,None,255,None,255,None,255,None
20,A111B_EP.BIN,77,2,33,ガランガラン,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None,255,None
21,A111B_EP.BIN,77,2,33,ガランガラン,47,プラニナ,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None
22,A111B_EP.BIN,77,2,33,ガランガラン,33,ガランガラン,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None
23,A111B_EP.BIN,87,2,73,採掘士,73,採掘士,73,採掘士,255,None,255,None,255,None,255,None,255,None
24,A111B_EP.BIN,87,2,73,採掘士,73,採掘士,73,採掘士,73,採掘士,255,None,255,None,255,None,255,None
25,A111B_EP.BIN,82,2,48,デ式ディガー,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None,255,None
26,A111B_EP.BIN,82,2,48,デ式ディガー,48,デ式ディガー,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None
27,A111B_EP.BIN,82,2,73,採掘士,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None,255,None
28,A111B_EP.BIN,82,2,73,採掘士,48,デ式ディガー,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None
29,A111B_EP.BIN,82,2,73,採掘士,73,採掘士,48,デ式ディガー,255,None,255,None,255,None,255,None,255,None
30,A111B_EP.BIN,82,2,73,採掘士,73,採掘士,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None
31,A111B_EP.BIN,82,2,73,採掘士,73,採掘士,73,採掘士,48,デ式ディガー,255,None,255,None,255,None,255,None
0,A111C_EP.BIN,87,2,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,255,None,255,None,255,None
1,A111C_EP.BIN,87,2,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,255,None
2,A111C_EP.BIN,97,2,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None,255,None,255,None,255,None
3,A111C_EP.BIN,97,2,41,エルモンテ,41,エルモンテ,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None,255,None
4,A111C_EP.BIN,82,2,47,プラニナ,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None,255,None
5,A111C_EP.BIN,82,2,47,プラニナ,47,プラニナ,47,プラニナ,47,プラニナ,47,プラニナ,255,None,255,None,255,None
6,A111C_EP.BIN,92,2,90,キュキュ,90,キュキュ,90,キュキュ,41,エルモンテ,255,None,255,None,255,None,255,None
7,A111C_EP.BIN,92,2,90,キュキュ,90,キュキュ,90,キュキュ,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None
8,A111C_EP.BIN,92,2,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,41,エルモンテ,41,エルモンテ,255,None
9,A111C_EP.BIN,87,2,90,キュキュ,90,キュキュ,90,キュキュ,41,エルモンテ,47,プラニナ,255,None,255,None,255,None
10,A111C_EP.BIN,87,2,90,キュキュ,90,キュキュ,41,エルモンテ,41,エルモンテ,47,プラニナ,47,プラニナ,255,None,255,None
11,A111C_EP.BIN,87,2,90,キュキュ,90,キュキュ,90,キュキュ,41,エルモンテ,47,プラニナ,47,プラニナ,255,None,255,None
12,A111C_EP.BIN,87,2,48,デ式ディガー,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None,255,None,255,None
13,A111C_EP.BIN,87,2,48,デ式ディガー,48,デ式ディガー,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None,255,None
14,A111C_EP.BIN,77,2,48,デ式ディガー,47,プラニナ,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None
15,A111C_EP.BIN,77,2,48,デ式ディガー,48,デ式ディガー,47,プラニナ,47,プラニナ,47,プラニナ,255,None,255,None,255,None
16,A111C_EP.BIN,82,2,33,ガランガラン,33,ガランガラン,255,None,255,None,255,None,255,None,255,None,255,None
17,A111C_EP.BIN,87,2,33,ガランガラン,41,エルモンテ,255,None,255,None,255,None,255,None,255,None,255,None
18,A111C_EP.BIN,87,2,33,ガランガラン,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None,255,None,255,None
19,A111C_EP.BIN,87,2,33,ガランガラン,33,ガランガラン,41,エルモンテ,255,None,255,None,255,None,255,None,255,None
20,A111C_EP.BIN,77,2,33,ガランガラン,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None,255,None
21,A111C_EP.BIN,77,2,33,ガランガラン,47,プラニナ,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None
22,A111C_EP.BIN,77,2,33,ガランガラン,33,ガランガラン,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None
23,A111C_EP.BIN,87,2,73,採掘士,73,採掘士,73,採掘士,255,None,255,None,255,None,255,None,255,None
24,A111C_EP.BIN,87,2,73,採掘士,73,採掘士,73,採掘士,73,採掘士,255,None,255,None,255,None,255,None
25,A111C_EP.BIN,82,2,48,デ式ディガー,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None,255,None
26,A111C_EP.BIN,82,2,48,デ式ディガー,48,デ式ディガー,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None
27,A111C_EP.BIN,82,2,73,採掘士,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None,255,None
28,A111C_EP.BIN,82,2,73,採掘士,48,デ式ディガー,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None
29,A111C_EP.BIN,82,2,73,採掘士,73,採掘士,48,デ式ディガー,255,None,255,None,255,None,255,None,255,None
30,A111C_EP.BIN,82,2,73,採掘士,73,採掘士,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None
31,A111C_EP.BIN,82,2,73,採掘士,73,採掘士,73,採掘士,48,デ式ディガー,255,None,255,None,255,None,255,None
0,A111D_EP.BIN,87,2,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,255,None,255,None,255,None
1,A111D_EP.BIN,87,2,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,255,None
2,A111D_EP.BIN,97,2,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None,255,None,255,None,255,None
3,A111D_EP.BIN,97,2,41,エルモンテ,41,エルモンテ,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None,255,None
4,A111D_EP.BIN,82,2,47,プラニナ,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None,255,None
5,A111D_EP.BIN,82,2,47,プラニナ,47,プラニナ,47,プラニナ,47,プラニナ,47,プラニナ,255,None,255,None,255,None
6,A111D_EP.BIN,92,2,90,キュキュ,90,キュキュ,90,キュキュ,41,エルモンテ,255,None,255,None,255,None,255,None
7,A111D_EP.BIN,92,2,90,キュキュ,90,キュキュ,90,キュキュ,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None
8,A111D_EP.BIN,92,2,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,90,キュキュ,41,エルモンテ,41,エルモンテ,255,None
9,A111D_EP.BIN,87,2,90,キュキュ,90,キュキュ,90,キュキュ,41,エルモンテ,47,プラニナ,255,None,255,None,255,None
10,A111D_EP.BIN,87,2,90,キュキュ,90,キュキュ,41,エルモンテ,41,エルモンテ,47,プラニナ,47,プラニナ,255,None,255,None
11,A111D_EP.BIN,87,2,90,キュキュ,90,キュキュ,90,キュキュ,41,エルモンテ,47,プラニナ,47,プラニナ,255,None,255,None
12,A111D_EP.BIN,87,2,48,デ式ディガー,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None,255,None,255,None
13,A111D_EP.BIN,87,2,48,デ式ディガー,48,デ式ディガー,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None,255,None
14,A111D_EP.BIN,77,2,48,デ式ディガー,47,プラニナ,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None
15,A111D_EP.BIN,77,2,48,デ式ディガー,48,デ式ディガー,47,プラニナ,47,プラニナ,47,プラニナ,255,None,255,None,255,None
16,A111D_EP.BIN,82,2,33,ガランガラン,33,ガランガラン,255,None,255,None,255,None,255,None,255,None,255,None
17,A111D_EP.BIN,87,2,33,ガランガラン,41,エルモンテ,255,None,255,None,255,None,255,None,255,None,255,None
18,A111D_EP.BIN,87,2,33,ガランガラン,41,エルモンテ,41,エルモンテ,255,None,255,None,255,None,255,None,255,None
19,A111D_EP.BIN,87,2,33,ガランガラン,33,ガランガラン,41,エルモンテ,255,None,255,None,255,None,255,None,255,None
20,A111D_EP.BIN,77,2,33,ガランガラン,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None,255,None
21,A111D_EP.BIN,77,2,33,ガランガラン,47,プラニナ,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None
22,A111D_EP.BIN,77,2,33,ガランガラン,33,ガランガラン,47,プラニナ,47,プラニナ,255,None,255,None,255,None,255,None
23,A111D_EP.BIN,87,2,73,採掘士,73,採掘士,73,採掘士,255,None,255,None,255,None,255,None,255,None
24,A111D_EP.BIN,87,2,73,採掘士,73,採掘士,73,採掘士,73,採掘士,255,None,255,None,255,None,255,None
25,A111D_EP.BIN,82,2,48,デ式ディガー,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None,255,None
26,A111D_EP.BIN,82,2,48,デ式ディガー,48,デ式ディガー,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None
27,A111D_EP.BIN,82,2,73,採掘士,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None,255,None
28,A111D_EP.BIN,82,2,73,採掘士,48,デ式ディガー,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None
29,A111D_EP.BIN,82,2,73,採掘士,73,採掘士,48,デ式ディガー,255,None,255,None,255,None,255,None,255,None
30,A111D_EP.BIN,82,2,73,採掘士,73,採掘士,48,デ式ディガー,48,デ式ディガー,255,None,255,None,255,None,255,None
31,A111D_EP.BIN,82,2,73,採掘士,73,採掘士,73,採掘士,48,デ式ディガー,255,None,255,None,255,None,255,None
0,A112B_EP.BIN,95,2,92,ランギット,92,ランギット,92,ランギット,92,ランギット,92,ランギット,255,None,255,None,255,None
1,A112B_EP.BIN,95,2,92,ランギット,92,ランギット,92,ランギット,92,ランギット,92,ランギット,92,ランギット,92,ランギット,255,None
2,A112B_EP.BIN,105,2,22,ベルハウンド,22,ベルハウンド,255,None,255,None,255,None,255,None,255,None,255,None
3,A112B_EP.BIN,105,2,22,ベルハウンド,22,ベルハウンド,22,ベルハウンド,22,ベルハウンド,255,None,255,None,255,None,255,None
4,A112B_EP.BIN,85,2,35,クチュ,35,クチュ,35,クチュ,255,None,255,None,255,None,255,None,255,None
5,A112B_EP.BIN,80,2,35,クチュ,35,クチュ,35,クチュ,35,クチュ,35,クチュ,255,None,255,None,255,None
6,A112B_EP.BIN,100,2,22,ベルハウンド,92,ランギット,92,ランギット,92,ランギット,92,ランギット,255,None,255,None,255,None
7,A112B_EP.BIN,100,2,22,ベルハウンド,92,ランギット,92,ランギット,92,ランギット,92,ランギット,92,ランギット,92,ランギット,255,None
8,A112B_EP.BIN,85,2,35,クチュ,92,ランギット,92,ランギット,92,ランギット,255,None,255,None,255,None,255,None
9,A112B_EP.BIN,85,2,35,クチュ,35,クチュ,92,ランギット,92,ランギット,92,ランギット,92,ランギット,255,None,255,None
10,A112B_EP.BIN,90,2,35,クチュ,35,クチュ,22,ベルハウンド,255,None,255,None,255,None,255,None,255,None
11,A112B_EP.BIN,90,2,35,クチュ,35,クチュ,35,クチュ,22,ベルハウンド,255,None,255,None,255,None,255,None
12,A112B_EP.BIN,80,2,35,クチュ,35,クチュ,35,クチュ,35,クチュ,22,ベルハウンド,22,ベルハウンド,255,None,255,None
13,A112B_EP.BIN,95,2,94,マヌー,94,マヌー,94,マヌー,94,マヌー,255,None,255,None,255,None,255,None
14,A112B_EP.BIN,90,2,94,マヌー,94,マヌー,94,マヌー,94,マヌー,94,マヌー,94,マヌー,94,マヌー,94,マヌー
15,A112B_EP.BIN,90,2,94,マヌー,94,マヌー,94,マヌー,94,マヌー,92,ランギット,92,ランギット,255,None,255,None
16,A112B_EP.BIN,90,2,94,マヌー,94,マヌー,94,マヌー,94,マヌー,92,ランギット,92,ランギット,92,ランギット,255,None
17,A112B_EP.BIN,95,2,94,マヌー,94,マヌー,94,マヌー,94,マヌー,22,ベルハウンド,255,None,255,None,255,None
18,A112B_EP.BIN,95,2,94,マヌー,94,マヌー,94,マヌー,94,マヌー,22,ベルハウンド,22,ベルハウンド,255,None,255,None
19,A112B_EP.BIN,85,2,94,マヌー,94,マヌー,94,マヌー,94,マヌー,35,クチュ,255,None,255,None,255,None
20,A112B_EP.BIN,85,2,94,マヌー,94,マヌー,94,マヌー,94,マヌー,35,クチュ,35,クチュ,255,None,255,None
21,A112B_EP.BIN,95,2,94,マヌー,94,マヌー,94,マヌー,94,マヌー,92,ランギット,92,ランギット,22,ベルハウンド,255,None
22,A112B_EP.BIN,95,2,38,レジボン,255,None,255,None,255,None,255,None,255,None,255,None,255,None
23,A112B_EP.BIN,95,2,38,レジボン,92,ランギット,92,ランギット,255,None,255,None,255,None,255,None,255,None
24,A112B_EP.BIN,95,2,38,レジボン,35,クチュ,255,None,255,None,255,None,255,None,255,None,255,None
25,A112B_EP.BIN,105,2,39,ミラドール,39,ミラドール,39,ミラドール,255,None,255,None,255,None,255,None,255,None
26,A112B_EP.BIN,100,2,39,ミラドール,39,ミラドール,39,ミラドール,39,ミラドール,39,ミラドール,255,None,255,None,255,None
27,A112B_EP.BIN,100,2,39,ミラドール,94,マヌー,94,マヌー,94,マヌー,94,マヌー,255,None,255,None,255,None
28,A112B_EP.BIN,95,2,39,ミラドール,39,ミラドール,39,ミラドール,94,マヌー,94,マヌー,94,マヌー,94,マヌー,255,None
29,A112B_EP.BIN,105,2,39,ミラドール,92,ランギット,92,ランギット,92,ランギット,255,None,255,None,255,None,255,None
30,A112B_EP.BIN,95,2,39,ミラドール,92,ランギット,92,ランギット,92,ランギット,92,ランギット,92,ランギット,92,ランギット,255,None
31,A112B_EP.BIN,100,2,39,ミラドール,39,ミラドール,92,ランギット,92,ランギット,92,ランギット,92,ランギット,255,None,255,None
0,A114A_EP.BIN,102,1,42,フードン,255,None,255,None,255,None,255,None,255,None,255,None,255,None
1,A114A_EP.BIN,102,1,42,フードン,42,フードン,255,None,255,None,255,None,255,None,255,None,255,None
2,A114A_EP.BIN,102,1,42,フードン,42,フードン,42,フードン,255,None,255,None,255,None,255,None,255,None
3,A114A_EP.BIN,102,1,42,フードン,42,フードン,42,フードン,42,フードン,255,None,255,None,255,None,255,None
4,A114A_EP.BIN,102,1,42,フードン,42,フードン,42,フードン,42,フードン,42,フードン,255,None,255,None,255,None
5,A114A_EP.BIN,102,1,42,フードン,42,フードン,42,フードン,42,フードン,42,フードン,42,フードン,255,None,255,None
0,A115B_EP.BIN,97,2,50,ブブロッカ,50,ブブロッカ,255,None,255,None,255,None,255,None,255,None,255,None
1,A115B_EP.BIN,92,2,50,ブブロッカ,50,ブブロッカ,50,ブブロッカ,50,ブブロッカ,255,None,255,None,255,None,255,None
2,A115B_EP.BIN,102,2,26,パラミス,26,パラミス,26,パラミス,255,None,255,None,255,None,255,None,255,None
3,A115B_EP.BIN,92,2,26,パラミス,26,パラミス,26,パラミス,26,パラミス,26,パラミス,255,None,255,None,255,None
4,A115B_EP.BIN,107,2,21,ベルクロード,21,ベルクロード,255,None,255,None,255,None,255,None,255,None,255,None
5,A115B_EP.BIN,107,2,21,ベルクロード,21,ベルクロード,21,ベルクロード,255,None,255,None,255,None,255,None,255,None
6,A115B_EP.BIN,102,2,11,フォカラルガ,11,フォカラルガ,255,None,255,None,255,None,255,None,255,None,255,None
7,A115B_EP.BIN,92,2,11,フォカラルガ,50,ブブロッカ,50,ブブロッカ,255,None,255,None,255,None,255,None,255,None
8,A115B_EP.BIN,92,2,11,フォカラルガ,50,ブブロッカ,50,ブブロッカ,50,ブブロッカ,50,ブブロッカ,50,ブブロッカ,50,ブブロッカ,255,None
9,A115B_EP.BIN,92,2,11,フォカラルガ,11,フォカラルガ,50,ブブロッカ,50,ブブロッカ,255,None,255,None,255,None,255,None
10,A115B_EP.BIN,107,2,21,ベルクロード,26,パラミス,26,パラミス,255,None,255,None,255,None,255,None,255,None
11,A115B_EP.BIN,92,2,21,ベルクロード,26,パラミス,26,パラミス,26,パラミス,255,None,255,None,255,None,255,None
12,A115B_EP.BIN,92,2,21,ベルクロード,21,ベルクロード,26,パラミス,26,パラミス,255,None,255,None,255,None,255,None
13,A115B_EP.BIN,92,2,11,フォカラルガ,50,ブブロッカ,26,パラミス,26,パラミス,255,None,255,None,255,None,255,None
14,A115B_EP.BIN,92,2,11,フォカラルガ,50,ブブロッカ,50,ブブロッカ,21,ベルクロード,255,None,255,None,255,None,255,None
15,A115B_EP.BIN,92,2,11,フォカラルガ,21,ベルクロード,26,パラミス,255,None,255,None,255,None,255,None,255,None
16,A115B_EP.BIN,92,2,50,ブブロッカ,21,ベルクロード,26,パラミス,26,パラミス,255,None,255,None,255,None,255,None
17,A115B_EP.BIN,112,2,20,イルドゥス,20,イルドゥス,255,None,255,None,255,None,255,None,255,None,255,None
18,A115B_EP.BIN,112,2,20,イルドゥス,20,イルドゥス,20,イルドゥス,20,イルドゥス,255,None,255,None,255,None,255,None
19,A115B_EP.BIN,92,2,20,イルドゥス,20,イルドゥス,20,イルドゥス,20,イルドゥス,20,イルドゥス,20,イルドゥス,255,None,255,None
20,A115B_EP.BIN,102,2,20,イルドゥス,50,ブブロッカ,50,ブブロッカ,255,None,255,None,255,None,255,None,255,None
21,A115B_EP.BIN,92,2,20,イルドゥス,20,イルドゥス,50,ブブロッカ,50,ブブロッカ,255,None,255,None,255,None,255,None
22,A115B_EP.BIN,107,2,20,イルドゥス,26,パラミス,26,パラミス,26,パラミス,255,None,255,None,255,None,255,None
23,A115B_EP.BIN,107,2,20,イルドゥス,20,イルドゥス,26,パラミス,26,パラミス,255,None,255,None,255,None,255,None
24,A115B_EP.BIN,107,2,20,イルドゥス,21,ベルクロード,255,None,255,None,255,None,255,None,255,None,255,None
25,A115B_EP.BIN,107,2,20,イルドゥス,21,ベルクロード,21,ベルクロード,255,None,255,None,255,None,255,None,255,None
26,A115B_EP.BIN,92,2,20,イルドゥス,20,イルドゥス,11,フォカラルガ,11,フォカラルガ,255,None,255,None,255,None,255,None
27,A115B_EP.BIN,92,2,20,イルドゥス,11,フォカラルガ,50,ブブロッカ,50,ブブロッカ,255,None,255,None,255,None,255,None
28,A115B_EP.BIN,92,2,20,イルドゥス,20,イルドゥス,11,フォカラルガ,50,ブブロッカ,255,None,255,None,255,None,255,None
29,A115B_EP.BIN,92,2,20,イルドゥス,21,ベルクロード,26,パラミス,26,パラミス,255,None,255,None,255,None,255,None
30,A115B_EP.BIN,92,2,20,イルドゥス,20,イルドゥス,21,ベルクロード,26,パラミス,26,パラミス,255,None,255,None,255,None
31,A115B_EP.BIN,92,2,20,イルドゥス,20,イルドゥス,50,ブブロッカ,50,ブブロッカ,26,パラミス,26,パラミス,255,None,255,None
0,A116A_EP.BIN,111,2,99,アルシノ,255,None,255,None,255,None,255,None,255,None,255,None,255,None
1,A116A_EP.BIN,106,2,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None,255,None
2,A116A_EP.BIN,106,2,104,要塞兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None
3,A116A_EP.BIN,106,2,104,要塞兵,104,要塞兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None
4,A116A_EP.BIN,116,2,102,要塞将兵,255,None,255,None,255,None,255,None,255,None,255,None,255,None
5,A116A_EP.BIN,111,2,102,要塞将兵,102,要塞将兵,255,None,255,None,255,None,255,None,255,None,255,None
6,A116A_EP.BIN,101,2,102,要塞将兵,102,要塞将兵,102,要塞将兵,255,None,255,None,255,None,255,None,255,None
7,A116A_EP.BIN,96,2,102,要塞将兵,102,要塞将兵,102,要塞将兵,102,要塞将兵,255,None,255,None,255,None,255,None
8,A116A_EP.BIN,106,2,103,要塞煌兵,255,None,255,None,255,None,255,None,255,None,255,None,255,None
9,A116A_EP.BIN,106,2,103,要塞煌兵,103,要塞煌兵,255,None,255,None,255,None,255,None,255,None,255,None
10,A116A_EP.BIN,101,2,103,要塞煌兵,103,要塞煌兵,103,要塞煌兵,255,None,255,None,255,None,255,None,255,None
11,A116A_EP.BIN,96,2,103,要塞煌兵,103,要塞煌兵,103,要塞煌兵,103,要塞煌兵,255,None,255,None,255,None,255,None
12,A116A_EP.BIN,106,2,102,要塞将兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None,255,None
13,A116A_EP.BIN,111,2,102,要塞将兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None
14,A116A_EP.BIN,106,2,102,要塞将兵,104,要塞兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None
15,A116A_EP.BIN,101,2,102,要塞将兵,102,要塞将兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None
16,A116A_EP.BIN,106,2,103,要塞煌兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None,255,None
17,A116A_EP.BIN,111,2,103,要塞煌兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None
18,A116A_EP.BIN,106,2,103,要塞煌兵,104,要塞兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None
19,A116A_EP.BIN,106,2,103,要塞煌兵,103,要塞煌兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None
20,A116A_EP.BIN,96,2,103,要塞煌兵,103,要塞煌兵,103,要塞煌兵,104,要塞兵,255,None,255,None,255,None,255,None
21,A116A_EP.BIN,101,2,103,要塞煌兵,103,要塞煌兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None
22,A116A_EP.BIN,106,2,102,要塞将兵,103,要塞煌兵,255,None,255,None,255,None,255,None,255,None,255,None
23,A116A_EP.BIN,101,2,102,要塞将兵,103,要塞煌兵,103,要塞煌兵,255,None,255,None,255,None,255,None,255,None
24,A116A_EP.BIN,96,2,102,要塞将兵,103,要塞煌兵,103,要塞煌兵,103,要塞煌兵,255,None,255,None,255,None,255,None
25,A116A_EP.BIN,101,2,102,要塞将兵,102,要塞将兵,103,要塞煌兵,255,None,255,None,255,None,255,None,255,None
26,A116A_EP.BIN,96,2,102,要塞将兵,102,要塞将兵,102,要塞将兵,103,要塞煌兵,255,None,255,None,255,None,255,None
27,A116A_EP.BIN,96,2,102,要塞将兵,102,要塞将兵,103,要塞煌兵,103,要塞煌兵,255,None,255,None,255,None,255,None
28,A116A_EP.BIN,111,2,75,デ式レーダー,255,None,255,None,255,None,255,None,255,None,255,None,255,None
29,A116A_EP.BIN,111,2,75,デ式レーダー,75,デ式レーダー,255,None,255,None,255,None,255,None,255,None,255,None
30,A116A_EP.BIN,111,2,75,デ式レーダー,75,デ式レーダー,75,デ式レーダー,255,None,255,None,255,None,255,None,255,None
31,A116A_EP.BIN,111,2,75,デ式レーダー,75,デ式レーダー,75,デ式レーダー,75,デ式レーダー,255,None,255,None,255,None,255,None
0,A116C_EP.BIN,111,2,99,アルシノ,255,None,255,None,255,None,255,None,255,None,255,None,255,None
1,A116C_EP.BIN,106,2,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None,255,None
2,A116C_EP.BIN,106,2,104,要塞兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None
3,A116C_EP.BIN,106,2,104,要塞兵,104,要塞兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None
4,A116C_EP.BIN,116,2,102,要塞将兵,255,None,255,None,255,None,255,None,255,None,255,None,255,None
5,A116C_EP.BIN,111,2,102,要塞将兵,102,要塞将兵,255,None,255,None,255,None,255,None,255,None,255,None
6,A116C_EP.BIN,101,2,102,要塞将兵,102,要塞将兵,102,要塞将兵,255,None,255,None,255,None,255,None,255,None
7,A116C_EP.BIN,96,2,102,要塞将兵,102,要塞将兵,102,要塞将兵,102,要塞将兵,255,None,255,None,255,None,255,None
8,A116C_EP.BIN,106,2,103,要塞煌兵,255,None,255,None,255,None,255,None,255,None,255,None,255,None
9,A116C_EP.BIN,106,2,103,要塞煌兵,103,要塞煌兵,255,None,255,None,255,None,255,None,255,None,255,None
10,A116C_EP.BIN,101,2,103,要塞煌兵,103,要塞煌兵,103,要塞煌兵,255,None,255,None,255,None,255,None,255,None
11,A116C_EP.BIN,96,2,103,要塞煌兵,103,要塞煌兵,103,要塞煌兵,103,要塞煌兵,255,None,255,None,255,None,255,None
12,A116C_EP.BIN,106,2,102,要塞将兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None,255,None
13,A116C_EP.BIN,111,2,102,要塞将兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None
14,A116C_EP.BIN,106,2,102,要塞将兵,104,要塞兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None
15,A116C_EP.BIN,101,2,102,要塞将兵,102,要塞将兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None
16,A116C_EP.BIN,106,2,103,要塞煌兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None,255,None
17,A116C_EP.BIN,111,2,103,要塞煌兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None
18,A116C_EP.BIN,106,2,103,要塞煌兵,104,要塞兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None
19,A116C_EP.BIN,106,2,103,要塞煌兵,103,要塞煌兵,104,要塞兵,255,None,255,None,255,None,255,None,255,None
20,A116C_EP.BIN,96,2,103,要塞煌兵,103,要塞煌兵,103,要塞煌兵,104,要塞兵,255,None,255,None,255,None,255,None
21,A116C_EP.BIN,101,2,103,要塞煌兵,103,要塞煌兵,104,要塞兵,104,要塞兵,255,None,255,None,255,None,255,None
