Entry ID,[Filter],[EC ID],[EC JP Name],State ID,[State Name],Unk 1,Unk 2,Motion ID,[Motion Name],Motion Flags,Param ID,[Param Name],Unk 3,Blend Time,Play Rate
7,MB067.STD,67,ガジュマ,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB067.STD,67,ガジュマ,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB067.STD,67,ガジュマ,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB067.STD,67,ガジュマ,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB067.STD,67,ガジュマ,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB067.STD,67,ガジュマ,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB067.STD,67,ガジュマ,32,Knockdown,1,10,13,Focus,0b10001000000000000000000000000000,-1,None,0,0.00,1.10
14,MB067.STD,67,ガジュマ,29,Exec S-Move,1,8,14,Widthdraw,0b10001000000000000000000000000000,191,爆睡の花粉,0,5.00,1.00
15,MB067.STD,67,ガジュマ,29,Exec S-Move,1,8,15,Run,0b10001010000000000000000000000000,26,花葬の舞,0,5.00,1.00
0,MB068.STD,68,ヴァルガンド,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB068.STD,68,ヴァルガンド,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB068.STD,68,ヴァルガンド,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB068.STD,68,ヴァルガンド,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB068.STD,68,ヴァルガンド,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
5,MB068.STD,68,ヴァルガンド,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB068.STD,68,ヴァルガンド,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB068.STD,68,ヴァルガンド,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB068.STD,68,ヴァルガンド,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,0.90
9,MB068.STD,68,ヴァルガンド,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB068.STD,68,ヴァルガンド,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB068.STD,68,ヴァルガンド,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB068.STD,68,ヴァルガンド,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB068.STD,68,ヴァルガンド,32,Knockdown,1,10,13,Focus,0b10001000000000000000000000000000,-1,None,0,0.00,0.90
0,MB069.STD,69,デ式特機兵,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB069.STD,69,デ式特機兵,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000101000000000000000000000,-1,None,0,5.00,1.00
2,MB069.STD,69,デ式特機兵,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.30
3,MB069.STD,69,デ式特機兵,4,Close Attack,1,8,3,Close Attack,0b10001010000000000000000000000000,-1,None,0,5.00,0.80
4,MB069.STD,69,デ式特機兵,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,0.90
5,MB069.STD,69,デ式特機兵,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
6,MB069.STD,69,デ式特機兵,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB069.STD,69,デ式特機兵,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
8,MB069.STD,69,デ式特機兵,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,0.80
9,MB069.STD,69,デ式特機兵,13,Dodge,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB069.STD,69,デ式特機兵,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
11,MB069.STD,69,デ式特機兵,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB069.STD,69,デ式特機兵,32,Knockdown,1,10,12,Revive,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
0,MB070.STD,70,ガンドロフス,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB070.STD,70,ガンドロフス,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB070.STD,70,ガンドロフス,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB070.STD,70,ガンドロフス,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB070.STD,70,ガンドロフス,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
5,MB070.STD,70,ガンドロフス,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB070.STD,70,ガンドロフス,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB070.STD,70,ガンドロフス,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB070.STD,70,ガンドロフス,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB070.STD,70,ガンドロフス,32,Knockdown,1,10,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB070.STD,70,ガンドロフス,29,Exec S-Move,1,8,10,Dodge,0b10001000000000000000000000000000,30,スプレーキャノン,0,5.00,1.00
0,MB071.STD,71,テンコウ,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB071.STD,71,テンコウ,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010010100000000000000000000000,-1,None,0,5.00,0.60
2,MB071.STD,71,テンコウ,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB071.STD,71,テンコウ,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,0.90
4,MB071.STD,71,テンコウ,8,Critical Attack,1,8,4,Critical Attack,0b10001010001000000000000000000000,-1,None,0,5.00,0.70
5,MB071.STD,71,テンコウ,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB071.STD,71,テンコウ,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.10
7,MB071.STD,71,テンコウ,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB071.STD,71,テンコウ,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010001000000000000000000000,-1,None,0,0.00,1.00
9,MB071.STD,71,テンコウ,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,MB071.STD,71,テンコウ,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.20
11,MB071.STD,71,テンコウ,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB071.STD,71,テンコウ,32,Knockdown,1,10,12,Revive,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
13,MB071.STD,71,テンコウ,29,Exec S-Move,1,8,13,Focus,0b10001010000000000000000000000000,118,サプガンの葉,0,5.00,1.00
14,MB071.STD,71,テンコウ,29,Exec S-Move,1,8,13,Focus,0b10001010000000000000000000000000,116,バイリキの秘薬,0,5.00,1.00
15,MB071.STD,71,テンコウ,29,Exec S-Move,1,8,13,Focus,0b10001010000000000000000000000000,117,バイソクの秘薬,0,5.00,1.00
0,MB072.STD,72,警備士,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB072.STD,72,警備士,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB072.STD,72,警備士,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.80
3,MB072.STD,72,警備士,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB072.STD,72,警備士,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,MB072.STD,72,警備士,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB072.STD,72,警備士,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB072.STD,72,警備士,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB072.STD,72,警備士,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB072.STD,72,警備士,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB072.STD,72,警備士,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,1.20
11,MB072.STD,72,警備士,16,Use Item 1,1,8,11,Defeat,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
12,MB072.STD,72,警備士,21,Cast Magic,1,8,12,Revive,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
13,MB072.STD,72,警備士,32,Knockdown,1,10,13,Focus,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
14,MB072.STD,72,警備士,24,Exec Magic/S-Move,1,8,12,Revive,0b10001000000000000000000000000000,13,クイッカ,0,5.00,1.00
15,MB072.STD,72,警備士,24,Exec Magic/S-Move,1,8,12,Revive,0b10001000000000000000000000000000,1,アポス,0,5.00,1.00
16,MB072.STD,72,警備士,24,Exec Magic/S-Move,1,8,12,Revive,0b10001000000000000000000000000000,32,ボルタ,0,5.00,1.00
17,MB072.STD,72,警備士,24,Exec Magic/S-Move,1,8,12,Revive,0b10001000000000000000000000000000,27,グラシィ,0,5.00,1.00
18,MB072.STD,72,警備士,29,Exec S-Move,1,8,11,Defeat,0b10001000000000000000000000000000,79,サプの葉,0,5.00,1.00
19,MB072.STD,72,警備士,29,Exec S-Move,1,8,11,Defeat,0b10001000000000000000000000000000,80,サプガンの葉,0,5.00,1.00
20,MB072.STD,72,警備士,29,Exec S-Move,1,8,11,Defeat,0b10001000000000000000000000000000,81,サプヤクの葉,0,5.00,1.00
0,MB073.STD,73,採掘士,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB073.STD,73,採掘士,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB073.STD,73,採掘士,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.80
3,MB073.STD,73,採掘士,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB073.STD,73,採掘士,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,MB073.STD,73,採掘士,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB073.STD,73,採掘士,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB073.STD,73,採掘士,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB073.STD,73,採掘士,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB073.STD,73,採掘士,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB073.STD,73,採掘士,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,1.20
11,MB073.STD,73,採掘士,16,Use Item 1,1,8,11,Defeat,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
12,MB073.STD,73,採掘士,21,Cast Magic,1,8,12,Revive,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
13,MB073.STD,73,採掘士,32,Knockdown,1,10,13,Focus,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
14,MB073.STD,73,採掘士,24,Exec Magic/S-Move,1,8,12,Revive,0b10001000000000000000000000000000,13,クイッカ,0,5.00,1.00
15,MB073.STD,73,採掘士,24,Exec Magic/S-Move,1,8,12,Revive,0b10001000000000000000000000000000,1,アポス,0,5.00,1.00
16,MB073.STD,73,採掘士,24,Exec Magic/S-Move,1,8,12,Revive,0b10001000000000000000000000000000,32,ボルタ,0,5.00,1.00
17,MB073.STD,73,採掘士,24,Exec Magic/S-Move,1,8,12,Revive,0b10001000000000000000000000000000,27,グラシィ,0,5.00,1.00
18,MB073.STD,73,採掘士,29,Exec S-Move,1,8,11,Defeat,0b10001000000000000000000000000000,79,サプの葉,0,5.00,1.00
19,MB073.STD,73,採掘士,29,Exec S-Move,1,8,11,Defeat,0b10001000000000000000000000000000,80,サプガンの葉,0,5.00,1.00
20,MB073.STD,73,採掘士,29,Exec S-Move,1,8,11,Defeat,0b10001000000000000000000000000000,81,サプヤクの葉,0,5.00,1.00
0,MB074.STD,74,アスヒモス,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB074.STD,74,アスヒモス,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB074.STD,74,アスヒモス,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,0.60
3,MB074.STD,74,アスヒモス,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB074.STD,74,アスヒモス,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
5,MB074.STD,74,アスヒモス,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB074.STD,74,アスヒモス,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB074.STD,74,アスヒモス,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB074.STD,74,アスヒモス,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB074.STD,74,アスヒモス,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB074.STD,74,アスヒモス,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,0.80
11,MB074.STD,74,アスヒモス,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
12,MB074.STD,74,アスヒモス,32,Knockdown,1,10,12,Revive,0b10001010000000000000000000000000,-1,None,0,0.00,0.80
13,MB074.STD,74,アスヒモス,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,38,永久凍結,0,5.00,1.00
14,MB074.STD,74,アスヒモス,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,3,パニカ,0,5.00,1.00
15,MB074.STD,74,アスヒモス,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,29,グラゾーバ,0,5.00,1.00
0,MB075.STD,75,デ式レーダー,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,10.00,1.00
1,MB075.STD,75,デ式レーダー,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,10.00,1.00
2,MB075.STD,75,デ式レーダー,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.50
3,MB075.STD,75,デ式レーダー,11,Take Damage 3,1,10,3,Close Attack,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
4,MB075.STD,75,デ式レーダー,12,Guard,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
5,MB075.STD,75,デ式レーダー,13,Dodge,1,8,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB075.STD,75,デ式レーダー,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
7,MB075.STD,75,デ式レーダー,20,Idle 3,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.50
8,MB075.STD,75,デ式レーダー,32,Knockdown,1,10,3,Close Attack,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,MB075.STD,75,デ式レーダー,29,Exec S-Move,1,8,9,Guard,0b10001000000000000000000000000000,160,レーダーサーチ,0,20.00,1.00
10,MB075.STD,75,デ式レーダー,29,Exec S-Move,1,8,10,Dodge,0b10000000000000000000000000000000,96,欠番,0,20.00,1.00
11,MB075.STD,75,デ式レーダー,29,Exec S-Move,1,8,11,Defeat,0b10000000000000000000000000000000,97,エマージェンシー,0,20.00,1.00
12,MB075.STD,75,デ式レーダー,29,Exec S-Move,1,8,11,Defeat,0b10000000000000000000000000000000,74,仲間を呼ぶ,0,20.00,1.00
13,MB075.STD,75,デ式レーダー,29,Exec S-Move,1,8,10,Dodge,0b10001000000000000000000000000000,112,仲間を呼ぶ,0,5.00,1.00
0,MB076.STD,76,ヒュドラ機兵,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB076.STD,76,ヒュドラ機兵,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000101000000000000000000000,-1,None,0,5.00,1.00
2,MB076.STD,76,ヒュドラ機兵,6,Approach,1,8,2,Approach,0b10000001001000000000000000000000,-1,None,0,5.00,1.30
3,MB076.STD,76,ヒュドラ機兵,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,0.80
4,MB076.STD,76,ヒュドラ機兵,8,Critical Attack,1,8,4,Critical Attack,0b10001010001000000000000000000000,-1,None,0,5.00,0.90
5,MB076.STD,76,ヒュドラ機兵,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
6,MB076.STD,76,ヒュドラ機兵,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
7,MB076.STD,76,ヒュドラ機兵,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
8,MB076.STD,76,ヒュドラ機兵,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,0.80
9,MB076.STD,76,ヒュドラ機兵,13,Dodge,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,MB076.STD,76,ヒュドラ機兵,19,Withdraw,1,8,2,Approach,0b10000001001000000000000000000000,-1,None,0,5.00,1.00
11,MB076.STD,76,ヒュドラ機兵,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB076.STD,76,ヒュドラ機兵,32,Knockdown,1,10,12,Revive,0b10001010001000000000000000000000,-1,None,0,0.00,1.00
0,MB077.STD,77,テンペリオス,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB077.STD,77,テンペリオス,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB077.STD,77,テンペリオス,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.10
3,MB077.STD,77,テンペリオス,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.80
4,MB077.STD,77,テンペリオス,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
5,MB077.STD,77,テンペリオス,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB077.STD,77,テンペリオス,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.90
7,MB077.STD,77,テンペリオス,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB077.STD,77,テンペリオス,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.10
9,MB077.STD,77,テンペリオス,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.10
10,MB077.STD,77,テンペリオス,14,Defeat,1,8,10,Dodge,0b10011000000000000000000000000000,-1,None,0,5.00,1.00
11,MB077.STD,77,テンペリオス,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.10
12,MB077.STD,77,テンペリオス,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB077.STD,77,テンペリオス,32,Knockdown,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
14,MB077.STD,77,テンペリオス,30,Silver Nightmare,1,8,14,Widthdraw,0b10001000000000000000000000000000,0,???,0,5.00,1.00
15,MB077.STD,77,テンペリオス,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,99,ブラスター,0,5.00,1.00
16,MB077.STD,77,テンペリオス,29,Exec S-Move,1,8,16,Magic,0b10001000000000000000000000000000,9,ターゲットサーチ,0,5.00,0.80
17,MB077.STD,77,テンペリオス,29,Exec S-Move,1,8,6,Ranged Attack,0b10001000000000000000000000000000,31,ソリッドレーザー,0,5.00,0.90
18,MB077.STD,77,テンペリオス,29,Exec S-Move,1,8,6,Ranged Attack,0b10001000000000000000000000000000,32,トゥームレーザー,0,5.00,0.90
0,MB078.STD,78,テルヴァ,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB078.STD,78,テルヴァ,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,0.90
2,MB078.STD,78,テルヴァ,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB078.STD,78,テルヴァ,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB078.STD,78,テルヴァ,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,MB078.STD,78,テルヴァ,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB078.STD,78,テルヴァ,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB078.STD,78,テルヴァ,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB078.STD,78,テルヴァ,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,0.90
9,MB078.STD,78,テルヴァ,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB078.STD,78,テルヴァ,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB078.STD,78,テルヴァ,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB078.STD,78,テルヴァ,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB078.STD,78,テルヴァ,32,Knockdown,1,10,13,Focus,0b10001000000000000000000000000000,-1,None,0,0.00,0.90
0,MB079.STD,79,ドゥムス,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB079.STD,79,ドゥムス,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB079.STD,79,ドゥムス,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB079.STD,79,ドゥムス,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB079.STD,79,ドゥムス,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
5,MB079.STD,79,ドゥムス,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB079.STD,79,ドゥムス,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB079.STD,79,ドゥムス,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB079.STD,79,ドゥムス,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB079.STD,79,ドゥムス,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB079.STD,79,ドゥムス,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,0.80
11,MB079.STD,79,ドゥムス,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB079.STD,79,ドゥムス,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB079.STD,79,ドゥムス,32,Knockdown,1,10,13,Focus,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
14,MB079.STD,79,ドゥムス,29,Exec S-Move,1,8,14,Widthdraw,0b10001000000000000000000000000000,61,ソリッドレーザー,0,5.00,1.00
0,MB080.STD,80,ニンギルス,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,6.00,1.00
1,MB080.STD,80,ニンギルス,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB080.STD,80,ニンギルス,6,Approach,1,8,0,Idle 1,0b10000001001000000000000000000000,-1,None,0,5.00,1.00
3,MB080.STD,80,ニンギルス,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
4,MB080.STD,80,ニンギルス,8,Critical Attack,1,8,4,Critical Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
