Entry ID,[Str. Pos.],[Str. Size],[Str. Encoding],Str. Value,[Str. Data]
1675,0x2bfb48,77,Shift_JIS,"It's beneath Yafutoma, from what I hear.\nTry searching as low as you can go.","""It's beneath Yafutoma, from what I hear.\nTry searching as low as you can go."""
1676,0x2bfb98,87,Shift_JIS,Earthen statues? Don't they make statues out of\nclay in Yafutoma? Try searching there.,"""Earthen statues? Don't they make statues out of\nclay in Yafutoma? Try searching there."""
1677,0x2bfbf0,249,Shift_JIS,"It is said that the tomb\nof a great Yafutoman king\nis hidden somewhere near\nthe statue. The people of\nYafutoma believe that this\nstatue was carved after\nhis death, to show the\nlove that his people had\nfor him, and the love that\nhe had for his wife.","""It is said that the tomb\nof a great Yafutoman king\nis hidden somewhere near\nthe statue. The people of\nYafutoma believe that this\nstatue was carved after\nhis death, to show the\nlove that his people had\nfor him, and the love that\nhe had for his wife."""
1678,0x2bfcec,95,Shift_JIS,I hear that it's been spotted floating around\nsouth of Yafutoma. Probably not easy to spot... ,"""I hear that it's been spotted floating around\nsouth of Yafutoma. Probably not easy to spot... """
1679,0x2bfd4c,84,Shift_JIS,Iron fish? Do you think that means it's a ship?\nI'd try looking in lower altitudes.,"""Iron fish? Do you think that means it's a ship?\nI'd try looking in lower altitudes."""
1680,0x2bfda0,249,Shift_JIS,A metallic relic of the\nancient world. Legend has\nit that the ancients once\nharnessed the power of the\nBlue Moon to be able to\ndetect sound waves to let\nthem know when their\nenemies were approaching.\nPerhaps this machine once\nserved such a purpose?,"""A metallic relic of the\nancient world. Legend has\nit that the ancients once\nharnessed the power of the\nBlue Moon to be able to\ndetect sound waves to let\nthem know when their\nenemies were approaching.\nPerhaps this machine once\nserved such a purpose?"""
1681,0x2bfe9c,82,Shift_JIS,"Rumors say that it was seen in the skies near\nEsparanza, flying to the southwest.","""Rumors say that it was seen in the skies near\nEsparanza, flying to the southwest."""
1682,0x2bfef0,72,Shift_JIS,"It was seen once above Nasr, but nobody has seen\nit around there since.","""It was seen once above Nasr, but nobody has seen\nit around there since."""
1683,0x2bff38,241,Shift_JIS,"While a railcar of a\nsimilar nature currently\nexists in Valua, this\nflying train is believed\nto have once carried\npassengers between the\nlands of the Red, Green,\nand Purple Moons. Although\nno more passengers board,\nthe Sky train carries on.","""While a railcar of a\nsimilar nature currently\nexists in Valua, this\nflying train is believed\nto have once carried\npassengers between the\nlands of the Red, Green,\nand Purple Moons. Although\nno more passengers board,\nthe Sky train carries on."""
1684,0x2c002c,81,Shift_JIS,It's been seen flying west to east in a line\nnear Valua. Watch out... it's fast.,"""It's been seen flying west to east in a line\nnear Valua. Watch out... it's fast."""
1685,0x2c0080,73,Shift_JIS,Someone saw it somewhere above Valua. That's\nreally all the info I have.,"""Someone saw it somewhere above Valua. That's\nreally all the info I have."""
1686,0x2c00cc,233,Shift_JIS,"An ancient history book\nshows records of contests\nof strength in which\nathletes would spin balls\nof steel at great speeds,\nand launch them into the\nair to see whose ball\ntraveled the farthest.\nCould this ball be from\nsuch a contest?","""An ancient history book\nshows records of contests\nof strength in which\nathletes would spin balls\nof steel at great speeds,\nand launch them into the\nair to see whose ball\ntraveled the farthest.\nCould this ball be from\nsuch a contest?"""
1687,0x2c01b8,86,Shift_JIS,I hear that it's somewhere below the Dark Rift.\nSounds hard enough just to get there.,"""I hear that it's somewhere below the Dark Rift.\nSounds hard enough just to get there."""
1688,0x2c0210,86,Shift_JIS,There's something in the low altitudes that\ndefies the winds and continues to travel.,"""There's something in the low altitudes that\ndefies the winds and continues to travel."""
1689,0x2c0268,254,Shift_JIS,"In the Dark Rift, there is\na boulder that defies the\npower of the storm within\nwhich it lives. Scientists\nhave tried to study the\nrock to figure out how it\nfloats, but it moves with\nsuch speed that any ship\nthat gets too close is\npulled into the depths.","""In the Dark Rift, there is\na boulder that defies the\npower of the storm within\nwhich it lives. Scientists\nhave tried to study the\nrock to figure out how it\nfloats, but it moves with\nsuch speed that any ship\nthat gets too close is\npulled into the depths."""
1690,0x2c0368,82,Shift_JIS,"I've only heard that someone spotted it below\nthe Lands of Ice, to the northwest.","""I've only heard that someone spotted it below\nthe Lands of Ice, to the northwest."""
1691,0x2c03bc,93,Shift_JIS,"Well, there's really only one place to find\nsnow, but snow is supposed to fall down. Not up.","""Well, there's really only one place to find\nsnow, but snow is supposed to fall down. Not up."""
1692,0x2c041c,219,Shift_JIS,"In the sky deep beneath\nthe Lands of Ice, a white\nsubstance rises up from\nbeneath the clouds, like\nsome sort of secret\nfountain. It only ever\nappears in one specific \nplace, making it even more\ndifficult to understand.","""In the sky deep beneath\nthe Lands of Ice, a white\nsubstance rises up from\nbeneath the clouds, like\nsome sort of secret\nfountain. It only ever\nappears in one specific \nplace, making it even more\ndifficult to understand."""
1693,0x2c04f8,84,Shift_JIS,"Check in northern Ixa'taka, in an area with Sky\nRifts and Stone Reefs on all sides.","""Check in northern Ixa'taka, in an area with Sky\nRifts and Stone Reefs on all sides."""
1694,0x2c054c,90,Shift_JIS,"Fishing gear... Well, Yafutoma has a pretty\nancient fishing tradition. Try looking there.","""Fishing gear... Well, Yafutoma has a pretty\nancient fishing tradition. Try looking there."""
1695,0x2c05a8,209,Shift_JIS,It is said that longline\nfishing was developed by\nancient Yafutomans as a\nway to effectively catch\nfish that don't travel in\nbig schools. It is\nbelieved that this was one\nof the first longlines\never created.\n,"""It is said that longline\nfishing was developed by\nancient Yafutomans as a\nway to effectively catch\nfish that don't travel in\nbig schools. It is\nbelieved that this was one\nof the first longlines\never created.\n"""
1696,0x2c067c,94,Shift_JIS,"Aren't you already raising one? Make sure and\ntake good care if it! It's very rare, you know!","""Aren't you already raising one? Make sure and\ntake good care if it! It's very rare, you know!"""
1697,0x2c06dc,92,Shift_JIS,The best way to research an animal is to raise\nit. But what's so mysterious about this one?,"""The best way to research an animal is to raise\nit. But what's so mysterious about this one?"""
1698,0x2c0738,260,Shift_JIS,"Thanks to the Air Pirate,\nVyse, and his friend, Doc,\nthe mysteries of the Moon\nHamachou have been solved.\nOnce fed a Moonfish, the\nMoon Hamachou will undergo\na metamorphosis, and will\neventually return home to\nits nest. This discovery\nwill go down in history.","""Thanks to the Air Pirate,\nVyse, and his friend, Doc,\nthe mysteries of the Moon\nHamachou have been solved.\nOnce fed a Moonfish, the\nMoon Hamachou will undergo\na metamorphosis, and will\neventually return home to\nits nest. This discovery\nwill go down in history."""
1699,0x2c083c,12,Shift_JIS,dummy\ndummy,"""dummy\ndummy"""
1700,0x2c0848,220,Shift_JIS,"A bird-like unknown\ncreature shining gold.\nThey say that it is a\nhybrid between Hamachou\nand an ancient animal, but\ndetails are still unknown.\nIf you are lucky enough to\nsee this rare bird, your\nwish will be fulfilled.\n","""A bird-like unknown\ncreature shining gold.\nThey say that it is a\nhybrid between Hamachou\nand an ancient animal, but\ndetails are still unknown.\nIf you are lucky enough to\nsee this rare bird, your\nwish will be fulfilled.\n"""
1701,0x2c098c,18,Shift_JIS,/field/wanted%02d,"""/field/wanted%02d"""
1702,0x2c09a0,18,Shift_JIS,/field/wanted.mll,"""/field/wanted.mll"""
1703,0x2c09b8,21,Shift_JIS,/field/shop_hrse.mll,"""/field/shop_hrse.mll"""
1704,0x2c0ae8,43,Shift_JIS,WshopGetPlayerStatusS WorkNumber Error: %s,"""WshopGetPlayerStatusS WorkNumber Error: %s"""
1705,0x2c0b14,45,Shift_JIS,WshopEquipMakeParametaS WorkNumber Error: %s,"""WshopEquipMakeParametaS WorkNumber Error: %s"""
1706,0x2c0b44,44,Shift_JIS,WshopEquipMakeParameta WorkNumber Error: %s,"""WshopEquipMakeParameta WorkNumber Error: %s"""
1707,0x2c0b70,40,Shift_JIS,akFioReadASync() : Invalid FileOpenMode,"""akFioReadASync() : Invalid FileOpenMode"""
1708,0x2c0b98,37,Shift_JIS,akFioReadASync() : Invalid addrASync,"""akFioReadASync() : Invalid addrASync"""
1709,0x2c0bc0,35,Shift_JIS,akFioRead() : Invalid FileOpenMode,"""akFioRead() : Invalid FileOpenMode"""
1710,0x2c0be8,24,Shift_JIS,Call Back Delete Failed,"""Call Back Delete Failed"""
1711,0x2c0c00,25,Shift_JIS,Call Back Hooking Failed,"""Call Back Hooking Failed"""
1712,0x2c1138,15,Shift_JIS,/ending/sr.mll,"""/ending/sr.mll"""
1713,0x2c1148,17,Shift_JIS,/ending/srok.mll,"""/ending/srok.mll"""
1714,0x2c115c,18,Shift_JIS,/ending/staff.mld,"""/ending/staff.mld"""
1715,0x2c1170,16,Shift_JIS,/sound/m04s.p16,"""/sound/m04s.p16"""
1716,0x2c1180,37,Shift_JIS,s_FioReadReq Error (memory allocate),"""s_FioReadReq Error (memory allocate)"""
1717,0x2c11a8,37,Shift_JIS,Fio Auto Error (memory allocate): %s,"""Fio Auto Error (memory allocate): %s"""
1718,0x2c11d0,16,Shift_JIS,Invalid fpauto.,"""Invalid fpauto."""
1719,0x2c11e0,23,Shift_JIS,Hang AT High Watermark,"""Hang AT High Watermark"""
1720,0x2c11f8,10,Shift_JIS,DEBUG_PAL,"""DEBUG_PAL"""
1721,0x2c121c,15,Shift_JIS,TV Format: %s\n,"""TV Format: %s\n"""
1722,0x2c122c,11,Shift_JIS,gp_check.c,"""gp_check.c"""
1723,0x2c1238,19,Shift_JIS,Invalid TV Format.,"""Invalid TV Format."""
1724,0x2c124c,62,Shift_JIS,"INFOMATION: FIFO Limits Changed. ( High=0x%08X, Low=0x%08X )\n","""INFOMATION: FIFO Limits Changed. ( High=0x%08X, Low=0x%08X )\n"""
1725,0x2c128c,34,Shift_JIS,---------WARNING : %s ----------\n,"""---------WARNING : %s ----------\n"""
1726,0x2c12b0,49,Shift_JIS,INFOMATION: Graphics Processor ReInit Complete.\n,"""INFOMATION: Graphics Processor ReInit Complete.\n"""
1727,0x2c12e4,61,Shift_JIS,Occurred Time ... %04.4d/%02.2d/%02.2d %02.2d:%02.2d:%02.2d\n,"""Occurred Time ... %04.4d/%02.2d/%02.2d %02.2d:%02.2d:%02.2d\n"""
1728,0x2c1324,28,Shift_JIS,GP status %d%d%d%d%d%d --> ,"""GP status %d%d%d%d%d%d --> """
1729,0x2c1340,30,Shift_JIS,GP hang due to XF stall bug.\n,"""GP hang due to XF stall bug.\n"""
1730,0x2c1360,40,Shift_JIS,GP hang due to unterminated primitive.\n,"""GP hang due to unterminated primitive.\n"""
1731,0x2c1388,37,Shift_JIS,GP hang due to illegal instruction.\n,"""GP hang due to illegal instruction.\n"""
1732,0x2c13b0,48,Shift_JIS,GP appears to be not hung (waiting for input).\n,"""GP appears to be not hung (waiting for input).\n"""
1733,0x2c13e0,25,Shift_JIS,GP is in unknown state.\n,"""GP is in unknown state.\n"""
1734,0x2c13fc,45,Shift_JIS,---------WARNING : ABORTING FRAME----------\n,"""---------WARNING : ABORTING FRAME----------\n"""
1735,0x2c142c,37,Shift_JIS,===================================\n,"""===================================\n"""
1736,0x2c1454,34,Shift_JIS, Graphics Processor Check Enable\n,""" Graphics Processor Check Enable\n"""
1737,0x2c1478,20,Shift_JIS,/field/Sprite00.mld,"""/field/Sprite00.mld"""
1738,0x2c1490,24,Shift_JIS,LIGHT STACK UNDER ERROR,"""LIGHT STACK UNDER ERROR"""
1739,0x2c14a8,23,Shift_JIS,LIGHT STACK OVER ERROR,"""LIGHT STACK OVER ERROR"""
1740,0x2c14c0,22,Shift_JIS,MLD FAST HANDLE ERROR,"""MLD FAST HANDLE ERROR"""
1741,0x2c14d8,25,Shift_JIS,MLD FAST HANDLE IS EMPTY,"""MLD FAST HANDLE IS EMPTY"""
1742,0x2c14f4,35,Shift_JIS,mldTaskLoadMldDataAll Malloc Error,"""mldTaskLoadMldDataAll Malloc Error"""
1743,0x2c1518,22,Shift_JIS," in ""%s"" on line %d.\n",""" in \""%s\"" on line %d.\n"""
1744,0x2c1530,33,Shift_JIS,\nAddress:    Back Chain LR Save\n,"""\nAddress:    Back Chain LR Save\n"""
1745,0x2c1554,23,Shift_JIS,0x%08X: 0x%08X 0x%08X\n,"""0x%08X: 0x%08X 0x%08X\n"""
1746,0x2c156c,23,Shift_JIS,Mistake Priority. (%f),"""Mistake Priority. (%f)"""
1747,0x2c1584,12,Shift_JIS,/player.qda,"""/player.qda"""
1748,0x2c1590,16,Shift_JIS,/sound/s1000000,"""/sound/s1000000"""
1749,0x2c15a0,20,Shift_JIS,/sound/b7000000.mlt,"""/sound/b7000000.mlt"""
1750,0x2c15b4,28,Shift_JIS,[Reset] Hardware Reset. %s\n,"""[Reset] Hardware Reset. %s\n"""
1751,0x2c15d0,28,Shift_JIS,(Not Identified Disc Check),"""(Not Identified Disc Check)"""
1752,0x2c15ec,32,Shift_JIS,[System] OSResetSystem (%s:%d)\n,"""[System] OSResetSystem (%s:%d)\n"""
1753,0x2c160c,28,Shift_JIS,[Reset] Application Reset.\n,"""[Reset] Application Reset.\n"""
1754,0x2c1628,26,Shift_JIS,INFO: Push Reset Button.\n,"""INFO: Push Reset Button.\n"""
1755,0x2c1644,36,Shift_JIS,[System] Exit Mode ... %s. (%s:%d)\n,"""[System] Exit Mode ... %s. (%s:%d)\n"""
1756,0x2c1668,9,Shift_JIS,Shutdown,"""Shutdown"""
1757,0x2c1674,31,Shift_JIS,mem allocate error OSCheckHeap,"""mem allocate error OSCheckHeap"""
1758,0x2c1698,22,Shift_JIS,MATRIX STACK OVER !!!,"""MATRIX STACK OVER !!!"""
1759,0x2c16c0,27,Shift_JIS,memory reallocate error -1,"""memory reallocate error -1"""
1760,0x2c16dc,14,Shift_JIS,memFree Error,"""memFree Error"""
1761,0x2c16ec,35,Shift_JIS,memFreeStatic Segment Error 0x%08X,"""memFreeStatic Segment Error 0x%08X"""
1762,0x2c1710,34,Shift_JIS,memFreeField Segment Error 0x%08X,"""memFreeField Segment Error 0x%08X"""
1763,0x2c1734,29,Shift_JIS,memFree Segment Error 0x%08X,"""memFree Segment Error 0x%08X"""
1764,0x2c1754,30,Shift_JIS,IDmem Search error:0xffffffff,"""IDmem Search error:0xffffffff"""
1765,0x2c1774,27,Shift_JIS,IDmem change size:%d %c %d,"""IDmem change size:%d %c %d"""
1766,0x2c1790,12,Shift_JIS,FontData.US,"""FontData.US"""
1767,0x2c1824,29,Shift_JIS,\\nThe Moonfish was caught.\\c,"""\\nThe Moonfish was caught.\\c"""
1768,0x2c1848,18,Shift_JIS,/battle/first.lmt,"""/battle/first.lmt"""
1769,0x2c1860,5,Shift_JIS,Vyse,"""Vyse"""
1770,0x2c18f8,5,Shift_JIS,Aika,"""Aika"""
1771,0x2c1990,5,Shift_JIS,Fina,"""Fina"""
1772,0x2c1a28,8,Shift_JIS,Drachma,"""Drachma"""
1773,0x2c1ac0,8,Shift_JIS,Enrique,"""Enrique"""
1774,0x2c1b58,7,Shift_JIS,Gilder,"""Gilder"""
1775,0x2c1bf0,7,Shift_JIS,Increm,"""Increm"""
1776,0x2c1c20,9,Shift_JIS,Incremus,"""Incremus"""
1777,0x2c1c50,8,Shift_JIS,Sylenis,"""Sylenis"""
1778,0x2c1c80,7,Shift_JIS,Panika,"""Panika"""
1779,0x2c1cb0,6,Shift_JIS,Driln,"""Driln"""
1780,0x2c1ce0,8,Shift_JIS,Drilnos,"""Drilnos"""
1781,0x2c1d10,6,Shift_JIS,Sacri,"""Sacri"""
1782,0x2c1d40,7,Shift_JIS,Sacres,"""Sacres"""
1783,0x2c1d70,7,Shift_JIS,Sacrum,"""Sacrum"""
1784,0x2c1da0,9,Shift_JIS,Sacrulen,"""Sacrulen"""
1785,0x2c1dd0,5,Shift_JIS,Noxi,"""Noxi"""
1786,0x2c1e00,6,Shift_JIS,Noxus,"""Noxus"""
1787,0x2c1e30,8,Shift_JIS,Slipara,"""Slipara"""
1788,0x2c1e60,6,Shift_JIS,Quika,"""Quika"""
1789,0x2c1e90,6,Shift_JIS,Curia,"""Curia"""
1790,0x2c1ec0,6,Shift_JIS,Risan,"""Risan"""
1791,0x2c1ef0,8,Shift_JIS,Riselem,"""Riselem"""
1792,0x2c1f20,7,Shift_JIS,Eterni,"""Eterni"""
1793,0x2c1f50,8,Shift_JIS,Eternes,"""Eternes"""
1794,0x2c1f80,8,Shift_JIS,Eternum,"""Eternum"""
1795,0x2c1fb0,6,Shift_JIS,Wevli,"""Wevli"""
1796,0x2c1fe0,7,Shift_JIS,Wevles,"""Wevles"""
1797,0x2c2010,7,Shift_JIS,Wevlen,"""Wevlen"""
1798,0x2c2040,5,Shift_JIS,Pyri,"""Pyri"""
1799,0x2c2070,6,Shift_JIS,Pyres,"""Pyres"""
1800,0x2c20a0,6,Shift_JIS,Pyrum,"""Pyrum"""
1801,0x2c20d0,9,Shift_JIS,Crystali,"""Crystali"""
1802,0x2c2100,10,Shift_JIS,Crystales,"""Crystales"""
1803,0x2c2130,10,Shift_JIS,Crystalum,"""Crystalum"""
1804,0x2c2160,10,Shift_JIS,Crystalen,"""Crystalen"""
1805,0x2c2190,8,Shift_JIS,Pyrulen,"""Pyrulen"""
1806,0x2c21c0,7,Shift_JIS,Wevlum,"""Wevlum"""
1807,0x2c21f0,8,Shift_JIS,Electri,"""Electri"""
1808,0x2c2220,9,Shift_JIS,Electres,"""Electres"""
1809,0x2c2250,9,Shift_JIS,Electrum,"""Electrum"""
1810,0x2c2280,11,Shift_JIS,Electrulen,"""Electrulen"""
1811,0x2c22b0,13,Shift_JIS,Cutlass Fury,"""Cutlass Fury"""
1812,0x2c22e0,15,Shift_JIS,Rain of Swords,"""Rain of Swords"""
1813,0x2c2310,15,Shift_JIS,Pirates' Wrath,"""Pirates' Wrath"""
1814,0x2c2340,15,Shift_JIS,Omega Psyclone,"""Omega Psyclone"""
1815,0x2c2370,12,Shift_JIS,Alpha Storm,"""Alpha Storm"""
1816,0x2c23a0,13,Shift_JIS,Lambda Burst,"""Lambda Burst"""
1817,0x2c23d0,12,Shift_JIS,Lunar Glyph,"""Lunar Glyph"""
1818,0x2c2400,12,Shift_JIS,Lunar Winds,"""Lunar Winds"""
1819,0x2c2430,7,Shift_JIS,Tackle,"""Tackle"""
1820,0x2c2460,13,Shift_JIS,Hand of Fate,"""Hand of Fate"""
1821,0x2c2490,12,Shift_JIS,Royal Blade,"""Royal Blade"""
1822,0x2c24c0,14,Shift_JIS,The Judgement,"""The Judgement"""
1823,0x2c24f0,11,Shift_JIS,Gunslinger,"""Gunslinger"""
1824,0x2c2520,12,Shift_JIS,The Claudia,"""The Claudia"""
1825,0x2c2550,14,Shift_JIS,Counterstrike,"""Counterstrike"""
1826,0x2c2580,13,Shift_JIS,Skull Shield,"""Skull Shield"""
1827,0x2c25b0,13,Shift_JIS,Delta Shield,"""Delta Shield"""
1828,0x2c25e0,15,Shift_JIS,Epsilon Mirror,"""Epsilon Mirror"""
1829,0x2c2610,15,Shift_JIS,Lunar Blessing,"""Lunar Blessing"""
1830,0x2c2640,16,Shift_JIS,Lunar Cleansing,"""Lunar Cleansing"""
1831,0x2c2670,12,Shift_JIS,Lunar Light,"""Lunar Light"""
1832,0x2c26a0,14,Shift_JIS,Spirit Charge,"""Spirit Charge"""
1833,0x2c26d0,15,Shift_JIS,Justice Shield,"""Justice Shield"""
1834,0x2c2700,15,Shift_JIS,Aura of Denial,"""Aura of Denial"""
1835,0x2c2730,12,Shift_JIS,Blue Rogues,"""Blue Rogues"""
1836,0x2c2760,9,Shift_JIS,Prophecy,"""Prophecy"""
1837,0x2c2790,8,Shift_JIS,Cutlass,"""Cutlass"""
1838,0x2c27b0,15,Shift_JIS,Pirate Cutlass,"""Pirate Cutlass"""
1839,0x2c27d0,12,Shift_JIS,Sky Cutlass,"""Sky Cutlass"""
1840,0x2c27f0,16,Shift_JIS,Admiral Cutlass,"""Admiral Cutlass"""
1841,0x2c2810,15,Shift_JIS,Assassin Blade,"""Assassin Blade"""
1842,0x2c2830,16,Shift_JIS,Thunder Cutlass,"""Thunder Cutlass"""
1843,0x2c2850,12,Shift_JIS,Iron-cutter,"""Iron-cutter"""
1844,0x2c2870,13,Shift_JIS,Nasr Cutlass,"""Nasr Cutlass"""
1845,0x2c2890,16,Shift_JIS,Sword of Daccat,"""Sword of Daccat"""
1846,0x2c28b0,15,Shift_JIS,Hunter's Sword,"""Hunter's Sword"""
1847,0x2c28d0,12,Shift_JIS,Stonecutter,"""Stonecutter"""
1848,0x2c28f0,14,Shift_JIS,Dream Cutlass,"""Dream Cutlass"""
1849,0x2c2910,11,Shift_JIS,Windslicer,"""Windslicer"""
1850,0x2c2930,13,Shift_JIS,Vorlik Blade,"""Vorlik Blade"""
1851,0x2c2950,13,Shift_JIS,Suiran Blade,"""Suiran Blade"""
1852,0x2c2970,11,Shift_JIS,Soul Sword,"""Soul Sword"""
1853,0x2c2990,10,Shift_JIS,Boomerang,"""Boomerang"""
1854,0x2c29b0,8,Shift_JIS,Skywing,"""Skywing"""
1855,0x2c29d0,11,Shift_JIS,Scout Wing,"""Scout Wing"""
1856,0x2c29f0,13,Shift_JIS,Ice Splitter,"""Ice Splitter"""
1857,0x2c2a10,17,Shift_JIS,Leather Crescent,"""Leather Crescent"""
1858,0x2c2a30,15,Shift_JIS,Throwing Blade,"""Throwing Blade"""
1859,0x2c2a50,12,Shift_JIS,Hunting Arc,"""Hunting Arc"""
1860,0x2c2a70,10,Shift_JIS,Valuarang,"""Valuarang"""
1861,0x2c2a90,9,Shift_JIS,Yin Wing,"""Yin Wing"""
1862,0x2c2ab0,12,Shift_JIS,Dancing Arc,"""Dancing Arc"""
1863,0x2c2ad0,13,Shift_JIS,Wing of Hope,"""Wing of Hope"""
1864,0x2c2af0,11,Shift_JIS,Storm Wing,"""Storm Wing"""
1865,0x2c2b10,10,Shift_JIS,Moon Wing,"""Moon Wing"""
1866,0x2c2b30,11,Shift_JIS,Hydra Wing,"""Hydra Wing"""
1867,0x2c2b50,13,Shift_JIS,Grendel Wing,"""Grendel Wing"""
1868,0x2c2b70,14,Shift_JIS,Flutter Blade,"""Flutter Blade"""
1869,0x2c2b90,6,Shift_JIS,Cupil,"""Cupil"""
1870,0x2c2bb0,12,Shift_JIS,Cupil Lance,"""Cupil Lance"""
1871,0x2c2bd0,11,Shift_JIS,Cupil Star,"""Cupil Star"""
1872,0x2c2bf0,9,Shift_JIS,Cupicone,"""Cupicone"""
1873,0x2c2c10,12,Shift_JIS,Cupil Spear,"""Cupil Spear"""
1874,0x2c2c30,12,Shift_JIS,Cupil Blade,"""Cupil Blade"""
1875,0x2c2c50,12,Shift_JIS,Cupil Sword,"""Cupil Sword"""
1876,0x2c2c70,14,Shift_JIS,Cupil Cutlass,"""Cupil Cutlass"""
1877,0x2c2c90,15,Shift_JIS,Cupil Claymore,"""Cupil Claymore"""
1878,0x2c2cb0,13,Shift_JIS,Cupil Cannon,"""Cupil Cannon"""
1879,0x2c2cd0,12,Shift_JIS,Cupil Spike,"""Cupil Spike"""
1880,0x2c2cf0,13,Shift_JIS,Cupil Weight,"""Cupil Weight"""
1881,0x2c2d10,10,Shift_JIS,Cupil Pan,"""Cupil Pan"""
1882,0x2c2d30,11,Shift_JIS,Cupil Club,"""Cupil Club"""
1883,0x2c2d50,13,Shift_JIS,Cupil Hammer,"""Cupil Hammer"""
1884,0x2c2d70,12,Shift_JIS,Final Cupil,"""Final Cupil"""
1885,0x2c2d90,15,Shift_JIS,Artificial Arm,"""Artificial Arm"""
1886,0x2c2db0,10,Shift_JIS,Hook Hand,"""Hook Hand"""
1887,0x2c2dd0,10,Shift_JIS,Mace Hand,"""Mace Hand"""
1888,0x2c2df0,11,Shift_JIS,Mining Arm,"""Mining Arm"""
1889,0x2c2e10,11,Shift_JIS,Dragon Arm,"""Dragon Arm"""
1890,0x2c2e30,10,Shift_JIS,Beak Hand,"""Beak Hand"""
1891,0x2c2e50,14,Shift_JIS,De Loco Drill,"""De Loco Drill"""
1892,0x2c2e70,15,Shift_JIS,Excavation Arm,"""Excavation Arm"""
1893,0x2c2e90,9,Shift_JIS,Ruin Arm,"""Ruin Arm"""
1894,0x2c2eb0,11,Shift_JIS,Silver Arm,"""Silver Arm"""
1895,0x2c2ed0,7,Shift_JIS,Rapier,"""Rapier"""
1896,0x2c2ef0,11,Shift_JIS,Stoneblade,"""Stoneblade"""
1897,0x2c2f10,15,Shift_JIS,Imperial Blade,"""Imperial Blade"""
1898,0x2c2f30,15,Shift_JIS,Serpent Strike,"""Serpent Strike"""
1899,0x2c2f50,11,Shift_JIS,Frostblade,"""Frostblade"""
1900,0x2c2f70,17,Shift_JIS,Blade of Slumber,"""Blade of Slumber"""
1901,0x2c2f90,13,Shift_JIS,Gilder's Own,"""Gilder's Own"""
1902,0x2c2fb0,12,Shift_JIS,Nasr Pistol,"""Nasr Pistol"""
1903,0x2c2fd0,17,Shift_JIS,Warrior's Pistol,"""Warrior's Pistol"""
1904,0x2c2ff0,14,Shift_JIS,Valuan Pistol,"""Valuan Pistol"""
1905,0x2c3010,13,Shift_JIS,Marksman Gun,"""Marksman Gun"""
1906,0x2c3030,14,Shift_JIS,Daccat Custom,"""Daccat Custom"""
1907,0x2c3050,15,Shift_JIS,Gilder Special,"""Gilder Special"""
1908,0x2c3070,13,Shift_JIS,Tuna Cutlass,"""Tuna Cutlass"""
1909,0x2c3090,12,Shift_JIS,Swirlmerang,"""Swirlmerang"""
1910,0x2c30b0,9,Shift_JIS,Sky Fang,"""Sky Fang"""
1911,0x2c30d0,11,Shift_JIS,ダミー武器,"""\x83_\x83~\x81[\x95\x90\x8A\xED"""
1912,0x2c30f0,11,Shift_JIS,ダミー武器,"""\x83_\x83~\x81[\x95\x90\x8A\xED"""
1913,0x2c3110,11,Shift_JIS,ダミー武器,"""\x83_\x83~\x81[\x95\x90\x8A\xED"""
1914,0x2c3130,11,Shift_JIS,ダミー武器,"""\x83_\x83~\x81[\x95\x90\x8A\xED"""
1915,0x2c3150,11,Shift_JIS,ダミー武器,"""\x83_\x83~\x81[\x95\x90\x8A\xED"""
1916,0x2c3170,11,Shift_JIS,ダミー武器,"""\x83_\x83~\x81[\x95\x90\x8A\xED"""
1917,0x2c3190,15,Shift_JIS,Vyse's Uniform,"""Vyse's Uniform"""
1918,0x2c31b8,14,Shift_JIS,Aika's Shorts,"""Aika's Shorts"""
1919,0x2c31e0,12,Shift_JIS,Fina's Robe,"""Fina's Robe"""
1920,0x2c3208,16,Shift_JIS,Drachma's Shirt,"""Drachma's Shirt"""
1921,0x2c3230,15,Shift_JIS,Enrique's Coat,"""Enrique's Coat"""
1922,0x2c3258,14,Shift_JIS,Gilder's Mail,"""Gilder's Mail"""
1923,0x2c3280,11,Shift_JIS,Light Robe,"""Light Robe"""
1924,0x2c32a8,15,Shift_JIS,Valuan Uniform,"""Valuan Uniform"""
1925,0x2c32d0,15,Shift_JIS,Sailor Uniform,"""Sailor Uniform"""
1926,0x2c32f8,13,Shift_JIS,Mystic Dress,"""Mystic Dress"""
1927,0x2c3320,13,Shift_JIS,Valuan Armor,"""Valuan Armor"""
1928,0x2c3348,10,Shift_JIS,Elastamor,"""Elastamor"""
1929,0x2c3370,9,Shift_JIS,Raincoat,"""Raincoat"""
1930,0x2c3398,13,Shift_JIS,Nasrean Mail,"""Nasrean Mail"""
1931,0x2c33c0,14,Shift_JIS,Ceramic Armor,"""Ceramic Armor"""
1932,0x2c33e8,11,Shift_JIS,Agile Robe,"""Agile Robe"""
1933,0x2c3410,17,Shift_JIS,Miner's Overalls,"""Miner's Overalls"""
1934,0x2c3438,11,Shift_JIS,Fiber Robe,"""Fiber Robe"""
1935,0x2c3460,13,Shift_JIS,Golden Armor,"""Golden Armor"""
1936,0x2c3488,16,Shift_JIS,Ixa'takan Armor,"""Ixa'takan Armor"""
1937,0x2c34b0,14,Shift_JIS,Naval Uniform,"""Naval Uniform"""
