Entry ID,Entry Name,ENGLISH.SOT,FRENCH.SOT,GERMAN.SOT,SPANISH.SOT
61,WeaponMessageDataTable,"A powerful sword worn by warriors of the Silver
Civilization. Can turn enemies to Stone.","Épée puissante des guerriers de la Civilisation
d'Argent. Peut changer les ennemis en Pierre.","Mächtiges Schwert der Krieger der Silver
Civilization. Kann Feinde zu Stein verwandeln.","Poderosa espada usada por los guerreros de la
Civilización de Plata. Petrifica al enemigo."
62,WeaponMessageDataTable,"A blade so sharp and cold, it is almost numbing
to the touch. It can Confuse enemies.","Épée si aiguisée et si froide qu'elle engourdit
au toucher. Peut désorienter les ennemis.","Eine so scharfe und kalte Klinge, dass man fast
daran festfriert. Kann Verwirrung auslösen.","Una espada tan afilada y fria que casi entumece
al tocarla. Provoca Confusion en el enemigo."
63,WeaponMessageDataTable,"A large sword used in Yafutoman ceremonies, its
mysterious powers can put enemies to Sleep.","Une grosse épée utilisée lors des cérémonies
Yafutoman, peut endormir les ennemis.","Riesiges Schwert, das in yafutomanischen 
Zeremonien benutzt wird; schläfert Feinde ein.","Larga espada usada en ceremonias de Yafutoman.
Su misterioso poder duerme al enemigo."
64,WeaponMessageDataTable,"A gun that has gotten Gilder through many a
tight spot. Small, but easy to handle.","Un revolver qui a aidé Gilder à s'en sortir plus
d'une fois. Petit et facile à manier.","Eine Schusswaffe, die Gilder schon durch manche
Gefahr half. Klein, aber leicht zu handhaben.","Este arma ha sacado a Gilder de muchos aprietos.
Pequeña pero fácil de manejar."
65,WeaponMessageDataTable,"A replica of the weapon used by the Royal Guard,
without the unnecessary decorative elements.","Une réplique de l'arme utilisée par la Garde
Royale, dénuée de ses décorations superflues.","Nachbildung einer Waffe der Royal Guard,
jedoch ohne unnötige Verzierung.","Una réplica del arma usada por la Guardia Real,
pero sin elementos decorativos innecesarios."
66,WeaponMessageDataTable,"A small gun used by ancient warriors. Its
appearance hides its destructive power well.","Petit revolver utilisé par d'anciens guerriers.
Son apparence dissimule son pouvoir destructeur.","Kleine Schusswaffe der alten Krieger. Ihr
Äußeres verrät nichts von ihrer Schusskraft.","Arma pequeña usada por antiguos guerreros.
Su aspecto inocente oculta gran poder."
67,WeaponMessageDataTable,"A stolen Valuan pistol, modified by sailors to
increase power, without sacrificing accuracy.","Pistolet Valuan dérobé, modifié par les marins
pour le rendre plus puissant et toujours précis.","Eine von Matrosen umgebaute valuanische Pistole
mit hoher Schusskraft und Präzision.","Una pistola robada de los Valuan, modificada
para aumentar su potencia sin restar precisión."
68,WeaponMessageDataTable,"A small pistol used by Valuan assassins. Can
cause instant death with a good shot.","Petit pistolet utilisé par les assassins Valuan.
Peut causer la mort instantanée.","Kleine, von valuanischen Mördern verwendete Pis-
tole. Bei einem gezielten Schuss sofort tödlich.","Pistola pequeña de los asesinos Valuan. Puede
causar la muerte instantánea si se apunta bien. "
69,WeaponMessageDataTable,"A long pistol used by the legendary Air Pirate,
Daccat. Can sometimes put enemies to Sleep.","Long pistolet utilisé par le fameux Pirate de
Daccat. Peut parfois endormir les ennemis.","Lange Pistole des legendären Piraten Daccat.
Kann Feinde einschläfern.","El legendario Pirata Aéreo Daccat usa esta
pistola larga que hace que el enemigo se duerma."
70,WeaponMessageDataTable,"A gun made specifically to fit Gilder's touch.
It has unequaled accuracy and power.","Un revolver fabriqué spécialement pour Gilder.
Il a une précision et une puissance unique.","Speziell auf Gilders Schusshand angepasste Waffe
mit unübertroffener Genauigkeit und Schusskraft.","Arma hecha especialmente para adaptarse al tacto
de Gilder. Su potencia y precisión son únicas."
71,WeaponMessageDataTable,"A special item for people on the Net.
Boasts high attack power, but low accuracy.","Un objet destiné aux pêcheurs.
Grande puissance d'attaque mais peu précise.","Spezielle Waffe für Fischer. Sehr schlagkräftig,
aber ungenau.","Un arma especial para pescadores con red.
Tiene gran potencia, pero poca precisión."
72,WeaponMessageDataTable,"A special item for people on the Net.
Will always Confuse enemies without fail.","Un objet destiné aux pêcheurs.
Réussira toujours à désorienter les ennemis.","Spezielle Waffe für Fischer. Sorgt immer bei
Feinden für Verwirrung.","Un arma especial para gente con red.
Es perfecta para crear confusión en el enemigo."
73,WeaponMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
74,WeaponMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
75,WeaponMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
76,WeaponMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
77,WeaponMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
78,WeaponMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
79,WeaponMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
0,ArmorMessageDataTable,"Uniform of the Blue Rogues.
Given to him by his father.","Uniforme des Voleurs Bleus.
Offert par son père.","Uniform der Blue Rogues, die er von seinem
Vater geschenkt bekam.","Uniforme de los Bandidos Azules.
Su padre se lo entregó."
1,ArmorMessageDataTable,"Aika's favorite pair of shorts, given to her
by Vyse's mother.","Short préféré d'Aika, offert par la mère
de Vyse.","Aikas Lieblingspaar Shorts, die sie von Vyses
Mutter erhielt.","La madre de Vyse regaló a Aika estos
pantalones cortos. Son sus favoritos."
2,ArmorMessageDataTable,"A traditional Silvite Dress, worn by women of
the Silver Civilization.","Robe Silvite traditionnelle, portée par les
femmes de la Civilisation Argent.","Traditionelle Silviter-Tracht, von Frauen der
Silver Civilization getragen.","Un vestido Silvite tradicional. Lo llevan
las mujeres de la Civilizacion de Plata."
3,ArmorMessageDataTable,"An extra large, heavy shirt that's been well
worn by years of hard work.","Chemise lourde et très grande, usée
par des années de labeur.","Ein extra großes, schweres Hemd, das nach Jahren
harter Arbeit abgetragen ist.","Una enorme camisa muy desgastada por años
de duro trabajo."
4,ArmorMessageDataTable,"The light armor of the Valuan Imperial Court.
It improves the wearer's agility.","L'armure légère de la Cour Impériale Valuan.
Elle améliore l'agilité de celui qui la porte.","Eine leichte Rüstung des kaiserlichen Hofs von
Valua. Sie erhöht die Beweglichkeit des Trägers.","Armadura ligera de la Corte Imperial
Valuan. Aumenta la agilidad del usuario."
5,ArmorMessageDataTable,"Light armor, worn by Gilder under his coat.
Gilder likes to have fun, but he's no dummy.","Armure légère portée par Gilder sous le manteau.
Gilder aime s'amuser mais il n'est pas fou.","Leichte Rüstung, die Gilder unter seinem Mantel
trägt. Er hat gerne Spaß, ist aber nicht dumm.","Armadura ligera de la Corte Imperial
Valuan. El travieso de Gilder no es tonto. "
6,ArmorMessageDataTable,"A lightweight robe crafted from magically
resistant fabric. ","Une robe légère fabriquée en tissu résistant à
la magie.","Eine leichte Robe aus magieresistentem Material.
 ","Una túnica ligera hecha de un material
resistente a prueba de magia."
7,ArmorMessageDataTable,"A uniform stolen from a low-ranking Valuan
navigator.","Un uniforme volé à un navigateur Valuan d'un
rang inférieur.","Uniform, die von einem valuanischen Seefahrer
mit niedrigem Dienstgrad gestohlen wurde.","Un uniforme robado de un navegante Valuan
de bajo rango."
8,ArmorMessageDataTable,"Inexpensive, light weight, and durable, this
is the preferred dress of sailors.","Bon marché, léger et de qualité, c'est l'habit
préféré des marins.","Billig, leicht und robust - 
die bevorzugte Tracht der Matrosen.","Barato, ligero y resistente. Es el traje
preferido por los marinos."
9,ArmorMessageDataTable,"A dress made of magically resistant fabric that
enables the wearer to resist magic attacks.","Robe fabriquée en tissu résistant à la magie.
 ","Ein Kleid aus magieresistentem Material, das
seine Trägerin vor Magie-Angriffen schützt.","Traje con tela a prueba de magia. Inmuniza
al usuario contra los ataques magicos."
10,ArmorMessageDataTable,"On old suit of armor worn by guards in the
Valuan Imperial Palace.","Une vieille armure portée par la Garde du
Palais Impérial Valuan.","Eine alte Rüstung, wie sie von den Wächtern des
Kaiserlichen Valua-Palasts getragen wird.","Una vieja armadura usada por guardias
del Palacio Imperial Valuan."
11,ArmorMessageDataTable,"A tight-fitting suit that resists damage from
yellow magic spells.","Costume étroit qui résiste aux dégâts des
sortilèges de magie jaune.","Ein enger Anzug, der vor gelben Zaubersprüchen
schützt.","Un traje ajustado que resiste el deterioro
de los hechizos de Magia Amarilla."
12,ArmorMessageDataTable,"Durable coat worn by sailors to protect them
from the harsh elements.","Manteau de qualité porté par les marins pour se
se protéger des vents et marées.","Fester Mantel, der von Matrosen zum Schutz
gegen die Elemente getragen wird.","Gabardina muy resistente que usan los
marinos para protegerse de los elementos."
13,ArmorMessageDataTable,"Durable, lightweight outfit made for desert
travel. Defends the wearer against Red Magic.","Tenue légère de qualité prévue pour les voyages
dans le désert. Elle protège de la Magie Rouge.","Haltbare, leichte Ausstattung für Wüsten-
expeditionen. Schützt Träger vor roter Magie.","Malla resistente y ligera para viajar por
el desierto. Protege de la Magia Roja."
14,ArmorMessageDataTable,"Light, but very durable armor created from
baking different types of Nasrean Clay.","Armure légère mais de qualité créée à partir de
différents types d'Argile cuite Nasrean.","Leichte, aber sehr haltbare Rüstung, die aus ver-
schiedenen Arten von Nasr-Lehm gebrannt wird.","Armadura ligera, pero resistente, de
distintos tipos de arcilla Nasrean cocida."
15,ArmorMessageDataTable,"A lightweight robe that increases the wearer's
Agile.","Robe légère qui améliore l'agilité de celui qui
la porte.","Eine leichtgewichtige Robe, die die Beweglichkeit
des Trägers erhöht.","Una túnica ligera que aumenta la agilidad
de quien la usa."
16,ArmorMessageDataTable,"Thick overalls, worn by miners. It is very
difficult to find a pair that isn't dirty.","Combinaison épaisse, portée par les mineurs.
Il est difficile d'en trouver une propre.","Dicke Overalls für Bergleute. Fast immer
schmutzig.","Grueso mono de trabajo de los mineros. Es
difícil encontrar uno que no esté sucio."
17,ArmorMessageDataTable,"Ceremonial Robe woven from plants.
Protects the user from magic attacks.","Robe de cérémonie tissée avec des plantes.
Protège des attaques magiques.","Festgewand, das aus Pflanzen gewebt wird.
Schützt den Benutzer vor magischen Angriffen.","Túnica ritual tejida con plantas. Protege
al usuario de los ataques de magia."
18,ArmorMessageDataTable,"Extremely heavy armor forged from Ixa'takan
gold.","Armure extrêmement lourde forgée en or
Ixa'takan.","Außergewöhnlich schwere Rüstung, die aus dem
Gold der Ixa'taka geschmiedet wurde.","Una armadura pesa mucho.
Está forjada con oro de Ixa'takan."
19,ArmorMessageDataTable,"A cloth tunic worn in the jungle, designed to
protect the wearer from Green Magic.","Tunique portée dans la jungle, conçue pour
protéger celui qui la met de la Magie Verte.","Ein Waffenrock für den Dschungel, der den
Träger vor grüner Magie schützen soll.","Armadura de paño usada en la jungla que
protege de la Magia Verde al usuario."
20,ArmorMessageDataTable,"A fairly light type of armor, designed for
stealth missions.","Type d'armure plutôt légère, conçue pour des
missions furtives.","Leichtere Art von Rüstung, die für
Überraschungsangriffe gedacht ist.","Un tipo de armadura ligera, creado para su
uso en misiones clandestinas."
21,ArmorMessageDataTable,"A uniform designed for the Nasr Sailors. It's
in good condition, but has no rank markings.","Un uniforme conçu pour la Marine Nasrean. Il est
en bon état mais n'a pas de galons.","Uniform der Nasr-Matrosen. Sie ist in gutem
Zustand, hat jedoch keine Rangabzeichen.","Uniforme diseñado por los marinos de Nasr.
Está en buen estado pero no tiene rango."
22,ArmorMessageDataTable,"Thick armor made from the hides of the desert
animals.","Armure épaisse faite en peaux d'animaux du
désert.","Dicke Rüstung, die aus den Häuten von
Wüstentieren gefertigt wurde.","Armadura gruesa fabricada con la piel
de animales del desierto."
23,ArmorMessageDataTable,"Sacred Robes worn by the Priests of Nasr.
Protects the user from magic attacks.","Robes sacrées portées par les Prêtres de Nasr.
Protège des attaques magiques.","Heiliges Gewand, von den Priestern von Nasr
getragen. Schützen vor magischen Angriffen.","Túnica sagrada que usan los sacerdotes de
Nasr.Defiende de los ataques mágicos."
24,ArmorMessageDataTable,"A Legendary Tunic said to have been worn by
Daccat. Protects the user from Blue Magic.","Une Tunique Légendaire qui aurait été portée par
Daccat. Protège des attaques de Magie Bleue.","Legendärer Waffenrock, angeblich von Daccat
getragen. Schützt vor blauer Magie.","Según la leyenda, Daccat solía llevar esta
túnica.Protege de la Magia Azul."
25,ArmorMessageDataTable,"A well-worn suit of armor that has apparently
saved the previous owner's life many times.","Une armure usée qui aurait sauvé la vie
de son ancien propriétaire maintes fois.","Eine vielgetragene Rüstung, die ihrem letzten
Eigentümer wohl mehrmals das Leben gerettet hat.","Armadura desgastada que ha salvado la vida
muchas veces a quien la usaba en combate. "
26,ArmorMessageDataTable,"A robe worn by a monk who miraculously returned
unharmed after being lost in the Dark Rift.","Robe portée par un moine revenu vivant
du Récif Noir.","Ein Gewand, das von einem Mönch getragen wurde,
der unverletzt vom Dark Rift zurückkehrte.","Un monje que, milagrosamente, regresó vivo
de la Gruta Oscura, llevaba esta túnica."
27,ArmorMessageDataTable,"Extremely effective armor from the east, crafted
from the scales of large creatures.","Armure très efficace de l'Est, fabriquée à
partir d'écailles de grosses créatures.","Sehr effektive Rüstung aus dem Osten, die aus den
Schuppen riesiger Lebewesen gefertigt wurde.","Malla muy útil procedente del Este y hecha
con escamas de animales grandes."
28,ArmorMessageDataTable,"A robe belonging to a legendary Yafutoman
adventurer, who earned the nickname “Sky King.”","Une robe appartenant à un aventurier Yafutoman
légendaire surnommé le “Roi du Ciel”.","Eine Robe, die einem legendären Yafutoma-Aben-
teurer gehört, der den Namen “Sky King” erhielt.","Túnica que pertenecía a un aventurero
Yafutoman apodado el “Rey de los cielos”."
29,ArmorMessageDataTable,"A long cloth, designed to wrap around the
wearer's body. Increases Agile.","Un long châle, conçu pour s'enrouler autour du
corps de celui qui le porte. Améliore l'agilité.","Ein langes Stück Stoff, das um den Körper des
Trägers gewickelt wird. Erhöht die Beweglichkeit.","Túnica larga que cubre totalmente el
cuerpo. Aumenta la agilidad."
30,ArmorMessageDataTable,"A thick cloak, designed to protect a ship's
captain as he braves the elements.","Cape épaisse, conçue pour protéger le capitaine
d'un navire bravant les éléments.","Ein dicker Mantel, der den Kapitän eines Schiffs
vor den Naturgewalten schützen soll.","Gruesa capa que protege al capitán del
barco al enfrentarse a los elementos."
31,ArmorMessageDataTable,"Robe blessed in holy water, it's light weight
allows the wearer to be more agile.","Robe bénite dans l'eau sainte, sa légèreté
permet à celui qui la porte d'être plus agile.","Mit Weihwasser gesegnetes Gewand; es ist leicht
und erhöht die Beweglichkeit des Trägers.","Túnica ligera bendecida con agua sagrada
que dota a quien la lleva de más agilidad."
32,ArmorMessageDataTable,"An insulated tunic made from very thin fabric.
Protects the wearer from Purple Magic.","Tunique isolante fabriquée en tissu très fin.
Protège celui qui la porte de la Magie Mauve.","Ein undurchlässiger Waffenrock aus sehr dünnem
Material. Schützt vor purpurner Magie.","Malla aislante hecha de un material fino,
protege al usuario de la Magia Púrpura."
33,ArmorMessageDataTable,"Enchanted Armor that improves the wearer's
counterattacking skills.","Armure enchantée qui améliore les aptitudes de
contre-attaque de celui qui la porte.","Verzauberte Rüstung, die die Gegenwehr des
Trägers verbessert.","Armadura encantada que mejora las
habilidades de contraataque del usuario."
34,ArmorMessageDataTable,"An enchanted dress that increases the wearer's
speed.","Robe enchantée qui améliore la vitesse
de celui qui la porte.","Verzaubertes Kleid, das die Geschwindigkeit der
Trägerin erhöht.","Un traje encantado que aumenta la velocidad
de quien lo lleva."
35,ArmorMessageDataTable,"An enchanted Cape that protects the wearer as
he enters new lands in search of adventure.","Pèlerine enchantée protégeant la personne en
quête d'aventures sur des terres inconnues.","Verzauberter Umhang, der den Träger schützt, wenn
er auf Abenteuersuche neue Lande betritt.","Capa encantada que protege a quien la usa
cuando se aventura por nuevas tierras."
36,ArmorMessageDataTable,"For the pure of heart. This robe will protect
the user from enemy attacks.","Pour la pureté du coeur. Cette robe protègera
celui qui la porte des attaques ennemies.","Für die Rechtschaffenen. Diese Robe schützt den
Träger vor feindlichen Angriffen.","Para los puros de corazón. Esta túnica
protege de muchos tipos de ataque."
37,ArmorMessageDataTable,"Finely crafted armor forged by the greatest
smiths in Arcadia's history.","Armure fabriquée avec finesse forgée par le plus
grand forgeron de l'histoire d'Arcadia.","Feine Rüstung, die von den größten Schmieden
in der Geschichte Arcadias hergestellt wurde.","Armadura forjada artesanalmente por los
mejores fabricantes de espadas de Arcadia."
38,ArmorMessageDataTable,"A lightweight robe that allows the user to
resist magic spells.","Une robe légère qui permet à son utilisateur de
résister aux sortilèges.","Eine leichte Robe, die es dem Träger erlaubt,
magischen Zaubersprüchen zu widerstehen.","Una túnica resistente que protege al que la
lleva de los hechizos magicos."
39,ArmorMessageDataTable,"A tunic that fits Vyse. It enhances the wearer's
fighting abilities.","Une tunique qui va bien à Vyse. Elle améliore
les talents de combat de son utilisateur.","Ein Waffenrock, der Vyse passt. Er erhöht die
Kampffähigkeit des Trägers.","Tunica de la talla de Vyse, que aumenta la
destreza en el campo de batalla."
40,ArmorMessageDataTable,"Very light, yet durable armor for Aika. 
It increases her agility.","Armure très légère mais de qualité pour Aika.
Elle améliore son agilité.","Sehr leichte, aber widerstandsfähige Rüstung für
Aika. Sie erhöht ihre Beweglichkeit.","Armadura de Aika, ligera pero resistente.
Diseñada para aumentar su agilidad."
41,ArmorMessageDataTable,"A Robe that allows the wearer to mentally
channel energy, increasing her will.","Une robe qui permet à l'utilisateur de canaliser
mentalement de l'énergie, augmentant sa volonté.","Robe, die es der Trägerin erlaubt, durch mentale
Energie ihren Willen zu stärken.","Esta túnica ayuda a canalizar la energía
mental y potenciar la fuerza de voluntad."
42,ArmorMessageDataTable,"An old uniform worn in the Valua-Nasr War.
It boosts attack power and spirit.","Un vieil uniforme porté à la guerre Valua-Nasr.
Il augmente la puissance d'attaque et l'Esprit.","Eine alte Uniform, die im Valua-Nasr-Krieg
getragen wurde. Erhöht Angriffskraft und Spirit.","Uniforme de la guerra de Valua-Nasr que
aumenta el poder de Ataque y de Espíritu."
43,ArmorMessageDataTable,"An incredibly ugly, yet effective suit of armor
designed by De Loco.","Une armure très laide mais efficace conçue par
De Loco.","Eine unglaublich hässliche, aber effektive
Rüstung, von De Loco entworfen.","Una armadura muy útil, pero horriblemente
fea. Fue disenada por De Loco."
44,ArmorMessageDataTable,"Legendary armor given to a great female warrior
by Daccat.","Armure légendaire offerte à une grande
guerrière par Daccat.","Legendäre Rüstung, die einer großen
Kriegerin von Daccat überreicht wurde.","Legendaria armadura concedida por Daccat
a una gran guerrera."
45,ArmorMessageDataTable,"Very thick and heavy armor made for a man.
Offers protection against physical attacks.","Armure très épaisse et lourde faite pour un
homme. Protège des attaques physiques.","Sehr dicke und schwere Rüstung für einen Mann.
Schützt gegen physische Angriffe.","Armadura muy pesada hecha para el hombre.
Protege contra los ataques fisicos."
46,ArmorMessageDataTable,"A robe belonging to a long-dead, but once
powerful wizard.","Une robe portée jadis par un magicien
puissant.","Robe, die einem lang verstorbenen, einst
mächtigen Zauberer gehörte.","Túnica perteneciente a un gran mago
que murió hace mucho tiempo."
47,ArmorMessageDataTable,"A suit of armor crafted by De Loco, designed
to protect the wearer from enemy attacks.","Une armure fabriquée par De Loco, conçue pour
protéger son utilisateur des attaques ennemies.","Eine von De Loco gefertigte Rüstung, die den
Träger vor Feindangriffen schützen soll.","Armadura hecha por De Loco para proteger
al que la lleva de los ataques enemigos."
48,ArmorMessageDataTable,"Very durable, light armor, engraved with 
Daccat's seal.","Armure légère et de qualité qui porte le sceau
gravé de Daccat.","Sehr widerstandsfähige, leichte Rüstung, die
Daccats Siegel trägt.","Armadura ligera pero muy resistente,
que lleva grabado el emblema de Daccat."
49,ArmorMessageDataTable,"An old suit of armor crafted from moss found in
the Dark Rift. ","Une vieille armure fabriquée avec de la mousse
trouvée dans le Récif Noir.","Eine alte Rüstung, die aus Moos vom Dark Rift
gefertigt wurde.","Vieja armadura fabricada con musgo
que crecia en la Gruta Oscura."
50,ArmorMessageDataTable,"A shimmering robe that reflects moonlight, the
way a calm lake reflects light at night.","Une robe chatoyante qui reflète le clair de lune
comme un lac reflète la lumière.","Schimmernde Robe, in der sich das Mondlicht wie
in einem stillen See bei Nacht widerspiegelt.","Esta túnica de tenue brillo refleja la luna
como un lago refleja la luz nocturna. "
51,ArmorMessageDataTable,"A silver suit of armor that has a high
resistance to Silver attacks.","Une armure d'argent qui a un taux de résistance
élevé aux attaques d'Argent.","Eine silberne Rüstung, die hohe Widerstands-
fähigkeit gegen silberne Angriffe aufweist.","Una armadura de plata que ofrece gran
resistencia a los Ataques de Plata."
52,ArmorMessageDataTable,"Enchanted suit of armor that raises the attack
power and will of the wearer.","Armure enchantée qui améliore la puissance
d'attaque et la volonté de celui qui la porte.","Verzauberte Rüstung, die Angriffskraft und Willen
des Trägers erhöht.","Armadura encantada que aumenta la fuerza de
ataque y la voluntad de quien la lleva."
53,ArmorMessageDataTable,"A dress crafted from extremely light weight
fabric.","Une robe fabriquée avec un tissu extrêmement
léger.","Ein Kleid, das aus außergewöhnlich leichtem
Material gefertigt wurde.","Traje fabricado de un material finísimo y
muy ligero."
54,ArmorMessageDataTable,"Armor crafted to fit a woman's body, and
protect it from enemy attacks.","Armure conçue pour s'adapter au corps d'une
femme et pour la protèger des attaques ennemies.","Rüstung, die dem Körper der Frau angepasst ist
und sie vor Feindangriffen schützt.","Diseñada para adaptarse al cuerpo de la
mujer. Protege de muchos tipos de ataque."
55,ArmorMessageDataTable,"A strange outfit that appears translucent in
light, and floats eerily when released.","Tenue étrange, qui semble translucide
et flotte tel un fantôme si on l'ôte.","Eine merkwürdige Kluft, die bei Licht
durchsichtig ist und seltsam schwebt.","Extraño malla que se pone transparente con
la luz y flota de forma fantasmal."
56,ArmorMessageDataTable,"A lightweight coat that increases the wearer's
agility.","Manteau léger qui améliore l'agilité de celui
qui le porte.","Ein leichter Mantel, der die
Beweglichkeit des Trägers erhöht.","Este manto de tejido ligero aumenta la 
agilidad de quien lo usa."
57,ArmorMessageDataTable,"Very effective armor woven from a special type
of moss found in the Dark Rift.","Armure très efficace, tissée avec une sorte de
mousse spéciale trouvée dans le Récif Noir.","Sehr wirksame Rüstung, die aus einer speziellen
Art von Moos aus dem Dark Rift gewebt wurde.","Malla extremadamente útil hecha con un tipo
especial de musgo de la Gruta Oscura."
58,ArmorMessageDataTable,"A beautiful robe that glows blue in the night.
Resists enemy magic spells.","Une robe magnifique qui luit de couleur bleu la
nuit. Résiste aux sortilèges ennemis.","Eine hübsche Robe, die nachts blau glüht.
Widersteht feindlichen Zaubersprüchen.","Preciosa túnica que de noche refleja el
color azul. A prueba de ataques enemigos."
59,ArmorMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
60,ArmorMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
61,ArmorMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
62,ArmorMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
63,ArmorMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
64,ArmorMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
65,ArmorMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
66,ArmorMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
67,ArmorMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
68,ArmorMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
69,ArmorMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
70,ArmorMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
71,ArmorMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
72,ArmorMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
73,ArmorMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
74,ArmorMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
75,ArmorMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
76,ArmorMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
77,ArmorMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
78,ArmorMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
79,ArmorMessageDataTable,"DUMMY
------","DUMMY
 ","DUMMY
 ","DUMMY
 "
0,AccessoryMessageDataTable,"A finely crafted ring engraved with runes,
that protect the wearer against magic.","Une bague finement travaillée avec des runes
gravées qui protègent l'utilisateur de la Magie.","Fein gearbeiter Ring, mit eingravierten Runen,
die den Träger vor Magie schützen.","Anillo finamente tallado, con jeroglíficos
que protegen contra el efecto de la Magia."
1,AccessoryMessageDataTable,"A ring created from enchanted sand found around
Moon Stones. Protects the wearer against Magic.","Une bague créée avec du sable enchanté trouvé
près des Pierres de Lune. Protège de la Magie.","Ring aus verzaubertem Sand, den man bei Moon
Stones findet. Schützt den Träger vor Magie.","Anillo de arena mágica procedente de
Piedras Lunares.Protege contra la Magia."
2,AccessoryMessageDataTable,"A ring crafted from weaving the sprigs of magic
trees. Increases the wearer's Will.","Une bague fabriquée à partir d'un arbre magique
Accroît la Volonté de celui qui la porte.","Ring aus geflochtenen Zweigen verzauberter
Bäume. Erhöht den Willen des Trägers.","Anillo entretejido con ramitas de arboles
mágicos.Aumenta la Voluntad."
3,AccessoryMessageDataTable,"A ring decorated with tiny shards of Moon
Stones. Increases Will.","Une bague décorée avec des petits morceaux de
Pierres de Lune. Augmente la Volonté.","Ring, der mit kleinen  Moon-Stone-Splittern
verziert ist. Erhöht die Willenskraft.","Anillo decorado con fragmentos de Piedras
Lunares. Potencia la Voluntad."
4,AccessoryMessageDataTable,"A finely crafted ring that depicts two lovers
embracing. Increases Magic Defense and Will.","Bague finement travaillée représentant 2 amants
enlacés. Accroît Résistance Magique et Volonté.","Fein gearbeiteter Ring, der zwei Liebende
zeigt. Erhöht Magie-Resistenz und Willen.","Anillo con la imagen de dos novios. Protege
contra la Magia y aumenta la Voluntad."
5,AccessoryMessageDataTable,"A ring decorated with two drops of liquid jade.
Increases Magic Defense and Will.","Bague décorée avec 2 gouttes de jade liquide.
Accroît la Résistance Magique et la Volonté.","Ring, der mit zwei Tropfen flüssiger Jade
verziert ist. Erhöht Magie-Resistenz und Willen.","Anillo con dos gotas de jade que protege
contra la Magia y aumenta la Voluntad."
6,AccessoryMessageDataTable,"A ring that looks like Cupil. Boosts Spirit and
Resistance to Silver Attacks, and Eterni Magic.","Bague à l'image du Cupil. Augmente l'Esprit, la
Résistance aux Attaques d'Argent & Magie Eterni.","Ring, der wie Cupil aussieht. Erhöht Spirit sowie
Resistenz gegen Silber-Angriffe und Eterni-Magie.","Se parece a Cupil. Potencia el Espíritu.
Resistente Ataques de Plata y Magia Eterni."
7,AccessoryMessageDataTable,"A ring with a glowing gem, that allows the user
to recover Spirit during battle.","Une bague avec une pierre brillante, qui permet
de récupérer de l'Esprit pendant les batailles.","Ein Ring mit leuchtendem Stein; erlaubt dem
Benutzer, während des Kampfes Spirit aufzuladen.","Anillo con una gema brillante. Ayuda a
recuperar el Espiritu durante la batalla. "
8,AccessoryMessageDataTable,"A weapon modification made from a Throkryn.
Raises Attack Power.","Une arme modifiée, fabriquée à l'aide d'un
Throkryn. Augmente la Puissance d'Attaque.","Ein aus einem Throkryn hergestellter Waffentyp.
Erhöht die Angriffskraft.","Arma modificada con Throkryn.
Aumenta el poder de Ataque."
