Entry ID,[Filter],[EC ID],[JP EC Name],Type ID,[Type Name],Instr. ID,[Instr. Name],Param. ID,[Param. Name]
21,*,64,デモンヌール,1,Action,550,Attack,2,Random PC
22,*,64,デモンヌール,1,Action,551,Guard,-1,None
23,*,64,デモンヌール,1,Action,552,Run,-1,None
24,*,64,デモンヌール,1,Action,210,ＨＰ吸収,3,PC w/ Most HP
25,*,64,デモンヌール,1,Action,519,ジェドーサ,2,Random PC
26,*,64,デモンヌール,1,Action,100,Ж術？,-1,None
1,*,65,マウルティア,0,Branch,36,???,7,Go to 7
2,*,65,マウルティア,0,Branch,11,???,5,Go to 5
3,*,65,マウルティア,0,Branch,12,???,5,Go to 5
4,*,65,マウルティア,0,Branch,30,???,6,Go to 6
5,*,65,マウルティア,0,Branch,22,???,17,Go to 17
6,*,65,マウルティア,0,Branch,21,???,17,Go to 17
7,*,65,マウルティア,0,Branch,47,???,13,Go to 13
8,*,65,マウルティア,0,Branch,2,???,11,Go to 11
9,*,65,マウルティア,0,Branch,0,???,13,Go to 13
10,*,65,マウルティア,0,Branch,30,???,12,Go to 12
11,*,65,マウルティア,0,Branch,24,???,18,Go to 18
12,*,65,マウルティア,0,Branch,22,???,18,Go to 18
13,*,65,マウルティア,0,Branch,28,???,15,Go to 15
14,*,65,マウルティア,0,Branch,30,???,16,Go to 16
15,*,65,マウルティア,1,Action,550,Attack,2,Random PC
16,*,65,マウルティア,1,Action,551,Guard,-1,None
17,*,65,マウルティア,1,Action,505,ダウノス,-1,None
18,*,65,マウルティア,1,Action,212,ＨＰ吸収,3,PC w/ Most HP
1,*,66,ギャルブ,0,Branch,33,???,3,Go to 3
2,*,66,ギャルブ,0,Branch,22,???,9,Go to 9
3,*,66,ギャルブ,0,Branch,35,???,5,Go to 5
4,*,66,ギャルブ,0,Branch,22,???,8,Go to 8
5,*,66,ギャルブ,0,Branch,21,???,7,Go to 7
6,*,66,ギャルブ,1,Action,550,Attack,2,Random PC
7,*,66,ギャルブ,1,Action,551,Guard,-1,None
8,*,66,ギャルブ,1,Action,503,パニカ,14,PC w/o Confusion
9,*,66,ギャルブ,1,Action,528,グラシェス,2,Random PC
1,*,67,ガジュマ,0,Branch,50,???,5,Go to 5
2,*,67,ガジュマ,0,Branch,25,???,7,Go to 7
3,*,67,ガジュマ,0,Branch,26,???,9,Go to 9
4,*,67,ガジュマ,0,Branch,30,???,10,Go to 10
5,*,67,ガジュマ,0,Branch,28,???,7,Go to 7
6,*,67,ガジュマ,0,Branch,30,???,8,Go to 8
7,*,67,ガジュマ,1,Action,550,Attack,2,Random PC
8,*,67,ガジュマ,1,Action,551,Guard,-1,None
9,*,67,ガジュマ,1,Action,26,花葬の舞,2,Random PC
10,*,67,ガジュマ,1,Action,191,爆睡の花粉,-1,None
1,*,68,ヴァルガンド,0,Branch,45,???,3,Go to 3
2,*,68,ヴァルガンド,0,Branch,30,???,4,Go to 4
3,*,68,ヴァルガンド,0,Branch,25,???,7,Go to 7
4,*,68,ヴァルガンド,0,Branch,22,???,6,Go to 6
5,*,68,ヴァルガンド,1,Action,550,Attack,2,Random PC
6,*,68,ヴァルガンド,1,Action,551,Guard,-1,None
7,*,68,ヴァルガンド,1,Action,552,Run,-1,None
1,*,69,デ式特機兵,1,Action,550,Attack,2,Random PC
1,*,70,ガンドロフス,0,Branch,50,???,4,Go to 4
2,*,70,ガンドロフス,0,Branch,24,???,6,Go to 6
3,*,70,ガンドロフス,0,Branch,30,???,7,Go to 7
4,*,70,ガンドロフス,0,Branch,27,???,6,Go to 6
5,*,70,ガンドロフス,0,Branch,30,???,7,Go to 7
6,*,70,ガンドロフス,1,Action,550,Attack,2,Random PC
7,*,70,ガンドロフス,1,Action,30,スプレーキャノン,2,Random PC
1,*,71,テンコウ,0,Branch,11,???,4,Go to 4
2,*,71,テンコウ,0,Branch,12,???,7,Go to 7
3,*,71,テンコウ,0,Branch,30,???,8,Go to 8
4,*,71,テンコウ,0,Branch,22,???,14,Go to 14
5,*,71,テンコウ,0,Branch,22,???,15,Go to 15
6,*,71,テンコウ,0,Branch,30,???,10,Go to 10
7,*,71,テンコウ,0,Branch,24,???,16,Go to 16
8,*,71,テンコウ,0,Branch,43,???,10,Go to 10
9,*,71,テンコウ,0,Branch,22,???,16,Go to 16
10,*,71,テンコウ,0,Branch,28,???,12,Go to 12
11,*,71,テンコウ,0,Branch,30,???,13,Go to 13
12,*,71,テンコウ,1,Action,550,Attack,2,Random PC
13,*,71,テンコウ,1,Action,551,Guard,-1,None
14,*,71,テンコウ,1,Action,116,バイリキの秘薬,11,EC w/o Strengthen
15,*,71,テンコウ,1,Action,117,バイソクの秘薬,-1,None
16,*,71,テンコウ,1,Action,118,サプガンの葉,7,Injured EC
1,*,72,警備士,0,Branch,11,???,4,Go to 4
2,*,72,警備士,0,Branch,12,???,6,Go to 6
3,*,72,警備士,0,Branch,30,???,7,Go to 7
4,*,72,警備士,0,Branch,23,???,17,Go to 17
5,*,72,警備士,0,Branch,30,???,7,Go to 7
6,*,72,警備士,0,Branch,23,???,19,Go to 19
7,*,72,警備士,0,Branch,26,???,15,Go to 15
8,*,72,警備士,0,Branch,25,???,16,Go to 16
9,*,72,警備士,0,Branch,25,???,11,Go to 11
10,*,72,警備士,0,Branch,30,???,13,Go to 13
11,*,72,警備士,0,Branch,33,???,15,Go to 15
12,*,72,警備士,0,Branch,30,???,18,Go to 18
13,*,72,警備士,0,Branch,42,???,15,Go to 15
14,*,72,警備士,0,Branch,30,???,19,Go to 19
15,*,72,警備士,1,Action,550,Attack,2,Random PC
16,*,72,警備士,1,Action,551,Guard,-1,None
17,*,72,警備士,1,Action,513,クイッカ,-1,None
18,*,72,警備士,1,Action,532,ボルタ,7,Injured EC
19,*,72,警備士,1,Action,80,サプガンの葉,2,Random PC
1,*,73,採掘士,0,Branch,11,???,4,Go to 4
2,*,73,採掘士,0,Branch,12,???,6,Go to 6
3,*,73,採掘士,0,Branch,30,???,7,Go to 7
4,*,73,採掘士,0,Branch,22,???,13,Go to 13
5,*,73,採掘士,0,Branch,30,???,7,Go to 7
6,*,73,採掘士,0,Branch,21,???,13,Go to 13
7,*,73,採掘士,0,Branch,26,???,11,Go to 11
8,*,73,採掘士,0,Branch,24,???,12,Go to 12
9,*,73,採掘士,0,Branch,33,???,11,Go to 11
10,*,73,採掘士,0,Branch,30,???,14,Go to 14
11,*,73,採掘士,1,Action,550,Attack,2,Random PC
12,*,73,採掘士,1,Action,551,Guard,-1,None
13,*,73,採掘士,1,Action,513,クイッカ,-1,None
14,*,73,採掘士,1,Action,527,グラシィ,7,Injured EC
1,*,74,アスヒモス,0,Branch,1,???,7,Go to 7
2,*,74,アスヒモス,0,Branch,23,???,12,Go to 12
3,*,74,アスヒモス,0,Branch,22,???,13,Go to 13
4,*,74,アスヒモス,0,Branch,26,???,14,Go to 14
5,*,74,アスヒモス,0,Branch,24,???,15,Go to 15
6,*,74,アスヒモス,0,Branch,30,???,16,Go to 16
7,*,74,アスヒモス,0,Branch,23,???,12,Go to 12
8,*,74,アスヒモス,0,Branch,21,???,13,Go to 13
9,*,74,アスヒモス,0,Branch,23,???,14,Go to 14
10,*,74,アスヒモス,0,Branch,26,???,15,Go to 15
11,*,74,アスヒモス,0,Branch,30,???,16,Go to 16
12,*,74,アスヒモス,1,Action,550,Attack,2,Random PC
13,*,74,アスヒモス,1,Action,551,Guard,-1,None
14,*,74,アスヒモス,1,Action,503,パニカ,14,PC w/o Confusion
15,*,74,アスヒモス,1,Action,529,グラゾーバ,2,Random PC
16,*,74,アスヒモス,1,Action,38,永久凍結,-1,None
1,*,75,デ式レーダー,0,Branch,11,???,9,Go to 9
2,*,75,デ式レーダー,0,Branch,12,???,8,Go to 8
3,*,75,デ式レーダー,0,Branch,13,???,7,Go to 7
4,*,75,デ式レーダー,0,Branch,14,???,6,Go to 6
5,*,75,デ式レーダー,0,Branch,27,???,15,Go to 15
6,*,75,デ式レーダー,0,Branch,25,???,15,Go to 15
7,*,75,デ式レーダー,0,Branch,23,???,15,Go to 15
8,*,75,デ式レーダー,0,Branch,21,???,15,Go to 15
9,*,75,デ式レーダー,0,Branch,24,???,14,Go to 14
10,*,75,デ式レーダー,0,Branch,25,???,17,Go to 17
11,*,75,デ式レーダー,0,Branch,25,???,13,Go to 13
12,*,75,デ式レーダー,0,Branch,30,???,16,Go to 16
13,*,75,デ式レーダー,1,Action,551,Guard,-1,None
14,*,75,デ式レーダー,1,Action,74,仲間を呼ぶ,-1,None
15,*,75,デ式レーダー,1,Action,97,エマージェンシー,-1,None
16,*,75,デ式レーダー,1,Action,112,仲間を呼ぶ,-1,None
17,*,75,デ式レーダー,1,Action,160,レーダーサーチ,-1,None
1,*,76,ヒュドラ機兵,1,Action,550,Attack,2,Random PC
1,*,77,テンペリオス,0,Branch,48,???,9,Go to 9
2,*,77,テンペリオス,0,Branch,11,???,12,Go to 12
3,*,77,テンペリオス,0,Branch,5,???,12,Go to 12
4,*,77,テンペリオス,0,Branch,23,???,12,Go to 12
5,*,77,テンペリオス,0,Branch,22,???,13,Go to 13
6,*,77,テンペリオス,0,Branch,22,???,14,Go to 14
7,*,77,テンペリオス,0,Branch,29,???,11,Go to 11
8,*,77,テンペリオス,0,Branch,30,???,15,Go to 15
9,*,77,テンペリオス,0,Branch,25,???,13,Go to 13
10,*,77,テンペリオス,0,Branch,30,???,14,Go to 14
11,*,77,テンペリオス,1,Action,550,Attack,2,Random PC
12,*,77,テンペリオス,1,Action,9,ターゲットサーチ,-1,None
13,*,77,テンペリオス,1,Action,99,ブラスター,2,Random PC
14,*,77,テンペリオス,1,Action,32,トゥームレーザー,13,PC w/o Stone
15,*,77,テンペリオス,1,Action,551,Guard,-1,None
1,*,78,テルヴァ,0,Branch,45,???,3,Go to 3
2,*,78,テルヴァ,0,Branch,30,???,4,Go to 4
3,*,78,テルヴァ,0,Branch,28,???,10,Go to 10
4,*,78,テルヴァ,0,Branch,44,???,6,Go to 6
5,*,78,テルヴァ,0,Branch,30,???,7,Go to 7
6,*,78,テルヴァ,0,Branch,24,???,10,Go to 10
7,*,78,テルヴァ,0,Branch,22,???,9,Go to 9
8,*,78,テルヴァ,1,Action,550,Attack,2,Random PC
9,*,78,テルヴァ,1,Action,551,Guard,-1,None
10,*,78,テルヴァ,1,Action,552,Run,-1,None
1,*,79,ドゥムス,0,Branch,45,???,3,Go to 3
2,*,79,ドゥムス,0,Branch,30,???,4,Go to 4
3,*,79,ドゥムス,0,Branch,28,???,11,Go to 11
4,*,79,ドゥムス,0,Branch,44,???,6,Go to 6
5,*,79,ドゥムス,0,Branch,30,???,7,Go to 7
6,*,79,ドゥムス,0,Branch,24,???,11,Go to 11
7,*,79,ドゥムス,0,Branch,24,???,12,Go to 12
8,*,79,ドゥムス,0,Branch,21,???,10,Go to 10
9,*,79,ドゥムス,1,Action,550,Attack,2,Random PC
10,*,79,ドゥムス,1,Action,551,Guard,-1,None
11,*,79,ドゥムス,1,Action,552,Run,-1,None
12,*,79,ドゥムス,1,Action,61,ソリッドレーザー,13,PC w/o Stone
1,*,80,ニンギルス,0,Branch,1,???,5,Go to 5
2,*,80,ニンギルス,0,Branch,25,???,8,Go to 8
3,*,80,ニンギルス,0,Branch,22,???,9,Go to 9
4,*,80,ニンギルス,0,Branch,30,???,10,Go to 10
5,*,80,ニンギルス,0,Branch,22,???,8,Go to 8
6,*,80,ニンギルス,0,Branch,21,???,9,Go to 9
7,*,80,ニンギルス,0,Branch,30,???,10,Go to 10
8,*,80,ニンギルス,1,Action,550,Attack,2,Random PC
9,*,80,ニンギルス,1,Action,551,Guard,-1,None
10,*,80,ニンギルス,1,Action,77,ラウンドクロウ,2,Random PC
1,*,81,ヌックア,0,Branch,44,???,5,Go to 5
2,*,81,ヌックア,0,Branch,1,???,4,Go to 4
3,*,81,ヌックア,0,Branch,30,???,5,Go to 5
4,*,81,ヌックア,0,Branch,25,???,10,Go to 10
5,*,81,ヌックア,0,Branch,21,???,11,Go to 11
6,*,81,ヌックア,0,Branch,50,???,8,Go to 8
7,*,81,ヌックア,0,Branch,24,???,9,Go to 9
8,*,81,ヌックア,1,Action,550,Attack,2,Random PC
9,*,81,ヌックア,1,Action,260,アースシェイク,-1,None
10,*,81,ヌックア,1,Action,41,おやすみなさい,22,Self
11,*,81,ヌックア,1,Action,551,Guard,-1,None
1,*,82,サムンドラ,0,Branch,50,???,5,Go to 5
2,*,82,サムンドラ,0,Branch,22,???,8,Go to 8
3,*,82,サムンドラ,0,Branch,25,???,9,Go to 9
4,*,82,サムンドラ,0,Branch,30,???,10,Go to 10
5,*,82,サムンドラ,0,Branch,24,???,8,Go to 8
6,*,82,サムンドラ,0,Branch,25,???,9,Go to 9
7,*,82,サムンドラ,0,Branch,30,???,10,Go to 10
8,*,82,サムンドラ,1,Action,550,Attack,2,Random PC
9,*,82,サムンドラ,1,Action,64,疲労かぶり,18,PC w/o Fatigue
10,*,82,サムンドラ,1,Action,184,フロストブレス,2,Random PC
1,*,83,ギラロッシ,0,Branch,11,???,3,Go to 3
2,*,83,ギラロッシ,0,Branch,30,???,4,Go to 4
3,*,83,ギラロッシ,0,Branch,25,???,15,Go to 15
4,*,83,ギラロッシ,0,Branch,47,???,10,Go to 10
5,*,83,ギラロッシ,0,Branch,2,???,8,Go to 8
6,*,83,ギラロッシ,0,Branch,0,???,10,Go to 10
7,*,83,ギラロッシ,0,Branch,30,???,9,Go to 9
8,*,83,ギラロッシ,0,Branch,26,???,17,Go to 17
9,*,83,ギラロッシ,0,Branch,22,???,17,Go to 17
10,*,83,ギラロッシ,0,Branch,26,???,13,Go to 13
11,*,83,ギラロッシ,0,Branch,25,???,14,Go to 14
12,*,83,ギラロッシ,0,Branch,30,???,16,Go to 16
13,*,83,ギラロッシ,1,Action,550,Attack,2,Random PC
14,*,83,ギラロッシ,1,Action,551,Guard,-1,None
15,*,83,ギラロッシ,1,Action,505,ダウノス,-1,None
16,*,83,ギラロッシ,1,Action,529,グラゾーバ,2,Random PC
17,*,83,ギラロッシ,1,Action,213,ＨＰ吸収,3,PC w/ Most HP
1,*,84,シデンクワイ,0,Branch,44,???,3,Go to 3
2,*,84,シデンクワイ,0,Branch,30,???,4,Go to 4
3,*,84,シデンクワイ,0,Branch,27,???,14,Go to 14
4,*,84,シデンクワイ,0,Branch,24,???,12,Go to 12
5,*,84,シデンクワイ,0,Branch,25,???,8,Go to 8
6,*,84,シデンクワイ,0,Branch,27,???,10,Go to 10
7,*,84,シデンクワイ,0,Branch,30,???,13,Go to 13
8,*,84,シデンクワイ,0,Branch,27,???,16,Go to 16
9,*,84,シデンクワイ,0,Branch,30,???,17,Go to 17
10,*,84,シデンクワイ,0,Branch,33,???,12,Go to 12
11,*,84,シデンクワイ,0,Branch,30,???,15,Go to 15
12,*,84,シデンクワイ,1,Action,550,Attack,2,Random PC
13,*,84,シデンクワイ,1,Action,551,Guard,-1,None
14,*,84,シデンクワイ,1,Action,552,Run,-1,None
15,*,84,シデンクワイ,1,Action,528,グラシェス,2,Random PC
16,*,84,シデンクワイ,1,Action,68,仲間を呼ぶ,-1,None
17,*,84,シデンクワイ,1,Action,106,仲間を呼ぶ,-1,None
1,*,85,イモヅル,0,Branch,45,???,3,Go to 3
2,*,85,イモヅル,0,Branch,30,???,4,Go to 4
3,*,85,イモヅル,0,Branch,28,???,23,Go to 23
4,*,85,イモヅル,0,Branch,44,???,6,Go to 6
5,*,85,イモヅル,0,Branch,30,???,7,Go to 7
6,*,85,イモヅル,0,Branch,25,???,23,Go to 23
7,*,85,イモヅル,0,Branch,31,???,15,Go to 15
8,*,85,イモヅル,0,Branch,39,???,11,Go to 11
9,*,85,イモヅル,0,Branch,38,???,12,Go to 12
10,*,85,イモヅル,0,Branch,30,???,15,Go to 15
11,*,85,イモヅル,0,Branch,23,???,24,Go to 24
12,*,85,イモヅル,0,Branch,23,???,24,Go to 24
13,*,85,イモヅル,0,Branch,25,???,25,Go to 25
14,*,85,イモヅル,0,Branch,30,???,27,Go to 27
15,*,85,イモヅル,0,Branch,11,???,17,Go to 17
16,*,85,イモヅル,0,Branch,23,???,23,Go to 23
17,*,85,イモヅル,0,Branch,25,???,21,Go to 21
18,*,85,イモヅル,0,Branch,23,???,22,Go to 22
19,*,85,イモヅル,0,Branch,26,???,26,Go to 26
20,*,85,イモヅル,0,Branch,30,???,28,Go to 28
21,*,85,イモヅル,1,Action,550,Attack,2,Random PC
22,*,85,イモヅル,1,Action,551,Guard,-1,None
23,*,85,イモヅル,1,Action,552,Run,-1,None
24,*,85,イモヅル,1,Action,508,サプレス,-1,None
25,*,85,イモヅル,1,Action,49,仲間呼ぶ,-1,None
26,*,85,イモヅル,1,Action,50,仲間呼ぶ,-1,None
27,*,85,イモヅル,1,Action,100,Ж術？,-1,None
28,*,85,イモヅル,1,Action,113,仲間を呼ぶ,-1,None
1,*,86,ブライヌール,0,Branch,45,???,3,Go to 3
2,*,86,ブライヌール,0,Branch,30,???,4,Go to 4
3,*,86,ブライヌール,0,Branch,28,???,15,Go to 15
4,*,86,ブライヌール,0,Branch,44,???,6,Go to 6
5,*,86,ブライヌール,0,Branch,30,???,7,Go to 7
6,*,86,ブライヌール,0,Branch,24,???,15,Go to 15
7,*,86,ブライヌール,0,Branch,0,???,10,Go to 10
8,*,86,ブライヌール,0,Branch,46,???,10,Go to 10
9,*,86,ブライヌール,0,Branch,26,???,17,Go to 17
10,*,86,ブライヌール,0,Branch,50,???,12,Go to 12
11,*,86,ブライヌール,0,Branch,23,???,18,Go to 18
12,*,86,ブライヌール,0,Branch,21,???,16,Go to 16
13,*,86,ブライヌール,0,Branch,22,???,15,Go to 15
14,*,86,ブライヌール,1,Action,550,Attack,2,Random PC
15,*,86,ブライヌール,1,Action,552,Run,-1,None
16,*,86,ブライヌール,1,Action,551,Guard,-1,None
17,*,86,ブライヌール,1,Action,210,ＨＰ吸収,3,PC w/ Most HP
18,*,86,ブライヌール,1,Action,56,ブライサンダー,-1,None
1,*,87,クベンシス,0,Branch,11,???,4,Go to 4
2,*,87,クベンシス,0,Branch,12,???,5,Go to 5
3,*,87,クベンシス,0,Branch,30,???,6,Go to 6
4,*,87,クベンシス,0,Branch,22,???,15,Go to 15
5,*,87,クベンシス,0,Branch,22,???,9,Go to 9
6,*,87,クベンシス,0,Branch,26,???,13,Go to 13
7,*,87,クベンシス,0,Branch,28,???,11,Go to 11
8,*,87,クベンシス,0,Branch,30,???,14,Go to 14
9,*,87,クベンシス,0,Branch,49,???,17,Go to 17
10,*,87,クベンシス,0,Branch,30,???,15,Go to 15
11,*,87,クベンシス,0,Branch,49,???,17,Go to 17
12,*,87,クベンシス,0,Branch,30,???,16,Go to 16
13,*,87,クベンシス,1,Action,550,Attack,2,Random PC
14,*,87,クベンシス,1,Action,552,Run,-1,None
15,*,87,クベンシス,1,Action,505,ダウノス,-1,None
16,*,87,クベンシス,1,Action,531,ウェイベス,2,Random PC
17,*,87,クベンシス,1,Action,100,Ж術？,-1,None
1,*,88,エリュオン,0,Branch,45,???,3,Go to 3
2,*,88,エリュオン,0,Branch,30,???,4,Go to 4
3,*,88,エリュオン,0,Branch,24,???,7,Go to 7
4,*,88,エリュオン,0,Branch,21,???,7,Go to 7
5,*,88,エリュオン,0,Branch,21,???,8,Go to 8
6,*,88,エリュオン,1,Action,550,Attack,1,Same PC
7,*,88,エリュオン,1,Action,552,Run,-1,None
8,*,88,エリュオン,1,Action,551,Guard,-1,None
1,*,89,アークエルモ,0,Branch,1,???,11,Go to 11
2,*,89,アークエルモ,0,Branch,25,???,11,Go to 11
3,*,89,アークエルモ,0,Branch,11,???,5,Go to 5
4,*,89,アークエルモ,0,Branch,30,???,6,Go to 6
5,*,89,アークエルモ,0,Branch,25,???,12,Go to 12
6,*,89,アークエルモ,0,Branch,24,???,9,Go to 9
7,*,89,アークエルモ,0,Branch,23,???,10,Go to 10
8,*,89,アークエルモ,0,Branch,33,???,13,Go to 13
9,*,89,アークエルモ,1,Action,550,Attack,2,Random PC
10,*,89,アークエルモ,1,Action,551,Guard,-1,None
11,*,89,アークエルモ,1,Action,552,Run,-1,None
12,*,89,アークエルモ,1,Action,502,サイレシャ,15,PC w/o Silence
13,*,89,アークエルモ,1,Action,100,Ж術？,-1,None
1,*,90,キュキュ,0,Branch,44,???,3,Go to 3
2,*,90,キュキュ,0,Branch,30,???,4,Go to 4
3,*,90,キュキュ,0,Branch,24,???,12,Go to 12
4,*,90,キュキュ,0,Branch,0,???,7,Go to 7
5,*,90,キュキュ,0,Branch,46,???,7,Go to 7
6,*,90,キュキュ,0,Branch,25,???,13,Go to 13
7,*,90,キュキュ,0,Branch,33,???,9,Go to 9
8,*,90,キュキュ,0,Branch,24,???,14,Go to 14
9,*,90,キュキュ,0,Branch,21,???,12,Go to 12
10,*,90,キュキュ,0,Branch,21,???,15,Go to 15
11,*,90,キュキュ,1,Action,550,Attack,2,Random PC
12,*,90,キュキュ,1,Action,552,Run,-1,None
13,*,90,キュキュ,1,Action,211,ＨＰ吸収,3,PC w/ Most HP
14,*,90,キュキュ,1,Action,533,ボルティ,2,Random PC
15,*,90,キュキュ,1,Action,551,Guard,-1,None
1,*,91,デ式レイバー,0,Branch,52,???,12,Go to 12
2,*,91,デ式レイバー,0,Branch,11,???,6,Go to 6
3,*,91,デ式レイバー,0,Branch,27,???,9,Go to 9
4,*,91,デ式レイバー,0,Branch,24,???,10,Go to 10
5,*,91,デ式レイバー,0,Branch,30,???,11,Go to 11
6,*,91,デ式レイバー,0,Branch,24,???,9,Go to 9
7,*,91,デ式レイバー,0,Branch,22,???,10,Go to 10
8,*,91,デ式レイバー,0,Branch,30,???,11,Go to 11
9,*,91,デ式レイバー,1,Action,550,Attack,2,Random PC
10,*,91,デ式レイバー,1,Action,551,Guard,-1,None
11,*,91,デ式レイバー,1,Action,13,チャージ,-1,None
12,*,91,デ式レイバー,1,Action,75,ディスチャージ,-1,None
1,*,92,ランギット,0,Branch,44,???,3,Go to 3
2,*,92,ランギット,0,Branch,30,???,4,Go to 4
3,*,92,ランギット,0,Branch,28,???,16,Go to 16
4,*,92,ランギット,0,Branch,17,???,10,Go to 10
5,*,92,ランギット,0,Branch,25,???,13,Go to 13
6,*,92,ランギット,0,Branch,25,???,14,Go to 14
7,*,92,ランギット,0,Branch,26,???,15,Go to 15
8,*,92,ランギット,0,Branch,25,???,16,Go to 16
9,*,92,ランギット,0,Branch,30,???,17,Go to 17
10,*,92,ランギット,0,Branch,25,???,14,Go to 14
11,*,92,ランギット,0,Branch,25,???,15,Go to 15
12,*,92,ランギット,0,Branch,30,???,16,Go to 16
13,*,92,ランギット,1,Action,550,Attack,2,Random PC
14,*,92,ランギット,1,Action,82,仲間を呼ぶ,-1,None
15,*,92,ランギット,1,Action,98,仲間を呼ぶ,-1,None
16,*,92,ランギット,1,Action,552,Run,-1,None
17,*,92,ランギット,1,Action,551,Guard,-1,None
1,*,93,ヘベレル,0,Branch,17,???,15,Go to 15
2,*,93,ヘベレル,0,Branch,36,???,10,Go to 10
3,*,93,ヘベレル,0,Branch,22,???,19,Go to 19
4,*,93,ヘベレル,0,Branch,23,???,20,Go to 20
5,*,93,ヘベレル,0,Branch,24,???,18,Go to 18
6,*,93,ヘベレル,0,Branch,24,???,21,Go to 21
7,*,93,ヘベレル,0,Branch,24,???,22,Go to 22
8,*,93,ヘベレル,0,Branch,25,???,23,Go to 23
9,*,93,ヘベレル,0,Branch,30,???,24,Go to 24
10,*,93,ヘベレル,0,Branch,25,???,18,Go to 18
11,*,93,ヘベレル,0,Branch,24,???,21,Go to 21
12,*,93,ヘベレル,0,Branch,26,???,22,Go to 22
13,*,93,ヘベレル,0,Branch,25,???,23,Go to 23
14,*,93,ヘベレル,0,Branch,30,???,24,Go to 24
15,*,93,ヘベレル,0,Branch,24,???,21,Go to 21
16,*,93,ヘベレル,0,Branch,25,???,22,Go to 22
17,*,93,ヘベレル,0,Branch,30,???,23,Go to 23
18,*,93,ヘベレル,1,Action,550,Attack,2,Random PC
19,*,93,ヘベレル,1,Action,504,ダウナ,17,PC w/o Weak
20,*,93,ヘベレル,1,Action,512,スリーパ,16,PC w/o Sleep
21,*,93,ヘベレル,1,Action,78,仲間を呼ぶ,-1,None
22,*,93,ヘベレル,1,Action,111,仲間を呼ぶ,-1,None
23,*,93,ヘベレル,1,Action,552,Run,-1,None
24,*,93,ヘベレル,1,Action,551,Guard,-1,None
1,*,94,マヌー,0,Branch,11,???,5,Go to 5
2,*,94,マヌー,0,Branch,28,???,7,Go to 7
3,*,94,マヌー,0,Branch,25,???,8,Go to 8
4,*,94,マヌー,0,Branch,30,???,9,Go to 9
5,*,94,マヌー,0,Branch,26,???,8,Go to 8
6,*,94,マヌー,0,Branch,30,???,9,Go to 9
7,*,94,マヌー,1,Action,550,Attack,2,Random PC
8,*,94,マヌー,1,Action,551,Guard,-1,None
9,*,94,マヌー,1,Action,58,様子を見る,-1,None
1,*,95,ケベスク,0,Branch,44,???,3,Go to 3
2,*,95,ケベスク,0,Branch,30,???,4,Go to 4
3,*,95,ケベスク,0,Branch,24,???,13,Go to 13
4,*,95,ケベスク,0,Branch,40,???,15,Go to 15
5,*,95,ケベスク,0,Branch,11,???,7,Go to 7
6,*,95,ケベスク,0,Branch,30,???,8,Go to 8
7,*,95,ケベスク,0,Branch,25,???,14,Go to 14
8,*,95,ケベスク,0,Branch,27,???,11,Go to 11
9,*,95,ケベスク,0,Branch,27,???,12,Go to 12
10,*,95,ケベスク,0,Branch,30,???,13,Go to 13
11,*,95,ケベスク,1,Action,550,Attack,2,Random PC
12,*,95,ケベスク,1,Action,551,Guard,-1,None
13,*,95,ケベスク,1,Action,552,Run,-1,None
14,*,95,ケベスク,1,Action,20,ためる,-1,None
15,*,95,ケベスク,1,Action,170,針千本,2,Random PC
1,*,96,ロッキ,0,Branch,44,???,3,Go to 3
2,*,96,ロッキ,0,Branch,30,???,4,Go to 4
3,*,96,ロッキ,0,Branch,27,???,8,Go to 8
4,*,96,ロッキ,0,Branch,26,???,7,Go to 7
5,*,96,ロッキ,0,Branch,28,???,9,Go to 9
6,*,96,ロッキ,0,Branch,30,???,10,Go to 10
7,*,96,ロッキ,1,Action,550,Attack,2,Random PC
8,*,96,ロッキ,1,Action,552,Run,-1,None
9,*,96,ロッキ,1,Action,93,疲労ブレス,2,Random PC
10,*,96,ロッキ,1,Action,551,Guard,-1,None
1,*,97,キクシック,0,Branch,44,???,3,Go to 3
2,*,97,キクシック,0,Branch,30,???,4,Go to 4
3,*,97,キクシック,0,Branch,27,???,8,Go to 8
4,*,97,キクシック,0,Branch,26,???,7,Go to 7
5,*,97,キクシック,0,Branch,28,???,9,Go to 9
6,*,97,キクシック,0,Branch,30,???,10,Go to 10
7,*,97,キクシック,1,Action,550,Attack,2,Random PC
8,*,97,キクシック,1,Action,552,Run,-1,None
9,*,97,キクシック,1,Action,93,疲労ブレス,2,Random PC
10,*,97,キクシック,1,Action,551,Guard,-1,None
1,*,98,マセラウト,0,Branch,11,???,6,Go to 6
2,*,98,マセラウト,0,Branch,12,???,9,Go to 9
3,*,98,マセラウト,0,Branch,28,???,11,Go to 11
4,*,98,マセラウト,0,Branch,25,???,13,Go to 13
5,*,98,マセラウト,0,Branch,30,???,15,Go to 15
6,*,98,マセラウト,0,Branch,26,???,11,Go to 11
7,*,98,マセラウト,0,Branch,25,???,12,Go to 12
8,*,98,マセラウト,0,Branch,25,???,14,Go to 14
9,*,98,マセラウト,0,Branch,23,???,11,Go to 11
10,*,98,マセラウト,0,Branch,30,???,13,Go to 13
11,*,98,マセラウト,1,Action,550,Attack,2,Random PC
12,*,98,マセラウト,1,Action,551,Guard,-1,None
