Entry ID,[Filter],[Enemy ship ID],[Enemy ship name],Unk.,Task rating,Task A type ID,[Task A type name],Task A arm. ID,[Task A arm. name],Task A param. ID,[Task A param. name],Task A arm. range,Task B type ID,[Task B type name],Task B arm. ID,[Task B arm. name],Task B param. ID,[Task B param. name],Task B arm. range
16,R525A.BIN,44,"",-1,0,0,Attack,0,"",-1,None,0,2,Focus,-1,None,-1,None,0
17,R525A.BIN,44,"",4,2,2,Focus,-1,None,-1,None,0,4,Nothing,-1,None,0,Awaiting Orders,0
18,R525A.BIN,44,"",4,2,1,Magic,-1,None,6,"",0,4,Nothing,-1,None,0,Awaiting Orders,0
19,R525A.BIN,44,"",-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
0,R527A.BIN,36,"",-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
1,R527A.BIN,36,"",-1,0,0,Attack,0,"",-1,None,0,0,Attack,0,"",-1,None,0
2,R527A.BIN,36,"",-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
3,R527A.BIN,36,"",-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
4,R527A.BIN,36,"",-1,0,0,Attack,0,"",-1,None,0,0,Attack,0,"",-1,None,0
5,R527A.BIN,36,"",-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
6,R527A.BIN,36,"",-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
7,R527A.BIN,36,"",-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
8,R527A.BIN,36,"",-1,0,0,Attack,0,"",-1,None,0,0,Attack,0,"",-1,None,0
9,R527A.BIN,36,"",-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
10,R527A.BIN,36,"",-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
11,R527A.BIN,36,"",-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
12,R527A.BIN,36,"",-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
13,R527A.BIN,36,"",-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
14,R527A.BIN,36,"",-1,0,0,Attack,0,"",-1,None,0,0,Attack,0,"",-1,None,0
15,R527A.BIN,36,"",-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
16,R527A.BIN,36,"",-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
17,R527A.BIN,36,"",-1,0,0,Attack,0,"",-1,None,0,0,Attack,0,"",-1,None,0
18,R527A.BIN,36,"",-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
19,R527A.BIN,36,"",-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
0,R530A.BIN,17,"",-1,0,0,Attack,3,"",-1,None,0,0,Attack,3,"",-1,None,0
1,R530A.BIN,17,"",-1,0,0,Attack,2,"",-1,None,2,0,Attack,2,"",-1,None,2
2,R530A.BIN,17,"",-1,0,3,Guard,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
3,R530A.BIN,17,"",-1,0,0,Attack,1,"",-1,None,0,0,Attack,1,"",-1,None,0
4,R530A.BIN,17,"",-1,0,0,Attack,2,"",-1,None,2,0,Attack,2,"",-1,None,2
5,R530A.BIN,17,"",-1,0,2,Focus,-1,None,-1,None,0,2,Focus,-1,None,-1,None,0
6,R530A.BIN,17,"",-1,0,0,Attack,3,"",-1,None,0,0,Attack,3,"",-1,None,0
7,R530A.BIN,17,"",-1,0,0,Attack,1,"",-1,None,0,0,Attack,1,"",-1,None,0
0,R531A.BIN,26,"",0,50,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,2,"",-1,None,0
1,R531A.BIN,26,"",3,80,2,Focus,-1,None,2,Preparing Attack,0,3,Guard,-1,None,0,Evasive Action,0
2,R531A.BIN,26,"",3,75,4,Nothing,-1,None,2,Assessing Damage,0,3,Guard,-1,None,0,Evasive Action,0
3,R531A.BIN,26,"",3,60,0,Attack,1,"",-1,None,0,3,Guard,-1,None,0,Evasive Action,0
4,R531A.BIN,26,"",0,80,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,2,"",-1,None,0
5,R531A.BIN,26,"",3,70,0,Attack,1,"",-1,None,0,3,Guard,-1,None,0,Evasive Action,0
6,R531A.BIN,26,"",3,80,0,Attack,1,"",-1,None,0,3,Guard,-1,None,0,Evasive Action,0
7,R531A.BIN,26,"",0,60,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,2,"",-1,None,0
8,R531A.BIN,26,"",3,70,0,Attack,1,"",-1,None,0,3,Guard,-1,None,0,Evasive Action,0
9,R531A.BIN,26,"",3,30,4,Nothing,-1,None,2,Assessing Damage,0,2,Focus,-1,None,2,Preparing Attack,0
10,R531A.BIN,26,"",-1,0,2,Focus,-1,None,2,Preparing Attack,0,4,Nothing,-1,None,2,Assessing Damage,0
11,R531A.BIN,26,"",5,3,0,Attack,3,"",2,None,0,0,Attack,0,"",-1,None,0
12,R531A.BIN,26,"",0,60,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,2,"",-1,None,0
13,R531A.BIN,26,"",-1,0,0,Attack,2,"",-1,None,0,0,Attack,1,"",-1,None,0
14,R531A.BIN,26,"",3,80,2,Focus,-1,None,2,Preparing Attack,0,3,Guard,-1,None,0,Evasive Action,0
15,R531A.BIN,26,"",3,50,4,Nothing,-1,None,2,Assessing Damage,0,3,Guard,-1,None,0,Evasive Action,0
16,R531A.BIN,26,"",-1,0,0,Attack,1,"",-1,None,0,0,Attack,1,"",-1,None,0
17,R531A.BIN,26,"",-1,0,0,Attack,2,"",-1,None,0,0,Attack,2,"",-1,None,0
18,R531A.BIN,26,"",3,50,2,Focus,-1,None,2,Preparing Attack,0,3,Guard,-1,None,0,Evasive Action,0
19,R531A.BIN,26,"",5,3,0,Attack,3,"",2,None,0,0,Attack,0,"",-1,None,0
20,R531A.BIN,26,"",3,80,2,Focus,-1,None,2,Preparing Attack,0,3,Guard,-1,None,0,Evasive Action,0
21,R531A.BIN,26,"",3,40,4,Nothing,-1,None,2,Assessing Damage,0,3,Guard,-1,None,0,Evasive Action,0
22,R531A.BIN,26,"",0,20,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,1,"",-1,None,0
23,R531A.BIN,26,"",0,15,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,2,"",-1,None,0
24,R531A.BIN,26,"",0,10,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,2,"",-1,None,0
25,R531A.BIN,26,"",-1,0,0,Attack,1,"",-1,None,0,0,Attack,1,"",-1,None,0
26,R531A.BIN,26,"",3,60,4,Nothing,-1,None,2,Assessing Damage,0,3,Guard,-1,None,0,Evasive Action,0
27,R531A.BIN,26,"",3,70,3,Guard,-1,None,0,Evasive Action,0,2,Focus,-1,None,2,Preparing Attack,0
28,R531A.BIN,26,"",-1,0,0,Attack,1,"",-1,None,0,0,Attack,2,"",-1,None,0
29,R531A.BIN,26,"",3,60,4,Nothing,-1,None,2,Assessing Damage,0,3,Guard,-1,None,0,Evasive Action,0
30,R531A.BIN,26,"",3,70,3,Guard,-1,None,0,Evasive Action,0,2,Focus,-1,None,2,Preparing Attack,0
31,R531A.BIN,26,"",0,10,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,1,"",-1,None,0
32,R531A.BIN,26,"",-1,0,0,Attack,1,"",-1,None,0,0,Attack,2,"",-1,None,0
33,R531A.BIN,26,"",3,60,4,Nothing,-1,None,2,Assessing Damage,0,3,Guard,-1,None,0,Evasive Action,0
34,R531A.BIN,26,"",3,70,3,Guard,-1,None,0,Evasive Action,0,2,Focus,-1,None,2,Preparing Attack,0
35,R531A.BIN,26,"",0,10,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,1,"",-1,None,0
36,R531A.BIN,26,"",3,60,2,Focus,-1,None,2,Preparing Attack,0,3,Guard,-1,None,0,Evasive Action,0
37,R531A.BIN,26,"",0,10,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,2,"",-1,None,0
38,R531A.BIN,26,"",3,75,4,Nothing,-1,None,2,Assessing Damage,0,3,Guard,-1,None,0,Evasive Action,0
39,R531A.BIN,26,"",3,20,2,Focus,-1,None,2,Preparing Attack,0,3,Guard,-1,None,0,Evasive Action,0
40,R531A.BIN,26,"",3,30,4,Nothing,-1,None,2,Assessing Damage,0,2,Focus,-1,None,2,Preparing Attack,0
41,R531A.BIN,26,"",3,30,4,Nothing,-1,None,2,Assessing Damage,0,2,Focus,-1,None,2,Preparing Attack,0
42,R531A.BIN,26,"",-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
43,R531A.BIN,26,"",5,3,0,Attack,3,"",2,None,0,0,Attack,0,"",-1,None,0
0,R532A.BIN,37,"",-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
1,R532A.BIN,37,"",3,50,0,Attack,0,"",-1,None,0,0,Attack,1,"",-1,None,0
2,R532A.BIN,37,"",-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
3,R532A.BIN,37,"",-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
4,R532A.BIN,37,"",3,50,0,Attack,1,"",-1,None,0,0,Attack,0,"",-1,None,0
5,R532A.BIN,37,"",-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
6,R532A.BIN,37,"",3,50,0,Attack,0,"",-1,None,0,0,Attack,1,"",-1,None,0
7,R532A.BIN,37,"",-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
8,R532A.BIN,37,"",-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
9,R532A.BIN,37,"",3,50,0,Attack,0,"",-1,None,0,0,Attack,1,"",-1,None,0
10,R532A.BIN,37,"",-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
11,R532A.BIN,37,"",-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
12,R532A.BIN,37,"",3,70,0,Attack,1,"",-1,None,0,4,Nothing,-1,None,2,Assessing Damage,0
13,R532A.BIN,37,"",-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
14,R532A.BIN,37,"",3,50,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,"",-1,None,0
15,R532A.BIN,37,"",-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
16,R532A.BIN,37,"",-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
17,R532A.BIN,37,"",-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
18,R532A.BIN,37,"",-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
19,R532A.BIN,37,"",3,30,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,"",-1,None,0
20,R532A.BIN,37,"",-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
21,R532A.BIN,37,"",3,50,0,Attack,0,"",-1,None,0,0,Attack,1,"",-1,None,0
22,R532A.BIN,37,"",-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
23,R532A.BIN,37,"",3,50,0,Attack,1,"",-1,None,0,0,Attack,0,"",-1,None,0
24,R532A.BIN,37,"",3,50,0,Attack,1,"",-1,None,0,0,Attack,0,"",-1,None,0
25,R532A.BIN,37,"",-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
26,R532A.BIN,37,"",3,50,0,Attack,0,"",-1,None,0,0,Attack,1,"",-1,None,0
27,R532A.BIN,37,"",-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
0,R550A.BIN,21,"",3,80,0,Attack,1,"",-1,None,3,2,Focus,-1,None,0,Focus,0
1,R550A.BIN,21,"",4,2,0,Attack,1,"",-1,None,1,2,Focus,-1,None,0,Focus,0
2,R550A.BIN,21,"",4,2,0,Attack,0,"",-1,None,0,3,Guard,-1,None,0,Evasive Action,0
3,R550A.BIN,21,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
4,R550A.BIN,21,"",3,70,0,Attack,1,"",0,None,3,3,Guard,-1,None,0,Evasive Action,0
5,R550A.BIN,21,"",3,80,0,Attack,1,"",-1,None,2,0,Attack,0,"",-1,None,0
6,R550A.BIN,21,"",3,70,4,Nothing,-1,None,0,Awaiting Orders,0,3,Guard,-1,None,0,Evasive Action,0
7,R550A.BIN,21,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
8,R550A.BIN,21,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
9,R550A.BIN,21,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
10,R550A.BIN,21,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
11,R550A.BIN,21,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
12,R550A.BIN,21,"",3,98,0,Attack,0,"",-1,None,0,3,Guard,-1,None,0,Evasive Action,0
13,R550A.BIN,21,"",3,50,2,Focus,-1,None,0,Focus,0,0,Attack,1,"",0,None,2
14,R550A.BIN,21,"",3,80,0,Attack,0,"",-1,None,0,3,Guard,-1,None,0,Evasive Action,0
15,R550A.BIN,21,"",3,80,0,Attack,0,"",-1,None,0,3,Guard,-1,None,0,Evasive Action,0
0,R551A.BIN,21,"",3,80,0,Attack,1,"",-1,None,3,2,Focus,-1,None,0,Focus,0
1,R551A.BIN,21,"",4,2,0,Attack,1,"",-1,None,1,2,Focus,-1,None,0,Focus,0
2,R551A.BIN,21,"",4,2,0,Attack,0,"",-1,None,0,3,Guard,-1,None,0,Evasive Action,0
3,R551A.BIN,21,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
4,R551A.BIN,21,"",3,70,0,Attack,1,"",0,None,3,3,Guard,-1,None,0,Evasive Action,0
5,R551A.BIN,21,"",3,80,0,Attack,1,"",-1,None,2,0,Attack,0,"",-1,None,0
6,R551A.BIN,21,"",3,70,4,Nothing,-1,None,0,Awaiting Orders,0,3,Guard,-1,None,0,Evasive Action,0
7,R551A.BIN,21,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
8,R551A.BIN,21,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
9,R551A.BIN,21,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
10,R551A.BIN,21,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
11,R551A.BIN,21,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
12,R551A.BIN,21,"",3,98,0,Attack,0,"",-1,None,0,3,Guard,-1,None,0,Evasive Action,0
13,R551A.BIN,21,"",3,50,2,Focus,-1,None,0,Focus,0,0,Attack,1,"",0,None,2
14,R551A.BIN,21,"",3,80,0,Attack,0,"",-1,None,0,3,Guard,-1,None,0,Evasive Action,0
15,R551A.BIN,21,"",3,80,0,Attack,0,"",-1,None,0,3,Guard,-1,None,0,Evasive Action,0
0,R553A.BIN,1,"",3,50,0,Attack,0,"",-1,None,0,0,Attack,1,"",-1,None,0
1,R553A.BIN,1,"",-1,0,0,Attack,1,"",-1,None,0,-1,None,-1,None,-1,None,0
2,R553A.BIN,1,"",3,75,1,Magic,-1,None,24,"",0,0,Attack,0,"",-1,None,0
3,R553A.BIN,1,"",-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
4,R553A.BIN,1,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,1,"",-1,None,0
5,R553A.BIN,1,"",3,50,2,Focus,-1,None,0,Focus,0,0,Attack,1,"",-1,None,0
6,R553A.BIN,1,"",3,50,0,Attack,0,"",1,None,0,3,Guard,-1,None,0,Evasive Action,0
7,R553A.BIN,1,"",-1,0,1,Magic,-1,None,24,"",0,-1,None,-1,None,-1,None,0
8,R553A.BIN,1,"",-1,0,1,Magic,-1,None,24,"",0,-1,None,-1,None,-1,None,0
9,R553A.BIN,1,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
10,R553A.BIN,1,"",3,50,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,0,Evasive Action,0
11,R553A.BIN,1,"",3,50,0,Attack,1,"",-1,None,0,2,Focus,-1,None,0,Focus,0
12,R553A.BIN,1,"",3,50,4,Nothing,-1,None,0,Awaiting Orders,0,3,Guard,-1,None,0,Evasive Action,0
13,R553A.BIN,1,"",3,80,0,Attack,1,"",-1,None,0,2,Focus,-1,None,0,Focus,0
14,R553A.BIN,1,"",3,65,0,Attack,1,"",-1,None,1,4,Nothing,-1,None,0,Awaiting Orders,0
15,R553A.BIN,1,"",-1,0,2,Focus,-1,None,0,Focus,0,-1,None,-1,None,-1,None,0
16,R553A.BIN,1,"",3,50,2,Focus,-1,None,-1,None,0,4,Nothing,-1,None,-1,None,0
17,R553A.BIN,1,"",3,40,1,Magic,-1,None,7,"",0,0,Attack,0,"",-1,None,0
18,R553A.BIN,1,"",3,65,1,Magic,-1,None,24,"",0,3,Guard,-1,None,-1,None,0
19,R553A.BIN,1,"",3,50,2,Focus,-1,None,-1,None,0,0,Attack,1,"",-1,None,0
0,R554A.BIN,0,"",3,50,4,Nothing,-1,None,0,Awaiting Orders,0,0,Attack,0,"",-1,None,0
1,R554A.BIN,0,"",-1,0,0,Attack,1,"",-1,None,2,0,Attack,1,"",-1,None,2
2,R554A.BIN,0,"",3,70,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,-1,None,0
3,R554A.BIN,0,"",1,20,4,Nothing,-1,None,0,Awaiting Orders,0,0,Attack,0,"",-1,None,0
4,R554A.BIN,0,"",3,85,0,Attack,0,"",-1,None,0,0,Attack,1,"",-1,None,1
5,R554A.BIN,0,"",-1,0,0,Attack,1,"",-1,None,1,0,Attack,1,"",-1,None,1
6,R554A.BIN,0,"",-1,0,4,Nothing,-1,None,1,Target Lost,0,4,Nothing,-1,None,0,Awaiting Orders,0
7,R554A.BIN,0,"",1,40,4,Nothing,-1,None,0,Awaiting Orders,0,0,Attack,0,"",-1,None,0
8,R554A.BIN,0,"",-1,0,0,Attack,1,"",-1,None,3,0,Attack,1,"",-1,None,3
9,R554A.BIN,0,"",3,85,0,Attack,0,"",-1,None,0,0,Attack,1,"",-1,None,1
10,R554A.BIN,0,"",3,20,2,Focus,-1,None,0,Focus,0,4,Nothing,-1,None,0,Awaiting Orders,0
11,R554A.BIN,0,"",-1,0,0,Attack,0,"",-1,None,0,0,Attack,0,"",-1,None,0
12,R554A.BIN,0,"",3,70,0,Attack,0,"",-1,None,0,4,Nothing,-1,None,0,Awaiting Orders,0
13,R554A.BIN,0,"",3,50,0,Attack,1,"",-1,None,2,0,Attack,1,"",-1,None,1
14,R554A.BIN,0,"",-1,0,0,Attack,0,"",-1,None,0,0,Attack,0,"",-1,None,0
15,R554A.BIN,0,"",3,20,2,Focus,-1,None,0,Focus,0,4,Nothing,-1,None,0,Awaiting Orders,0
16,R554A.BIN,0,"",-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,4,Nothing,-1,None,0,Awaiting Orders,0
17,R554A.BIN,0,"",-1,0,0,Attack,1,"",-1,None,2,0,Attack,1,"",-1,None,2
18,R554A.BIN,0,"",3,80,0,Attack,0,"",-1,None,0,3,Guard,-1,None,-1,None,0
19,R554A.BIN,0,"",3,80,0,Attack,0,"",-1,None,0,3,Guard,-1,None,-1,None,0
20,R554A.BIN,0,"",3,80,0,Attack,0,"",-1,None,0,3,Guard,-1,None,-1,None,0
21,R554A.BIN,0,"",3,50,0,Attack,1,"",-1,None,2,0,Attack,1,"",-1,None,1
22,R554A.BIN,0,"",3,30,3,Guard,-1,None,-1,None,0,2,Focus,-1,None,0,Focus,0
23,R554A.BIN,0,"",3,70,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,-1,None,0
0,R555A.BIN,1,"",-1,0,1,Magic,0,"",24,"",0,1,Magic,0,"",24,"",0
1,R555A.BIN,1,"",1,30,4,Nothing,-1,None,0,Awaiting Orders,0,0,Attack,1,"",-1,None,2
2,R555A.BIN,1,"",3,70,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,-1,None,0
3,R555A.BIN,1,"",-1,0,1,Magic,0,"",24,"",0,1,Magic,0,"",24,"",0
4,R555A.BIN,1,"",-1,0,1,Magic,0,"",24,"",0,1,Magic,0,"",24,"",0
5,R555A.BIN,1,"",3,40,1,Magic,0,"",0,"",0,0,Attack,1,"",-1,None,1
6,R555A.BIN,1,"",-1,0,4,Nothing,-1,None,1,Target Lost,0,4,Nothing,-1,None,0,Awaiting Orders,0
7,R555A.BIN,1,"",-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,4,Nothing,-1,None,0,Awaiting Orders,0
8,R555A.BIN,1,"",-1,0,0,Attack,1,"",-1,None,1,0,Attack,1,"",-1,None,2
9,R555A.BIN,1,"",3,70,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,-1,None,0
10,R555A.BIN,1,"",3,80,1,Magic,0,"",0,"",0,0,Attack,1,"",-1,None,1
11,R555A.BIN,1,"",-1,0,1,Magic,0,"",24,"",0,1,Magic,0,"",24,"",0
12,R555A.BIN,1,"",3,50,0,Attack,1,"",-1,None,2,1,Magic,0,"",24,"",0
13,R555A.BIN,1,"",-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,4,Nothing,-1,None,0,Awaiting Orders,0
14,R555A.BIN,1,"",-1,0,1,Magic,0,"",24,"",0,1,Magic,0,"",24,"",0
15,R555A.BIN,1,"",3,20,2,Focus,-1,None,0,Focus,0,4,Nothing,-1,None,0,Awaiting Orders,0
16,R555A.BIN,1,"",1,20,1,Magic,0,"",6,"",0,3,Guard,-1,None,-1,None,0
17,R555A.BIN,1,"",3,50,0,Attack,1,"",-1,None,2,1,Magic,0,"",24,"",0
18,R555A.BIN,1,"",-1,0,1,Magic,0,"",24,"",0,1,Magic,0,"",24,"",0
19,R555A.BIN,1,"",3,50,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,0,"",24,"",0
20,R555A.BIN,1,"",1,40,1,Magic,0,"",6,"",0,3,Guard,-1,None,-1,None,0
21,R555A.BIN,1,"",-1,0,1,Magic,0,"",24,"",0,1,Magic,0,"",24,"",0
22,R555A.BIN,1,"",3,30,3,Guard,-1,None,-1,None,0,2,Focus,-1,None,0,Focus,0
23,R555A.BIN,1,"",-1,0,1,Magic,0,"",24,"",0,1,Magic,0,"",24,"",0
0,R556A.BIN,3,"",0,50,4,Nothing,-1,None,-1,None,0,1,Magic,-1,None,23,"",0
1,R556A.BIN,3,"",0,20,4,Nothing,-1,None,-1,None,0,1,Magic,-1,None,23,"",0
2,R556A.BIN,3,"",3,30,3,Guard,-1,None,0,Evasive Action,0,2,Focus,-1,None,0,Focus,0
3,R556A.BIN,3,"",3,10,3,Guard,-1,None,0,Evasive Action,0,0,Attack,1,"",-1,None,0
4,R556A.BIN,3,"",0,20,4,Nothing,-1,None,-1,None,0,1,Magic,-1,None,23,"",0
5,R556A.BIN,3,"",1,40,1,Magic,-1,None,6,"",0,0,Attack,0,"",-1,None,0
6,R556A.BIN,3,"",3,30,3,Guard,-1,None,0,Evasive Action,0,4,Nothing,-1,None,-1,None,0
7,R556A.BIN,3,"",3,30,3,Guard,-1,None,0,Evasive Action,0,1,Magic,-1,None,23,"",0
8,R556A.BIN,3,"",1,20,1,Magic,-1,None,6,"",0,0,Attack,1,"",-1,None,3
9,R556A.BIN,3,"",1,10,1,Magic,-1,None,6,"",0,1,Magic,-1,None,23,"",0
10,R556A.BIN,3,"",3,50,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,0,Evasive Action,0
11,R556A.BIN,3,"",1,10,1,Magic,-1,None,6,"",0,1,Magic,-1,None,23,"",0
12,R556A.BIN,3,"",3,50,0,Attack,1,"",-1,None,2,2,Focus,-1,None,0,Focus,0
13,R556A.BIN,3,"",1,30,3,Guard,-1,None,0,Evasive Action,0,4,Nothing,-1,None,-1,None,0
14,R556A.BIN,3,"",3,30,1,Magic,-1,None,6,"",0,2,Focus,-1,None,0,Focus,0
15,R556A.BIN,3,"",3,50,2,Focus,-1,None,0,Focus,0,0,Attack,0,"",-1,None,0
0,R557A.BIN,4,"",0,50,0,Attack,2,"",-1,None,2,2,Focus,-1,None,-1,None,0
1,R557A.BIN,4,"",4,0,0,Attack,1,"",-1,None,1,2,Focus,-1,None,-1,None,0
2,R557A.BIN,4,"",3,50,2,Focus,-1,None,-1,None,0,4,Nothing,-1,None,-1,None,0
3,R557A.BIN,4,"",0,0,0,Attack,0,"",0,None,0,0,Attack,0,"",0,None,0
4,R557A.BIN,4,"",2,2,0,Attack,2,"",-1,None,1,4,Nothing,-1,None,-1,None,-1
5,R557A.BIN,4,"",3,30,2,Focus,-1,None,-1,None,0,0,Attack,0,"",-1,None,0
6,R557A.BIN,4,"",4,2,0,Attack,0,"",-1,None,0,4,Nothing,-1,None,-1,None,-1
7,R557A.BIN,4,"",0,0,0,Attack,0,"",0,None,0,0,Attack,0,"",0,None,0
8,R557A.BIN,4,"",3,30,0,Attack,1,"",-1,None,2,2,Focus,-1,None,-1,None,0
9,R557A.BIN,4,"",-1,0,0,Attack,0,"",-1,None,0,4,Nothing,-1,None,-1,None,0
10,R557A.BIN,4,"",0,2,4,Nothing,-1,None,-1,None,-1,4,Nothing,-1,None,-1,None,-1
11,R557A.BIN,4,"",0,0,0,Attack,0,"",0,None,0,0,Attack,0,"",0,None,0
12,R557A.BIN,4,"",-1,0,0,Attack,1,"",-1,None,0,4,Nothing,-1,None,-1,None,-1
13,R557A.BIN,4,"",3,30,2,Focus,-1,None,-1,None,0,0,Attack,0,"",-1,None,0
14,R557A.BIN,4,"",4,2,0,Attack,1,"",-1,None,0,4,Nothing,-1,None,-1,None,-1
15,R557A.BIN,4,"",0,0,0,Attack,0,"",0,None,0,0,Attack,0,"",0,None,0
16,R557A.BIN,4,"",-1,0,0,Attack,1,"",-1,None,0,4,Nothing,-1,None,-1,None,-1
17,R557A.BIN,4,"",3,30,2,Focus,-1,None,-1,None,0,0,Attack,0,"",-1,None,0
18,R557A.BIN,4,"",4,2,0,Attack,0,"",-1,None,0,4,Nothing,-1,None,-1,None,-1
19,R557A.BIN,4,"",0,0,0,Attack,0,"",0,None,0,0,Attack,0,"",0,None,0
20,R557A.BIN,4,"",-1,0,0,Attack,1,"",-1,None,0,4,Nothing,-1,None,-1,None,-1
